sub2	tbasej2	lap1_32	lap1_33	cur1_32	cur1_33	rp2431	rp3445
		1.45721		0.017208			
		1.46095		0.0177022			
		1.4647		0.0187324			
		1.46847		0.0183598			
		1.47224		0.0201584			
		1.47603		0.0188268			
		1.47982		0.0171548			
		1.48363		0.0197177			
		1.48745		0.0156757			
		1.49127		0.018626			
		1.49511		0.0204048			
		1.49897		0.0205328			
		1.50283		0.018553			
		1.50671		0.0166296			
		1.5106		0.0182731			
		1.5145		0.0173225			
		1.51841		0.0173158			
		1.52232		0.0157099			
		1.52626		0.0171338			
		1.53021		0.0178809			
		1.53417		0.0172522			
		1.53814		0.0165198			
		1.54212		0.0140161			
		1.5461		0.0181173			
		1.5501		0.016265			
		1.5541		0.017413			
		1.55812		0.0169608			
		1.56214		0.0180201			
		1.56618		0.015445			
		1.57022		0.0184102			
		1.57427		0.0168941			
		1.57833		0.0147738			
		1.58241		0.0184282			
		1.58648		0.018888			
		1.59057		0.0185505			
		1.59466		0.0191083			
		1.59875		0.017661			
		1.60285		0.0162432			
		1.60696		0.0177239			
		1.61108		0.0162678			
		1.6152		0.0181306			
		1.61933		0.0184428			
		1.62347		0.0202175			
		1.62762		0.016718			
		1.63177		0.0181823			
		1.63594		0.0173279			
		1.64011		0.0183217			
		1.64429		0.0161643			
		1.64848		0.0164438			
		1.65267		0.0166743			
		1.65688		0.0169537			
		1.66109		0.0187414			
		1.6653		0.0169415			
		1.66953		0.0160347			
		1.67376		0.0176402			
		1.678		0.0164237			
		1.68224		0.0176842			
		1.68649		0.0174239			
		1.69075		0.0164733			
		1.695		0.0196423			
		1.69927		0.0183209			
		1.70354		0.0154314			
		1.70781		0.0177446			
		1.71209		0.0161032			
		1.71638		0.0146958			
		1.72067		0.0208777			
		1.72497		0.0169794			
		1.72928		0.0178801			
		1.73359		0.0171283			
		1.73791		0.0203988			
		1.74222		0.0179557			
		1.74655		0.0170568			
		1.75088		0.0204246			
		1.75521		0.0184691			
		1.75954		0.0173186			
		1.76388		0.0155431			
		1.76822		0.0169143			
		1.77256		0.0161549			
		1.7769		0.0187194			
		1.78125		0.0188436			
		1.7856		0.0186167			
		1.78996		0.0203571			
		1.79432		0.0147859			
		1.79868		0.0169281			
		1.80304		0.0189018			
		1.80741		0.0194926			
		1.81177		0.0199436			
		1.81614		0.0181502			
		1.82051		0.0178228			
		1.82489		0.0183135			
		1.82926		0.0194694			
		1.83363		0.0173549			
		1.838		0.0173514			
		1.84238		0.0180042			
		1.84676		0.0142678			
		1.85113		0.0161546			
		1.85552		0.0186397			
		1.8599		0.0209816			
		1.86428		0.0164805			
		1.86867		0.0192072			
		1.87305		0.0186641			
		1.87743		0.0177678			
		1.8818		0.0187202			
		1.88619		0.0179862			
		1.89056		0.0192156			
		1.89494		0.0178733			
		1.89932		0.0177804			
		1.9037		0.0176063			
		1.90808		0.0168365			
		1.91246		0.0187143			
		1.91684		0.0188682			
		1.92122		0.0175274			
		1.9256		0.0179932			
		1.92997		0.0166795			
		1.93435		0.0183016			
		1.93872		0.0166572			
		1.94308		0.018051			
		1.94745		0.0158117			
		1.95182		0.01731			
		1.95619		0.0190205			
		1.96056		0.0172596			
		1.96492		0.0182653			
		1.96929		0.0171994			
		1.97365		0.019849			
		1.97801		0.015088			
		1.98238		0.0180707			
		1.98675		0.0166882			
		1.99111		0.0158976			
		1.99547		0.0160815			
		1.99984		0.0176016			
		2.00421		0.0156714			
		2.00857		0.0176264			
		2.01294		0.0210263			
		2.0173		0.0146561			
		2.02167		0.0166229			
		2.02604		0.018223			
		2.03041		0.0173095			
		2.03478		0.0191303			
		2.03916		0.0171798			
		2.04354		0.015324			
		2.04791		0.402502			
		2.05229		0.719027			
		2.05667		0.715786			
		2.06105		0.715692			
		2.06542		0.717098			
		2.06979		0.713853			
		2.07417		0.717193			
		2.07854		0.715504			
		2.08292		0.715735			
		2.08729		0.716089			
		2.09166		0.716731			
		2.09604		0.715048			
		2.10041		0.714117			
		2.10479		0.717608			
		2.10917		0.715656			
		2.11354		0.717684			
		2.11792		0.717636			
		2.12229		0.716053			
		2.12667		0.716649			
		2.13105		0.717522			
		2.13542		0.716905			
		2.1398		0.71642			
		2.14418		0.717892			
		2.14855		0.716634			
		2.15294		0.719337			
		2.15732		0.715869			
		2.1617		0.717686			
		2.16607		0.717103			
		2.17045		0.717153			
		2.17483		0.718579			
		2.17921		0.714555			
		2.18359		0.714968			
		2.18797		0.71579			
		2.19236		0.717057			
		2.19674		0.717271			
		2.20113		0.714561			
		2.20552		0.71504			
		2.20991		0.715574			
		2.21431		0.716951			
		2.2187		0.715826			
		2.2231		0.715881			
		2.22751		0.716763			
		2.23191		0.717107			
		2.23632		0.715766			
		2.24073		0.714658			
		2.24514		0.717052			
		2.24956		0.717561			
		2.25398		0.717438			
		2.2584		0.717254			
		2.26282		0.716433			
		2.26725		0.716029			
		2.27168		0.717754			
		2.27611		0.718244			
		2.28054		0.715051			
		2.28498		0.71528			
		2.28942		0.718169			
		2.29386		0.718146			
		2.2983		0.716526			
		2.30275		0.715158			
		2.3072		0.717592			
		2.31165		0.716538			
		2.3161		0.715786			
		2.32056		0.716642			
		2.32501		0.715989			
		2.32947		0.718154			
		2.33392		0.716671			
		2.33839		0.71698			
		2.34285		0.716388			
		2.34732		0.716373			
		2.35179		0.717311			
		2.35626		0.716756			
		2.36073		0.717387			
		2.3652		0.717969			
		2.36967		0.717702			
		2.37415		0.716701			
		2.37863		0.714373			
		2.38312		0.716459			
		2.3876		0.71683			
		2.39209		0.714865			
		2.39658		0.717211			
		2.40107		0.716694			
		2.40556		0.716197			
		2.41006		0.714071			
		2.41456		0.715485			
		2.41906		0.72106			
		2.42356		0.716359			
		2.42807		0.718159			
		2.43257		0.714805			
		2.43708		0.718739			
		2.44159		0.715641			
		2.4461		0.716663			
		2.45061		0.717546			
		2.45512		0.715757			
		2.45963		0.718708			
		2.46415		0.717055			
		2.46866		0.718094			
		2.47317		0.715895			
		2.47769		0.717527			
		2.48221		0.716417			
		2.48672		0.715261			
		2.49124		0.71627			
		2.49575		0.71652			
		2.50027		0.716743			
		2.50478		0.71675			
		2.5093		0.716668			
		2.51382		0.71799			
		2.51834		0.715178			
		2.52286		0.716643			
		2.52738		0.717591			
		2.5319		0.718445			
		2.53642		0.717503			
		2.54094		0.71594			
		2.54546		0.715124			
		2.54998		0.719077			
		2.55449		0.718129			
		2.559		0.719461			
		2.56352		0.715332			
		2.56804		0.715936			
		2.57256		0.714451			
		2.57707		0.716347			
		2.58159		0.717161			
		2.58611		0.714564			
		2.59063		0.716846			
		2.59515		0.716351			
		2.59966		0.717008			
		2.60417		0.715739			
		2.60868		0.715092			
		2.61319		0.718714			
		2.6177		0.717305			
		2.6222		0.716596			
		2.6267		0.716683			
		2.6312		0.717675			
		2.6357		0.714611			
		2.64019		0.714907			
		2.64468		0.717349			
		2.64917		0.717067			
		2.65366		0.715973			
		2.65814		0.717643			
		2.66262		0.714723			
		2.6671		0.715582			
		2.67157		0.717916			
		2.67604		0.71678			
		2.6805		0.715788			
		2.68496		0.715782			
		2.68941		0.714485			
		2.69387		0.717373			
		2.69831		0.71743			
		2.70276		0.716441			
		2.7072		0.715222			
		2.71164		0.717714			
		2.71607		0.718526			
		2.72049		0.715948			
		2.72492		0.71714			
		2.72933		0.714727			
		2.73375		0.714336			
		2.73815		0.714895			
		2.74255		0.716721			
		2.74695		0.714975			
		2.75135		0.716243			
		2.75573		0.715232			
		2.76011		0.717472			
		2.7645		0.71633			
		2.76887		0.71759			
		2.77325		0.718844			
		2.77762		0.71568			
		2.782		0.71709			
		2.78637		0.717947			
		2.79073		0.71679			
		2.79509		0.717048			
		2.79945		0.720017			
		2.8038		0.716927			
		2.80816		0.716736			
		2.81251		0.717064			
		2.81685		0.717601			
		2.82119		0.718283			
		2.82553		0.71566			
		2.82986		0.717728			
		2.8342		0.71791			
		2.83852		0.714424			
		2.84284		0.7166			
		2.84716		0.715559			
		2.85148		0.715798			
		2.85578		0.716187			
		2.86009		0.714836			
		2.8644		0.714704			
		2.8687		0.714048			
		2.87299		0.7159			
		2.87728		0.718913			
		2.88156		0.714691			
		2.88585		0.714873			
		2.89014		0.717755			
		2.89442		0.719248			
		2.89869		0.718448			
		2.90297		0.717208			
		2.90724		0.71533			
		2.91151		0.718792			
		2.91578		0.715585			
		2.92005		0.718853			
		2.92431		0.716677			
		2.92857		0.713567			
		2.93283		0.716474			
		2.93709		0.716718			
		2.94134		0.718564			
		2.94559		0.72026			
		2.94984		0.717256			
		2.95409		0.716151			
		2.95834		0.717204			
		2.96259		0.716283			
		2.96683		0.719692			
		2.97107		0.716733			
		2.97531		0.714452			
		2.97954		0.716383			
		2.98378		0.717416			
		2.98801		0.71709			
		2.99224		0.717738			
		2.99647		0.717449			
		3.0007		0.716032			
		3.00493		0.718546			
		3.00915		0.716979			
		3.01337		0.715441			
		3.0176		0.715436			
		3.02182		0.716133			
		3.02604		0.718555			
		3.03026		0.713968			
		3.03448		0.720471			
		3.03869		0.716846			
		3.04291		0.716531			
		3.04713		0.718262			
		3.05134		0.715459			
		3.05556		0.716452			
		3.05979		0.714269			
		3.06401		0.717637			
		3.06823		0.717338			
		3.07245		0.715804			
		3.07667		0.716548			
		3.0809		0.714381			
		3.08513		0.718183			
		3.08935		0.717319			
		3.09358		0.717509			
		3.0978		0.719011			
		3.10203		0.714999			
		3.10626		0.714228			
		3.11049		0.714528			
		3.11472		0.715563			
		3.11894		0.71491			
		3.12318		0.715555			
		3.12741		0.716943			
		3.13164		0.715291			
		3.13588		0.719292			
		3.14011		0.715671			
		3.14435		0.716064			
		3.14859		0.718977			
		3.15283		0.716912			
		3.15707		0.716361			
		3.16132		0.717727			
		3.16556		0.71561			
		3.16981		0.716078			
		3.17406		0.715901			
		3.17832		0.716198			
		3.18257		0.717322			
		3.18683		0.718358			
		3.19109		0.716597			
		3.19535		0.717336			
		3.19961		0.715444			
		3.20387		0.716707			
		3.20813		0.719043			
		3.21239		0.717392			
		3.21665		0.716581			
		3.22092		0.718887			
		3.22519		0.716122			
		3.22945		0.717362			
		3.23372		0.716973			
		3.23798		0.718206			
		3.24224		0.717111			
		3.24651		0.717737			
		3.25078		0.714848			
		3.25504		0.718844			
		3.25931		0.716111			
		3.26358		0.716514			
		3.26784		0.714928			
		3.27212		0.715945			
		3.27639		0.717393			
		3.28067		0.717383			
		3.28494		0.716257			
		3.28921		0.717613			
		3.29348		0.719179			
		3.29775		0.71832			
		3.30203		0.716257			
		3.3063		0.717483			
		3.31058		0.718616			
		3.31485		0.718281			
		3.31911		0.718144			
		3.32338		0.717547			
		3.32765		0.71606			
		3.33192		0.717205			
		3.33618		0.7178			
		3.34045		0.718175			
		3.34471		0.714785			
		3.34897		0.717583			
		3.35323		0.716596			
		3.35749		0.0752372			
		3.36175		0.0180954			
		3.36601		0.0141006			
		3.37027		0.0179739			
		3.37453		0.0176225			
		3.37879		0.0187069			
		3.38304		0.0183978			
		3.38729		0.0174369			
		3.39154		0.0184489			
		3.39579		0.0172726			
		3.40004		0.0172909			
		3.40429		0.0206493			
		3.40854		0.0175399			
		3.41278		0.0184923			
		3.41703		0.0163424			
		3.42127		0.0178244			
		3.42551		0.0209255			
		3.42974		0.0202124			
		3.43398		0.0203347			
		3.43821		0.0178981			
		3.44244		0.020071			
		3.44667		0.0192115			
		3.45089		0.0169164			
		3.45512		0.0175742			
		3.45934		0.015902			
		3.46355		0.0202472			
		3.46777		0.0176533			
		3.47197		0.0169188			
		3.47617		0.0192379			
		3.48038		0.0170821			
		3.48457		0.016266			
		3.48876		0.0182126			
		3.49296		0.0197073			
		3.49715		0.0154448			
		3.50134		0.0168816			
		3.50553		0.0184025			
		3.50971		0.0190351			
		3.51388		0.0166748			
		3.51805		0.0189679			
		3.52222		0.0194251			
		3.52638		0.0188711			
		3.53055		0.018691			
		3.53471		0.0198627			
		3.53887		0.0166597			
		3.54303		0.0188192			
		3.54718		0.0202917			
		3.55133		0.0158825			
		3.55548		0.0194131			
		3.55963		0.0173726			
		3.56377		0.0176009			
		3.5679		0.0180288			
		3.57203		0.0176252			
		3.57616		0.0181961			
		3.58028		0.0166761			
		3.58441		0.0169584			
		3.58852		0.0176872			
		3.59264		0.0204658			
		3.59675		0.0187669			
		3.60086		0.0165171			
		3.60496		0.0173571			
		3.60906		0.0178542			
		3.61315		0.0180898			
		3.61725		0.0176122			
		3.62134		0.0166309			
		3.62543		0.0169269			
		3.62952		0.0191635			
		3.6336		0.0180211			
		3.63767		0.0163056			
		3.64175		0.0166761			
		3.64581		0.0192733			
		3.64988		0.0174688			
		3.65395		0.0160687			
		3.65801		0.0151759			
		3.66208		0.0164458			
		3.66614		0.0173817			
		3.67021		0.0185664			
		3.67427		0.0181558			
		3.67833		0.0187313			
		3.68239		0.0172227			
		3.68645		0.0173154			
		3.69051		0.0185923			
		3.69456		0.0192238			
		3.6986		0.0204089			
		3.70265		0.0153032			
		3.7067		0.0171003			
		3.71075		0.0143953			
		3.7148		0.0184264			
		3.71885		0.0160924			
		3.72289		0.0162603			
		3.72693		0.0170639			
		3.73098		0.0156556			
		3.73502		0.0188335			
		3.73907		0.0170188			
		3.74311		0.018582			
		3.74717		0.0179926			
		3.75121		0.0190745			
		3.75526		0.0168004			
		3.75931		0.0174687			
		3.76336		0.0174972			
		3.76741		0.0179738			
		3.77146		0.0168294			
		3.77551		0.019082			
		3.77957		0.0168771			
		3.78362		0.0165038			
		3.78768		0.0182853			
		3.79173		0.0174053			
		3.79579		0.0170437			
		3.79985		0.016485			
		3.80392		0.0207378			
		3.80798		0.0172776			
		3.81205		0.0157887			
		3.81611		0.0190161			
		3.82018		0.0191694			
		3.82426		0.0192013			
		3.82833		0.0177148			
		3.83241		0.0177747			
		3.83649		0.0163533			
		3.84057		0.0196079			
		3.84466		0.0185458			
		3.84876		0.017645			
		3.85285		0.0174727			
		3.85694		0.0154695			
		3.86104		0.0185006			
		3.86514		0.0190539			
		3.86925		0.0174701			
		3.87336		0.0167225			
		3.87748		0.0181274			
		3.8816		0.0179773			
		3.88574		0.0175608			
		3.88988		0.0183369			
		3.89402		0.0178117			
		3.89817		0.019591			
		3.90232		0.0182164			
		3.90647		0.0188964			
		3.91062		0.0160679			
		3.91477		0.0176721			
		3.91894		0.0179446			
		3.92311		0.0157304			
		3.92729		0.01729			
		3.93147		0.0185605			
		3.93566		0.0191768			
		3.93985		0.0175783			
		3.94404		0.0145706			
		3.94824		0.0148535			
		3.95245		0.0168615			
		3.95665		0.0177312			
		3.96086		0.0170664			
		3.96508		0.0156636			
		3.96931		0.015818			
		3.97353		0.0165252			
		3.97777		0.0167507			
		3.98202		0.0157134			
		3.98627		0.0165608			
		3.99054		0.0175047			
		3.99481		0.0172086			
		3.99908		0.0152027			
		4.00336		0.0194924			
		4.00765		0.0167141			
		4.01194		0.016567			
		4.01624		0.0165464			
		4.02055		0.0192905			
		4.02487		0.0182994			
		4.02919		0.0164774			
		4.03353		0.0186764			
		4.03786		0.0201455			
		4.04221		0.0191249			
		4.04655		0.0185071			
		4.05091		0.0184258			
		4.05527		0.0219732			
		4.05965		0.0168576			
		4.06403		0.0166031			
		4.06842		0.0165011			
		4.07281		0.0174851			
		4.07721		0.0177547			
		4.08161		0.0170906			
		4.08602		0.0179759			
		4.09043		0.0151686			
		4.09485		0.0185859			
		4.09927		0.0204669			
		4.1037		0.0205115			
		4.10814		0.0188132			
		4.11258		0.0184429			
		4.11703		0.0188194			
		4.12148		0.0193197			
		4.12594		0.0191835			
		4.13041		0.0173472			
		4.13488		0.0166509			
		4.13935		0.0164502			
		4.14383		0.0178985			
		4.14833		0.0193711			
		4.15283		0.0181882			
		4.15733		0.0220144			
		4.16185		0.0176152			
		4.16636		0.0187205			
		4.17088		0.0174271			
		4.1754		0.0166342			
		4.17993		0.0191819			
		4.18447		0.0199569			
		4.18901		0.0168316			
		4.19356		0.0185555			
		4.19811		0.0181019			
		4.20267		0.0193682			
		4.20724		0.0161356			
		4.21181		0.0202074			
		4.21639		0.0178939			
		4.22097		0.0181404			
		4.22555		0.0161302			
		4.23014		0.0168345			
		4.23474		0.0192711			
		4.23933		0.01773			
		4.24393		0.018947			
		4.24854		0.0170829			
		4.25315		0.0183262			
		4.25777		0.0183331			
		4.26239		0.0170661			
		4.26703		0.0174419			
		4.27166		0.0168385			
		4.2763		0.017402			
		4.28094		0.0168566			
		4.28559		0.0168507			
		4.29023		0.0151425			
		4.29489		0.019414			
		4.29955		0.0154099			
		4.30422		0.0172658			
		4.30888		0.017875			
		4.31355		0.0174827			
		4.31822		0.0195103			
		4.3229		0.0169308			
		4.32758		0.0180028			
		4.33226		0.0165881			
		4.33694		0.0188195			
		4.34162		0.0183373			
		4.34631		0.0178524			
		4.35101		0.016831			
		4.35571		0.0184519			
		4.36042		0.0194007			
		4.36512		0.0196668			
		4.36983		0.0181754			
		4.37455		0.0184452			
		4.37926		0.0174983			
		4.38398		0.0165803			
		4.3887		0.0191256			
		4.39342		0.0168002			
		4.39815		0.01835			
		4.40288		0.0183534			
		4.40761		0.0183264			
		4.41235		0.0179164			
		4.41709		0.0168978			
		4.42183		0.0205668			
		4.42658		0.0185626			
		4.43133		0.0168218			
		4.43608		0.0171664			
		4.44083		0.0172506			
		4.44558		0.0169653			
		4.45033		0.0219008			
		4.45508		0.016115			
		4.45984		0.0168945			
		4.46459		0.0174904			
		4.46936		0.0183862			
		4.47412		0.0170468			
		4.47888		0.0186805			
		4.48364		0.0174759			
		4.48841		0.0179751			
		4.49317		0.0175398			
		4.49794		0.0166458			
		4.50271		0.0159178			
		4.50748		0.0166865			
		4.51225		0.0165218			
		4.51702		0.0171757			
		4.5218		0.0195577			
		4.52658		0.0180746			
		4.53135		0.0208721			
		4.53613		0.0181267			
		4.54091		0.0195951			
		4.54569		0.0190391			
		4.55048		0.0203411			
		4.55527		0.0170548			
		4.56006		0.0196767			
		4.56485		0.0180635			
		4.56964		0.0175695			
		4.57443		0.0177213			
		4.57922		0.0171156			
		4.58402		0.0181872			
		4.58882		0.0195851			
		4.59362		0.0187678			
		4.59842		0.016612			
		4.60322		0.0167899			
		4.60802		0.0177536			
		4.61283		0.0184461			
		4.61764		0.0170265			
		4.62244		0.0187358			
		4.62724		0.0174803			
		4.63205		0.0169126			
		4.63686		0.0177435			
		4.64167		0.0183202			
		4.64649		0.0196922			
		4.6513		0.0186272			
		4.65612		0.0181499			
		4.66094		0.0197806			
		4.66575		0.0187944			
		4.67057		0.020412			
		4.67539		0.0181783			
		4.68021		0.0188758			
		4.68504		0.0193278			
		4.68986		0.017712			
		4.69468		0.0164127			
		4.6995		0.0190008			
		4.70433		0.0188525			
		4.70916		0.017745			
		4.71399		0.0151039			
		4.71882		0.0202118			
		4.72365		0.0185646			
		4.72849		0.0176528			
		4.73333		0.0176891			
		4.73817		0.0184966			
		4.743		0.0191478			
		4.74784		0.0161131			
		4.75268		0.0207965			
		4.75752		0.017678			
		4.76235		0.0181419			
		4.76719		0.0192129			
		4.77204		0.0176006			
		4.77688		0.017374			
		4.78173		0.017982			
		4.78658		0.0214316			
		4.79144		0.0168119			
		4.79629		0.016458			
		4.80116		0.017657			
		4.80602		0.0178784			
		4.81088		0.0199407			
		4.81575		0.0197437			
		4.82062		0.01824			
		4.82549		0.0181273			
		4.83037		0.0165461			
		4.83524		0.0178486			
		4.84011		0.0173142			
		4.84498		0.0202642			
		4.84986		0.0184371			
		4.85473		0.0169194			
		4.85961		0.0188154			
		4.86449		0.0175695			
		4.86938		0.0173459			
		4.87427		0.0184706			
		4.87916		0.0196055			
		4.88407		0.0175823			
		4.88897		0.0190609			
		4.89387		0.0171422			
		4.89878		0.0179299			
		4.90368		0.0176336			
		4.90859		0.0178092			
		4.9135		0.0175092			
		4.91841		0.0170503			
		4.92331		0.017174			
		4.92822		0.0177249			
		4.93314		0.0175573			
		4.93805		0.0188988			
		4.94297		0.0186847			
		4.94789		0.0149735			
		4.95282		0.0178656			
		4.95775		0.0178875			
		4.96268		0.0185802			
		4.96761		0.0182971			
		4.97254		0.0196226			
		4.97748		0.0182176			
		4.98243		0.0167221			
		4.98737		0.0169533			
		4.99231		0.0188273			
		4.99726		0.0163764			
		5.0022		0.0175491			
		5.00715		0.0162692			
		5.0121		0.0172682			
		5.01705		0.0181155			
		5.022		0.0173734			
		5.02696		0.0185078			
		5.03192		0.0197282			
		5.03687		0.0185604			
		5.04182		0.0166799			
		5.04678		0.0161823			
		5.05174		0.0153659			
		5.0567		0.0175499			
		5.06166		0.017009			
		5.06663		0.0195268			
		5.0716		0.0152556			
		5.07656		0.0158546			
		5.08153		0.0178823			
		5.0865		0.0191708			
		5.09148		0.0171545			
		5.09645		0.018823			
		5.10143		0.017964			
		5.10641		0.0177416			
		5.1114		0.0167845			
		5.11638		0.0190911			
		5.12137		0.0161486			
		5.12636		0.0178179			
		5.13135		0.0189412			
		5.13633		0.0194349			
		5.14132		0.0181444			
		5.14631		0.0178232			
		5.1513		0.0140881			
		5.1563		0.0180953			
		5.16129		0.0201135			
		5.16628		0.0197009			
		5.17127		0.0179012			
		5.17626		0.0181972			
		5.18125		0.0178765			
		5.18625		0.0181685			
		5.19124		0.0183967			
		5.19624		0.0177196			
		5.20124		0.0155663			
		5.20624		0.0174861			
		5.21124		0.0183583			
		5.21624		0.0166321			
		5.22123		0.01825			
		5.22622		0.0160588			
		5.23122		0.0175014			
		5.23621		0.0170622			
		5.24121		0.0189615			
		5.24621		0.0156411			
		5.25121		0.018582			
		5.25621		0.020313			
		5.26121		0.0179854			
		5.26622		0.0175888			
		5.27122		0.018355			
		5.27622		0.019496			
		5.28122		0.0170562			
		5.28621		0.0179287			
		5.2912		0.017203			
		5.2962		0.0170766			
		5.30119		0.0186755			
		5.30618		0.0171737			
		5.31117		0.0159692			
		5.31616		0.0170829			
		5.32114		0.0177774			
		5.32613		0.0190561			
		5.33111		0.0179304			
		5.3361		0.0204575			
		5.34109		0.0193623			
		5.34608		0.0171487			
		5.35107		0.0182393			
		5.35606		0.0164051			
		5.36105		0.0171881			
		5.36604		0.019725			
		5.37103		0.0201791			
		5.37602		0.0197536			
		5.381		0.0193194			
		5.38598		0.017252			
		5.39096		0.0178529			
		5.39594		0.0193604			
		5.40092		0.0173159			
		5.4059		0.0175942			
		5.41089		0.0166304			
		5.41587		0.0177625			
		5.42086		0.0177904			
		5.42584		0.017778			
		5.43083		0.0164489			
		5.43582		0.017766			
		5.4408		0.0187793			
		5.44579		0.0156333			
		5.45077		0.0201869			
		5.45574		0.0166522			
		5.46071		0.0185674			
		5.46568		0.0182773			
		5.47065		0.0191646			
		5.47562		0.0176794			
		5.48059		0.0184742			
		5.48556		0.0172539			
		5.49052		0.0187291			
		5.49548		0.0188115			
		5.50045		0.0160913			
		5.50542		0.0200353			
		5.51038		0.0188212			
		5.51535		0.0194301			
		5.52031		0.0159495			
		5.52527		0.0170717			
		5.53023		0.0177127			
		5.5352		0.0172996			
		5.54016		0.0156794			
		5.54513		0.016648			
		5.5501		0.0143554			
		5.55506		0.0159285			
		5.56002		0.0173561			
		5.56498		0.0166769			
		5.56995		0.0167874			
		5.57491		0.0159376			
		5.57987		0.0164965			
		5.58483		0.0170219			
		5.58979		0.0175143			
		5.59475		0.0173256			
		5.59971		0.019716			
		5.60467		0.0190208			
		5.60962		0.0173209			
		5.61457		0.019933			
		5.61951		0.0187841			
		5.62445		0.0177339			
		5.62939		0.0157382			
		5.63434		0.0175672			
		5.63928		0.0191879			
		5.64422		0.0196476			
		5.64916		0.0166043			
		5.6541		0.0166196			
		5.65904		0.0178925			
		5.66399		0.0178769			
		5.66894		0.0180452			
		5.67388		0.0202098			
		5.67882		0.0192501			
		5.68377		0.0169286			
		5.68872		0.0211334			
		5.69366		0.0165711			
		5.69861		0.0146636			
		5.70355		0.0192436			
		5.7085		0.0189548			
		5.71344		0.0185201			
		5.71839		0.0175047			
		5.72334		0.0194903			
		5.72829		0.0175915			
		5.73323		0.0183692			
		5.73818		0.0202806			
		5.74313		0.0170149			
		5.74806		0.0156179			
		5.753		0.0159641			
		5.75794		0.0189392			
		5.76288		0.0171411			
		5.76782		0.0177187			
		5.77276		0.0171244			
		5.77769		0.0174032			
		5.78264		0.0188879			
		5.78757		0.0168998			
		5.79251		0.0181512			
		5.79744		0.0171415			
		5.80238		0.016596			
		5.80731		0.0170219			
		5.81224		0.0179019			
		5.81717		0.0175151			
		5.8221		0.0187756			
		5.82703		0.0170694			
		5.83196		0.0185142			
		5.83688		0.017561			
		5.8418		0.0178358			
		5.84672		0.0173216			
		5.85164		0.018688			
		5.85656		0.0177174			
		5.86147		0.0142373			
		5.86639		0.0189425			
		5.8713		0.0169033			
		5.87621		0.0183572			
		5.88111		0.0192838			
		5.88602		0.0175522			
		5.89092		0.021082			
		5.89581		0.020699			
		5.90071		0.0188971			
		5.90559		0.0165217			
		5.91048		0.0179852			
		5.91537		0.0183111			
		5.92025		0.0188488			
		5.92514		0.0159667			
		5.93002		0.0172728			
		5.93489		0.0171497			
		5.93976		0.019323			
		5.94464		0.0189713			
		5.94951		0.0196913			
		5.95439		0.0189489			
		5.95926		0.0178627			
		5.96414		0.0170814			
		5.96901		0.0181594			
		5.97388		0.015416			
		5.97875		0.0173488			
		5.98361		0.0189145			
		5.98848		0.0181667			
		5.99335		0.0171413			
		5.99822		0.0189992			
		6.00309		0.0175639			
		6.00795		0.0142177			
		6.01282		0.0156645			
		6.01769		0.0179455			
		6.02255		0.020663			
		6.02741		0.0175636			
		6.03227		0.0165957			
		6.03714		0.0184455			
		6.042		0.0207717			
		6.04685		0.0190576			
		6.05171		0.0169738			
		6.05657		0.0178295			
		6.06143		0.0177987			
		6.06629		0.0176081			
		6.07115		0.017603			
		6.07601		0.0176582			
		6.08086		0.0162484			
		6.08572		0.0193359			
		6.09058		0.0185455			
		6.09543		0.0182509			
		6.10029		0.0173877			
		6.10515		0.0159604			
		6.11001		0.0163567			
		6.11487		0.0175858			
		6.11974		0.0190821			
		6.1246		0.0200437			
		6.12947		0.0158748			
		6.13434		0.017431			
		6.13921		0.017055			
		6.14408		0.0163205			
		6.14895		0.0178505			
		6.15382		0.0158068			
		6.15868		0.0190706			
		6.16354		0.016268			
		6.1684		0.0192276			
		6.17326		0.0166285			
		6.17812		0.0179957			
		6.18297		0.0190889			
		6.18783		0.0162285			
		6.19268		0.018229			
		6.19754		0.0155926			
		6.20239		0.0169849			
		6.20724		0.0162578			
		6.21209		0.0181065			
		6.21694		0.0164327			
		6.22179		0.0175694			
		6.22664		0.0192954			
		6.2315		0.0164938			
		6.23635		0.0169086			
		6.24121		0.0172279			
		6.24607		0.0175926			
		6.25094		0.0178916			
		6.2558		0.0197215			
		6.26066		0.0166862			
		6.26553		0.0186461			
		6.2704		0.0175802			
		6.27527		0.0185122			
		6.28014		0.019054			
		6.28502		0.0179995			
		6.28991		0.0178068			
		6.2948		0.0170653			
		6.29969		0.0183421			
		6.30458		0.0188444			
		6.30948		0.0172604			
		6.31438		0.0169374			
		6.31928		0.0180387			
		6.32418		0.01892			
		6.32909		0.0191673			
		6.33401		0.0184112			
		6.33892		0.019888			
		6.34383		0.0178529			
		6.34874		0.0174237			
		6.35366		0.0161239			
		6.35859		0.0176369			
		6.36351		0.0200403			
		6.36845		0.018127			
		6.37339		0.018032			
		6.37833		0.0193202			
		6.38328		0.0173393			
		6.38822		0.0164356			
		6.39318		0.0173388			
		6.39813		0.0179953			
		6.40309		0.0169219			
		6.40805		0.0193408			
		6.41302		0.0188074			
		6.41798		0.0162714			
		6.42295		0.0180943			
		6.42793		0.0173704			
		6.43291		0.0178048			
		6.43789		0.0165117			
		6.44287		0.0168875			
		6.44786		0.0181039			
		6.45285		0.0177189			
