sub1	tbasej	rp25b	rp610	rp56	jlap1_5	cur1_5
					8.41587	0.018507
					8.40018	0.0177368
					8.39497	0.0149963
					8.41628	0.0163683
					8.40671	0.0127466
					8.42685	0.016322
					8.42618	0.0158446
					8.41856	0.0143978
					8.42713	0.01609
					8.4095	0.016948
					8.42644	0.0153035
					8.41912	0.0142947
					8.40828	0.0163774
					8.44007	0.0176461
					8.44435	0.0146859
					8.43716	0.0170566
					8.45434	0.0156827
					8.43498	0.0154103
					8.45333	0.0178898
					8.4458	0.0155049
					8.44641	0.0165012
					8.44971	0.0143435
					8.44837	0.014358
					8.45662	0.0139649
					8.45563	0.0153356
					8.45375	0.0140833
					8.45497	0.0173668
					8.44677	0.0147341
					8.47813	0.0158668
					8.44735	0.015401
					8.46229	0.0158578
					8.46477	0.015474
					8.4711	0.0152227
					8.46756	0.0182883
					8.46609	0.014819
					8.46664	0.0175899
					8.47994	0.017979
					8.48038	0.0173772
					8.48506	0.0144057
					8.47518	0.0150609
					8.47429	0.0174037
					8.4782	0.0161376
					8.47728	0.0168756
					8.4874	0.0174067
					8.48352	0.0150538
					8.48433	0.0159412
					8.49477	0.0171748
					8.50883	0.0156464
					8.49436	0.0163403
					8.49338	0.0146616
					8.48307	0.0140754
					8.48605	0.0167456
					8.4851	0.0144737
					8.5203	0.0133307
					8.50821	0.0168326
					8.51638	0.0145647
					8.53327	0.016371
					8.50453	0.0126669
					8.51378	0.016859
					8.52628	0.0154591
					8.52178	0.0138684
					8.51689	0.0166645
					8.52179	0.0182594
					8.52891	0.0169738
					8.54268	0.0157164
					8.52267	0.0163525
					8.54133	0.0178072
					8.51907	0.0166499
					8.52624	0.0164695
					8.53189	0.017652
					8.54235	0.0166527
					8.52505	0.0178949
					8.54101	0.0160959
					8.54971	0.016435
					8.55329	0.0176918
					8.537	0.0174752
					8.52539	0.0163421
					8.54699	0.0153732
					8.54858	0.0171655
					8.53503	0.0175479
					8.57663	0.0166016
					8.55446	0.0146532
					8.54968	0.016819
					8.55604	0.0179831
					8.55262	0.0160431
					8.56191	0.0197128
					8.57412	0.014369
					8.56518	0.0172642
					8.57774	0.0169661
					8.57486	0.0162446
					8.57303	0.0151865
					8.58403	0.0156276
					8.56133	0.018697
					8.57797	0.0172772
					8.57518	0.0149452
					8.59084	0.0170437
					8.56624	0.0154154
					8.59965	0.0163824
					8.60094	0.0159449
					8.60036	0.0148367
					8.59394	0.0181421
					8.60896	0.0175966
					8.57649	0.0162637
					8.6011	0.0175109
					8.59573	0.0162684
					8.58349	0.0128695
					8.58575	0.0151399
					8.60543	0.0162807
					8.60458	0.0157049
					8.61448	0.0153877
					8.59557	0.0152687
					8.59521	0.0143765
					8.5921	0.0151514
					8.63302	0.016203
					8.60076	0.0174037
					8.62832	0.0160649
					8.61562	0.0174715
					8.63902	0.0165337
					8.63082	0.0156849
					8.62127	0.0162097
					8.62987	0.0146301
					8.62484	0.0166523
					8.62216	0.0142884
					8.61542	0.0178746
					8.63578	0.0155211
					8.61128	0.0170723
					8.64962	0.0178517
					8.63759	0.0167457
					8.64406	0.0144066
					8.6397	0.0165368
					8.66608	0.0153559
					8.65132	0.016459
					8.64692	0.0160789
					8.66207	0.0169519
					8.65182	0.0126468
					8.65259	0.0141907
					8.66011	0.0157156
					8.66615	0.0166943
					8.64867	0.0151563
					8.6525	0.0161276
					8.64882	0.0171267
					8.65769	0.0165395
					8.64505	0.013235
					8.67254	0.0127761
					8.67959	0.0161666
					8.68025	0.0168804
					8.67741	0.0194133
					8.66232	0.015665
					8.68536	0.0163573
					8.67058	0.0164954
					8.66378	0.0164311
					8.68922	0.0149501
					8.70416	0.0149418
					8.68435	0.0166824
					8.70293	0.0181948
					8.70182	0.0152598
					8.6859	0.0146167
					8.69785	0.0160462
					8.69392	0.0166914
					8.70517	0.0160685
					8.69424	0.018201
					8.71032	0.0178684
					8.71733	0.0165248
					8.70917	0.0167445
					8.71589	0.0171297
					8.7004	0.0161292
					8.71332	0.0160757
					8.69449	0.0137977
					8.72324	0.0159726
					8.7267	0.0175787
					8.7197	0.0173917
					8.74157	0.0176936
					8.72396	0.017102
					8.72405	0.0177882
					8.74542	0.0171793
					8.72306	0.0179021
					8.73251	0.0180064
					8.72456	0.0179603
					8.74901	0.0187631
					8.73034	0.0164869
					8.74404	0.0179324
					8.74383	0.016252
					8.73421	0.0158726
					8.74228	0.0155784
					8.74855	0.0162397
					8.74844	0.0176913
					8.75978	0.0159595
					8.75206	0.0161524
					8.74449	0.0174155
					8.74632	0.0148693
					8.76059	0.0151161
					8.73698	0.0148687
					8.74107	0.0158025
					8.77449	0.0172016
					8.77314	0.0170963
					8.76427	0.0178052
					8.76197	0.0154485
					8.76657	0.0156519
					8.77455	0.0146278
					8.78387	0.0138057
					8.78762	0.016338
					8.77709	0.0142084
					8.78917	0.0151671
					8.78664	0.0136936
					8.79332	0.0154964
					8.7998	0.0173116
					8.80004	0.0160698
					8.77926	0.0170592
					8.81022	0.0163811
					8.80136	0.0132635
					8.79287	0.0163163
					8.80974	0.0182486
					8.80406	0.0162499
					8.80883	0.0170068
					8.8121	0.0162245
					8.80631	0.016899
					8.80659	0.0150828
					8.82935	0.0153276
					8.80537	0.0172665
					8.80556	0.0147098
					8.81845	0.013466
					8.82843	0.0134694
					8.84094	0.0172979
					8.83978	0.0162244
					8.83095	0.016189
					8.81673	0.0166481
					8.84287	0.0166396
					8.84549	0.017547
					8.83389	0.0126732
					8.81684	0.0154184
					8.84793	0.0154741
					8.81967	0.0179314
					8.84322	0.0164877
					8.84926	0.0159647
					8.86274	0.0144138
					8.88791	0.0167342
					8.86145	0.0170241
					8.89077	0.0150562
					8.87222	0.0153329
					8.89153	0.0172086
					8.88005	0.0138497
					8.86866	0.013723
					8.8581	0.0145432
					8.87907	0.0130125
					8.89507	0.0165824
					8.87711	0.0180619
					8.87779	0.0159316
					8.86877	0.016238
					8.87867	0.0167569
					8.86979	0.0151226
					8.87123	0.0174983
					8.87702	0.0188796
					8.8917	0.0159159
					8.89769	0.0153374
					8.90393	0.0145482
					8.90899	0.015911
					8.9139	0.0159823
					8.904	0.0148357
					8.9082	0.0180928
					8.91609	0.0175751
					8.90284	0.017751
					8.91486	0.0154961
					8.92583	0.0168818
					8.92822	0.0174598
					8.9295	0.0168072
					8.92815	0.0161043
					8.91383	0.015676
					8.93684	0.0153333
					8.94478	0.016853
					8.93935	0.0168866
					8.95374	0.0170488
					8.92799	0.0181529
					8.95726	0.0146436
					8.96021	0.0162753
					8.96353	0.0145641
					8.94338	0.0165281
					8.94719	0.0169768
					8.95693	0.015247
					8.95308	0.0164551
					8.95189	0.0171931
					8.96624	0.0173874
					8.9597	0.0193623
					8.96013	0.017907
					8.99002	0.0137791
					8.99017	0.0157716
					8.97444	0.0135401
					8.99159	0.0163789
					8.97433	0.0162771
					8.99103	0.0134865
					8.98124	0.0157868
					8.98341	0.0151768
					8.97759	0.0146751
					8.98943	0.0177345
					8.99316	0.0183367
					9.00223	0.0150142
					8.99204	0.0159926
					8.99534	0.015605
					9.01353	0.0172332
					9.00612	0.0154218
					8.99867	0.0167663
					9.03448	0.0169733
					9.01933	0.01283
					9.04491	0.0141349
					9.03055	0.0176063
					9.02898	0.0137719
					9.02414	0.0151745
					9.04257	0.0137251
					9.0384	0.0138522
					9.04248	0.0170211
					9.03972	0.0168307
					9.05408	0.016972
					9.05505	0.0147901
					9.04882	0.0182045
					9.04484	0.016492
					9.05798	0.0146622
					9.05574	0.0152722
					9.07702	0.0151135
					9.08022	0.0152789
					9.06686	0.0166277
					9.06889	0.0155159
					9.05377	0.0140018
					9.06191	0.0131099
					9.07993	0.0157176
					9.09086	0.0121626
					9.08491	0.0153847
					9.08225	0.0137028
					9.08212	0.0175384
					9.07547	0.0172195
					9.07951	0.0174068
					9.0922	0.0163567
					9.08726	0.0152477
					9.10968	0.0182555
					9.08163	0.015113
					9.08744	0.0140176
					9.08459	0.0170408
					9.07673	0.0151223
					9.09763	0.0148359
					9.09874	0.0166078
					9.11794	0.0140064
					9.14072	0.015052
					9.10592	0.0161761
					9.12255	0.0156285
					9.12442	0.0154678
					9.12201	0.0166549
					9.12729	0.0155891
					9.13073	0.0163919
					9.11871	0.0157445
					9.13589	0.0164007
					9.12144	0.018441
					9.12061	0.0167578
					9.14635	0.0155867
					9.13138	0.0160035
					9.15005	0.0171335
					9.13454	0.0148955
					9.14118	0.0153945
					9.13161	0.0173958
					9.15648	0.018636
					9.15177	0.0173419
					9.17522	0.0175332
					9.14492	0.017792
					9.17447	0.0152898
					9.16232	0.0154937
					9.17333	0.0151962
					9.18723	0.0161792
					9.15561	0.018814
					9.19171	0.0183039
					9.17099	0.0167927
					9.18272	0.0167753
					9.18721	0.0183758
					9.16048	0.0167995
					9.18584	0.0193337
					9.21335	0.0152784
					9.18509	0.0171731
					9.17958	0.0162749
					9.18168	0.0142818
					9.18675	0.0154817
					9.18133	0.0179058
					9.20207	0.0173034
					9.21163	0.0166975
					9.21018	0.0175303
					9.20546	0.0165648
					9.22688	0.0144953
					9.20565	0.016587
					9.20343	0.017434
					9.22838	0.0183417
					9.21814	0.0154273
					9.22703	0.0154092
					9.24347	0.0140353
					9.23264	0.0175851
					9.22833	0.0172432
					9.22313	0.0171465
					9.22979	0.0161081
					9.22636	0.0151379
					9.25412	0.0160735
					9.23728	0.016412
					9.24499	0.0153671
					9.24782	0.0181353
					9.25443	0.0143691
					9.25583	0.0174779
					9.24089	0.0158264
					9.26887	0.0167805
					9.26977	0.0164063
					9.26839	0.0133278
					9.26726	0.0156095
					9.2487	0.0147714
					9.25894	0.0152471
					9.25836	0.0159509
					9.28876	0.0149035
					9.27577	0.0155889
					9.27638	0.0144832
					9.28178	0.0163578
					9.2726	0.0158469
					9.28948	0.014593
					9.2853	0.0150294
					9.30488	0.014237
					9.30611	0.0148965
					9.29939	0.0146871
					9.29591	0.0177703
					9.28682	0.0178148
					9.30871	0.0157761
					9.30072	0.0186415
					9.31983	0.0153204
					9.32506	0.0159293
					9.31645	0.016068
					9.31567	0.0183564
					9.31319	0.0159464
					9.32282	0.0202958
					9.32347	0.0170365
					9.33922	0.0160921
					9.32746	0.0147391
					9.32245	0.017168
					9.32734	0.0177813
					9.32744	0.0173539
					9.33963	0.0187941
					9.3166	0.0141092
					9.33967	0.0175655
					9.3415	0.0171597
					9.34928	0.0158778
					9.33574	0.0151181
					9.34854	0.0167131
					9.35632	0.0178796
					9.35484	0.0160962
					9.34567	0.0154272
					9.36524	0.0165376
					9.36242	0.0165607
					9.36065	0.0146212
					9.37274	0.0161446
					9.37188	0.0132516
					9.35607	0.0176989
					9.36467	0.0189249
					9.36069	0.0174862
					9.37247	0.0159213
					9.37473	0.0140927
					9.37522	0.0155133
					9.38712	0.0164939
					9.37611	0.0155995
					9.39446	0.0149616
					9.36025	0.0175863
					9.40167	0.01532
					9.38677	0.0161725
					9.3907	0.0169509
					9.40275	0.0154986
					9.3913	0.0163402
					9.40363	0.0149763
					9.40923	0.0146245
					9.40825	0.0152917
					9.38213	0.0175037
					9.41874	0.0147241
					9.43506	0.017459
					9.42862	0.0189621
					9.41722	0.0144858
					9.41486	0.0165863
					9.43354	0.0169567
					9.40993	0.0170983
					9.43455	0.0144466
					9.41975	0.0161518
					9.42824	0.0143381
					9.42137	0.0149102
					9.41353	0.0189062
					9.42801	0.0157779
					9.44624	0.0158274
					9.44251	0.0164973
					9.45199	0.0190734
					9.447	0.015557
					9.44206	0.0136176
					9.42454	0.0175912
					9.44807	0.0164053
					9.44062	0.0169849
					9.44246	0.0173852
					9.46137	0.0161881
					9.44608	0.0174677
					9.44804	0.0145885
					9.45361	0.017282
					9.47909	0.0162665
					9.46475	0.0166129
					9.47267	0.0178665
					9.46023	0.0168766
					9.46169	0.0158077
					9.4536	0.0145263
					9.47312	0.0153205
					9.46706	0.0141276
					9.47759	0.014106
					9.48896	0.0143453
					9.48065	0.0156022
					9.46189	0.0155709
					9.48094	0.0176611
					9.49186	0.0155234
					9.48554	0.0165711
					9.4866	0.0165664
					9.49329	0.0150891
					9.49535	0.0163087
					9.51008	0.017501
					9.48922	0.0152105
					9.4923	0.0164595
					9.50239	0.0141229
					9.50341	0.0157616
					9.50442	0.0160947
					9.49755	0.0142384
					9.51165	0.0160039
					9.5278	0.0156575
					9.50486	0.0155671
					9.49297	0.0136331
					9.51386	0.0168726
					9.51523	0.0153783
					9.53855	0.016529
					9.53306	0.0163094
					9.52344	0.0157882
					9.53951	0.0164949
					9.5299	0.0160964
					9.51978	0.0173535
					9.53453	0.0165926
					9.54014	0.0165961
					9.54784	0.0175833
					9.53088	0.0196831
					9.55206	0.0162496
					9.56489	0.0156803
					9.54002	0.0171708
					9.54013	0.0165721
					9.54208	0.015846
					9.55898	0.0153139
					9.54091	0.014876
					9.54494	0.0179683
					9.56526	0.0151298
					9.5524	0.0172218
					9.55942	0.0167026
					9.54323	0.0168866
					9.57105	0.017374
					9.56339	0.0162748
					9.55432	0.0190351
					9.54697	0.0158839
					9.56996	0.0134225
					9.57733	0.017475
					9.58387	0.0156286
					9.5619	0.0152609
					9.57103	0.0172658
					9.57406	0.0176024
					9.58824	0.0163281
					9.60501	0.0168256
					9.58083	0.0175187
					9.5995	0.0175635
					9.59468	0.0168331
					9.58162	0.0136875
					9.59145	0.0188752
					9.59407	0.0177014
					9.61788	0.0166179
					9.59216	0.016815
					9.60343	0.0182753
					9.60808	0.0151402
					9.59891	0.0160533
					9.61202	0.0157926
					9.61363	0.0168328
					9.63086	0.0176304
					9.61151	0.0171359
					9.61877	0.015228
					9.62133	0.0158612
					9.62883	0.0152746
					9.62697	0.015063
					9.60624	0.017732
					9.61186	0.01556
					9.63916	0.0164345
					9.63373	0.0161652
					9.6266	0.0169176
					9.63738	0.0158694
					9.61739	0.0140765
					9.64487	0.0173149
					9.63996	0.0153316
					9.64633	0.0167324
					9.67754	0.0148713
					9.65737	0.0146316
					9.66063	0.0167597
					9.65775	0.0151071
					9.67069	0.0151423
					9.68124	0.017311
					9.65914	0.0170202
					9.6605	0.0177436
					9.67868	0.0156066
					9.67383	0.0141868
					9.67882	0.0156722
					9.67693	0.0161447
					9.66597	0.0153793
					9.6759	0.0182825
					9.69193	0.0160638
					9.65941	0.0143508
					9.70241	0.0148769
					9.6964	0.0145958
					9.69814	0.0147118
					9.7033	0.0154023
					9.69771	0.0165282
					9.68657	0.0156
					9.70232	0.0140802
					9.70261	0.0176593
					9.69595	0.0165486
					9.7118	0.0163102
					9.70701	0.0156912
					9.73468	0.016987
					9.71182	0.0184714
					9.69798	0.014381
					9.70674	0.0164912
					9.73356	0.0144383
					9.71283	0.0164646
					9.72727	0.0168926
					9.72723	0.0186696
					9.72871	0.013992
					9.73686	0.0159625
					9.73919	0.0164406
					9.72707	0.0164985
					9.73773	0.0163919
					9.74599	0.0163409
					9.75439	0.014963
					9.7591	0.0171019
					9.73677	0.0155188
					9.75381	0.0168056
					9.74949	0.0169938
					9.74698	0.0162178
					9.77577	0.0159947
					9.76633	0.0157828
					9.75369	0.0174231
					9.75992	0.0159538
					9.77218	0.0152867
					9.75979	0.0173354
					9.75659	0.0158565
					9.77109	0.0151282
					9.78237	0.0162378
					9.77738	0.0177335
					9.77853	0.0155537
					9.80287	0.0150443
					9.79103	0.0191231
					9.80046	0.0170363
					9.79565	0.0155362
					9.79386	0.0197906
					9.78899	0.0180018
					9.80838	0.0179612
					9.79956	0.0161263
					9.801	0.0175936
					9.80744	0.0142649
					9.80287	0.0154379
					9.81401	0.0192793
					9.80771	0.0165118
					9.83062	0.0182092
					9.79996	0.0155248
					9.82154	0.0155252
					9.81551	0.0170303
					9.80794	0.0189766
					9.80019	0.0177043
					9.81538	0.0174884
					9.82524	0.0154438
					9.81866	0.0150215
					9.82637	0.0159327
					9.81575	0.0173887
					9.81276	0.014983
					9.84069	0.0168819
					9.82744	0.0168904
					9.83229	0.0150485
					9.8435	0.0146702
					9.83918	0.0157574
					9.84452	0.015985
					9.84958	0.0122748
					9.82573	0.0150818
					9.83169	0.0141923
					9.85792	0.0167507
					9.84134	0.0159112
					9.88605	0.0131573
					9.86649	0.0152251
					9.86147	0.018329
					9.86165	0.0165286
					9.85634	0.0154866
					9.86555	0.0163734
					9.84998	0.0147592
					9.85792	0.0146748
					9.8631	0.0174052
					9.88303	0.0150838
					9.87699	0.0162374
					9.87012	0.0149674
					9.88154	0.014042
					9.8831	0.0141111
					9.88525	0.0134726
					9.8801	0.0173613
					9.88967	0.0152647
					9.88675	0.015139
					9.89624	0.0154239
					9.89106	0.0164874
					9.91454	0.0152517
					9.90719	0.0171733
					9.9018	0.0158587
					9.90702	0.016169
					9.88843	0.0165863
					9.91181	0.0146483
					9.91802	0.0145557
					9.92913	0.0158653
					9.91188	0.0125579
					9.91116	0.0141177
					9.89832	0.017397
					9.91443	0.0167506
					9.91778	0.0162537
					9.93923	0.0158904
					9.90833	0.0176289
					9.9249	0.0155022
					9.92955	0.0175728
					9.9116	0.0170517
					9.93228	0.0182917
					9.94067	0.0155877
					9.93161	0.0165632
					9.92987	0.01625
					9.96953	0.0171713
					9.93649	0.0169706
					9.97129	0.017438
					9.95541	0.0155262
					9.95183	0.0140134
					9.93945	0.0151904
					9.93935	0.0149258
					9.96544	0.0156509
					9.9642	0.0155635
					9.94589	0.0173639
					9.9535	0.0158943
					9.9479	0.016515
					9.9437	0.0185542
					9.9521	0.0155534
					9.95171	0.0147498
					9.96828	0.0172322
					9.98428	0.0164544
					9.95735	0.0182788
					9.98111	0.015454
					9.98193	0.0168488
					9.97427	0.0147262
					9.98789	0.0142578
					9.98246	0.0171747
					9.97297	0.0156926
					9.99741	0.0153781
					9.97577	0.0157774
					9.99241	0.0151294
					9.99996	0.0168094
					10.0029	0.0161845
					10.0062	0.0146778
					10.0109	0.0154016
					9.9941	0.0169364
					10.025	0.0181113
					10.0024	0.0147934
					10.0072	0.0170889
					10.0282	0.0160991
					10.0031	0.0148918
					10.0146	0.0189421
					10.023	0.0184245
					10.011	0.0164529
					10.0444	0.0129041
					10.0364	0.0160143
					10.0236	0.0145562
					9.99998	0.0148069
					10.0491	0.0169631
					10.0292	0.0151419
					10.0428	0.0159121
					10.0379	0.0161627
					10.0533	0.0157257
					10.0366	0.0143326
					10.0598	0.0163963
					10.0532	0.0175893
					10.0541	0.0148022
					10.0501	0.0153115
					10.0416	0.0150489
					10.0728	0.0172913
					10.0328	0.0176538
					10.0531	0.0175369
					10.0621	0.0149455
					10.0884	0.0166337
					10.0673	0.0130978
					10.083	0.0167173
					10.0805	0.017158
					10.0872	0.0158723
					10.082	0.0145423
					10.0768	0.0170924
					10.0702	0.0166339
					10.0768	0.0159557
					10.0751	0.0180769
					10.0771	0.0165065
					10.0842	0.0158138
					10.0864	0.0148185
					10.0825	0.0155554
					10.0834	0.0145413
					10.0885	0.0168903
					10.1009	0.0159546
					10.0825	0.0152917
					10.0954	0.0143678
					10.1235	0.0159833
					10.0927	0.0169804
					10.1166	0.0153368
					10.1183	0.0160008
					10.1274	0.0174474
					10.1199	0.0164527
					10.1215	0.0167057
					10.1317	0.0167458
					10.0964	0.0149838
					10.1377	0.0164332
					10.1267	0.0154834
					10.1087	0.0170454
					10.1321	0.0127165
					10.1377	0.0150845
					10.1184	0.0167085
					10.1494	0.0143968
					10.1268	0.0175482
					10.1415	0.0155228
					10.1476	0.0131768
					10.1567	0.018119
					10.1483	0.0177711
					10.1419	0.0158419
					10.1399	0.0176615
					10.1582	0.0163788
					10.1357	0.0162725
					10.1537	0.0187598
					10.1527	0.018079
					10.1662	0.016418
					10.1669	0.0165971
					10.1606	0.015095
					10.1558	0.0164072
					10.1784	0.0160356
					10.1703	0.0168688
					10.1619	0.0163288
					10.1658	0.0160597
					10.1681	0.0170138
					10.177	0.0160331
					10.1685	0.0161745
					10.1933	0.0177522
					10.1768	0.0164954
					10.1881	0.0189891
					10.1755	0.0188629
					10.2064	0.0195891
					10.1819	0.0144201
					10.1825	0.0172688
					10.1956	0.0134705
					10.2045	0.0166576
					10.2156	0.0170236
					10.1935	0.0173835
					10.2075	0.0178207
					10.2003	0.0158501
					10.2029	0.0153529
					10.1944	0.0158317
					10.2207	0.0182525
					10.2104	0.0150351
					10.1976	0.0175137
					10.218	0.0173235
					10.2066	0.0191271
					10.2235	0.017545
					10.2339	0.0158326
					10.2089	0.0150646
					10.2208	0.0177474
					10.2266	0.0168946
					10.2127	0.0144352
					10.2328	0.0136235
					10.2388	0.014836
					10.2416	0.0148394
					10.228	0.0151709
					10.254	0.0164428
					10.2479	0.0147416
					10.2381	0.0129918
					10.2321	0.0161986
					10.2434	0.0145428
					10.2612	0.0166703
					10.2498	0.0150479
					10.2717	0.0153282
					10.2473	0.0155444
					10.2807	0.016656
					10.265	0.016192
					10.2546	0.0164986
					10.2754	0.0161754
					10.2799	0.0147107
					10.265	0.01637
					10.2902	0.0125149
					10.271	0.0150791
					10.2723	0.0152285
					10.2934	0.0182574
					10.2849	0.0146201
					10.3047	0.0133328
					10.2965	0.0152074
					10.2842	0.0174402
					10.3004	0.0166136
					10.2998	0.0179736
					10.3077	0.0169276
					10.2974	0.0157835
					10.2993	0.0135859
					10.3043	0.0154885
					10.3116	0.0161229
					10.3378	0.0159654
					10.3214	0.0147571
					10.3175	0.0149416
					10.3256	0.0152969
					10.3351	0.0164198
					10.3057	0.0168879
					10.327	0.0161003
					10.3196	0.0151228
					10.3418	0.0161369
					10.3252	0.017185
					10.3476	0.01685
					10.3406	0.017406
					10.3432	0.0179269
					10.3523	0.0178011
					10.3461	0.0157497
					10.3769	0.0154447
					10.3496	0.0174042
					10.3671	0.0182112
					10.3599	0.0179843
					10.3726	0.0166457
					10.3666	0.0149238
					10.3651	0.0141172
					10.3742	0.0154555
					10.3856	0.0160146
					10.3786	0.0168205
					10.3742	0.0167994
					10.3942	0.0157671
					10.3867	0.0183801
					10.3853	0.0174532
					10.3813	0.0164038
					10.3922	0.0157869
					10.4103	0.0165353
					10.3998	0.0168034
					10.3946	0.0158413
					10.4008	0.0166402
					10.4174	0.0177482
					10.3886	0.0155122
					10.4164	0.0176856
					10.4156	0.0161181
					10.4164	0.0154237
					10.4217	0.0167955
					10.431	0.0167593
					10.4189	0.015634
					10.4443	0.0160122
					10.4277	0.0164058
					10.4371	0.0150012
					10.4373	0.0172098
					10.4266	0.0160683
					10.4508	0.0171914
					10.4378	0.0155404
					10.4497	0.0174217
					10.4484	0.014175
					10.4495	0.0143667
					10.4561	0.0158831
					10.4706	0.0171104
					10.4475	0.0155449
					10.4607	0.0171423
					10.4718	0.0164351
					10.46	0.0142821
					10.4635	0.013273
					10.4479	0.0152983
					10.4744	0.0145226
					10.4684	0.0119603
					10.4648	0.0158335
					10.4656	0.0127319
					10.4691	0.0169535
					10.4585	0.014795
					10.4835	0.0152376
					10.4998	0.0165951
					10.4753	0.017344
					10.4753	0.0165587
					10.4985	0.0141054
					10.527	0.0153909
					10.5028	0.0170214
					10.4885	0.0149319
					10.4959	0.0150269
					10.4994	0.0142539
					10.4984	0.0142316
					10.5057	0.0181157
					10.5302	0.0155704
					10.5187	0.0169479
					10.5129	0.0126611
					10.5084	0.0167525
					10.5293	0.0176795
					10.5373	0.018527
					10.5271	0.0153524
					10.5102	0.0135337
					10.5248	0.0173359
					10.5259	0.0147911
					10.5365	0.018567
					10.5444	0.0126429
					10.5265	0.0154288
					10.5389	0.0166282
					10.5449	0.0144292
					10.5505	0.0141021
					10.5456	0.0130202
					10.5702	0.0163757
					10.5367	0.0195737
					10.5462	0.0165283
					10.5437	0.0148442
					10.5603	0.0157451
					10.562	0.0173495
					10.555	0.0164918
					10.5861	0.0163544
					10.5797	0.0149723
					10.5756	0.0164459
					10.5721	0.0153149
					10.5819	0.0169943
					10.6035	0.0157287
					10.5676	0.0157165
					10.5844	0.0140951
					10.5979	0.0129052
					10.5898	0.0148299
					10.5879	0.0185521
					10.5955	0.0161432
					10.5787	0.0168047
					10.5878	0.0177982
					10.5958	0.0165723
					10.5969	0.0176624
					10.6173	0.0175593
					10.6238	0.0164467
					10.6154	0.0147768
					10.6226	0.0158976
					10.6241	0.0177382
					10.6136	0.0162691
					10.6242	0.0165036
					10.6129	0.0154968
					10.6088	0.0172894
					10.6285	0.0175053
					10.6102	0.0147363
					10.6268	0.0165621
					10.6454	0.0142082
					10.6181	0.0144595
					10.6163	0.0161644
					10.6446	0.0142876
					10.6385	0.0167973
					10.6521	0.0181835
					10.6427	0.0130786
					10.6684	0.0149833
					10.6471	0.018572
					10.6407	0.0148307
					10.6515	0.0176753
					10.6499	0.0173723
					10.65	0.0155329
					10.6607	0.0185138
					10.6525	0.0180487
					10.6579	0.0157276
					10.6753	0.015957
					10.6628	0.0132794
					10.6742	0.0157678
					10.6568	0.0169256
					10.6594	0.0144524
					10.7049	0.0157001
					10.6568	0.018981
					10.6812	0.0122794
					10.6796	0.0170602
					10.6931	0.0141269
					10.7033	0.0153598
					10.7109	0.0177735
					10.6965	0.0145342
					10.697	0.0129951
					10.7033	0.0171911
					10.7052	0.0165735
					10.7156	0.0156227
					10.7135	0.0155246
					10.7254	0.0162843
					10.6988	0.0153717
					10.7184	0.0151327
					10.7185	0.0134152
					10.7057	0.0139737
					10.7238	0.0152928
					10.7202	0.0148508
					10.7117	0.0164738
					10.7088	0.0161831
					10.7446	0.0174013
					10.7318	0.0171114
					10.7275	0.015897
					10.7308	0.0160447
					10.7301	0.014268
					10.7382	0.0128063
					10.7288	0.01662
					10.7506	0.0152249
					10.737	0.0165678
					10.7319	0.0157487
					10.7296	0.0167505
					10.7556	0.0143615
					10.7438	0.0169932
					10.7525	0.0157985
					10.7459	0.0161377
					10.7503	0.0171739
					10.7761	0.0168323
					10.747	0.0146765
					10.7596	0.0160097
					10.7814	0.0133378
					10.7672	0.0156906
					10.7736	0.0139237
					10.7747	0.0173985
					10.7701	0.0176263
					10.7811	0.016271
					10.791	0.0166635
					10.7778	0.0142002
					10.7934	0.0170917
					10.7826	0.0159938
					10.7951	0.0167905
					10.8113	0.0140732
					10.7838	0.0159404
					10.7924	0.0171686
					10.785	0.0150902
					10.7884	0.016248
					10.7888	0.0175963
					10.7919	0.0181887
					10.7999	0.0172036
					10.8111	0.0162017
					10.7988	0.0166193
					10.8194	0.0156857
					10.8034	0.018555
					10.8007	0.0171206
					10.8029	0.0150642
					10.8112	0.0156324
					10.8036	0.0175701
					10.8123	0.0166117
					10.8214	0.0163313
					10.8309	0.0153362
					10.8228	0.0161651
					10.8272	0.018272
					10.8233	0.0144691
					10.8183	0.0184734
					10.8115	0.0194841
					10.8011	0.0180115
					10.8325	0.0159703
					10.8459	0.0159972
					10.8466	0.0151887
					10.8364	0.0163627
					10.8452	0.0162185
					10.8505	0.0157663
					10.8345	0.0149134
					10.8379	0.014982
					10.8458	0.017218
					10.8339	0.0156553
					10.846	0.0144109
					10.8469	0.016026
					10.8591	0.0160838
					10.8557	0.0164487
					10.8679	0.0162602
					10.8579	0.0165003
					10.8647	0.0160362
					10.862	0.0155976
					10.8838	0.0164725
					10.8915	0.0168286
					10.8556	0.0168481
					10.8721	0.0146645
					10.8655	0.0158898
					10.869	0.0168142
					10.8861	0.0142282
					10.8739	0.0171869
					10.8847	0.0156612
					10.8849	0.0139217
					10.872	0.0169631
					10.8889	0.0144405
					10.8863	0.0163148
					10.86	0.0153418
					10.8904	0.0164141
					10.8924	0.0153354
					10.8884	0.0162227
					10.91	0.0176887
					10.899	0.0150962
					10.9185	0.0162671
					10.9075	0.0154253
					10.9002	0.0144295
					10.9077	0.0161411
					10.9038	0.0134433
					10.9251	0.0157868
					10.9204	0.0135673
					10.9244	0.0157811
					10.9325	0.013156
					10.9377	0.0158233
					10.9131	0.0156389
