sub2	tbasej2	rp2837	rp4150b	cur2_38	cur2_39	lap2_38	lap2_39
				0.0189965	0.0126083	17.4308	15.8315
				0.0171198	0.0161153	17.4322	15.8316
				0.0173913	0.0164093	17.4335	15.8316
				0.0181213	0.0140569	17.4349	15.8316
				0.0194124	0.0157192	17.4363	15.8316
				0.0174677	0.0165018	17.4377	15.8317
				0.0179193	0.016868	17.439	15.8317
				0.0166532	0.0153916	17.4404	15.8317
				0.0180912	0.0140432	17.4417	15.8317
				0.0175242	0.0141202	17.443	15.8318
				0.0165408	0.0159197	17.4444	15.8318
				0.0168457	0.0156688	17.4457	15.8318
				0.0169298	0.0161713	17.447	15.8319
				0.0185763	0.0137163	17.4483	15.8319
				0.0170423	0.0148051	17.4496	15.8319
				0.0163941	0.014889	17.4509	15.8319
				0.0163368	0.0153589	17.4522	15.832
				0.0187827	0.0167509	17.4534	15.832
				0.0190262	0.015382	17.4547	15.832
				0.0186663	0.0156128	17.4559	15.832
				0.0174698	0.0147194	17.4572	15.8321
				0.0164965	0.0119379	17.4584	15.8321
				0.019537	0.0124557	17.4596	15.8321
				0.018467	0.0135001	17.4608	15.8321
				0.0179908	0.0137691	17.462	15.8322
				0.0189993	0.0139846	17.4632	15.8322
				0.0177945	0.0164967	17.4644	15.8322
				0.0164649	0.0135748	17.4655	15.8322
				0.0163813	0.0161837	17.4667	15.8323
				0.0177015	0.0123159	17.4678	15.8323
				0.0152353	0.0156345	17.469	15.8323
				0.0149285	0.0147537	17.4701	15.8323
				0.0185298	0.0162477	17.4712	15.8323
				0.0182688	0.0164358	17.4724	15.8324
				0.0181725	0.015732	17.4735	15.8324
				0.0179724	0.0132782	17.4746	15.8324
				0.0178794	0.0150069	17.4757	15.8324
				0.0195964	0.0148885	17.4767	15.8324
				0.0158181	0.0153255	17.4778	15.8325
				0.0181701	0.015046	17.4789	15.8325
				0.0170834	0.0146525	17.4799	15.8325
				0.0174121	0.0177336	17.481	15.8325
				0.0174131	0.0161187	17.482	15.8325
				0.0150277	0.0154515	17.483	15.8326
				0.0172238	0.0175878	17.484	15.8326
				0.0167904	0.0151573	17.485	15.8326
				0.0174889	0.0150266	17.486	15.8326
				0.0189815	0.0132493	17.487	15.8326
				0.0188775	0.0153645	17.488	15.8326
				0.0182396	0.01265	17.4889	15.8326
				0.01696	0.0174732	17.4899	15.8326
				0.0167984	0.014827	17.4908	15.8326
				0.0159961	0.0128612	17.4918	15.8326
				0.0172696	0.0156698	17.4927	15.8326
				0.0171633	0.0138228	17.4937	15.8326
				0.0166573	0.0176807	17.4946	15.8326
				0.0188233	0.0167849	17.4955	15.8326
				0.0196912	0.0132568	17.4964	15.8326
				0.0192353	0.0131343	17.4973	15.8326
				0.0164042	0.0159544	17.4982	15.8326
				0.0161489	0.0152787	17.4991	15.8326
				0.0160103	0.0129123	17.5	15.8326
				0.0173469	0.0143411	17.5008	15.8326
				0.0165008	0.0132759	17.5017	15.8326
				0.0176816	0.0157254	17.5026	15.8326
				0.0190198	0.0155765	17.5034	15.8326
				0.0186692	0.0154996	17.5042	15.8326
				0.0172133	0.0146011	17.5051	15.8326
				0.0173048	0.0137737	17.5059	15.8326
				0.0152784	0.0141647	17.5067	15.8327
				0.016444	0.0143139	17.5075	15.8327
				0.0201103	0.0144394	17.5083	15.8327
				0.0183597	0.0161327	17.5091	15.8327
				0.018718	0.0140028	17.5099	15.8327
				0.020632	0.015084	17.5107	15.8327
				0.0188583	0.0168725	17.5115	15.8327
				0.0170185	0.0135016	17.5122	15.8327
				0.0196428	0.0157674	17.513	15.8327
				0.0181748	0.0124203	17.5137	15.8327
				0.0183855	0.0156905	17.5145	15.8327
				0.019273	0.0172349	17.5152	15.8327
				0.0190685	0.0149116	17.516	15.8327
				0.0173736	0.0157918	17.5167	15.8327
				0.0181981	0.0122548	17.5175	15.8327
				0.0173315	0.0152833	17.5182	15.8327
				0.0185933	0.0149368	17.5189	15.8327
				0.0179751	0.0148993	17.5196	15.8326
				0.0184133	0.016214	17.5204	15.8326
				0.0164855	0.0145393	17.5211	15.8326
				0.0175454	0.0147263	17.5218	15.8326
				0.0157734	0.0167717	17.5225	15.8326
				0.0188652	0.0163396	17.5232	15.8326
				0.0173124	0.0132936	17.5239	15.8326
				0.0183373	0.0153459	17.5246	15.8326
				0.0186832	0.01851	17.5253	15.8326
				0.0171849	0.0159351	17.5259	15.8326
				0.019666	0.0137016	17.5266	15.8326
				0.017552	0.0147741	17.5273	15.8325
				0.0172244	0.0161301	17.528	15.8325
				0.0189078	0.0155671	17.5286	15.8325
				0.0190075	0.0164772	17.5293	15.8325
				0.0190617	0.0153487	17.5299	15.8324
				0.0189984	0.0170284	17.5305	15.8324
				0.0187207	0.0162123	17.5312	15.8324
				0.0171756	0.0189056	17.5318	15.8323
				0.0177193	0.0144486	17.5324	15.8323
				0.0198532	0.0127307	17.5331	15.8323
				0.017303	0.0141659	17.5337	15.8322
				0.0167684	0.0167173	17.5343	15.8322
				0.0180015	0.0158515	17.5349	15.8321
				0.0188034	0.0143902	17.5355	15.8321
				0.0171801	0.0157978	17.5361	15.8321
				0.0176859	0.0158421	17.5367	15.832
				0.0189182	0.0150522	17.5373	15.832
				0.0192209	0.0158316	17.5379	15.832
				0.0157316	0.0160524	17.5385	15.8319
				0.0184876	0.0137933	17.539	15.8319
				0.0173101	0.0153711	17.5396	15.8318
				0.0188534	0.0147481	17.5402	15.8318
				0.0184395	0.0160151	17.5408	15.8318
				0.017787	0.0161886	17.5413	15.8317
				0.0191763	0.0149058	17.5419	15.8317
				0.0161941	0.0132426	17.5425	15.8317
				0.017705	0.0161935	17.543	15.8316
				0.0161526	0.0159137	17.5436	15.8316
				0.0163107	0.0148226	17.5442	15.8315
				0.0176331	0.0155438	17.5448	15.8315
				0.0192943	0.0152789	17.5453	15.8315
				0.0187486	0.0134665	17.5459	15.8314
				0.0181165	0.0133531	17.5465	15.8314
				0.0197755	0.0158342	17.547	15.8314
				0.0170538	0.0170023	17.5476	15.8313
				0.0197299	0.0136128	17.5482	15.8313
				0.0146374	0.0133052	17.5488	15.8313
				0.0206263	0.0147077	17.5493	15.8313
				0.0174335	0.0160097	17.5499	15.8312
				0.015127	0.0143674	17.5505	15.8312
				0.0169855	0.0137	17.551	15.8312
				0.0179492	0.0148883	17.5516	15.8312
				0.019447	0.0150979	17.5522	15.8312
				0.0177515	0.0141737	17.5528	15.8311
				0.0176638	0.0154367	17.5533	15.8311
				0.0174721	0.0141406	17.5539	15.8311
				0.0171438	0.0143906	17.5545	15.8311
				0.0163115	0.0161682	17.5551	15.8311
				0.0179023	0.0143753	17.5557	15.831
				0.0193766	0.0156424	17.5562	15.831
				0.0166298	0.0176759	17.5568	15.831
				0.0186206	0.014279	17.5574	15.831
				0.0170141	0.0142898	17.558	15.831
				0.0155136	0.0140341	17.5586	15.831
				0.0171881	0.0139162	17.5592	15.831
				0.0172492	0.0154957	17.5598	15.831
				0.0186738	0.0154935	17.5604	15.831
				0.0190279	0.0151871	17.5609	15.831
				0.0177415	0.0151394	17.5615	15.831
				0.0172257	0.0158307	17.5621	15.831
				0.01833	0.0170768	17.5627	15.831
				0.0179698	0.0143018	17.5633	15.8309
				0.0174833	0.0123929	17.5639	15.8309
				0.0189858	0.0154345	17.5645	15.8309
				0.0177302	0.0155697	17.5651	15.8309
				0.0171602	0.0146053	17.5657	15.8309
				0.015994	0.0143996	17.5663	15.8309
				0.0167405	0.0168864	17.5669	15.8309
				0.0174868	0.0161096	17.5675	15.8309
				0.0171268	0.0136077	17.5681	15.8309
				0.017688	0.0124869	17.5687	15.8308
				0.0183874	0.0140368	17.5693	15.8308
				0.019291	0.0164412	17.5699	15.8308
				0.0193775	0.0163607	17.5705	15.8308
				0.0185807	0.0155781	17.5711	15.8308
				0.0160476	0.0132657	17.5718	15.8308
				0.0158279	0.0153355	17.5724	15.8308
				0.0176889	0.0165332	17.573	15.8308
				0.0172643	0.0151301	17.5737	15.8308
				0.0170836	0.0150645	17.5743	15.8308
				0.0173772	0.0161312	17.575	15.8308
				0.0180932	0.0138261	17.5756	15.8308
				0.01701	0.0151827	17.5763	15.8308
				0.0178871	0.0179809	17.5769	15.8308
				0.0183958	0.0145431	17.5776	15.8308
				0.0164824	0.0145157	17.5782	15.8308
				0.0173119	0.0138139	17.5789	15.8308
				0.0160835	0.0156037	17.5796	15.8308
				0.016463	0.0138187	17.5802	15.8308
				0.0174222	0.0153043	17.5809	15.8308
				0.019765	0.0144814	17.5816	15.8308
				0.0183069	0.0155367	17.5823	15.8308
				0.0179107	0.013261	17.583	15.8308
				0.0172724	0.0128285	17.5837	15.8308
				0.017259	0.0174497	17.5844	15.8308
				0.0182131	0.0143656	17.5851	15.8308
				0.0159365	0.0134254	17.5858	15.8308
				0.018705	0.0135639	17.5865	15.8308
				0.0185191	0.0164184	17.5872	15.8308
				0.0173399	0.0141265	17.588	15.8308
				0.017606	0.0134043	17.5887	15.8308
				0.0187417	0.0164037	17.5895	15.8308
				0.0172973	0.0154471	17.5902	15.8308
				0.0184532	0.0140734	17.591	15.8308
				0.0198788	0.0166071	17.5917	15.8309
				0.0205497	0.0178095	17.5925	15.8309
				0.0186378	0.015891	17.5933	15.8309
				0.0174475	0.0153248	17.594	15.8309
				0.0146423	0.0161165	17.5948	15.8309
				0.0174497	0.0141107	17.5956	15.8309
				0.0173756	0.0136037	17.5964	15.8309
				0.0192361	0.0137896	17.5972	15.8309
				0.015654	0.0138664	17.598	15.831
				0.0168811	0.0151627	17.5989	15.831
				0.0181164	0.0145579	17.5997	15.831
				0.0194205	0.0152514	17.6005	15.831
				0.0178789	0.0145055	17.6014	15.831
				0.0172962	0.0134179	17.6022	15.8311
				0.0174894	0.0180279	17.6031	15.8311
				0.0159121	0.0183152	17.6039	15.8311
				0.0187668	0.0154689	17.6048	15.8311
				0.0164146	0.0155745	17.6057	15.8311
				0.0176376	0.0147504	17.6065	15.8312
				0.0151774	0.0147605	17.6074	15.8312
				0.0156841	0.0161927	17.6083	15.8312
				0.0160904	0.0143068	17.6092	15.8312
				0.0160453	0.0147558	17.6101	15.8313
				0.015358	0.0147506	17.611	15.8313
				0.0187617	0.0170759	17.612	15.8313
				0.019948	0.0154768	17.6129	15.8313
				0.0180984	0.0158049	17.6138	15.8313
				0.0173115	0.0139062	17.6148	15.8313
				0.0182077	0.0142923	17.6157	15.8314
				0.0145217	0.015019	17.6167	15.8314
				0.0181672	0.0166641	17.6176	15.8314
				0.0184443	0.0169897	17.6186	15.8314
				0.0179831	0.0144353	17.6196	15.8314
				0.0169356	0.0143904	17.6206	15.8314
				0.0167906	0.0163005	17.6215	15.8314
				0.0190007	0.0133935	17.6225	15.8314
				0.0171878	0.0153238	17.6235	15.8314
				0.015908	0.0164683	17.6245	15.8314
				0.0180101	0.0146812	17.6255	15.8314
				0.0203069	0.0136732	17.6266	15.8314
				0.0180272	0.0170358	17.6276	15.8314
				0.0191187	0.0175993	17.6286	15.8314
				0.0168753	0.016532	17.6296	15.8314
				0.018261	0.0158509	17.6307	15.8314
				0.0188966	0.0141129	17.6317	15.8314
				0.0173716	0.0144322	17.6328	15.8315
				0.0193647	0.0148519	17.6339	15.8314
				0.0173617	0.0130454	17.6349	15.8314
				0.0202478	0.0149131	17.636	15.8314
				0.0181638	0.014946	17.6371	15.8315
				0.0154008	0.0133628	17.6382	15.8315
				0.0161427	0.0172595	17.6393	15.8314
				0.0187063	0.0154953	17.6404	15.8314
				0.0205147	0.0136392	17.6415	15.8314
				0.0187825	0.0148619	17.6426	15.8314
				0.0175857	0.0159364	17.6438	15.8314
				0.0166607	0.0158605	17.6449	15.8314
				0.0184467	0.0151302	17.6461	15.8314
				0.0174858	0.0153818	17.6472	15.8314
				0.0160945	0.0155028	17.6484	15.8314
				0.0166669	0.0159641	17.6495	15.8314
				0.0157928	0.013872	17.6507	15.8314
				0.0177465	0.0170467	17.6519	15.8314
				0.0162173	0.0147628	17.6531	15.8314
				0.0169707	0.0158847	17.6543	15.8314
				0.0175371	0.0133697	17.6555	15.8314
				0.0157191	0.0148252	17.6567	15.8314
				0.0175044	0.0130956	17.6579	15.8314
				0.0161811	0.0139531	17.6592	15.8314
				0.0174033	0.0150563	17.6604	15.8314
				0.0161684	0.0158768	17.6617	15.8313
				0.0189136	0.0167352	17.6629	15.8313
				0.0169955	0.0154832	17.6642	15.8313
				0.0175209	0.0168527	17.6654	15.8313
				0.0171497	0.0159301	17.6667	15.8313
				0.0190523	0.0136876	17.668	15.8313
				0.0186023	0.0138902	17.6693	15.8313
				0.014373	0.0161626	17.6705	15.8313
				0.0146823	0.0158021	17.6718	15.8313
				0.0171314	0.0147386	17.6731	15.8313
				0.0157978	0.0173993	17.6744	15.8313
				0.0176142	0.015318	17.6757	15.8312
				0.020049	0.0142054	17.677	15.8312
				0.0181762	0.0146014	17.6783	15.8312
				0.0171398	0.0154591	17.6797	15.8312
				0.0157275	0.0158693	17.681	15.8312
				0.0203929	0.0136223	17.6823	15.8311
				0.0183164	0.0170973	17.6837	15.8311
				0.0180947	0.0161753	17.685	15.8311
				0.0156272	0.0147484	17.6864	15.8311
				0.0165365	0.0165828	17.6877	15.8311
				0.0169196	0.0162808	17.6891	15.8311
				0.0161076	0.0150034	17.6904	15.8311
				0.017746	0.0172147	17.6918	15.8311
				0.0182167	0.0153101	17.6932	15.8311
				0.0189301	0.0154572	17.6945	15.8311
				0.0193928	0.0159241	17.6959	15.8311
				0.0183839	0.0181352	17.6973	15.831
				0.0176674	0.0142936	17.6987	15.831
				0.0199875	0.0156759	17.7001	15.831
				0.0164132	0.0146098	17.7015	15.831
				0.0197609	0.0154718	17.7028	15.831
				0.0179797	0.0162818	17.7042	15.831
				0.0162001	0.0153243	17.7056	15.831
				0.017669	0.0142346	17.707	15.831
				0.0166982	0.014057	17.7085	15.831
				0.0181912	0.0161447	17.7099	15.831
				0.0189323	0.0162898	17.7113	15.831
				0.0164773	0.0133691	17.7127	15.831
				0.0176491	0.0133127	17.7141	15.831
				0.0181925	0.0144486	17.7156	15.831
				0.0182123	0.0140681	17.717	15.831
				0.0181236	0.0173252	17.7184	15.831
				0.0178683	0.0167714	17.7198	15.8309
				0.0161675	0.014279	17.7213	15.8309
				0.0165946	0.0169498	17.7227	15.8309
				0.016334	0.0156875	17.7241	15.8309
				0.0167671	0.0163351	17.7256	15.8309
				0.0157312	0.0148184	17.727	15.8309
				0.0170854	0.0143373	17.7285	15.8309
				0.0184693	0.0122228	17.7299	15.8309
				0.0169575	0.0147874	17.7314	15.8308
				0.016088	0.0161053	17.7328	15.8308
				0.0186628	0.016527	17.7343	15.8308
				0.018525	0.015639	17.7357	15.8308
				0.0176704	0.0127405	17.7372	15.8308
				0.0166635	0.0187017	17.7386	15.8308
				0.0175562	0.0165647	17.7401	15.8308
				0.0168405	0.0139806	17.7415	15.8308
				0.015878	0.0158253	17.743	15.8308
				0.0179617	0.0142948	17.7444	15.8308
				0.0172574	0.0156895	17.7459	15.8308
				0.0155365	0.0165159	17.7473	15.8308
				0.0202649	0.0141952	17.7488	15.8308
				0.0186276	0.0155878	17.7502	15.8308
				0.0189374	0.0152711	17.7517	15.8308
				0.0180018	0.0149511	17.7531	15.8308
				0.0186862	0.0154934	17.7546	15.8308
				0.0178744	0.014597	17.756	15.8308
				0.0160055	0.0143992	17.7575	15.8308
				0.0159627	0.0115338	17.7589	15.8308
				0.0154559	0.0154286	17.7604	15.8308
				0.0176391	0.0146233	17.7618	15.8308
				0.0154702	0.0162781	17.7633	15.8308
				0.0141456	0.0180156	17.7647	15.8308
				0.020136	0.0157305	17.7662	15.8308
				0.018621	0.0168808	17.7676	15.8308
				0.0186113	0.0150893	17.769	15.8307
				0.0185485	0.014676	17.7705	15.8307
				0.0134186	0.0157669	17.7719	15.8307
				0.0173157	0.0141454	17.7733	15.8307
				0.0181735	0.016237	17.7748	15.8307
				0.0163949	0.0160618	17.7762	15.8307
				0.0180443	0.0170535	17.7777	15.8307
				0.0166818	0.0134503	17.7791	15.8307
				0.0201715	0.0155491	17.7805	15.8307
				0.0170977	0.0154589	17.782	15.8307
				0.017683	0.0136812	17.7834	15.8307
				0.016228	0.0166597	17.7848	15.8307
				0.0168541	0.014439	17.7863	15.8307
				0.0164179	0.0168889	17.7877	15.8307
				0.0163559	0.0137775	17.7891	15.8307
				0.0158247	0.0155196	17.7905	15.8307
				0.0163218	0.0133547	17.7919	15.8307
				0.0165755	0.0154461	17.7933	15.8307
				0.0182908	0.0156119	17.7947	15.8307
				0.0192766	0.0159355	17.7961	15.8307
				0.0162545	0.0136773	17.7975	15.8307
				0.0178139	0.0163781	17.7989	15.8307
				0.018736	0.0159306	17.8003	15.8307
				0.0181309	0.0159054	17.8017	15.8307
				0.0150427	0.0168266	17.8031	15.8307
				0.0154869	0.0140411	17.8045	15.8307
				0.0179594	0.0127342	17.8059	15.8307
				0.0166814	0.0150652	17.8072	15.8307
				0.0189521	0.0144327	17.8086	15.8307
				0.017489	0.0141614	17.81	15.8307
				0.0176481	0.0135825	17.8114	15.8307
				0.0155154	0.0135851	17.8128	15.8307
				0.0164193	0.0170242	17.8142	15.8307
				0.0169149	0.0173375	17.8155	15.8307
				0.0150192	0.0135979	17.8169	15.8307
				0.0184844	0.0147289	17.8183	15.8308
				0.0178853	0.0145567	17.8197	15.8308
				0.0205039	0.0144403	17.821	15.8308
				0.0190237	0.0151037	17.8224	15.8308
				0.0181159	0.0155461	17.8237	15.8308
				0.0156419	0.0156154	17.8251	15.8308
				0.0163871	0.0144298	17.8264	15.8308
				0.0179308	0.0142991	17.8278	15.8309
				0.0170063	0.0152188	17.8291	15.8309
				0.0168727	0.0144714	17.8304	15.8309
				0.0185014	0.0152932	17.8318	15.8309
				0.0193037	0.0150097	17.8331	15.8309
				0.0188292	0.0171043	17.8344	15.8309
				0.0175255	0.0167213	17.8357	15.8309
				0.0179212	0.0148051	17.837	15.8309
				0.0175496	0.0171206	17.8383	15.831
				0.0192465	0.0127966	17.8396	15.831
				0.0177928	0.0151532	17.8409	15.831
				0.0158286	0.0152893	17.8422	15.831
				0.0184669	0.0162244	17.8435	15.831
				0.017633	0.014809	17.8448	15.831
				0.0167928	0.0151195	17.8461	15.831
				0.0181809	0.014997	17.8474	15.8311
				0.0170729	0.0137398	17.8487	15.8311
				0.0182309	0.0153166	17.85	15.8311
				0.0180572	0.0173447	17.8513	15.831
				0.0156435	0.0166533	17.8525	15.831
				0.0161297	0.0154459	17.8538	15.831
				0.0162027	0.0145083	17.8551	15.831
				0.0195888	0.0159255	17.8563	15.831
				0.0174492	0.0151395	17.8576	15.831
				0.0179798	0.014744	17.8589	15.831
				0.0171494	0.015875	17.8601	15.831
				0.0190377	0.0146427	17.8614	15.831
				0.0169769	0.0172528	17.8626	15.831
				0.0148074	0.0157281	17.8639	15.831
				0.0172462	0.0161719	17.8651	15.8311
				0.0152219	0.0140672	17.8664	15.8311
				0.0169428	0.0169689	17.8676	15.8311
				0.0172039	0.0156539	17.8689	15.8311
				0.019723	0.016803	17.8701	15.8311
				0.018653	0.0148072	17.8714	15.8311
				0.0181284	0.0154217	17.8726	15.8311
				0.0185682	0.0140113	17.8738	15.8311
				0.0172091	0.0165868	17.8751	15.8311
				0.0163301	0.0143115	17.8763	15.8311
				0.0178482	0.014912	17.8775	15.8311
				0.0184237	0.0165892	17.8788	15.8311
				0.0172832	0.0159048	17.88	15.8311
				0.0188592	0.0148074	17.8813	15.8311
				0.0199615	0.0148729	17.8825	15.8311
				0.0176442	0.0147544	17.8837	15.831
				0.0168916	0.0141285	17.885	15.831
				0.0206414	0.0144605	17.8862	15.831
				0.0200664	0.0118494	17.8874	15.831
				0.0173473	0.0136631	17.8886	15.831
				0.0187013	0.0149255	17.8899	15.831
				0.0156092	0.015013	17.8911	15.831
				0.0176184	0.0144398	17.8923	15.831
				0.0163286	0.0161027	17.8935	15.831
				0.017473	0.0155046	17.8947	15.831
				0.0160929	0.0133544	17.8959	15.8309
				0.016507	0.0137759	17.8972	15.8309
				0.0185013	0.0171045	17.8984	15.8309
				0.0184421	0.0143421	17.8996	15.8309
				0.0172104	0.0121072	17.9008	15.8309
				0.0180421	0.0157948	17.902	15.8309
				0.0176321	0.0141777	17.9033	15.8309
				0.0172426	0.0134078	17.9045	15.831
				0.0180897	0.0141994	17.9057	15.831
				0.0178601	0.0116638	17.9069	15.831
				0.0182748	0.0148126	17.9081	15.831
				0.0153603	0.0159322	17.9093	15.831
				0.0205744	0.0157422	17.9106	15.831
				0.0178057	0.0149213	17.9118	15.831
				0.0198782	0.0172219	17.913	15.831
				0.0184938	0.0155397	17.9142	15.831
				0.0173051	0.015049	17.9154	15.831
				0.0187037	0.0154678	17.9166	15.831
				0.017646	0.0142927	17.9179	15.831
				0.0184804	0.0161157	17.9191	15.831
				0.0183145	0.0143239	17.9203	15.831
				0.018212	0.016499	17.9216	15.831
				0.0177639	0.0144277	17.9228	15.831
				0.0167418	0.0162049	17.9241	15.831
				0.0170801	0.0156454	17.9253	15.831
				0.0176551	0.0164689	17.9266	15.8309
				0.0164461	0.0153874	17.9278	15.8309
				0.0186333	0.0137691	17.9291	15.8309
				0.0157305	0.0134286	17.9304	15.8309
				0.0204682	0.015532	17.9316	15.8309
				0.0175317	0.0155251	17.9329	15.8309
				0.0199473	0.0141181	17.9342	15.8309
				0.0165567	0.0127635	17.9354	15.8309
				0.0183575	0.015774	17.9367	15.8309
				0.0165613	0.0155099	17.938	15.8309
				0.0184092	0.0133587	17.9392	15.8309
				0.0182299	0.013919	17.9405	15.8309
				0.0168513	0.0151315	17.9418	15.8309
				0.0171603	0.0176253	17.9431	15.8309
				0.0172612	0.0128974	17.9444	15.8309
				0.0189734	0.0135703	17.9457	15.8309
				0.0186082	0.0155024	17.947	15.8309
				0.0182387	0.0152795	17.9483	15.8308
				0.0173416	0.0148554	17.9496	15.8308
				0.0178158	0.0140511	17.9509	15.8308
				0.0179929	0.0161124	17.9522	15.8308
				0.0147272	0.0137756	17.9535	15.8308
				0.0172182	0.015466	17.9549	15.8308
				0.0163319	0.0135461	17.9562	15.8308
				0.0158095	0.0147103	17.9575	15.8307
				0.0197202	0.017589	17.9589	15.8307
				0.0180947	0.0138978	17.9602	15.8307
				0.0156457	0.0161774	17.9616	15.8307
				0.0205573	0.0139256	17.9629	15.8307
				0.0203404	0.0166438	17.9643	15.8306
				0.0166776	0.0148013	17.9657	15.8306
				0.0194323	0.0133019	17.9671	15.8306
				0.0178014	0.0160178	17.9684	15.8306
				0.0163657	0.0146878	17.9698	15.8306
				0.0171549	0.0162807	17.9712	15.8305
				0.0172692	0.0141028	17.9726	15.8305
				0.0178064	0.0166748	17.974	15.8305
				0.0180701	0.017221	17.9754	15.8305
				0.0166025	0.0176262	17.9768	15.8305
				0.0159772	0.0162033	17.9783	15.8305
				0.0181859	0.0167444	17.9797	15.8305
				0.0159885	0.0144586	17.9812	15.8305
				0.0161842	0.0149765	17.9826	15.8305
				0.0155981	0.0152439	17.984	15.8304
				0.0201933	0.0162021	17.9855	15.8304
				0.016646	0.0152483	17.987	15.8304
				0.0165618	0.0153634	17.9885	15.8304
				0.0170551	0.0149322	17.9899	15.8304
				0.0187484	0.0137089	17.9914	15.8304
				0.0179012	0.0133294	17.9929	15.8304
				0.0158408	0.0156324	17.9944	15.8304
				0.0208056	0.0150998	17.9959	15.8304
				0.016866	0.0170161	17.9974	15.8303
				0.0144149	0.0142891	17.999	15.8303
				0.0193469	0.0164109	18.0005	15.8303
				0.0182989	0.0153761	18.002	15.8303
				0.0189455	0.0127911	18.0036	15.8303
				0.0172421	0.0136388	18.0051	15.8303
				0.0175408	0.0145414	18.0067	15.8303
				0.0176744	0.0157797	18.0082	15.8303
				0.0198513	0.0150874	18.0098	15.8303
				0.0170067	0.0156079	18.0113	15.8303
				0.0190861	0.0145365	18.0129	15.8303
				0.0188006	0.0160001	18.0145	15.8303
				0.0165223	0.0158634	18.0161	15.8303
				0.0166317	0.0137785	18.0177	15.8302
				0.0175981	0.0139344	18.0193	15.8302
				0.017735	0.0147202	18.0209	15.8302
				0.0176885	0.0163595	18.0225	15.8302
				0.0175329	0.0158768	18.0241	15.8302
				0.0194688	0.0151353	18.0258	15.8303
				0.0184613	0.0147169	18.0275	15.8303
				0.0179656	0.0130638	18.0291	15.8303
				0.0159678	0.0153133	18.0308	15.8303
				0.018488	0.0116813	18.0325	15.8303
				0.0172982	0.014195	18.0342	15.8303
				0.0153422	0.0119934	18.0358	15.8303
				0.0189179	0.0144793	18.0375	15.8303
				0.0159994	0.0138329	18.0392	15.8303
				0.017969	0.0156797	18.041	15.8303
				0.0164744	0.0154056	18.0427	15.8302
				0.0173652	0.0160659	18.0444	15.8302
				0.0162514	0.0163532	18.0462	15.8302
				0.0164613	0.0138323	18.0479	15.8302
				0.019226	0.0129074	18.0497	15.8302
				0.019454	0.0142655	18.0514	15.8302
				0.0162306	0.017998	18.0532	15.8302
				0.0162909	0.0168777	18.055	15.8302
				0.0174984	0.01753	18.0568	15.8302
				0.0193011	0.0137081	18.0586	15.8302
				0.0165216	0.0155278	18.0604	15.8302
				0.0206523	0.0137478	18.0622	15.8302
				0.0189356	0.0149976	18.064	15.8302
				0.0197496	0.0155613	18.0658	15.8302
				0.0183265	0.0158041	18.0676	15.8302
				0.0165465	0.0159325	18.0694	15.8302
				0.0192454	0.0148733	18.0712	15.8302
				0.0184747	0.0136601	18.0731	15.8302
				0.0182872	0.0106893	18.0749	15.8302
				0.0186327	0.0134337	18.0767	15.8302
				0.0177864	0.0145142	18.0786	15.8302
				0.017587	0.0141191	18.0804	15.8302
				0.0175397	0.0148659	18.0823	15.8302
				0.0182827	0.0156983	18.0842	15.8302
				0.0222089	0.0129678	18.0861	15.8302
				0.0181201	0.013185	18.0879	15.8302
				0.0188876	0.0157634	18.0898	15.8302
				0.0179607	0.0152252	18.0917	15.8302
				0.0189063	0.0154318	18.0936	15.8302
				0.0190602	0.0143314	18.0955	15.8302
				0.0174389	0.0155494	18.0974	15.8302
				0.017035	0.0156111	18.0993	15.8302
				0.0176936	0.0152007	18.1012	15.8302
				0.0183736	0.0172881	18.1031	15.8302
				0.0180376	0.0151545	18.105	15.8302
				0.0167424	0.0135997	18.1069	15.8302
				0.0160483	0.0154586	18.1089	15.8302
				0.0176975	0.0150317	18.1108	15.8301
				0.0177312	0.0141342	18.1127	15.8301
				0.0189314	0.0138134	18.1147	15.8302
				0.0199217	0.0151813	18.1166	15.8302
				0.0163636	0.0158345	18.1186	15.8302
				0.0174103	0.0161732	18.1205	15.8302
				0.0180661	0.0154216	18.1225	15.8302
				0.0183433	0.016989	18.1245	15.8302
				0.0172985	0.017716	18.1264	15.8302
				0.0174468	0.0159799	18.1284	15.8302
				0.0171105	0.0150796	18.1304	15.8302
				0.0194237	0.0146222	18.1324	15.8302
				0.0174989	0.0145109	18.1343	15.8302
				0.0170103	0.0156074	18.1363	15.8302
				0.0174129	0.0155183	18.1383	15.8302
				0.0183049	0.0116035	18.1403	15.8302
				0.016967	0.0161827	18.1423	15.8303
				0.0173853	0.0176739	18.1443	15.8303
				0.0165289	0.0142059	18.1463	15.8303
				0.0176797	0.0155732	18.1483	15.8303
				0.0182794	0.0155917	18.1503	15.8303
				0.0183747	0.0145833	18.1523	15.8303
				0.0185668	0.0166582	18.1543	15.8303
				0.0194657	0.0156717	18.1563	15.8303
				0.0146494	0.0159677	18.1583	15.8303
				0.0184147	0.0140417	18.1603	15.8303
				0.0180272	0.0189285	18.1623	15.8303
				0.0157508	0.0152257	18.1643	15.8304
				0.0145837	0.0147795	18.1663	15.8304
				0.0173998	0.0148179	18.1683	15.8304
				0.0182071	0.0146836	18.1703	15.8304
