jlap1_35	jlap1_36	jlap1_42	jlap1_44	cur1_35	cur1_36	cur1_42	cur1_44
16.4222	15.3839			-0.165139	-0.168318		
16.4262	15.4064			-0.168082	-0.17118		
16.4023	15.4136			-0.168091	-0.169908		
16.4186	15.4242			-0.166193	-0.16699		
16.3935	15.4236			-0.16753	-0.171357		
16.4156	15.4255			-0.168187	-0.169332		
16.4418	15.4196			-0.167186	-0.173049		
16.4408	15.4416			-0.16912	-0.169984		
16.4541	15.4282			-0.167707	-0.172372		
16.4446	15.4421			-0.167075	-0.170819		
16.4455	15.432			-0.166596	-0.16842		
16.4374	15.4321			-0.165562	-0.16783		
16.4447	15.4394			-0.168251	-0.168606		
16.4489	15.4223			-0.166646	-0.170035		
16.4481	15.4369			-0.164156	-0.169922		
16.4654	15.4425			-0.165722	-0.168811		
16.4502	15.4358			-0.163166	-0.168716		
16.441	15.4484			-0.168266	-0.170626		
16.4703	15.4492			-0.167654	-0.167849		
16.4515	15.4458			-0.166984	-0.169227		
16.4532	15.4664			-0.16763	-0.170398		
16.4459	15.4518			-0.166375	-0.170064		
16.4687	15.4802			-0.166472	-0.170293		
16.4792	15.4712			-0.16666	-0.171544		
16.4959	15.4762			-0.167729	-0.169487		
16.4798	15.4631			-0.167214	-0.167587		
16.4757	15.5055			-0.168661	-0.171723		
16.4872	15.4631			-0.166399	-0.169515		
16.4948	15.4704			-0.167084	-0.168593		
16.4734	15.4939			-0.16778	-0.167768		
16.4792	15.4867			-0.165518	-0.169815		
16.4976	15.4801			-0.16658	-0.169731		
16.4817	15.4765			-0.168276	-0.169115		
16.4913	15.4912			-0.16599	-0.169443		
16.5096	15.4892			-0.166971	-0.168924		
16.4709	15.494			-0.169035	-0.168961		
16.4907	15.5126			-0.167821	-0.170223		
16.4968	15.4945			-0.167129	-0.171636		
16.5008	15.4947			-0.165749	-0.16827		
16.4916	15.506			-0.16738	-0.168416		
16.4838	15.5047			-0.168231	-0.169893		
16.5096	15.5054			-0.166342	-0.170163		
16.511	15.5187			-0.165763	-0.170031		
16.5073	15.5135			-0.166441	-0.171534		
16.5399	15.5344			-0.167175	-0.16951		
16.5048	15.5275			-0.16543	-0.168023		
16.5358	15.4995			-0.166097	-0.167855		
16.5337	15.5026			-0.168536	-0.168184		
16.5339	15.5332			-0.166415	-0.169574		
16.5047	15.5367			-0.166226	-0.168747		
16.5302	15.5181			-0.166666	-0.169638		
16.5346	15.5216			-0.166314	-0.168705		
16.5436	15.5458			-0.166375	-0.169698		
16.5432	15.5442			-0.167305	-0.167915		
16.5319	15.5408			-0.165661	-0.169461		
16.5342	15.5326			-0.168194	-0.169752		
16.5466	15.5279			-0.167148	-0.170561		
16.546	15.5471			-0.16521	-0.166154		
16.5413	15.554			-0.168256	-0.167279		
16.5665	15.5393			-0.167565	-0.167373		
16.5592	15.5473			-0.166388	-0.16942		
16.5724	15.5583			-0.166247	-0.168867		
16.5469	15.5771			-0.166337	-0.168631		
16.5556	15.5647			-0.166596	-0.169516		
16.5729	15.5767			-0.166424	-0.168822		
16.5823	15.5756			-0.167766	-0.168773		
16.5801	15.5708			-0.167744	-0.165503		
16.558	15.5841			-0.166244	-0.170118		
16.5814	15.5625			-0.167781	-0.169046		
16.5867	15.5678			-0.167508	-0.165755		
16.5599	15.5742			-0.168408	-0.170294		
16.5821	15.5705			-0.167552	-0.168922		
16.5694	15.5687			-0.166092	-0.171041		
16.5874	15.5835			-0.167535	-0.170435		
16.6028	15.5677			-0.16749	-0.168813		
16.5672	15.5741			-0.164176	-0.170501		
16.5838	15.5984			-0.16772	-0.168221		
16.6041	15.5834			-0.167436	-0.168952		
16.5835	15.5932			-0.165498	-0.168312		
16.5767	15.6107			-0.164911	-0.169437		
16.5884	15.5976			-0.16608	-0.169131		
16.5855	15.5943			-0.164356	-0.167174		
16.5955	15.614			-0.164734	-0.16928		
16.5901	15.5948			-0.166528	-0.169834		
16.6091	15.599			-0.165318	-0.168052		
16.6026	15.6125			-0.162879	-0.17004		
16.6182	15.6182			-0.167105	-0.169832		
16.5836	15.6275			-0.167607	-0.169215		
16.6208	15.6123			-0.167558	-0.169182		
16.6105	15.6288			-0.167139	-0.169712		
16.6297	15.6195			-0.167275	-0.170905		
16.6274	15.6162			-0.166371	-0.16855		
16.6234	15.6262			-0.164999	-0.170771		
16.6166	15.6521			-0.167132	-0.169996		
16.6288	15.6347			-0.164018	-0.168347		
16.6294	15.6346			-0.165342	-0.169583		
16.635	15.6311			-0.16587	-0.169081		
16.6406	15.643			-0.168428	-0.169476		
16.6151	15.6263			-0.165622	-0.169154		
16.6266	15.6282			-0.164619	-0.169989		
16.6586	15.6556			-0.166669	-0.167455		
16.6449	15.6676			-0.168905	-0.169738		
16.6648	15.6531			-0.167173	-0.168752		
16.639	15.6466			-0.16648	-0.169709		
16.6497	15.666			-0.167839	-0.169203		
16.6571	15.6693			-0.16917	-0.168149		
16.6672	15.642			-0.165837	-0.170954		
16.6385	15.6643			-0.166871	-0.170218		
16.6496	15.6338			-0.167582	-0.168538		
16.6409	15.6646			-0.165333	-0.171255		
16.648	15.6584			-0.167858	-0.168563		
16.649	15.6818			-0.167777	-0.167971		
16.6637	15.6889			-0.166542	-0.167507		
16.6603	15.6661			-0.169812	-0.168788		
16.6494	15.687			-0.168662	-0.167227		
16.6735	15.6889			-0.168737	-0.167322		
16.6702	15.6937			-0.169606	-0.168827		
16.6617	15.6844			-0.16675	-0.167484		
16.6527	15.6716			-0.166885	-0.169526		
16.6579	15.6815			-0.167902	-0.171544		
16.6848	15.7029			-0.168751	-0.168337		
16.686	15.6872			-0.168571	-0.166494		
16.6697	15.6841			-0.167883	-0.16998		
16.6881	15.6934			-0.168575	-0.169713		
16.703	15.6976			-0.169981	-0.168043		
16.6985	15.7057			-0.168194	-0.169328		
16.6954	15.6904			-0.169015	-0.168028		
16.6909	15.6826			-0.167802	-0.169399		
16.7008	15.7116			-0.168571	-0.170157		
16.6915	15.6887			-0.167238	-0.170081		
16.6902	15.7052			-0.167574	-0.167575		
16.6996	15.7032			-0.166994	-0.169141		
16.7122	15.7205			-0.167399	-0.170333		
16.705	15.7221			-0.166155	-0.170626		
16.6997	15.7232			-0.166618	-0.168813		
16.7107	15.7148			-0.166342	-0.168687		
16.6987	15.7257			-0.166212	-0.169953		
16.7161	15.7279			-0.166762	-0.169196		
16.7278	15.7348			-0.167717	-0.172318		
16.7351	15.724			-0.168099	-0.17101		
16.7341	15.7169			-0.167034	-0.168694		
16.7125	15.7224			-0.167195	-0.169517		
16.7204	15.7276			-0.167652	-0.16947		
16.7214	15.7336			-0.166857	-0.170637		
16.7292	15.7247			-0.168259	-0.167391		
16.7523	15.7279			-0.16681	-0.171566		
16.7444	15.7313			-0.168192	-0.172421		
16.7325	15.7349			-0.16785	-0.171515		
16.7196	15.737			-0.168246	-0.168939		
16.7481	15.7374			-0.169554	-0.1675		
16.7429	15.7311			-0.16857	-0.170525		
16.7405	15.7335			-0.168769	-0.170788		
16.75	15.7307			-0.168134	-0.171636		
16.7352	15.7434			-0.167817	-0.169248		
16.7579	15.7617			-0.170414	-0.170362		
16.7274	15.7615			-0.168003	-0.169743		
16.7435	15.7575			-0.168123	-0.170176		
16.7448	15.7494			-0.166649	-0.172016		
16.7526	15.7463			-0.166701	-0.170165		
16.769	15.7772			-0.16756	-0.170521		
16.7649	15.7885			-0.166555	-0.168753		
16.7697	15.7541			-0.16803	-0.169196		
16.7799	15.786			-0.167175	-0.168207		
16.767	15.7821			-0.167715	-0.168899		
16.7802	15.7728			-0.16887	-0.168186		
16.7793	15.7799			-0.170129	-0.170701		
16.7867	15.7805			-0.167722	-0.169378		
16.7714	15.7779			-0.168222	-0.172828		
16.7842	15.7966			-0.169095	-0.16823		
16.767	15.7793			-0.166282	-0.170413		
16.7884	15.7763			-0.167256	-0.170704		
16.7787	15.7936			-0.166148	-0.170856		
16.7756	15.8062			-0.167685	-0.167522		
16.7765	15.7872			-0.168002	-0.169104		
16.7892	15.7884			-0.166414	-0.169556		
16.8009	15.7773			-0.168045	-0.169042		
16.8053	15.7676			-0.164009	-0.170111		
16.788	15.7588			-0.166903	-0.170425		
16.8023	15.787			-0.166622	-0.171129		
16.7985	15.7965			-0.166684	-0.169677		
16.8139	15.7872			-0.16887	-0.17119		
16.8177	15.7954			-0.16744	-0.171576		
16.8057	15.7982			-0.168457	-0.17056		
16.8023	15.7897			-0.167318	-0.171706		
16.8166	15.8094			-0.167996	-0.171461		
16.8281	15.8067			-0.166564	-0.171499		
16.8403	15.8042			-0.169834	-0.172105		
16.8166	15.8025			-0.168175	-0.169763		
16.824	15.7926			-0.169383	-0.16855		
16.8303	15.7855			-0.165074	-0.169504		
16.8132	15.809			-0.166372	-0.170074		
16.8275	15.8034			-0.167067	-0.168712		
16.8213	15.8131			-0.16812	-0.169832		
16.8385	15.8194			-0.168046	-0.171852		
16.8247	15.8054			-0.165864	-0.170444		
16.8422	15.8093			-0.166544	-0.169146		
16.83	15.812			-0.165971	-0.17053		
16.8254	15.8079			-0.169579	-0.169593		
16.8454	15.8265			-0.166702	-0.169094		
16.8396	15.8157			-0.165742	-0.170259		
16.8437	15.8223			-0.16856	-0.170139		
16.8632	15.8235			-0.16765	-0.170826		
16.8523	15.8155			-0.167204	-0.172392		
16.8598	15.8186			-0.165838	-0.167712		
16.8625	15.8289			-0.168189	-0.170774		
16.8585	15.8152			-0.169165	-0.16865		
16.8488	15.8364			-0.168438	-0.169987		
16.8672	15.8331			-0.165273	-0.171303		
16.8475	15.829			-0.16684	-0.170542		
16.8485	15.842			-0.164417	-0.170869		
16.8628	15.8434			-0.166436	-0.169072		
16.8679	15.8111			-0.167784	-0.170012		
16.889	15.8363			-0.166725	-0.1663		
16.8966	15.8277			-0.170244	-0.16958		
16.8679	15.8249			-0.16849	-0.167935		
16.8763	15.8274			-0.166649	-0.171441		
16.8997	15.8522			-0.166472	-0.171318		
16.8647	15.8264			-0.165462	-0.171433		
16.8678	15.8392			-0.167333	-0.170223		
16.8807	15.8419			-0.166939	-0.16958		
16.8684	15.8457			-0.168769	-0.168819		
16.8874	15.8652			-0.165277	-0.170299		
16.8584	15.8522			-0.165817	-0.170582		
16.8848	15.8743			-0.16652	-0.169671		
16.8834	15.8383			-0.16866	-0.168217		
16.8948	15.8413			-0.165708	-0.16906		
16.9091	15.8467			-0.16795	-0.170891		
16.8852	15.8499			-0.168146	-0.169166		
16.9056	15.8606			-0.166476	-0.168541		
16.9021	15.8629			-0.166512	-0.169238		
16.8991	15.8744			-0.165382	-0.16951		
16.9123	15.8639			-0.167255	-0.170915		
16.9226	15.8394			-0.169173	-0.169096		
16.8876	15.8519			-0.166536	-0.167275		
16.9113	15.8708			-0.166131	-0.170333		
16.9141	15.8462			-0.167761	-0.170346		
16.9089	15.8611			-0.167334	-0.16914		
16.9129	15.8687			-0.166676	-0.167815		
16.9104	15.8365			-0.166045	-0.169105		
16.9334	15.833			-0.166202	-0.168577		
16.9218	15.8595			-0.165726	-0.169801		
16.9041	15.8558			-0.164964	-0.169334		
16.9355	15.8681			-0.16669	-0.168317		
16.9162	15.8382			-0.167719	-0.168546		
16.9016	15.8528			-0.165944	-0.172479		
16.9236	15.8556			-0.168314	-0.169678		
16.9356	15.8437			-0.168384	-0.168048		
16.9365	15.8752			-0.166564	-0.17064		
16.927	15.8677			-0.168726	-0.171719		
16.9329	15.8554			-0.169042	-0.16993		
16.9461	15.8759			-0.168818	-0.169419		
16.9392	15.8761			-0.166242	-0.168862		
16.9537	15.847			-0.167549	-0.168143		
16.9457	15.8873			-0.168732	-0.169356		
16.9395	15.8614			-0.16701	-0.169589		
16.9369	15.8632			-0.168142	-0.171176		
16.9492	15.8574			-0.166826	-0.169104		
16.943	15.8668			-0.16638	-0.168987		
16.9517	15.8706			-0.164984	-0.170026		
16.9542	15.8598			-0.166372	-0.170338		
16.9467	15.8704			-0.165045	-0.168217		
16.9627	15.8469			-0.166041	-0.167592		
16.951	15.8695			-0.166378	-0.167059		
16.9765	15.8557			-0.169256	-0.168138		
16.9575	15.854			-0.165212	-0.170491		
16.9649	15.8577			-0.167423	-0.168572		
16.9679	15.8687			-0.169219	-0.16844		
16.9685	15.8607			-0.166695	-0.169398		
16.9941	15.8583			-0.167063	-0.172365		
16.9906	15.8667			-0.16786	-0.170128		
16.9903	15.8701			-0.167929	-0.170314		
16.9836	15.8717			-0.167049	-0.168367		
16.9851	15.8471			-0.167296	-0.169517		
16.9673	15.8711			-0.166731	-0.17069		
16.9756	15.8668			-0.165676	-0.167388		
16.9807	15.8822			-0.168008	-0.168355		
16.9652	15.8711			-0.168712	-0.168459		
16.9897	15.8782			-0.16932	-0.169649		
16.9947	15.8568			-0.167999	-0.169739		
17.012	15.8917			-0.167228	-0.170154		
17.0049	15.8707			-0.170511	-0.168234		
16.9907	15.8635			-0.16864	-0.168011		
16.9962	15.8791			-0.1684	-0.169961		
17.0112	15.8763			-0.17018	-0.173315		
17.0096	15.8967			-0.166991	-0.168389		
17.0113	15.8982			-0.167702	-0.170666		
16.9991	15.89			-0.165271	-0.169977		
17.0012	15.8773			-0.164273	-0.169069		
16.9938	15.9008			-0.16638	-0.170376		
16.9924	15.8958			-0.16752	-0.167442		
17.0123	15.8858			-0.167193	-0.169076		
17.022	15.8793			-0.167423	-0.169393		
17.0211	15.8825			-0.168032	-0.168249		
17.0248	15.8876			-0.169323	-0.168999		
17.0162	15.8954			-0.166751	-0.170099		
17.0415	15.8972			-0.169281	-0.167323		
17.0216	15.8889			-0.168732	-0.170079		
17.0212	15.8767			-0.166842	-0.170343		
17.0219	15.8913			-0.167211	-0.170121		
17.0224	15.8706			-0.166864	-0.170301		
17.0463	15.8814			-0.165533	-0.168316		
17.0249	15.8878			-0.169901	-0.169703		
17.0275	15.8966			-0.164884	-0.169395		
17.0328	15.8616			-0.167119	-0.170172		
17.0316	15.8994			-0.166135	-0.168056		
17.0225	15.8946			-0.16767	-0.17032		
17.0313	15.8855			-0.167663	-0.168603		
17.0441	15.901			-0.168354	-0.168154		
17.0422	15.8825			-0.168057	-0.166851		
17.0621	15.8885			-0.166813	-0.169021		
17.0494	15.896			-0.168448	-0.169688		
17.0725	15.9107			-0.1684	-0.169515		
17.0402	15.9074			-0.169408	-0.167653		
17.0632	15.9284			-0.167071	-0.170468		
17.0732	15.8929			-0.167941	-0.170108		
17.0649	15.9052			-0.168991	-0.169443		
17.0648	15.8947			-0.168925	-0.170369		
17.0806	15.9021			-0.170011	-0.169173		
17.0585	15.9141			-0.166831	-0.169583		
17.0712	15.9038			-0.169071	-0.170857		
17.0852	15.894			-0.168779	-0.172404		
17.0824	15.8974			-0.167497	-0.172017		
17.0832	15.8944			-0.166381	-0.170627		
17.0868	15.9068			-0.166629	-0.171193		
17.0766	15.9073			-0.167568	-0.170244		
17.0924	15.9092			-0.168456	-0.173112		
17.0749	15.9024			-0.166811	-0.171178		
17.0761	15.8938			-0.166263	-0.169948		
17.0806	15.9061			-0.167746	-0.170616		
17.091	15.9131			-0.168199	-0.168524		
17.0665	15.9228			-0.170386	-0.168774		
17.0708	15.9005			-0.169464	-0.169215		
17.0805	15.9117			-0.168196	-0.168495		
17.0715	15.9044			-0.171224	-0.169635		
17.1008	15.9136			-0.166884	-0.168423		
17.0997	15.9051			-0.1675	-0.171351		
17.0973	15.9133			-0.167835	-0.170137		
17.1116	15.8948			-0.168957	-0.16979		
17.0972	15.9183			-0.16468	-0.170333		
17.1273	15.8959			-0.165912	-0.169448		
17.108	15.914			-0.166781	-0.169176		
17.0928	15.9102			-0.167421	-0.171167		
17.1095	15.9187			-0.169437	-0.169879		
17.1033	15.9434			-0.16694	-0.171924		
17.1128	15.9271			-0.167003	-0.168666		
17.112	15.9093			-0.168591	-0.172561		
17.1345	15.9069			-0.167834	-0.168821		
17.0966	15.9357			-0.168972	-0.170221		
17.1327	15.9308			-0.165843	-0.171804		
17.1206	15.9227			-0.166999	-0.170999		
17.1259	15.941			-0.169538	-0.168248		
17.1517	15.9292			-0.166697	-0.169604		
17.1166	15.928			-0.165324	-0.170866		
17.1384	15.9489			-0.167322	-0.16997		
17.1311	15.9332			-0.167099	-0.169768		
17.1337	15.9461			-0.166078	-0.171048		
17.1214	15.9405			-0.167528	-0.169104		
17.1461	15.9301			-0.165628	-0.169628		
17.1183	15.94			-0.169186	-0.169106		
17.1339	15.9328			-0.168013	-0.169679		
17.1422	15.9652			-0.167901	-0.172363		
17.1433	15.9406			-0.166742	-0.169333		
17.1431	15.934			-0.166083	-0.168753		
17.1238	15.9348			-0.170287	-0.171792		
17.1305	15.9388			-0.167616	-0.169805		
17.1338	15.9594			-0.166679	-0.170985		
17.1292	15.9624			-0.166159	-0.17237		
17.1159	15.94			-0.16596	-0.169286		
17.1287	15.9484			-0.170057	-0.167659		
17.15	15.9643			-0.168132	-0.169434		
17.1363	15.9561			-0.167306	-0.16754		
17.1563	15.9598			-0.16599	-0.168453		
17.1403	15.9436			-0.166097	-0.167457		
17.1498	15.9732			-0.166365	-0.171062		
17.1489	15.9545			-0.165866	-0.170956		
17.1592	15.9493			-0.165952	-0.172025		
17.1474	15.9683			-0.169914	-0.167831		
17.1541	15.9536			-0.16651	-0.171745		
17.1359	15.9437			-0.165784	-0.171122		
17.1467	15.9719			-0.164926	-0.1707		
17.15	15.9777			-0.168022	-0.170337		
17.1568	15.9796			-0.168105	-0.170907		
17.1582	15.9616			-0.167407	-0.169431		
17.1673	15.9589			-0.167581	-0.16724		
17.1582	15.9623			-0.169763	-0.169389		
17.1598	15.9726			-0.168385	-0.167794		
17.167	15.9597			-0.168001	-0.169985		
17.1608	15.9572			-0.168385	-0.169444		
17.1701	15.9606			-0.165987	-0.170871		
17.1713	15.9677			-0.165758	-0.168489		
17.1561	15.9565			-0.16597	-0.167469		
17.1808	15.9561			-0.16722	-0.16921		
17.1731	15.9551			-0.168836	-0.168077		
17.1736	15.9683			-0.167883	-0.170231		
17.1665	15.9981			-0.166609	-0.168426		
17.1608	15.9791			-0.167805	-0.172108		
17.1528	15.9774			-0.167414	-0.170475		
17.168	15.977			-0.169894	-0.170503		
17.1617	15.9762			-0.167668	-0.170156		
17.1717	15.9921			-0.165534	-0.169232		
17.1815	16.0004			-0.167279	-0.170807		
17.1825	15.9813			-0.16578	-0.169356		
17.1955	15.9942			-0.16715	-0.17145		
17.1688	15.9843			-0.16772	-0.16666		
17.1874	15.9926			-0.16623	-0.167308		
17.1722	15.9867			-0.165398	-0.168992		
17.1754	15.978			-0.168621	-0.168681		
17.1876	15.9838			-0.165896	-0.169518		
17.1836	15.9962			-0.165756	-0.170139		
17.1874	15.983			-0.166502	-0.169399		
17.1616	15.9961			-0.167569	-0.168441		
17.174	15.9778			-0.165379	-0.169369		
17.2011	15.9904			-0.166328	-0.1699		
17.1995	15.9835			-0.167494	-0.166964		
17.1721	15.9968			-0.166458	-0.170358		
17.1734	15.9896			-0.168338	-0.167427		
17.1588	15.9911			-0.167497	-0.166297		
17.1765	16.001			-0.166851	-0.167592		
17.1818	16.0131			-0.164409	-0.167155		
17.1782	15.9866			-0.166594	-0.169755		
17.1728	16.0107			-0.166433	-0.16854		
17.1814	15.9714			-0.165026	-0.168293		
17.1526	15.9908			-0.16574	-0.167256		
17.1865	16.0199			-0.165374	-0.169767		
17.1741	16.0112			-0.167856	-0.169427		
17.1757	16.001			-0.167553	-0.171438		
17.184	16.0095			-0.167035	-0.166607		
17.1815	16.0039			-0.167463	-0.169224		
17.1728	16.0047			-0.167385	-0.17142		
17.2046	16.0042			-0.167382	-0.167202		
17.1706	15.9992			-0.169712	-0.168833		
17.1661	16.0245			-0.167712	-0.167701		
17.1912	16.0052			-0.167175	-0.168998		
17.1926	16.0106			-0.168492	-0.167617		
17.1845	16.0262			-0.166557	-0.168601		
17.2063	15.9967			-0.16672	-0.168482		
17.2032	16.0136			-0.165668	-0.169218		
17.2083	16.0037			-0.166461	-0.173632		
17.2026	16.0131			-0.168321	-0.168056		
17.1768	16.0128			-0.168331	-0.169034		
17.2017	16.0019			-0.167599	-0.169337		
17.1924	16.0058			-0.170225	-0.170725		
17.1873	16.0138			-0.167034	-0.169456		
17.2005	16.0094			-0.167026	-0.172094		
17.1845	16.0278			-0.165937	-0.170605		
17.1895	16.0074			-0.168761	-0.166444		
17.1782	16.0306			-0.168263	-0.169075		
17.1874	16.0032			-0.168091	-0.170505		
17.1766	16.0047			-0.168973	-0.167493		
17.1971	16.0251			-0.166532	-0.168522		
17.1812	16.0286			-0.165288	-0.166166		
17.2099	16.011			-0.166926	-0.168993		
17.1836	16.0166			-0.165275	-0.16622		
17.1817	16.0188			-0.167367	-0.167757		
17.1961	16.0155			-0.167789	-0.171433		
17.1947	16.0093			-0.166379	-0.168134		
17.183	16.025			-0.168059	-0.170436		
17.1858	16.0095			-0.16648	-0.170862		
17.1958	16.0097			-0.167606	-0.169436		
17.2073	16.0089			-0.167498	-0.169993		
17.1889	16.0263			-0.168695	-0.170067		
17.1714	16.0095			-0.165452	-0.169323		
17.2028	16.0113			-0.165733	-0.167268		
17.1829	16.0117			-0.168022	-0.16809		
17.1968	16.0263			-0.167758	-0.169181		
17.1895	16.0235			-0.16823	-0.168143		
17.1889	16.0349			-0.16685	-0.167823		
17.1963	16.0233			-0.168363	-0.16787		
17.1674	16.0212			-0.165015	-0.168081		
17.1813	16.0335			-0.168503	-0.171268		
17.1875	16.041			-0.166223	-0.16797		
17.195	16.0393			-0.167525	-0.168495		
17.1857	16.0262			-0.166015	-0.167681		
17.1988	16.0419			-0.168503	-0.169558		
17.1776	16.0527			-0.168025	-0.168188		
17.1793	16.0211			-0.168997	-0.171089		
17.1836	16.0217			-0.167101	-0.170137		
17.1983	16.0154			-0.165311	-0.168049		
17.1876	16.043			-0.168336	-0.167538		
17.1954	16.0298			-0.166471	-0.167328		
17.1884	16.0373			-0.16772	-0.165458		
17.2073	16.0351			-0.168108	-0.169016		
17.1626	16.0311			-0.166578	-0.167507		
17.1831	16.0463			-0.168391	-0.169269		
17.1855	16.0366			-0.168134	-0.17049		
17.2058	16.0505			-0.168926	-0.166109		
17.1952	16.0622			-0.168078	-0.171055		
17.1786	16.0412			-0.167954	-0.168338		
17.1828	16.0431			-0.168707	-0.168734		
17.1625	16.0468			-0.167254	-0.170085		
17.1862	16.0472			-0.166143	-0.170515		
17.1542	16.0521			-0.167393	-0.170188		
17.1634	16.0651			-0.165817	-0.168235		
17.1874	16.053			-0.166375	-0.168899		
17.1745	16.0644			-0.168541	-0.167542		
17.1899	16.0579			-0.168556	-0.168481		
17.1999	16.0375			-0.168161	-0.169333		
17.1643	16.0672			-0.169771	-0.170544		
17.1757	16.0378			-0.166738	-0.167133		
17.1735	16.0489			-0.168376	-0.168546		
17.1598	16.0619			-0.164817	-0.170395		
17.1833	16.0634			-0.167365	-0.16588		
17.1529	16.0736			-0.165825	-0.169412		
17.1801	16.0473			-0.166124	-0.17013		
17.1693	16.0564			-0.169359	-0.170752		
17.1479	16.0691			-0.167929	-0.16838		
17.1939	16.0599			-0.168582	-0.168828		
17.1872	16.0891			-0.166355	-0.170286		
17.1795	16.0903			-0.167706	-0.167179		
17.1769	16.0803			-0.168156	-0.165339		
17.1871	16.0568			-0.166248	-0.167992		
17.1623	16.0582			-0.170308	-0.170577		
17.1829	16.0713			-0.166056	-0.168769		
17.1648	16.0565			-0.166092	-0.169497		
17.1805	16.0455			-0.168703	-0.170822		
17.1674	16.0863			-0.168496	-0.170479		
17.18	16.0791			-0.167318	-0.167241		
17.1806	16.0805			-0.167361	-0.167092		
17.1668	16.0785			-0.166356	-0.169873		
17.1897	16.0803			-0.166901	-0.170863		
17.1532	16.0854			-0.168631	-0.168352		
17.166	16.0748			-0.168234	-0.169465		
17.183	16.083			-0.169407	-0.169861		
17.1531	16.0929			-0.168965	-0.170123		
17.1896	16.072			-0.167236	-0.170657		
17.1767	16.0803			-0.168171	-0.171855		
17.1726	16.0833			-0.165944	-0.169237		
17.1719	16.0696			-0.168424	-0.170334		
17.1878	16.0883			-0.167409	-0.169774		
17.1717	16.0897			-0.165614	-0.170783		
17.1648	16.1016			-0.168331	-0.168951		
17.1708	16.1052			-0.164824	-0.170739		
17.1901	16.1107			-0.166026	-0.171189		
17.1702	16.0877			-0.167219	-0.171456		
17.1747	16.0977			-0.170663	-0.172366		
17.1857	16.1326			-0.16896	-0.170027		
17.176	16.1077			-0.166991	-0.170573		
17.1751	16.1032			-0.168854	-0.169399		
17.1944	16.1006			-0.169688	-0.169845		
17.1917	16.0916			-0.168327	-0.171025		
17.1923	16.1079			-0.16702	-0.16949		
17.2056	16.1137			-0.167829	-0.171866		
17.1894	16.1108			-0.166808	-0.171045		
17.1792	16.1297			-0.169244	-0.171667		
17.1895	16.1132			-0.166685	-0.170232		
17.1984	16.11			-0.164839	-0.169729		
17.1852	16.1116			-0.165355	-0.16814		
17.1963	16.113			-0.166892	-0.170843		
17.1968	16.1348			-0.164357	-0.170852		
17.1877	16.1216			-0.165482	-0.172455		
17.194	16.1148			-0.166207	-0.168512		
17.2012	16.1306			-0.166172	-0.169606		
17.1919	16.1179			-0.167235	-0.170929		
17.1968	16.1367			-0.165717	-0.169986		
17.1783	16.1289			-0.167324	-0.168125		
17.1701	16.1553			-0.169872	-0.170113		
17.1999	16.1415			-0.168395	-0.169364		
17.1848	16.1431			-0.165298	-0.167625		
17.2007	16.1451			-0.168017	-0.16775		
17.1898	16.1335			-0.164802	-0.169407		
17.2066	16.1394			-0.167008	-0.169691		
17.21	16.1395			-0.16896	-0.169211		
17.2132	16.1375			-0.168576	-0.166725		
17.2121	16.1318			-0.169393	-0.168272		
17.1855	16.1532			-0.169293	-0.169337		
17.1921	16.143			-0.164974	-0.16937		
17.1911	16.1599			-0.163357	-0.16933		
17.2024	16.1658			-0.167487	-0.170002		
17.2049	16.1515			-0.165434	-0.168146		
17.2094	16.172			-0.165113	-0.170136		
17.1974	16.149			-0.168534	-0.170763		
17.2111	16.144			-0.166654	-0.171399		
17.2113	16.1714			-0.164764	-0.170207		
17.1856	16.1623			-0.16733	-0.170968		
17.1934	16.1444			-0.167605	-0.170604		
17.2167	16.1746			-0.167709	-0.168459		
17.2018	16.1665			-0.168277	-0.16893		
17.218	16.1719			-0.169019	-0.168811		
17.2208	16.143			-0.164908	-0.171077		
17.2162	16.1574			-0.168142	-0.169752		
17.2081	16.174			-0.164715	-0.169025		
17.2312	16.1681			-0.167061	-0.165116		
17.2251	16.1762			-0.166984	-0.168838		
17.2147	16.1786			-0.16473	-0.169542		
17.2189	16.1953			-0.166823	-0.168286		
17.2202	16.174			-0.166118	-0.168491		
17.2225	16.2021			-0.168639	-0.169645		
17.2413	16.185			-0.164808	-0.170202		
17.2118	16.1897			-0.166069	-0.170192		
17.2131	16.189			-0.16777	-0.171129		
17.2401	16.2106			-0.168426	-0.169246		
17.2288	16.2065			-0.165509	-0.167338		
17.2396	16.1895			-0.166961	-0.167977		
17.2327	16.1999			-0.168856	-0.169994		
17.2387	16.198			-0.166457	-0.166469		
17.2341	16.2056			-0.165617	-0.167507		
17.2203	16.1914			-0.165943	-0.167166		
17.2451	16.1855			-0.16739	-0.16922		
17.2494	16.2211			-0.166151	-0.170203		
17.2492	16.2075			-0.167458	-0.169774		
17.2671	16.2024			-0.166751	-0.167377		
17.241	16.239			-0.16972	-0.169049		
17.2288	16.2187			-0.165758	-0.171819		
17.2361	16.2076			-0.167429	-0.170301		
17.223	16.2231			-0.166914	-0.168114		
17.2285	16.2186			-0.168103	-0.16887		
17.2442	16.2122			-0.166996	-0.168398		
17.2413	16.2138			-0.166529	-0.167362		
17.2352	16.2213			-0.166041	-0.168375		
17.2469	16.2159			-0.167553	-0.168665		
