sub2	tbasej2	rp2033	rp3664b	rp3435	jlap1_34	jlap1_35	cur1_34	cur1_35	rp6778	rp6566	jlap1_65	jlap1_66	cur1_65	cur1_66
					14.7366	17.9132	0.0133599	0.0148621						
					14.7321	17.8918	0.0167058	0.0141606						
					14.7494	17.9273	0.0161529	0.0161179						
					14.7833	17.9239	0.0125985	0.0114209						
					14.7516	17.9042	0.0159782	0.0167698						
					14.7633	17.9242	0.0120347	0.0146009						
					14.7609	17.9192	0.0146099	0.0155259						
					14.772	17.9341	0.0106468	0.016493						
					14.7758	17.9385	0.0135789	0.0141055						
					14.7842	17.9123	0.0170631	0.0134668						
					14.7724	17.9297	0.0156676	0.0147285						
					14.7502	17.9304	0.0149049	0.0155418						
					14.7615	17.9396	0.0157966	0.0152355						
					14.7777	17.9307	0.016355	0.0128942						
					14.7802	17.9615	0.0148316	0.0166744						
					14.7781	17.9536	0.0154458	0.0148643						
					14.79	17.9651	0.0143732	0.0143653						
					14.777	17.9473	0.0132651	0.0143808						
					14.7709	17.9541	0.0162456	0.0133185						
					14.7875	17.9639	0.013372	0.0148366						
					14.8011	17.972	0.0117765	0.0125935						
					14.8019	17.9658	0.0137594	0.014635						
					14.8006	17.9498	0.0141937	0.0126462						
					14.803	17.969	0.0130159	0.0172422						
					14.8074	17.9722	0.0147739	0.0166994						
					14.8074	17.9741	0.0126782	0.0126943						
					14.8065	17.9845	0.0138588	0.0164026						
					14.8076	17.9667	0.0143564	0.0132789						
					14.8152	17.9749	0.0141649	0.0136984						
					14.8483	17.9716	0.0147358	0.015548						
					14.8397	17.9761	0.0132485	0.0143866						
					14.8298	17.9747	0.0142176	0.0152855						
					14.8281	17.9812	0.0157004	0.0127952						
					14.8331	17.9983	0.0169194	0.0151001						
					14.8309	17.9875	0.0124095	0.0158076						
					14.8459	18.0043	0.014898	0.0154593						
					14.8515	18.0104	0.0124198	0.0147828						
					14.8307	17.99	0.0143454	0.0138917						
					14.8416	18.005	0.0135951	0.0149928						
					14.8424	18.0163	0.014444	0.0115708						
					14.8663	18.0061	0.0129711	0.0166816						
					14.846	18.0207	0.0124101	0.0143587						
					14.8474	18.0179	0.0149273	0.017118						
					14.8691	17.998	0.0165131	0.0130136						
					14.8595	18.0123	0.01342	0.0143821						
					14.847	18.0167	0.013081	0.0142685						
					14.8663	18.0067	0.0137349	0.0128467						
					14.8775	18.0148	0.0154026	0.0138903						
					14.8886	18.0295	0.0130554	0.0147044						
					14.8968	18.0407	0.0139547	0.0134794						
					14.8994	18.0412	0.0133257	0.0142097						
					14.889	18.0112	0.0166441	0.0162407						
					14.8658	18.0301	0.0135118	0.0177706						
					14.9008	18.0303	0.0145361	0.0177376						
					14.8955	18.0331	0.012296	0.0120005						
					14.8983	18.0328	0.0127868	0.0134578						
					14.8831	18.0406	0.015257	0.0162459						
					14.9067	18.041	0.0163264	0.0150096						
					14.8986	18.0657	0.014393	0.0132026						
					14.9076	18.0506	0.0150465	0.0156133						
					14.9317	18.0519	0.0164263	0.0136985						
					14.9085	18.0567	0.0129546	0.0147252						
					14.9111	18.0445	0.0156619	0.0125655						
					14.9058	18.0607	0.0139654	0.0151029						
					14.9189	18.0614	0.0140046	0.0148352						
					14.9333	18.0511	0.013	0.0119076						
					14.9265	18.0599	0.0151093	0.0161765						
					14.9184	18.076	0.0128609	0.0163782						
					14.9398	18.0832	0.0126025	0.0152704						
					14.9237	18.0974	0.0120168	0.0118481						
					14.9523	18.0617	0.0159701	0.0134788						
					14.9391	18.0883	0.016132	0.0152749						
					14.9566	18.0902	0.0154523	0.0133849						
					14.9536	18.0851	0.0145543	0.0134627						
					14.9487	18.0991	0.0123411	0.0147552						
					14.9471	18.0732	0.0130913	0.0135491						
					14.9431	18.0869	0.0139916	0.0120251						
					14.9794	18.0953	0.0156414	0.0166293						
					14.9907	18.0992	0.0120925	0.0142321						
					14.9707	18.091	0.0127847	0.0133722						
					14.9589	18.0789	0.0148238	0.0147342						
					14.9845	18.084	0.0148049	0.0136915						
					14.9815	18.0955	0.0130282	0.0142561						
					14.9872	18.1055	0.0147795	0.0136242						
					14.9713	18.0894	0.0134033	0.0132219						
					15.0046	18.1128	0.0141237	0.014247						
					14.9739	18.1163	0.0131034	0.0150187						
					14.9962	18.1053	0.0132808	0.0127812						
					14.9973	18.1215	0.0130984	0.0123748						
					14.9877	18.1209	0.0140647	0.0156489						
					15.0001	18.1255	0.0125473	0.0139526						
					15.0126	18.1051	0.0131813	0.014234						
					15.0047	18.1287	0.0143678	0.0147333						
					15.0215	18.1549	0.0140362	0.0112022						
					15.0235	18.132	0.013141	0.0146831						
					15.0312	18.1433	0.0153197	0.0123911						
					15.0301	18.1243	0.0155128	0.0135605						
					15.0242	18.1413	0.0139642	0.0158553						
					15.0393	18.1357	0.0128918	0.0144419						
					15.0314	18.1531	0.0133395	0.0135403						
					15.036	18.1505	0.0121787	0.0135304						
					15.0266	18.1429	0.0149296	0.015396						
					15.0462	18.1547	0.012254	0.0126276						
					15.0678	18.1598	0.0149962	0.0126789						
					15.0565	18.1717	0.0144539	0.0131582						
					15.062	18.167	0.0123823	0.0144149						
					15.0579	18.1588	0.013777	0.013536						
					15.0582	18.1638	0.0136746	0.0115526						
					15.052	18.1468	0.0145208	0.0119283						
					15.0509	18.1739	0.015729	0.0146187						
					15.0802	18.1705	0.0146353	0.0132499						
					15.0708	18.164	0.0139337	0.013959						
					15.0824	18.1633	0.0134747	0.0138933						
					15.0857	18.1728	0.0158663	0.0132573						
					15.102	18.1612	0.0131881	0.0159294						
					15.1015	18.1776	0.0145911	0.014379						
					15.094	18.1786	0.0144059	0.0149915						
					15.1023	18.2104	0.0126278	0.0154331						
					15.0947	18.2152	0.0137871	0.0137906						
					15.079	18.2051	0.0145637	0.0139969						
					15.0973	18.2141	0.0136923	0.0160535						
					15.1014	18.2047	0.0154837	0.0150067						
					15.093	18.2252	0.0135963	0.0130785						
					15.1025	18.2089	0.0135275	0.0139387						
					15.1167	18.207	0.0124524	0.0117217						
					15.1245	18.219	0.0158813	0.013606						
					15.1167	18.2183	0.0120465	0.0146821						
					15.1197	18.2213	0.0143883	0.0134817						
					15.1161	18.2325	0.0138403	0.0147511						
					15.1512	18.2129	0.0122031	0.012955						
					15.1348	18.2385	0.0126903	0.013126						
					15.1465	18.2406	0.0148193	0.0153495						
					15.1516	18.2244	0.0129786	0.014129						
					15.1387	18.2531	0.0131015	0.0154241						
					15.14	18.2377	0.0167715	0.0145186						
					15.156	18.2469	0.0138839	0.0164082						
					15.1506	18.2361	0.0132537	0.0142095						
					15.1664	18.2412	0.0153249	0.0143045						
					15.1472	18.2568	0.0146255	0.0127163						
					15.1709	18.2568	0.0129793	0.0140218						
					15.1674	18.259	0.0120646	0.0157358						
					15.1953	18.2616	0.0146107	0.0148685						
					15.179	18.2648	0.0142563	0.015573						
					15.1746	18.2568	0.0129513	0.0143349						
					15.1836	18.2756	0.0141953	0.0145078						
					15.1847	18.2679	0.0143306	0.0139892						
					15.1847	18.2724	0.0130503	0.0131222						
					15.2018	18.2734	0.0133835	0.0162454						
					15.1843	18.2741	0.0144306	0.0152419						
					15.1818	18.2859	0.0146976	0.0126121						
					15.2024	18.279	0.0138152	0.0137974						
					15.1973	18.3044	0.013466	0.0143521						
					15.2064	18.301	0.0120961	0.0152738						
					15.2085	18.2871	0.0156219	0.0158521						
					15.1998	18.2913	0.013851	0.0164496						
					15.2205	18.2994	0.0171715	0.0157397						
					15.2095	18.2969	0.0138722	0.0152489						
					15.2327	18.3035	0.0130486	0.0138595						
					15.2236	18.3008	0.0130477	0.0143085						
					15.225	18.3121	0.0166754	0.0131063						
					15.2188	18.3182	0.0152788	0.0155017						
					15.2329	18.3139	0.0160076	0.0124976						
					15.2413	18.296	0.0157136	0.0145686						
					15.248	18.3272	0.0163138	0.0144585						
					15.2591	18.3389	0.0148159	0.0148522						
					15.2399	18.3295	0.0112243	0.0139161						
					15.2474	18.3428	0.0128766	0.0150047						
					15.2572	18.3154	0.0148784	0.0143409						
					15.2619	18.3128	0.0154795	0.0139406						
					15.2462	18.3315	0.0168668	0.0160308						
					15.2585	18.3391	0.0149647	0.0158551						
					15.2505	18.3567	0.0154457	0.0135464						
					15.2511	18.3494	0.0151088	0.0161061						
					15.2522	18.3253	0.0158183	0.0134856						
					15.2865	18.3436	0.0129544	0.0154142						
					15.2882	18.351	0.0134269	0.0147704						
					15.2767	18.3619	0.0137501	0.0137313						
					15.2684	18.3544	0.0135156	0.0145004						
					15.2667	18.3743	0.0149613	0.0126012						
					15.3027	18.3702	0.0145122	0.0136069						
					15.297	18.3776	0.0157825	0.0155132						
					15.2719	18.3715	0.0134088	0.0136129						
					15.2805	18.3818	0.0132767	0.0154306						
					15.2957	18.3877	0.013719	0.0155995						
					15.288	18.3762	0.012398	0.0132913						
					15.2975	18.3902	0.0164647	0.0150313						
					15.3052	18.3902	0.012429	0.0143204						
					15.3134	18.3814	0.0131968	0.0151029						
					15.3295	18.3752	0.01389	0.0172897						
					15.319	18.4073	0.0135337	0.0148877						
					15.3082	18.3862	0.0117917	0.0130707						
					15.3172	18.384	0.0147443	0.015455						
					15.3286	18.4035	0.0128628	0.0159578						
					15.3226	18.4245	0.0175764	0.0127066						
					15.3175	18.4014	0.0135485	0.0155679						
					15.3221	18.4245	0.0148025	0.0146281						
					15.3293	18.4183	0.0136936	0.015265						
					15.3264	18.4068	0.010951	0.0156258						
					15.3341	18.4252	0.0136681	0.0136029						
					15.3333	18.4272	0.0125603	0.0160737						
					15.355	18.4273	0.0130114	0.0150478						
					15.3492	18.4327	0.0138087	0.0150864						
					15.3487	18.4146	0.0149621	0.0144886						
					15.3449	18.4409	0.0141495	0.0110922						
					15.3496	18.4367	0.0154317	0.0139674						
					15.3406	18.4381	0.0130611	0.0129516						
					15.361	18.4571	0.0159553	0.0151573						
					15.3719	18.4431	0.01339	0.0140624						
					15.3555	18.4357	0.0139092	0.0138524						
					15.3799	18.4446	0.0140256	0.0148124						
					15.3445	18.4389	0.0154936	0.0161689						
					15.3609	18.4558	0.013543	0.0162178						
					15.3738	18.4462	0.0136627	0.0137168						
					15.3782	18.4694	0.0144582	0.0132661						
					15.4052	18.4673	0.0144617	0.014399						
					15.3882	18.458	0.0161941	0.0144832						
					15.3797	18.4676	0.0159699	0.0139871						
					15.3938	18.4673	0.0158983	0.0171842						
					15.3905	18.4744	0.0136827	0.0167783						
					15.4058	18.4737	0.0137909	0.0168004						
					15.4068	18.4627	0.0142935	0.0158342						
					15.3965	18.4659	0.01159	0.015026						
					15.4132	18.4589	0.014943	0.0145872						
					15.4065	18.4774	0.0147426	0.0156778						
					15.4133	18.4877	0.0135644	0.0140138						
					15.3991	18.4866	0.0145007	0.0137573						
					15.4189	18.4847	0.0147464	0.0146715						
					15.405	18.4791	0.0142462	0.014351						
					15.4271	18.4772	0.015312	0.0127219						
					15.4234	18.4968	0.0153301	0.0156878						
					15.4158	18.4884	0.0145305	0.0141634						
					15.4161	18.5025	0.0148181	0.0157032						
					15.4243	18.4919	0.0142278	0.0147987						
					15.4495	18.5058	0.0142064	0.0143388						
					15.4338	18.4997	0.0130517	0.0140681						
					15.4336	18.5093	0.0132742	0.0157184						
					15.4643	18.5028	0.0147848	0.013583						
					15.432	18.5042	0.0142608	0.0137295						
					15.4387	18.5139	0.0135277	0.0145319						
					15.4454	18.5384	0.0128311	0.0119991						
					15.465	18.5144	0.0135419	0.0133149						
					15.4516	18.5148	0.0146537	0.012086						
					15.4449	18.5058	0.0152181	0.0159922						
					15.4754	18.5082	0.0164679	0.0153873						
					15.4705	18.5435	0.0162718	0.0148106						
					15.4642	18.5192	0.0131663	0.0133773						
					15.476	18.5239	0.0137026	0.0158193						
					15.502	18.5434	0.014541	0.0162246						
					15.4736	18.531	0.0130548	0.0128826						
					15.5013		0.0147083							
					15.4942		0.0150601							
					15.4874		0.0153869							
					15.502		0.014817							
					15.4763		0.0126388							
					15.4806		0.0132441							
					15.4987		0.0140143							
					15.5044		0.014429							
					15.506		0.0145241							
					15.4947		0.0135011							
					15.4845		0.0122572							
					15.4981		0.0148199							
					15.5104		0.0153266							
					15.5318		0.0165754							
					15.5126		0.0149311							
					15.5284		0.0140524							
					15.5293		0.0133456							
					15.5245		0.0149851							
					15.5168		0.0150587							
					15.5342		0.0127053							
					15.527		0.0151537							
					15.5373		0.0152855							
					15.5236		0.0135528							
					15.5598		0.0149047							
					15.5414		0.0136271							
					15.5585		0.015367							
					15.545		0.0150029							
					15.5624		0.0145917							
					15.5626		0.0135295							
					15.5707		0.0122101							
					15.5694		0.0160109							
					15.571		0.0149316							
					15.5805		0.0129767							
					15.5671		0.0118119							
					15.5897		0.0157771							
					15.5827		0.0135244							
					15.5765		0.014127							
					15.5763		0.0144924							
					15.5631		0.015122							
					15.587		0.0124844							
					15.5861		0.0147315							
					15.5632		0.0133683							
					15.6066		0.013762							
					15.6063		0.0146643							
					15.593		0.0147322							
					15.6022		0.0131937							
					15.5965		0.0119658							
					15.6175		0.0160534							
					15.5941		0.0125756							
					15.6083		0.0120014							
					15.6062		0.0159472							
					15.6112		0.0144229							
					15.6083		0.0157066							
					15.6269		0.0156391							
					15.624		0.01509							
					15.6335		0.0154178							
					15.6295		0.0126222							
					15.6219		0.0129792							
					15.636		0.0144407							
					15.6406		0.0144445							
					15.6355		0.0137892							
					15.6307		0.013804							
					15.6432		0.0142445							
					15.6433		0.016755							
					15.6478		0.0138132							
					15.6445		0.0179928							
					15.6476		0.0133793							
					15.6622		0.0146639							
					15.6607		0.0145764							
					15.6414		0.014272							
					15.6582		0.016156							
					15.6647		0.0129586							
					15.6498		0.0161707							
					15.6522		0.013354							
					15.6593		0.0141454							
					15.6529		0.0133429							
					15.6774		0.0132941							
					15.6843		0.0142078							
					15.6816		0.0142718							
					15.6698		0.0152384							
					15.6874		0.0108769							
					15.6819		0.0145298							
					15.7147		0.0164233							
					15.6999		0.0136696							
					15.6791		0.0168315							
					15.6949		0.0157217							
					15.7207		0.0153474							
					15.6927		0.0155317							
					15.692		0.0155644							
					15.6918		0.0149933							
					15.7085		0.0142063							
					15.7144		0.0147874							
					15.7031		0.0139348							
					15.7178		0.0153487							
					15.6868		0.0142923							
					15.7074		0.0140521							
					15.7261		0.0132049							
					15.7254		0.0139335							
					15.7431		0.0151258							
					15.724		0.0148321							
					15.7239		0.0163699							
					15.7382		0.0159576							
					15.7342		0.0166354							
					15.7325		0.0150073							
					15.7507		0.0151734							
					15.7352		0.0148741							
					15.7496		0.0162042							
					15.7531		0.0147688							
					15.7331		0.0172292							
					15.7445		0.016541							
					15.7528		0.01586							
					15.7248		0.0135802							
					15.7313		0.0170377							
					15.7496		0.015511							
					15.752		0.0135031							
					15.727		0.0140137							
					15.7677		0.0156573							
					15.7542		0.0142052							
					15.7599		0.0149935							
					15.7537		0.0157518							
					15.7637		0.0142643							
					15.7786		0.0161964							
					15.7678		0.0121279							
					15.759		0.0133557							
					15.8004		0.0158476							
					15.7689		0.0150519							
					15.7642		0.0120107							
					15.779		0.0138307							
					15.7707		0.0150247							
					15.7926		0.0145971							
					15.8018		0.0116959							
					15.7917		0.0154388							
					15.7994		0.0151173							
					15.7797		0.0128156							
					15.7901		0.0156303							
					15.7704		0.0176163							
					15.8015		0.012263							
					15.7964		0.0155259							
					15.7962		0.0137942							
					15.8183		0.0119146							
					15.7982		0.0153634							
					15.8249		0.0143158							
					15.818		0.0115623							
					15.8006		0.0142121							
					15.8075		0.0114874							
					15.8245		0.0131249							
					15.8074		0.0124409							
					15.8273		0.0141542							
					15.8072		0.0117844							
					15.8262		0.0139372							
					15.8193		0.0142541							
					15.8104		0.0133402							
					15.8149		0.0160935							
					15.8298		0.0158776							
					15.8224		0.0173437							
					15.8392		0.0135469							
					15.8294		0.0127957							
					15.8445		0.0132453							
					15.8378		0.0123912							
					15.813		0.0131843							
					15.8283		0.0151185							
					15.8636		0.0146541							
					15.8455		0.0117139							
					15.8522		0.0113036							
					15.8542		0.0129137							
					15.8634		0.0155979							
					15.8764		0.0152467							
					15.8576		0.0134449							
					15.8616		0.0142809							
					15.8673		0.0143762							
					15.8527		0.0139676							
					15.8712		0.0158654							
					15.8774		0.0149136							
					15.8738		0.0152873							
					15.8616		0.0140491							
					15.8754		0.0118235							
					15.8728		0.0155964							
					15.8728		0.0135001							
					15.8848		0.0151587							
					15.8778		0.015913							
					15.8971		0.0144574							
					15.8796		0.0125042							
					15.8895		0.0143925							
					15.8951		0.0136878							
					15.9106		0.0154347							
					15.9027		0.0143953							
					15.9175		0.0151308							
					15.9066		0.0141805							
					15.9053		0.0145944							
					15.9286		0.0141369							
					15.8982		0.0139414							
					15.9091		0.0139693							
					15.8969		0.0123421							
					15.8998		0.0154562							
					15.909		0.0137562							
					15.9044		0.0154365							
					15.9226		0.0137891							
					15.9302		0.0143638							
					15.9026		0.0171243							
					15.9157		0.0127924							
					15.9212		0.0136995							
					15.9313		0.0139456							
					15.9309		0.0129625							
					15.9527		0.0170268							
					15.9431		0.0148473							
					15.9368		0.0138068							
					15.9361		0.0145435							
					15.9558		0.0147749							
					15.9607		0.0123579							
					15.9629		0.0135233							
					15.9482		0.0140164							
					15.9651		0.0124774							
					15.9664		0.0146522							
					15.9508		0.0128783							
					15.9541		0.0142944							
					15.9663		0.0169383							
					15.9615		0.0139863							
					15.9593		0.0169187							
					15.9892		0.0142411							
					15.977		0.015155							
					15.9746		0.0143526							
					15.9786		0.0157986							
					15.9993		0.0152946							
					15.9848		0.015789							
					15.9908		0.0142245							
					15.9874		0.0132806							
					15.9878		0.0149894							
					15.9913		0.0143493							
					15.9851		0.0129223							
					15.9909		0.0140502							
					15.9992		0.0133102							
					15.9886		0.0141672							
					15.9921		0.0130859							
					16.0199		0.0127197							
					16.0037		0.012628							
					16.0163		0.0140458							
					16.01		0.0139354							
					16.0217		0.0138669							
					16.0192		0.0162958							
					16.0234		0.0160473							
					16.0201		0.0149389							
					16.0483		0.0146444							
					16.0285		0.0124382							
					16.0424		0.0132213							
					16.0307		0.0136059							
					16.0259		0.0118118							
					16.0303		0.015993							
					16.0555		0.0126233							
					16.045		0.0151376							
					16.0354		0.0134939							
					16.0571		0.0145506							
					16.0447		0.0154671							
					16.0735		0.015121							
					16.0703		0.0133443							
					16.0564		0.015541							
					16.0743		0.0152858							
					16.0756		0.0135348							
					16.0527		0.0134173							
					16.0661		0.0150516							
					16.0799		0.0157938							
					16.0858		0.0165276							
					16.0772		0.0129438							
					16.0857		0.0161318							
					16.0798		0.0175117							
					16.0788		0.0132207							
					16.0929		0.0127627							
					16.0864		0.0162179							
					16.0923		0.0137632							
					16.0796		0.0124804							
					16.0829		0.0131107							
					16.1049		0.0134557							
					16.1179		0.0154677							
					16.1083		0.0142513							
					16.1075		0.0130154							
					16.1045		0.0145748							
					16.1176		0.0148129							
					16.1363		0.0160153							
					16.1198		0.0145379							
					16.1233		0.0117394							
					16.1265		0.0145276							
					16.118		0.0131121							
					16.1384		0.0144057							
					16.136		0.0150871							
					16.1489		0.0143731							
					16.1337		0.0134899							
					16.1659		0.0179368							
					16.1662		0.0141631							
					16.1389		0.014313							
					16.1634		0.0150199							
					16.1511		0.0128322							
					16.1438		0.0145076							
					16.1529		0.0124915							
					16.1738		0.0148971							
					16.1555		0.0151705							
					16.1711		0.0135625							
					16.161		0.0124591							
					16.182		0.0155142							
					16.1724		0.0145778							
					16.1555		0.0156371							
					16.1714		0.0150679							
					16.176		0.014262							
					16.1957		0.0129757							
					16.1891		0.0156412							
					16.1759		0.0151458							
					16.2068		0.0142015							
					16.1866		0.0133129							
					16.192		0.0161167							
					16.1881		0.0147426							
					16.2105		0.0130656							
					16.2082		0.0130032							
					16.1877		0.0159423							
					16.2176		0.0139938							
					16.2142		0.0136663							
					16.2154		0.0143588							
					16.2012		0.0154056							
					16.2208		0.0164648							
					16.2278		0.0141138							
					16.2413		0.0136193							
					16.2225		0.014852							
					16.2333		0.015907							
					16.219		0.0136243							
					16.22		0.0143058							
					16.2515		0.013942							
					16.2218		0.0144502							
					16.2511		0.0163908							
					16.2642		0.0102806							
					16.2443		0.0121557							
					16.2463		0.0156013							
					16.2482		0.0139758							
					16.2578		0.0131533							
					16.2702		0.0143053							
					16.2541		0.014157							
					16.2807		0.0148213							
					16.269		0.014402							
					16.2535		0.0143775							
					16.2689		0.0147491							
					16.2672		0.0143016							
					16.2615		0.0137362							
					16.2708		0.0106001							
					16.2806		0.0148944							
					16.2867		0.0146759							
					16.2891		0.015083							
					16.295		0.0130992							
					16.2968		0.0130599							
					16.3051		0.014252							
					16.2936		0.0135821							
					16.2928		0.0133948							
					16.3015		0.0157585							
					16.2919		0.0146623							
					16.2943		0.0149778							
					16.3006		0.015037							
					16.3023		0.0131454							
					16.3066		0.0147808							
					16.3228		0.0135372							
					16.3168		0.0145422							
					16.3169		0.0121848							
					16.3304		0.0138043							
					16.3358		0.0103721							
					16.3158		0.0123859							
					16.3337		0.0123199							
					16.3316		0.0132007							
					16.3296		0.0156472							
					16.3494		0.0132795							
					16.3492		0.0162309							
					16.3466		0.0137337							
					16.3494		0.0125869							
					16.3568		0.0161445							
					16.3598		0.0132611							
					16.3514		0.0153612							
					16.3491		0.0145693							
					16.3485		0.0150084							
					16.3692		0.0136979							
					16.3651		0.0146203							
					16.371		0.0146954							
					16.3798		0.0138672							
					16.3908		0.0145466							
					16.3982		0.0155218							
					16.382		0.0134642							
					16.3804		0.0149925							
					16.3729		0.0143658							
					16.3958		0.0137231							
					16.4087		0.0137814							
					16.3977		0.0156119							
					16.3986		0.015463							
					16.4047		0.0149844							
					16.4054		0.0141166							
					16.41		0.0150135							
					16.4164		0.0135704							
					16.4098		0.0144973							
					16.3976		0.0145416							
					16.406		0.0126469							
					16.3981		0.0156009							
					16.4211		0.0135816							
					16.4044		0.0155892							
					16.4169		0.0117759							
					16.4366		0.0124597							
					16.4252		0.0143737							
					16.4278		0.0127721							
					16.4378		0.0149273							
					16.4416		0.0159258							
					16.4473		0.0142999							
					16.4435		0.0142631							
					16.4533		0.0131275							
					16.4371		0.0125487							
					16.4616		0.0123872							
					16.4532		0.0142607							
					16.4592		0.0125346							
					16.463		0.0138356							
					16.4575		0.0154856							
					16.4551		0.0153684							
					16.469		0.0133673							
					16.4533		0.0131644							
					16.4466		0.0142871							
					16.4759		0.0149585							
					16.4728		0.0149643							
					16.4909		0.0155582							
					16.4743		0.0123217							
					16.4922		0.0158669							
					16.4836		0.0139862							
					16.4685		0.0132344							
					16.4987		0.0138388							
					16.4727		0.0168934							
					16.4706		0.0140731							
					16.4941		0.0147015							
					16.5071		0.0175679							
					16.4804		0.0150542							
					16.4915		0.0133434							
					16.5074		0.0146919							
					16.494		0.0120982							
					16.5202		0.0109695							
					16.5058		0.0135852							
					16.4957		0.0144583							
					16.5149		0.0143281							
					16.5214		0.0136172							
					16.508		0.015799							
					16.5124		0.0119892							
					16.5191		0.0161397							
					16.5218		0.014547							
					16.5118		0.0155702							
					16.517		0.0161671							
					16.5427		0.0128999							
					16.5058		0.013797							
					16.5343		0.0159466							
					16.5382		0.0119665							
					16.54		0.0142316							
					16.5283		0.0141812							
					16.545		0.0155226							
					16.5409		0.0146905							
					16.5699		0.014819							
					16.5697		0.0143153							
					16.5432		0.0136046							
					16.5613		0.013106							
					16.5561		0.0137265							
					16.5497		0.0162402							
					16.553		0.0147364							
					16.5617		0.0142084							
					16.5759		0.0138913							
					16.5723		0.014633							
					16.58		0.0152688							
					16.5929		0.0142812							
					16.576		0.0176893							
					16.56		0.0160968							
					16.5668		0.0149215							
					16.5962		0.0126019							
					16.581		0.0150156							
					16.6067		0.0146053							
					16.608		0.0131943							
					16.5878		0.0147424							
					16.5871		0.0171135							
					16.6094		0.0116785							
					16.6098		0.0137879							
					16.6107		0.0121518							
					16.6186		0.0121636							
					16.5895		0.014458							
					16.6146		0.0144406							
					16.6081		0.0135335							
					16.6094		0.0145152							
					16.6103		0.0147568							
					16.6235		0.0136074							
					16.6083		0.0157512							
					16.6351		0.015612							
					16.6222		0.01393							
					16.6386		0.0156964							
					16.6237		0.0144777							
					16.6151		0.0148447							
					16.6255		0.0138379							
					16.6231		0.0158596							
					16.6324		0.0125306							
					16.6367		0.0133705							
					16.6494		0.0146217							
					16.6305		0.0148864							
					16.6628		0.0146816							
					16.6537		0.0125908							
					16.6484		0.0128679							
					16.6529		0.0141635							
					16.6777		0.0129662							
					16.6612		0.0150647							
					16.6561		0.0144754							
					16.6544		0.0138089							
					16.6648		0.014721							
					16.6519		0.012814							
					16.6719		0.012888							
					16.6649		0.014865							
					16.6693		0.0122649							
					16.6808		0.0152261							
					16.6617		0.0124778							
					16.6846		0.0135829							
					16.6926		0.0118605							
					16.6895		0.0138907							
					16.6861		0.0140474							
					16.7123		0.0142332							
					16.7088		0.0134031							
					16.7163		0.0144634							
					16.6952		0.0136771							
					16.708		0.0149758							
					16.7118		0.0138432							
					16.7112		0.0127316							
					16.6924		0.0131972							
					16.719		0.0126632							
					16.7143		0.0142241							
					16.7117		0.0112789							
					16.7236		0.0135795							
					16.7329		0.0139507							
					16.7322		0.015225							
					16.7186		0.0142377							
					16.7278		0.0133216							
					16.7311		0.0141077							
					16.7318		0.014996							
					16.7314		0.0129258							
					16.7528		0.0165839							
					16.75		0.0136551							
					16.7589		0.0114371							
					16.7401		0.0134509							
					16.7488		0.0144234							
					16.7484		0.0116305							
					16.757		0.0127333							
					16.7669		0.0148982							
					16.7687		0.0124224							
					16.7641		0.0130779							
					16.77		0.0151319							
					16.7638		0.0155022							
					16.7841		0.0136201							
					16.7938		0.0129348							
					16.7721		0.0134653							
					16.7995		0.0137051							
					16.7669		0.0163453							
					16.7866		0.0146514							
					16.7978		0.0124574							
					16.7925		0.0114226							
					16.793		0.0160186							
					16.791		0.0125993							
					16.7759		0.0134195							
					16.8047		0.0140825							
					16.8106		0.0160451							
					16.8144		0.0149824							
					16.8266		0.0156074							
					16.8231		0.0147224							
					16.8305		0.0150365							
					16.8152		0.0158222							
					16.8269		0.0148418							
					16.8299		0.0125428							
					16.8317		0.0151757							
					16.8401		0.0120761							
					16.8319		0.015023							
					16.8412		0.0124133							
					16.8288		0.0136914							
					16.8321		0.0147252							
					16.8324		0.0133019							
					16.839		0.015405							
					16.8503		0.0121709							
					16.8616		0.0143603							
					16.8679		0.0166898							
					16.8628		0.0112976							
					16.863		0.0141026							
					16.8739		0.0136322							
					16.8802		0.013098							
					16.8858		0.0156245							
					16.8809		0.0164073							
					16.889		0.0169798							
					16.8812		0.0175553							
					16.8769		0.0126872							
					16.879		0.0128808							
					16.8715		0.0142025							
					16.8887		0.0145956							
					16.897		0.0128296							
					16.9115		0.0159428							
					16.9134		0.0123959							
					16.9109		0.0139633							
					16.8927		0.0126361							
					16.9267		0.0153327							
					16.9157		0.0121919							
					16.9156		0.0162328							
					16.9221		0.0143386							
					16.9256		0.0136639							
					16.9131		0.0157055							
					16.9268		0.0161097							
					16.9509		0.013998							
					16.9386		0.0152187							
					16.9536		0.0156778							
					16.9404		0.0166323							
					16.9654		0.013996							
					16.9386		0.0142386							
					16.9729		0.0140851							
					16.9459		0.0144643							
					16.9531		0.0143096							
					16.9525		0.0158917							
					16.9671		0.0145016							
					16.9679		0.0154744							
					16.9842		0.0141463							
					16.9806		0.0135488							
					16.9708		0.0158535							
					16.9899		0.0146363							
					16.9952		0.0134872							
					16.9965		0.0158309							
					16.9866		0.0150572							
					16.9977		0.0153962							
					17.0062		0.0155747							
					16.9841		0.0145937							
					16.9913		0.0117842							
					16.9961		0.012631							
					17.0154		0.014348							
					17.0302		0.0153061							
					17.0284		0.0144926							
					17.0387		0.0128675							
					17.0358		0.0127665							
					17.0252		0.0169964							
					17.0158		0.0136235							
