rp1214	rp2232	sub1	lap1_20_samp	lap1_19_samp	lap1_18_samp	lap1_17_samp	cur1_21_samp	cur1_20_samp	cur1_19_samp	cur1_18_samp	cur1_17_samp	lap1_21_samp
			0.233493	0.381534	0.485436	0.345741	-0.000673801	-0.00080027	-0.000991016	-0.00082448	-0.00074473	0.388677
			0.234549	0.383346	0.487338	0.347257	-0.000688357	-0.000698739	-0.000902088	-0.00076166	-0.000595369	0.39041
			0.235605	0.385157	0.48924	0.348773	-0.000934857	-0.00074394	-0.000677455	-0.000700284	-0.000869654	0.392144
			0.236661	0.386968	0.491142	0.350289	-0.000735632	-0.000748956	-0.000722242	-0.000958315	-0.00077895	0.393878
			0.237717	0.38878	0.493045	0.351805	-0.000962364	-0.000695647	-0.000841495	-0.000755545	-0.000777507	0.395471
			0.238773	0.390591	0.494947	0.353321	-0.000977045	-0.000816395	-0.000585546	-0.000887395	-0.000948707	0.396998
			0.239829	0.392402	0.496676	0.354838	-0.00083155	-0.000724203	-0.00064658	-0.000762789	-0.00075926	0.398525
			0.240885	0.394213	0.498168	0.356354	-0.000716977	-0.000913802	-0.000834102	-0.000805461	-0.000647802	0.400052
			0.24194	0.396019	0.49966	0.35787	-0.000806076	-0.0007645	-0.000812098	-0.000639609	-0.000762345	0.401579
			0.243001	0.39781	0.501152	0.359386	-0.000615586	-0.000884204	-0.000993347	-0.000871506	-0.0010031	0.403106
			0.244187	0.399602	0.502644	0.360902	-0.000818909	-0.00089151	-0.000411337	-0.000594388	-0.000845556	0.404633
			0.245392	0.401394	0.504136	0.362418	-0.000896798	-0.000789382	-0.00081209	-0.000575756	-0.000774772	0.40616
			0.246597	0.403185	0.505628	0.363934	-0.000722629	-0.000814696	-0.000680001	-0.000854764	-0.000631381	0.407687
			0.247802	0.404976	0.50712	0.36545	-0.000957869	-0.00101524	-0.000638108	-0.00113468	-0.000811549	0.409214
			0.249007	0.406768	0.508613	0.366966	-0.000949839	-0.000754139	-0.000940318	-0.000849917	-0.000671695	0.410741
			0.250212	0.408559	0.510105	0.368482	-0.000676765	-0.000836653	-0.000986929	-0.000841903	-0.000834565	0.412268
			0.251417	0.41035	0.511597	0.369998	-0.000942709	-0.000870679	-0.000881154	-0.00058231	-0.000883176	0.413796
			0.252622	0.412142	0.513089	0.371514	-0.00075025	-0.000835321	-0.000776388	-0.000699867	-0.000796033	0.415323
			0.253827	0.413934	0.514581	0.373031	-0.000939314	-0.000807493	-0.000669897	-0.000921263	-0.000834029	0.41685
			0.255032	0.415725	0.516073	0.374547	-0.000756751	-0.000745161	-0.000810957	-0.000854355	-0.00101011	0.418377
			0.256237	0.417516	0.517565	0.376063	-0.000734232	-0.000882358	-0.00070072	-0.000700592	-0.000801677	0.419904
			0.257442	0.419308	0.519058	0.377579	-0.000728442	-0.000628923	-0.000888069	-0.000840932	-0.0008536	0.421431
			0.258648	0.421099	0.52055	0.379095	-0.000661062	-0.00087066	-0.000701263	-0.00097604	-0.000829949	0.422958
			0.259853	0.422891	0.522042	0.380591	-0.000795392	-0.00065856	-0.000813136	-0.00102169	-0.000665427	0.424485
			0.261058	0.424682	0.523533	0.381814	-0.000714061	-0.000738053	-0.000972535	-0.000884563	-0.000716104	0.426012
			0.262263	0.426473	0.525026	0.383012	-0.000883132	-0.00066268	-0.0011192	-0.000853512	-0.00112022	0.427539
			0.263468	0.428265	0.526518	0.384209	-0.000900836	-0.000883848	-0.00080329	-0.000765354	-0.000630479	0.429066
			0.264673	0.430009	0.52801	0.385407	-0.000906432	-0.000864459	-0.000833756	-0.000687972	-0.000789132	0.430593
			0.265878	0.431713	0.529502	0.386604	-0.000904703	-0.000646262	-0.000796459	-0.000695399	-0.000754299	0.43212
			0.267083	0.433418	0.530994	0.387801	-0.000706076	-0.000537707	-0.00093069	-0.000711422	-0.000886599	0.433647
			0.268289	0.435122	0.532486	0.388999	-0.00091212	-0.00050969	-0.000920721	-0.00082374	-0.000812792	0.435152
			0.269494	0.436827	0.533978	0.390196	-0.000886749	-0.0011337	-0.000740839	-0.000745547	-0.000859937	0.436375
			0.270699	0.438531	0.53547	0.391394	-0.00100826	-0.000878968	-0.00108774	-0.000672939	-0.000662675	0.437572
			0.271904	0.440235	0.536962	0.392591	-0.000930251	-0.000724413	-0.000652228	-0.000931638	-0.00091542	0.43877
			0.273109	0.441939	0.538454	0.393788	-0.000707103	-0.00091801	-0.000914815	-0.000606816	-0.000692744	0.439967
			0.274332	0.443644	0.539946	0.394986	-0.000726906	-0.000699721	-0.000478982	-0.00101728	-0.00072232	0.441164
			0.275585	0.445348	0.541438	0.396183	-0.000730802	-0.000987398	-0.000991106	-0.000848364	-0.000676688	0.442362
			0.276837	0.447053	0.54293	0.397381	-0.000822823	-0.000706772	-0.000739068	-0.000892135	-0.000911417	0.443559
			0.278089	0.448757	0.544423	0.398578	-0.000720398	-0.000945705	-0.00103978	-0.000738059	-0.00062557	0.444757
			0.279341	0.450462	0.545915	0.399775	-0.000891088	-0.000774107	-0.000694621	-0.000548058	-0.000951375	0.445954
			0.280593	0.452166	0.547407	0.400973	-0.000781127	-0.000778237	-0.000668961	-0.000771458	-0.000704876	0.447151
			0.281845	0.45387	0.548899	0.40217	-0.000701157	-0.000674601	-0.000837483	-0.000942372	-0.000952957	0.448349
			0.283097	0.455575	0.550391	0.403368	-0.000798987	-0.000849679	-0.000772487	-0.000677312	-0.000771648	0.449546
			0.284349	0.457279	0.55176	0.404565	-0.000744994	-0.00104763	-0.00082768	-0.000874318	-0.000952537	0.450743
			0.285601	0.458983	0.552627	0.405762	-0.000736567	-0.000620928	-0.0008507	-0.000980712	-0.000849597	0.451941
			0.286854	0.460688	0.553485	0.40696	-0.000912138	-0.00079506	-0.000751159	-0.000716503	-0.000792746	0.453138
			0.288106	0.462392	0.554344	0.408157	-0.000648443	-0.000971802	-0.0007869	-0.000835297	-0.000793487	0.454336
			0.289358	0.464032	0.555202	0.409355	-0.000722546	-0.00074291	-0.000892613	-0.000779297	-0.000720469	0.455533
			0.29061	0.465635	0.55606	0.410552	-0.000899954	-0.000561186	-0.000857721	-0.000762995	-0.000833541	0.45673
			0.291862	0.467239	0.556918	0.411749	-0.000888702	-0.000540607	-0.000946406	-0.00059793	-0.000759515	0.457928
			0.293114	0.468842	0.557776	0.412947	-0.000915322	-0.000850141	-0.00087745	-0.00094281	-0.000480257	0.459125
			0.294366	0.470445	0.558634	0.414144	-0.000829585	-0.000650846	-0.000888661	-0.000690583	-0.000568527	0.460322
			0.295619	0.472049	0.559492	0.415342	-0.000661043	-0.000747368	-0.000778995	-0.000706278	-0.000290291	0.46152
			0.296871	0.473652	0.56035	0.416539	-0.00084841	-0.000759006	-0.000861721	-0.000681203	-0.000764785	0.462717
			0.298123	0.475256	0.561208	0.417737	-0.00078451	-0.000675546	-0.000736871	-0.000964	-0.000870919	0.463915
			0.299375	0.476859	0.562067	0.418934	-0.000814886	-0.000768326	-0.00086817	-0.00106395	-0.000838888	0.465112
			0.300627	0.478462	0.562925	0.420131	-0.000647785	-0.0008121	-0.000775586	-0.000556924	-0.000941375	0.466309
			0.301879	0.480066	0.563783	0.421329	-0.000674067	-0.000913996	-0.000859878	-0.000615744	-0.000966379	0.467507
			0.303131	0.481669	0.564641	0.422526	-0.000638285	-0.000747659	-0.000618964	-0.000622914	-0.000801956	0.468704
			0.304384	0.483273	0.5655	0.423724	-0.000875814	-0.000892318	-0.000727114	-0.000804898	-0.000894647	0.469902
			0.305636	0.484876	0.566358	0.424921	-0.000669859	-0.000742809	-0.000745841	-0.000562065	-0.000797187	0.471099
			0.306888	0.48648	0.567216	0.426118	-0.000865334	-0.000930411	-0.000963162	-0.000808163	-0.000871307	0.472296
			0.308139	0.488083	0.568074	0.427316	-0.000991051	-0.000666579	-0.000919465	-0.000996515	-0.000734907	0.473493
			0.309316	0.489686	0.568932	0.428513	-0.00111211	-0.000826117	-0.000657105	-0.000799987	-0.000712014	0.474691
			0.310474	0.49129	0.56979	0.42971	-0.00103673	-0.000866574	-0.000727926	-0.000782734	-0.000742153	0.475888
			0.311633	0.492893	0.570649	0.430908	-0.000732339	-0.0009652	-0.000804822	-0.000617259	-0.000832194	0.477085
			0.312791	0.494497	0.571507	0.432105	-0.000942925	-0.000808631	-0.000918816	-0.000825639	-0.000699107	0.478283
			0.31395	0.4961	0.572365	0.433303	-0.0006841	-0.000932995	-0.000909727	-0.000850032	-0.000912311	0.47948
			0.315109	0.497703	0.573223	0.4345	-0.000581667	-0.000723127	-0.000851166	-0.0010606	-0.000723852	0.480678
			0.316267	0.499216	0.574081	0.435697	-0.000866239	-0.000804098	-0.000689395	-0.000834493	-0.000858798	0.481875
			0.317426	0.500665	0.57494	0.436895	-0.000718859	-0.000784462	-0.000686608	-0.000675898	-0.000742686	0.483072
			0.318585	0.502115	0.575798	0.438092	-0.000749565	-0.00082021	-0.000750837	-0.000812303	-0.00100551	0.48427
			0.319743	0.503564	0.576656	0.43929	-0.000731289	-0.000775112	-0.000730668	-0.00053578	-0.000508545	0.485467
			0.320902	0.505014	0.577514	0.440487	-0.000643952	-0.000990296	-0.00105311	-0.000927597	-0.000613209	0.486664
			0.322061	0.506463	0.578372	0.441684	-0.000888483	-0.000600564	-0.000815712	-0.000761177	-0.000855563	0.487862
			0.323219	0.507912	0.57923	0.442882	-0.00072073	-0.000722228	-0.000878671	-0.0010139	-0.00110356	0.489059
			0.324378	0.509362	0.580088	0.444079	-0.00088341	-0.000914846	-0.000849279	-0.000672825	-0.000894121	0.490257
			0.325537	0.510811	0.580947	0.445277	-0.000992314	-0.000803454	-0.000797255	-0.000693104	-0.000853573	0.491454
			0.326695	0.512261	0.581805	0.446474	-0.000626286	-0.000838655	-0.000856856	-0.00081414	-0.000950209	0.492651
			0.327854	0.51371	0.582663	0.447671	-0.0010053	-0.000752997	-0.000666649	-0.00077649	-0.000899604	0.493849
			0.329012	0.515159	0.583521	0.448869	-0.00100381	-0.000659638	-0.000534015	-0.000801302	-0.000714943	0.495046
			0.330171	0.516609	0.584379	0.450066	-0.000918258	-0.000741671	-0.000874211	-0.000868534	-0.00101881	0.496244
			0.33133	0.518058	0.585237	0.451264	-0.000826659	-0.000963931	-0.00091856	-0.000983426	-0.000846654	0.497441
			0.332488	0.519508	0.586096	0.452461	-0.000858041	-0.000680948	-0.000791263	-0.000818604	-0.000745919	0.498638
			0.333647	0.520957	0.586954	0.453658	-0.00068463	-0.0007779	-0.00091905	-0.000876802	-0.000702341	0.499836
			0.334805	0.522407	0.587812	0.454856	-0.000773488	-0.000751829	-0.000744408	-0.000832713	-0.000802152	0.501033
			0.335964	0.523856	0.58867	0.456053	-0.000782355	-0.000789938	-0.000851772	-0.000865011	-0.000898854	0.50223
			0.337123	0.525305	0.589528	0.457251	-0.00072016	-0.000830353	-0.000865232	-0.000798711	-0.000964049	0.503428
			0.338281	0.526755	0.590387	0.458448	-0.000786848	-0.000850248	-0.000651602	-0.000742723	-0.000759128	0.504625
			0.33944	0.528204	0.591245	0.459645	-0.000794231	-0.000628061	-0.000825337	-0.000662125	-0.000804557	0.505823
			0.340598	0.529654	0.592103	0.460843	-0.00088635	-0.000519043	-0.000718509	-0.000818325	-0.000845703	0.50702
			0.341757	0.531103	0.592961	0.46204	-0.000814008	-0.000785772	-0.000673186	-0.000847441	-0.00074708	0.508218
			0.342916	0.532553	0.593819	0.463237	-0.00102051	-0.000764778	-0.000842265	-0.000874066	-0.000788157	0.509415
			0.344074	0.534002	0.594678	0.464435	-0.000828421	-0.000766162	-0.000593368	-0.000450795	-0.000704416	0.510612
			0.345233	0.535434	0.595536	0.465632	-0.000786158	-0.000746121	-0.000774199	-0.000869153	-0.000906056	0.511809
			0.346392	0.536695	0.596394	0.466829	-0.000978964	-0.000849657	-0.000735077	-0.000934559	-0.000714143	0.513007
			0.34755	0.537945	0.597252	0.468027	-0.000525094	-0.000870758	-0.000602224	-0.000876616	-0.000784971	0.514204
			0.348709	0.539194	0.59811	0.469224	-0.000478224	-0.000683329	-0.000768694	-0.000876797	-0.000692462	0.515401
			0.349868	0.540444	0.598968	0.470422	-0.000862367	-0.000937683	-0.000671962	-0.000804637	-0.000612116	0.516598
			0.351026	0.541693	0.599826	0.471619	-0.000776553	-0.000860834	-0.000842788	-0.000871213	-0.00103772	0.517796
			0.352185	0.542942	0.600685	0.472816	-0.000798404	-0.00092486	-0.000711452	-0.000756719	-0.000863403	0.518993
			0.353343	0.544192	0.601543	0.474014	-0.000900766	-0.000814186	-0.000789474	-0.00100164	-0.000828386	0.52019
			0.35447	0.545441	0.602401	0.475211	-0.000808803	-0.000824563	-0.000927055	-0.000745248	-0.0008981	0.521388
			0.355294	0.54669	0.603259	0.476409	-0.000988404	-0.000670725	-0.000605784	-0.000851877	-0.000773179	0.522585
			0.356097	0.54794	0.604117	0.477606	-0.000964467	-0.000976055	-0.000947471	-0.000873715	-0.00070286	0.523782
			0.3569	0.549189	0.604975	0.478804	-0.000836839	-0.000783629	-0.000821949	-0.000764761	-0.000789835	0.524979
			0.357703	0.550439	0.605834	0.480001	-0.000719769	-0.0008509	-0.000836092	-0.000876085	-0.0010207	0.526177
			0.358506	0.551688	0.606692	0.481198	-0.000912235	-0.000937302	-0.000646852	-0.000632129	-0.00101165	0.527374
			0.359309	0.552937	0.60755	0.482396	-0.000888262	-0.00077443	-0.000840154	-0.000890815	-0.000827251	0.528572
			0.360112	0.554187	0.608408	0.483593	-0.000769042	-0.000768422	-0.000774271	-0.000873916	-0.000682206	0.529769
			0.360915	0.555436	0.609266	0.484791	-0.000790259	-0.000866279	-0.000674739	-0.000631633	-0.000929484	0.530966
			0.361718	0.556685	0.610124	0.485988	-0.000870222	-0.000924633	-0.000689731	-0.000632525	-0.000543586	0.532163
			0.362521	0.557935	0.610983	0.487185	-0.000825438	-0.000764852	-0.00074456	-0.000770387	-0.000677373	0.533361
			0.363324	0.559184	0.611841	0.488383	-0.00095693	-0.00105993	-0.000645733	-0.000827766	-0.000870572	0.534558
			0.364127	0.560434	0.612699	0.48958	-0.00077914	-0.000923296	-0.000995296	-0.000774287	-0.000898361	0.535755
			0.36493	0.561683	0.613557	0.490777	-0.000808511	-0.000832449	-0.000726029	-0.000818857	-0.000559481	0.536953
			0.365733	0.562932	0.614415	0.491975	-0.000788884	-0.000712363	-0.000607867	-0.00061328	-0.00105034	0.53815
			0.366536	0.564182	0.615274	0.493172	-0.00100772	-0.00080453	-0.000983528	-0.00073483	-0.000805391	0.539347
			0.367339	0.565431	0.616132	0.49437	-0.000822411	-0.000725694	-0.000846215	-0.000902095	-0.000980533	0.540545
			0.368142	0.566683	0.61699	0.495567	-0.00063323	-0.000800278	-0.000796863	-0.00092536	-0.000938274	0.541742
			0.368946	0.567957	0.617848	0.496764	-0.000761732	-0.000710592	-0.000929621	-0.000660334	-0.00110068	0.542939
			0.369749	0.569234	0.618706	0.497962	-0.000910193	-0.0008773	-0.00116137	-0.000684848	-0.000711944	0.544136
			0.370552	0.570511	0.619564	0.499159	-0.00083849	-0.000747842	-0.000904769	-0.000943311	-0.000791399	0.545334
			0.371355	0.571788	0.620422	0.500257	-0.000772928	-0.000746793	-0.000596979	-0.000905842	-0.000892359	0.546531
			0.372158	0.573065	0.621281	0.500331	-0.000518941	-0.000797315	-0.000836273	-0.000740484	-0.000653319	0.547729
			0.372961	0.574341	0.622139	0.500332	-0.000722712	-0.000575873	-0.000621079	-0.00074749	-0.000947653	0.548926
			0.373764	0.575618	0.622997	0.500333	-0.000820689	-0.000887852	-0.000809433	-0.000728859	-0.000742615	0.550123
			0.374567	0.576895	0.623855	0.500333	-0.000824807	-0.000823995	-0.000831092	-0.000935511	-0.00073606	0.55132
			0.37537	0.578171	0.624713	0.500333	-0.000897212	-0.000803618	-0.000878855	-0.000841122	-0.000814918	0.552518
			0.376173	0.579448	0.625571	0.500334	-0.000692353	-0.000701648	-0.000479028	-0.00076247	-0.000760818	0.553715
			0.376976	0.580725	0.626429	0.500334	-0.000924722	-0.000943382	-0.000797642	-0.00077811	-0.00100681	0.554803
			0.37778	0.582002	0.627288	0.500335	-0.000745747	-0.000753368	-0.000910326	-0.000744787	-0.000944843	0.554869
			0.378583	0.583278	0.628146	0.500335	-0.000874863	-0.000727714	-0.000965579	-0.000869699	-0.000959339	0.554869
			0.379386	0.584555	0.629004	0.500336	-0.000944041	-0.000925801	-0.000666302	-0.000890748	-0.000992025	0.55487
			0.380189	0.585832	0.629862	0.500336	-0.000813356	-0.000887508	-0.00078492	-0.000559142	-0.000772107	0.55487
			0.380992	0.587109	0.63072	0.500337	-0.000992331	-0.000801008	-0.000911788	-0.000890654	-0.000354382	0.554871
			0.381795	0.588385	0.631578	0.500337	-0.000925012	-0.000855872	-0.000938747	-0.000820715	-0.000847786	0.554871
			0.382598	0.589662	0.632436	0.500337	-0.00071796	-0.00120585	-0.000570502	-0.000677751	-0.000878304	0.554872
			0.383401	0.590939	0.633294	0.500338	-0.000781391	-0.000817751	-0.000879996	-0.000896428	-0.000684276	0.554872
			0.384204	0.592216	0.634152	0.500338	-0.000727577	-0.000662503	-0.000671204	-0.000830944	-0.000883712	0.554873
			0.385008	0.593515	0.63501	0.500338	-0.000689772	-0.000952005	-0.000994823	-0.000870193	-0.000764816	0.554873
			0.385811	0.595026	0.635868	0.500339	-0.000740131	-0.000807919	-0.000747051	-0.000819311	-0.000644289	0.554874
			0.386614	0.596549	0.636727	0.50034	-0.000651679	-0.000641337	-0.000687304	-0.000604092	-0.000827622	0.554874
			0.387417	0.598072	0.637382	0.50034	-0.000626382	-0.000694793	-0.00089735	-0.00072333	-0.000980126	0.554874
			0.38822	0.599595	0.637389	0.50034	-0.000969803	-0.000960366	-0.000709186	-0.000791559	-0.000947009	0.554875
			0.389023	0.601119	0.63739	0.500341	-0.000772923	-0.0010124	-0.000676297	-0.0009455	-0.000895094	0.554875
			0.389826	0.602642	0.63739	0.500341	-0.000680661	-0.0010058	-0.000978745	-0.000878874	-0.000752622	0.554875
			0.390629	0.604165	0.637391	0.500341	-0.000913106	-0.000914495	-0.000709229	-0.000738271	-0.000794823	0.554876
			0.391432	0.605688	0.637391	0.500342	-0.00087806	-0.000802618	-0.00092279	-0.00102948	-0.000713791	0.554876
			0.392235	0.607212	0.637392	0.500342	-0.000846152	-0.000785849	-0.000805602	-0.000816194	-0.000869044	0.554876
			0.393038	0.608735	0.637392	0.500343	-0.000959646	-0.000993912	-0.000609985	-0.000707584	-0.000660037	0.554877
			0.393841	0.610259	0.637392	0.500343	-0.000868732	-0.000860599	-0.000823046	-0.000996572	-0.000942874	0.554877
			0.394644	0.611782	0.637393	0.500343	-0.000801822	-0.000614652	-0.00104108	-0.000876082	-0.000588122	0.554878
			0.395447	0.613305	0.637393	0.500343	-0.00078868	-0.000628676	-0.000864213	-0.000834447	-0.000766894	0.554878
			0.39625	0.614828	0.637394	0.500344	-0.000720301	-0.000838473	-0.000656596	-0.000959508	-0.000792207	0.554878
			0.397054	0.616351	0.637394	0.500345	-0.000840466	-0.000846735	-0.000714017	-0.000700478	-0.000897933	0.554879
			0.397857	0.617875	0.637394	0.500345	-0.000811387	-0.000864794	-0.000998976	-0.00103903	-0.000742142	0.554879
			0.398659	0.619398	0.637394	0.500346	-0.000931665	-0.000578836	-0.0010925	-0.000929234	-0.000912712	0.55488
			0.399463	0.620921	0.637395	0.500346	-0.000583354	-0.000813763	-0.000766006	-0.000690314	-0.000830125	0.554881
			0.400266	0.622445	0.637395	0.500347	-0.000739881	-0.000933724	-0.00063535	-0.000805535	-0.000590651	0.554881
			0.401069	0.623971	0.637395	0.500347	-0.000705753	-0.000737676	-0.000873882	-0.00076224	-0.000803185	0.554881
			0.401872	0.625551	0.637396	0.500347	-0.00100015	-0.00063204	-0.000793445	-0.000885201	-0.000998518	0.554882
			0.402641	0.627139	0.637396	0.500348	-0.000917046	-0.000885691	-0.000746245	-0.000747121	-0.000752594	0.554882
			0.403184	0.628727	0.637396	0.500348	-0.00106162	-0.000711536	-0.000786583	-0.000620033	-0.000747123	0.554883
			0.403717	0.630315	0.637396	0.500349	-0.000809991	-0.000844448	-0.000838061	-0.000889288	-0.000889098	0.554883
			0.40425	0.631902	0.637397	0.500349	-0.00059464	-0.000818867	-0.000562023	-0.000856217	-0.000898717	0.554884
			0.404783	0.63349	0.637397	0.500349	-0.00089044	-0.000733992	-0.000858218	-0.000805322	-0.000841201	0.554884
			0.405316	0.635078	0.637398	0.500349	-0.0011119	-0.000655108	-0.000863982	-0.000654448	-0.000711982	0.554884
			0.405849	0.636666	0.637398	0.50035	-0.000714286	-0.000757608	-0.00068789	-0.000947112	-0.000762928	0.554885
			0.406382	0.638254	0.637399	0.50035	-0.000808516	-0.000785843	-0.000741624	-0.00081695	-0.000840921	0.554885
			0.406915	0.639841	0.637399	0.50035	-0.000903744	-0.000894743	-0.00094189	-0.000850389	-0.000778787	0.554885
			0.407448	0.641429	0.637399	0.500351	-0.000741568	-0.000860508	-0.000561531	-0.000919057	-0.000849339	0.554886
			0.407981	0.643017	0.6374	0.500351	-0.000526976	-0.000624301	-0.000767267	-0.000741049	-0.000758228	0.554886
			0.408513	0.644605	0.637401	0.500351	-0.000854248	-0.000909356	-0.000631648	-0.000744041	-0.000433926	0.554887
			0.409046	0.646192	0.637401	0.500351	-0.00101223	-0.0010093	-0.000879454	-0.000848022	-0.000642217	0.554887
			0.409579	0.64778	0.637401	0.500352	-0.000632945	-0.000775778	-0.000811293	-0.000840244	-0.000608237	0.554888
			0.410112	0.649368	0.637402	0.500352	-0.000857303	-0.000754981	-0.000817339	-0.000669298	-0.000872409	0.554888
			0.410645	0.650956	0.637402	0.500352	-0.000849277	-0.000658341	-0.000727337	-0.000872419	-0.000940349	0.554889
			0.411178	0.652543	0.637402	0.500353	-0.000862705	-0.000828213	-0.000913753	-0.000878525	-0.000769127	0.554889
			0.411711	0.654131	0.637403	0.500353	-0.000639149	-0.00094962	-0.000769001	-0.000922737	-0.000953945	0.554889
			0.412244	0.655719	0.637403	0.500353	-0.00085412	-0.000612677	-0.000773213	-0.000812724	-0.000743473	0.55489
			0.412777	0.657307	0.637403	0.500354	-0.00100964	-0.000826118	-0.000719688	-0.00079089	-0.000692334	0.55489
			0.41331	0.658895	0.637404	0.500354	-0.00106889	-0.000866852	-0.000632756	-0.000926126	-0.000900945	0.55489
			0.413843	0.660437	0.637404	0.500355	-0.000975949	-0.00100071	-0.00076905	-0.000844404	-0.000913403	0.554891
			0.414376	0.661846	0.637405	0.500355	-0.000950151	-0.000848753	-0.000621865	-0.000591509	-0.000822171	0.554891
			0.414909	0.663255	0.637405	0.500356	-0.000638095	-0.000610676	-0.000858842	-0.000674503	-0.000756432	0.554891
