sub2e	tbasej22	rp610	rp1220	rp1112	jlap1_11	cur1_11
					0.159212	0.0132547
					0.173039	0.0132861
					0.169913	0.0146933
					0.159057	0.0150564
					0.162658	0.0136761
					0.166692	0.0108301
					0.163486	0.0126449
					0.162962	0.0138372
					0.165067	0.0136598
					0.160156	0.0150953
					0.157662	0.0164885
					0.166372	0.0142565
					0.163122	0.0148437
					0.162923	0.014862
					0.16211	0.0144168
					0.158018	0.0117281
					0.164973	0.0158041
					0.159628	0.0127997
					0.162973	0.0162287
					0.160604	0.0131766
					0.155997	0.0149089
					0.156927	0.0127673
					0.159964	0.0114308
					0.161094	0.0126384
					0.1551	0.0141632
					0.158409	0.0147485
					0.161991	0.01733
					0.164354	0.0148975
					0.154422	0.0157031
					0.162625	0.014753
					0.156752	0.0138454
					0.165699	0.0165644
					0.168257	0.0138158
					0.15978	0.0153771
					0.154837	0.012762
					0.160576	0.0171225
					0.164251	0.0143629
					0.165022	0.0125832
					0.155844	0.0137641
					0.155214	0.0142463
					0.157132	0.014172
					0.155997	0.0146008
					0.16069	0.0162125
					0.166372	0.0140199
					0.159717	0.0142321
					0.166389	0.0154254
					0.171295	0.012396
					0.160055	0.0161073
					0.160835	0.0167546
					0.167736	0.0138016
					0.1607	0.0171584
					0.15582	0.0132124
					0.158084	0.0146238
					0.161466	0.0130453
					0.153197	0.0142908
					0.160269	0.012906
					0.157723	0.016451
					0.157253	0.0166258
					0.162239	0.0134919
					0.157663	0.014141
					0.159775	0.014562
					0.161727	0.0148816
					0.163451	0.0147272
					0.151168	0.0142875
					0.148636	0.0153159
					0.165704	0.0141317
					0.156988	0.0153478
					0.159994	0.0157647
					0.161683	0.0140441
					0.171614	0.0149515
					0.160971	0.0144538
					0.161558	0.0131376
					0.163278	0.0162419
					0.1614	0.0144546
					0.153448	0.0163374
					0.163934	0.0125565
					0.152671	0.0138248
					0.157652	0.0167324
					0.163041	0.0163633
					0.166627	0.0134836
					0.166994	0.0114065
					0.159433	0.0129741
					0.158503	0.0132385
					0.172499	0.0165381
					0.157915	0.016173
					0.150646	0.0150658
					0.160826	0.0159812
					0.16191	0.0124941
					0.162234	0.0129623
					0.161077	0.0123373
					0.160618	0.0151397
					0.164445	0.0143703
					0.163238	0.014082
					0.160278	0.0139887
					0.157548	0.0128049
					0.165949	0.0134039
					0.163148	0.0139851
					0.148786	0.0147899
					0.158826	0.0119489
					0.15956	0.013312
					0.166341	0.0168106
					0.157283	0.0164753
					0.156101	0.0134753
					0.164287	0.0123537
					0.154358	0.0150196
					0.163313	0.0160635
					0.159802	0.0125117
					0.157181	0.01323
					0.16426	0.0160082
					0.162022	0.0130176
					0.164991	0.0128214
					0.166387	0.0153446
					0.161756	0.0124249
					0.159865	0.0139006
					0.155434	0.0157555
					0.162504	0.013999
					0.159865	0.0139769
					0.152002	0.0153859
					0.159696	0.0117641
					0.163865	0.0141092
					0.155542	0.0176988
					0.159115	0.0162358
					0.165061	0.0132259
					0.171179	0.0116124
					0.159391	0.01269
					0.158016	0.0123564
					0.158607	0.0135178
					0.160958	0.0145976
					0.173112	0.0141166
					0.164823	0.0129254
					0.161837	0.0181315
					0.157011	0.0126368
					0.154025	0.013055
					0.155477	0.0122494
					0.167761	0.0135328
					0.16269	0.014378
					0.161501	0.0150419
					0.152972	0.0134371
					0.166852	0.013912
					0.150461	0.0144967
					0.151783	0.0122884
					0.162306	0.0154825
					0.155084	0.014173
					0.156795	0.0148016
					0.162645	0.0158836
					0.164543	0.0156502
					0.158169	0.0139803
					0.164539	0.0151028
					0.145034	0.017499
					0.166275	0.015815
					0.174404	0.013514
					0.163572	0.0156351
					0.167607	0.0147914
					0.151523	0.015752
					0.156585	0.0147173
					0.158037	0.0127333
					0.16768	0.0130129
					0.167295	0.0150854
					0.168767	0.0139076
					0.15964	0.0163265
					0.159871	0.0144222
					0.162535	0.0144355
					0.157135	0.0150829
					0.165643	0.0149759
					0.155667	0.0142573
					0.162456	0.0139113
					0.16038	0.0139536
					0.160119	0.0162099
					0.160345	0.0139183
					0.15818	0.0136107
					0.159198	0.0154672
					0.168044	0.0153235
					0.156117	0.0155007
					0.166399	0.0135588
					0.158962	0.0139214
					0.168049	0.0146762
					0.168976	0.0131104
					0.161162	0.0157894
					0.161248	0.0120856
					0.168724	0.0150422
					0.156906	0.013911
					0.163509	0.0147091
					0.153508	0.0152409
					0.158491	0.0148171
					0.157451	0.0120762
					0.158661	0.0169328
					0.162982	0.0135783
					0.155824	0.0161915
					0.158352	0.0117329
					0.156546	0.0106278
					0.151712	0.015159
					0.161213	0.0158038
					0.162644	0.014789
					0.167461	0.0159711
					0.161431	0.0124405
					0.17031	0.0140614
					0.163853	0.013924
					0.167003	0.015524
					0.155155	0.0145159
					0.162455	0.0148767
					0.164356	0.0117159
					0.161704	0.0112874
					0.165873	0.013718
					0.157248	0.0138246
					0.159219	0.0134357
					0.164159	0.0128856
					0.171562	0.0137756
					0.163185	0.0138598
					0.158341	0.0139028
					0.16985	0.0155146
					0.160029	0.0156703
					0.16933	0.0134312
					0.159306	0.0154782
					0.156534	0.0161324
					0.164051	0.0128189
					0.158515	0.0139647
					0.155241	0.0136637
					0.168499	0.0159897
					0.162168	0.0136418
					0.167648	0.0155737
					0.166215	0.00974214
					0.163799	0.0125836
					0.158408	0.0139176
					0.162391	0.0128022
					0.159825	0.0142346
					0.157924	0.0162229
					0.154734	0.0143913
					0.15398	0.0157175
					0.161325	0.0141349
					0.168591	0.0151296
					0.155455	0.0150693
					0.157465	0.0130898
					0.159945	0.0148881
					0.15141	0.0159167
					0.163422	0.0155258
					0.16079	0.0120445
					0.158337	0.0136988
					0.164688	0.0111691
					0.157246	0.0156439
					0.155641	0.0142468
					0.163701	0.0145724
					0.157379	0.0142086
					0.154238	0.0140913
					0.152407	0.0121445
					0.168383	0.0156713
					0.157002	0.0150298
					0.153815	0.0139603
					0.155891	0.0143097
					0.162021	0.0136071
					0.165991	0.0164688
					0.161709	0.0115534
					0.152452	0.012934
					0.160338	0.0149917
					0.161232	0.0149393
					0.166442	0.0148934
					0.173214	0.013424
					0.161957	0.014815
					0.159594	0.0161765
					0.158667	0.0113924
					0.170968	0.0135121
					0.163182	0.0149552
					0.168334	0.0145358
					0.162262	0.0165558
					0.157325	0.0143617
					0.164866	0.0145932
					0.168488	0.0132449
					0.15456	0.0153773
					0.162103	0.0159854
					0.165157	0.0151272
					0.15516	0.0155806
					0.162346	0.0146793
					0.1662	0.0150235
					0.154719	0.014732
					0.154548	0.0141733
					0.16557	0.0137255
					0.167631	0.0163889
					0.158423	0.0122831
					0.15993	0.0128084
					0.170773	0.0142006
					0.157291	0.0162699
					0.161964	0.0138648
					0.165907	0.0133036
					0.168518	0.0153083
					0.162241	0.0133091
					0.170956	0.0138392
					0.149578	0.0133791
					0.163113	0.0144538
					0.155617	0.0144356
					0.15778	0.0130214
					0.154077	0.0131826
					0.163413	0.0148507
					0.169628	0.0139254
					0.16641	0.0130901
					0.16158	0.0149042
					0.158962	0.0126377
					0.16666	0.0134256
					0.165557	0.0134886
					0.169296	0.0134552
					0.166327	0.0111295
					0.174307	0.0143355
					0.151454	0.0127911
					0.169847	0.0143722
					0.160466	0.0125051
					0.15286	0.0124238
					0.16646	0.0142445
					0.15826	0.0119182
					0.16909	0.0146157
					0.16336	0.0156079
					0.166975	0.0143282
					0.166632	0.0163123
					0.163722	0.0146678
					0.170514	0.0137189
					0.158838	0.0140934
					0.167162	0.0139861
					0.153899	0.0133067
					0.160037	0.0134727
					0.163943	0.0106656
					0.152636	0.0140386
					0.168424	0.0150359
					0.160928	0.0150811
					0.163075	0.0142066
					0.159413	0.0137458
					0.173693	0.013943
					0.149518	0.0143535
					0.161875	0.0155722
					0.166489	0.0162103
					0.167162	0.015118
					0.16686	0.0142533
					0.163075	0.0160045
					0.155338	0.0142885
					0.162784	0.0154302
					0.154322	0.0157445
					0.166802	0.0136543
					0.165099	0.0134867
					0.161562	0.0130492
					0.156386	0.0133341
					0.163476	0.0126375
					0.153823	0.0158909
					0.155908	0.0134831
					0.162594	0.0153442
					0.165016	0.0153949
					0.161856	0.0142228
					0.164739	0.0155844
					0.154665	0.0151199
					0.159432	0.014087
					0.163812	0.0171389
					0.157495	0.0157723
					0.157286	0.0174517
					0.157998	0.0129893
					0.155638	0.0150736
					0.168456	0.0130482
					0.16236	0.0153432
					0.161164	0.01634
					0.165272	0.0143293
					0.158081	0.0157618
					0.160933	0.017509
					0.162059	0.0156601
					0.167254	0.0129786
					0.162865	0.0170784
					0.163028	0.0138584
					0.16033	0.0117516
					0.160518	0.0140292
					0.159363	0.0143149
					0.14929	0.0136348
					0.167181	0.0150821
					0.159819	0.0150955
					0.148348	0.0159566
					0.1606	0.0135706
					0.164297	0.0161207
					0.157904	0.0152947
					0.160135	0.0163593
					0.168057	0.0164035
					0.16236	0.014615
					0.159043	0.0139087
					0.168311	0.0152168
					0.157014	0.0123225
					0.16842	0.0153528
					0.167486	0.0139885
					0.153558	0.0132233
					0.163486	0.0143081
					0.157817	0.0142249
					0.161139	0.0143586
					0.172502	0.0155366
					0.154063	0.0153899
					0.165143	0.0140339
					0.162786	0.0122784
					0.163895	0.0142047
					0.169609	0.0129751
					0.161501	0.0121693
					0.165719	0.0130514
					0.150502	0.0126318
					0.162038	0.0157178
					0.167425	0.0143773
					0.1586	0.0123025
					0.164678	0.0137064
					0.169644	0.0129957
					0.156278	0.0150009
					0.15861	0.0120955
					0.162401	0.0170586
					0.167599	0.0153425
					0.158479	0.0120597
					0.169457	0.0132915
					0.164033	0.0145656
					0.169901	0.0134371
					0.164797	0.0141812
					0.172114	0.0139215
					0.158324	0.0135054
					0.1584	0.0122899
					0.166792	0.0137601
					0.165103	0.0154752
					0.157234	0.0149604
					0.155003	0.0152996
					0.154412	0.0147891
					0.172658	0.0162744
					0.161887	0.0165009
					0.15489	0.014305
					0.167415	0.0148794
					0.160733	0.015203
					0.156753	0.0135533
					0.166798	0.0126685
					0.160325	0.0141219
					0.158212	0.0138322
					0.160146	0.0140422
					0.16319	0.0157496
					0.159169	0.0141897
					0.160869	0.0142101
					0.165455	0.0160325
					0.155376	0.0160905
					0.161145	0.0152796
					0.163166	0.0142042
					0.163413	0.0142058
					0.162155	0.0167206
					0.173215	0.0153859
					0.166473	0.0149435
					0.156927	0.0142344
					0.166045	0.0151515
					0.157911	0.0137823
					0.155923	0.0162828
					0.156039	0.0139699
					0.162541	0.015127
					0.158552	0.0134142
					0.157346	0.0144912
					0.159214	0.0154047
					0.164888	0.0172282
					0.158241	0.0169532
					0.157567	0.0159541
					0.158988	0.0151771
					0.154122	0.013343
					0.163999	0.0153037
					0.16136	0.0141571
					0.157194	0.0157626
					0.161095	0.0143748
					0.149473	0.0152714
					0.156971	0.0150108
					0.159503	0.0169685
					0.155503	0.0151767
					0.163212	0.0158881
					0.156028	0.0132484
					0.159553	0.0173407
					0.161201	0.0135067
					0.155649	0.0155686
					0.158252	0.0148
					0.160337	0.0121605
					0.16505	0.0138244
					0.162288	0.0154164
					0.156979	0.0171223
					0.158349	0.0139415
					0.169314	0.0145321
					0.156461	0.0155128
					0.152919	0.0151349
					0.160827	0.0146581
					0.162884	0.0148291
					0.156479	0.012068
					0.176341	0.0168823
					0.173671	0.0156003
					0.163154	0.0138726
					0.169293	0.0141838
					0.157596	0.0162866
					0.15577	0.0142184
					0.166002	0.0160889
					0.153769	0.015484
					0.15595	0.0130772
					0.170094	0.0147998
					0.165139	0.0107956
					0.155401	0.0140584
					0.162523	0.0141407
					0.164068	0.0128752
					0.160414	0.013334
					0.155135	0.0115311
					0.165584	0.0150155
					0.15968	0.0161167
					0.155542	0.0140226
					0.16029	0.013961
					0.163575	0.0155413
					0.163215	0.0161043
					0.162957	0.0138339
					0.160445	0.0130444
					0.158588	0.0127482
					0.144789	0.0159479
					0.163196	0.0161027
					0.17011	0.0154635
					0.168765	0.0147363
					0.160123	0.0155629
					0.160348	0.0143064
					0.160993	0.0140404
					0.163475	0.0159758
					0.163302	0.0150584
					0.154178	0.0138078
					0.162749	0.0108082
					0.162041	0.0140774
					0.163728	0.0142924
					0.159197	0.0166265
					0.154569	0.0146012
					0.147123	0.0160068
					0.15639	0.0151262
					0.162702	0.0139481
					0.163168	0.0131007
					0.164157	0.0114277
					0.151218	0.0125062
					0.166002	0.0148874
					0.16209	0.0161379
					0.157036	0.0166466
					0.165003	0.0132647
					0.16368	0.014177
					0.16305	0.0125062
					0.157346	0.0160214
					0.165038	0.017046
					0.16626	0.0153872
					0.150318	0.0120638
					0.157234	0.0159624
					0.159251	0.0137978
					0.158788	0.0125383
					0.167045	0.0142873
					0.16613	0.0147219
					0.165971	0.013485
					0.161017	0.0135925
					0.161679	0.0151615
					0.158349	0.0161363
					0.163982	0.0160945
					0.163452	0.0139263
					0.172146	0.0129327
					0.165494	0.0144361
					0.155612	0.0148158
					0.160628	0.0142066
					0.163485	0.0131663
					0.161494	0.012045
					0.157305	0.0142209
					0.165191	0.0120343
					0.156225	0.0151657
					0.169102	0.014639
					0.165005	0.0145831
					0.165856	0.0151749
					0.168531	0.0146187
					0.15596	0.0139884
					0.167297	0.0128838
					0.166197	0.0147516
					0.159143	0.0129214
					0.170837	0.0138629
					0.16791	0.0140228
					0.151154	0.014824
					0.154678	0.0134024
					0.156984	0.0132324
					0.156684	0.0148395
					0.163357	0.0116359
					0.159215	0.0132693
					0.165642	0.0147771
					0.165937	0.0143111
					0.171524	0.0151854
					0.163267	0.0113169
					0.152134	0.0141695
					0.161312	0.0136659
					0.158183	0.0122556
					0.151294	0.0148943
					0.167739	0.0148656
					0.170487	0.0129027
					0.164591	0.0137322
					0.153275	0.0130306
					0.16057	0.0138491
					0.157396	0.0133191
					0.158033	0.0160446
					0.166586	0.0139135
					0.15726	0.0123076
					0.166259	0.0152824
					0.160983	0.0128379
					0.15349	0.0133882
					0.164724	0.012416
					0.156921	0.0139248
					0.158687	0.0145636
					0.161998	0.0131761
					0.154931	0.0122503
					0.154978	0.0152881
					0.160317	0.0142449
					0.165466	0.0157854
					0.16527	0.013424
					0.163168	0.0159983
					0.156139	0.0138502
					0.15458	0.0127639
					0.158774	0.0146964
					0.154323	0.0153326
					0.164073	0.0152137
					0.158943	0.0152591
					0.161815	0.0126467
					0.151328	0.0136111
					0.163121	0.0132457
					0.162552	0.0136479
					0.157592	0.0152531
					0.160671	0.0146661
					0.153845	0.0144712
					0.171279	0.0164175
					0.158746	0.0164243
					0.155597	0.0148745
					0.162514	0.0171061
					0.159303	0.0154246
					0.163303	0.0152612
					0.155797	0.0136145
					0.161469	0.0155185
					0.163545	0.0162594
					0.168912	0.0110822
					0.160993	0.0147349
					0.164532	0.0141362
					0.160244	0.015049
					0.154335	0.0146579
					0.162473	0.0134887
					0.163532	0.0133698
					0.158204	0.0145047
					0.157863	0.0149967
					0.167163	0.017495
					0.159843	0.0137322
					0.154153	0.0131628
					0.161266	0.015122
					0.150751	0.0165461
					0.164856	0.0173531
					0.162438	0.0152105
					0.148651	0.0157387
					0.165298	0.0146213
					0.157477	0.0116638
					0.157003	0.0120365
					0.152072	0.0145286
					0.16732	0.0143212
					0.164615	0.0153572
					0.165571	0.0150011
					0.168482	0.0159325
					0.15704	0.016341
					0.156021	0.0128808
					0.15755	0.0160528
					0.168161	0.0123267
					0.157762	0.0137379
					0.15346	0.0164833
					0.158908	0.0160647
					0.151833	0.0152824
					0.157502	0.0151448
					0.155747	0.0130162
					0.16302	0.0144787
					0.161895	0.0145258
					0.171115	0.0136899
					0.162144	0.0140621
					0.160525	0.0150318
					0.164849	0.0161862
					0.162401	0.012375
					0.155689	0.0152483
					0.15814	0.0138467
					0.161069	0.0167588
					0.15927	0.0158425
					0.162503	0.0133956
					0.163478	0.0117721
					0.160006	0.0142609
					0.163182	0.0144827
					0.158597	0.0128543
					0.163144	0.0139266
					0.169485	0.0136461
					0.163971	0.0129973
					0.158837	0.013699
					0.15667	0.0121882
					0.159089	0.0134482
					0.150944	0.0138884
					0.169449	0.0124113
					0.16211	0.0135647
					0.158423	0.0151162
					0.159032	0.0131122
					0.16348	0.013432
					0.16148	0.012655
					0.161264	0.0157032
					0.161201	0.014158
					0.157548	0.0119121
					0.168891	0.0117792
					0.154103	0.0150361
					0.157387	0.0137547
					0.163882	0.0150486
					0.161314	0.0118844
					0.153875	0.0142274
					0.168647	0.0142831
					0.152153	0.0105911
					0.156938	0.0149343
					0.156314	0.0140974
					0.160891	0.0134546
					0.160069	0.0159502
					0.159472	0.0153532
					0.161513	0.0157442
					0.162269	0.01364
					0.160097	0.0133722
					0.163792	0.0117454
					0.154019	0.0139405
					0.164466	0.0157104
					0.16013	0.0122395
					0.158657	0.0118554
					0.156518	0.0121703
					0.158594	0.0136185
					0.160249	0.0136313
					0.154875	0.0125387
					0.16361	0.0138564
					0.165688	0.0145405
					0.17507	0.0158631
					0.171721	0.0147932
					0.164968	0.0141057
					0.159483	0.0126098
					0.158945	0.0159587
					0.157364	0.0140613
					0.157311	0.0112005
					0.159569	0.0153562
					0.163439	0.0124362
