sub11	rp811	rp1316	lap1_11	cur1_11	lap1_12	cur1_12
			0.0525285	0.0170517	7.36153	0.0171735
			0.0530304	0.0167825	7.36394	0.0162777
			0.0535372	0.016055	7.36635	0.0161256
			0.0540484	0.0172285	7.36875	0.0150383
			0.0545657	0.0134661	7.37114	0.0181657
			0.0550874	0.0158069	7.37353	0.0136553
			0.0556162	0.0153856	7.37591	0.0156642
			0.0561519	0.0152008	7.37828	0.0138222
			0.05669	0.0163283	7.38064	0.0131694
			0.0572301	0.0154612	7.383	0.0144001
			0.0577721	0.0153801	7.38535	0.0156255
			0.0583157	0.0150087	7.38769	0.0150489
			0.0588611	0.0171121	7.39003	0.0165545
			0.0594086	0.014065	7.39235	0.0161372
			0.0599588	0.0136335	7.39468	0.0146357
			0.0605111	0.0163181	7.39699	0.0158729
			0.0610656	0.0136798	7.39931	0.0176552
			0.0616226	0.012403	7.40161	0.0157813
			0.0621811	0.0145471	7.40392	0.0161516
			0.06274	0.0156028	7.40622	0.014442
			0.0632992	0.0154149	7.40851	0.0160945
			0.0638585	0.0140191	7.4108	0.0140193
			0.0644217	0.0172564	7.41309	0.0160929
			0.064989	0.0131578	7.41537	0.0145324
			0.0655608	0.0157532	7.41764	0.0156266
			0.0661367	0.0147414	7.4199	0.016392
			0.066715	0.0158435	7.42217	0.0147495
			0.0672964	0.0156509	7.42442	0.0154646
			0.0678788	0.015372	7.42667	0.018268
			0.0684628	0.0145321	7.42891	0.0151808
			0.0690478	0.0137685	7.43115	0.0158023
			0.0696333	0.0140285	7.43338	0.017261
			0.0702228	0.017102	7.4356	0.0162551
			0.0708141	0.0169163	7.43782	0.0151853
			0.0714094	0.0164255	7.44004	0.0180372
			0.0720059	0.0176679	7.44226	0.0170103
			0.0726045	0.016358	7.44447	0.0182582
			0.0732068	0.0145041	7.44668	0.0177515
			0.0738117	0.0152412	7.44889	0.0153526
			0.0744205	0.0158962	7.45109	0.0164655
			0.0750327	0.0150946	7.4533	0.0148337
			0.0756476	0.0166361	7.4555	0.0155643
			0.0762635	0.0175063	7.45769	0.0154622
			0.0768826	0.0141128	7.45989	0.0174417
			0.0775046	0.0143475	7.46208	0.0167063
			0.0781292	0.0181644	7.46427	0.0158089
			0.0787569	0.0126034	7.46646	0.0194983
			0.0793881	0.0142204	7.46864	0.0163667
			0.0800213	0.0169409	7.47082	0.0173143
			0.0806558	0.017393	7.47299	0.0153089
			0.0812933	0.018115	7.47517	0.0148528
			0.0819322	0.0152957	7.47735	0.0161507
			0.0825731	0.0161109	7.47952	0.0174386
			0.0832155	0.0151579	7.48169	0.0167549
			0.0838612	0.01398	7.48386	0.014393
			0.0845099	0.0163426	7.48602	0.0153034
			0.0851603	0.0164759	7.48819	0.0152639
			0.0858123	0.015162	7.49035	0.016341
			0.0864652	0.0161886	7.49252	0.0149095
			0.0871195	0.0181411	7.49467	0.0176415
			0.0877745	0.0175956	7.49683	0.0156814
			0.0884304	0.0176609	7.49898	0.0155305
			0.0890874	0.0140534	7.50112	0.0151455
			0.0897458	0.0154818	7.50327	0.0154984
			0.0904039	0.0163377	7.50542	0.0145428
			0.0910644	0.0172636	7.50757	0.0141293
			0.0917283	0.0154099	7.50971	0.0166698
			0.0923952	0.0163098	7.51184	0.015623
			0.0930616	0.0151421	7.51398	0.0166182
			0.0937314	0.013292	7.51613	0.0154489
			0.0944034	0.0144454	7.51827	0.0159883
			0.095078	0.0136539	7.52042	0.0151853
			0.0957546	0.0129316	7.52256	0.0156643
			0.0964305	0.0162163	7.5247	0.0167795
			0.0971086	0.0159578	7.52685	0.0163402
			0.0977863	0.0123978	7.529	0.0160681
			0.0984619	0.0168292	7.53116	0.0174568
			0.0991363	0.0169063	7.53331	0.0168666
			0.0998101	0.0159982	7.53547	0.0158158
			0.100481	0.0157995	7.53763	0.0168368
			0.101153	0.0147018	7.53979	0.0167872
			0.101825	0.0159239	7.54195	0.0180106
			0.102495	0.0155602	7.54411	0.0165946
			0.103164	0.0159476	7.54628	0.0147155
			0.103832	0.0164724	7.54845	0.016128
			0.1045	0.013685	7.55063	0.0182415
			0.105166	0.0166683	7.5528	0.0145591
			0.105833	0.0151726	7.55497	0.0176991
			0.106496	0.016893	7.55716	0.0155117
			0.107159	0.0172496	7.55934	0.0156529
			0.107821	0.0153484	7.56154	0.0131573
			0.108483	0.0166265	7.56373	0.016932
			0.109144	0.0164497	7.56594	0.0135403
			0.109802	0.0155338	7.56815	0.0160983
			0.110458	0.0190992	7.57037	0.0160625
			0.111114	0.014226	7.57259	0.0168436
			0.111767	0.0157564	7.57482	0.0150565
			0.112418	0.0167729	7.57705	0.0156007
			0.11307	0.0153106	7.57929	0.0151864
			0.113721	0.0167937	7.58153	0.0158685
			0.114372	0.014981	7.58378	0.0161277
			0.115025	0.0163788	7.58603	0.0162899
			0.115676	0.0134821	7.5883	0.0127531
			0.116327	0.0164952	7.59057	0.0153192
			0.116977	0.016923	7.59284	0.014503
			0.117624	0.0154526	7.59513	0.0162363
			0.118272	0.0150732	7.59743	0.0157941
			0.118918	0.0174254	7.59973	0.0147851
			0.119562	0.0161325	7.60204	0.0149135
			0.120206	0.0157438	7.60437	0.0162814
			0.120852	0.0154974	7.6067	0.0137146
			0.121499	0.0148493	7.60905	0.0160945
			0.122145	0.0138803	7.6114	0.0153164
			0.122793	0.0158285	7.61376	0.0160757
			0.123442	0.015553	7.61614	0.0168723
			0.124091	0.017312	7.61852	0.0156806
			0.124742	0.0137328	7.62092	0.0156987
			0.125394	0.0150556	7.62332	0.0150453
			0.126045	0.0148509	7.62573	0.0166412
			0.126699	0.0165671	7.62814	0.0146487
			0.127355	0.0160974	7.63057	0.0164857
			0.128012	0.0148694	7.633	0.0145661
			0.128671	0.0156168	7.63544	0.0162188
			0.12933	0.0147097	7.63789	0.0157692
			0.129987	0.0143697	7.64035	0.0176265
			0.130644	0.0169073	7.64281	0.0161824
			0.1313	0.0167482	7.64529	0.0156613
			0.131958	0.0163271	7.64777	0.0171947
			0.132616	0.0157492	7.65026	0.0150571
			0.133276	0.0162988	7.65277	0.0158964
			0.133938	0.0170694	7.65528	0.0157466
			0.1346	0.0152973	7.65781	0.0177002
			0.135264	0.0133468	7.66034	0.0157921
			0.135925	0.0165568	7.66288	0.0158205
			0.136583	0.0163802	7.66544	0.0154733
			0.137239	0.0173519	7.668	0.0157539
			0.137895	0.0139555	7.67057	0.0141867
			0.138549	0.0178019	7.67315	0.0145445
			0.139201	0.0134115	7.67574	0.0130656
			0.139853	0.0145726	7.67834	0.0133953
			0.140503	0.0172571	7.68094	0.0186449
			0.14115	0.0173196	7.68355	0.0170432
			0.141797	0.0161691	7.68618	0.0176715
			0.142445	0.0150363	7.68881	0.0162165
			0.14309	0.0161248	7.69145	0.0147496
			0.143733	0.0157577	7.6941	0.017909
			0.144374	0.0177498	7.69676	0.0195617
			0.145014	0.0165228	7.69944	0.0189282
			0.14565	0.0162805	7.70212	0.0160772
			0.146288	0.0168419	7.70482	0.0133957
			0.146925	0.0131908	7.70753	0.0169577
			0.147562	0.0139972	7.71024	0.0164775
			0.148199	0.0146852	7.71296	0.0148833
			0.148834	0.0180643	7.7157	0.0176395
			0.149469	0.0123964	7.71845	0.0164406
			0.150102	0.0161643	7.72121	0.0155047
			0.150734	0.0142707	7.72397	0.0170805
			0.151363	0.0154929	7.72675	0.0145207
			0.151989	0.0161932	7.72953	0.0137303
			0.152612	0.0159759	7.73233	0.0182381
			0.153232	0.0155946	7.73513	0.0165625
			0.153851	0.0154339	7.73794	0.0173445
			0.15447	0.0168976	7.74078	0.017153
			0.155088	0.0159411	7.74362	0.0147423
			0.155703	0.015343	7.74647	0.0160758
			0.156317	0.0138089	7.74933	0.0113448
			0.156929	0.0155337	7.7522	0.0152714
			0.157537	0.015213	7.75509	0.0183712
			0.158141	0.0144484	7.75798	0.0177952
			0.158745	0.0159101	7.76088	0.0162395
			0.159347	0.0154193	7.76379	0.017874
			0.159947	0.0138184	7.76671	0.0161768
			0.160545	0.0164363	7.76963	0.0162484
			0.161139	0.0144908	7.77256	0.0171985
			0.161732	0.0148194	7.7755	0.0167857
			0.162321	0.0140532	7.77844	0.0183425
			0.162911	0.0164515	7.78139	0.0161254
			0.1635	0.0149732	7.78434	0.0168111
			0.164089	0.0154735	7.78731	0.0171265
			0.164678	0.0146052	7.79028	0.0164203
			0.16527	0.0159181	7.79326	0.0175696
			0.165861	0.0155279	7.79624	0.0174161
			0.166451	0.0174237	7.79924	0.018492
			0.167042	0.0182345	7.80224	0.0179979
			0.167634	0.0165646	7.80525	0.0172939
			0.168226	0.0121264	7.80826	0.0175296
			0.168819	0.0148936	7.81128	0.0136322
			0.169413	0.0165962	7.81431	0.0162222
			0.170006	0.0168009	7.81734	0.0163061
			0.170601	0.0156131	7.82038	0.0168806
			0.171195	0.015068	7.82342	0.0180185
			0.171789	0.0157766	7.82647	0.0170919
			0.172385	0.016433	7.82952	0.0183483
			0.172983	0.0167129	7.83257	0.0158721
			0.173582	0.0135576	7.83564	0.0165595
			0.174183	0.0167979	7.8387	0.0184429
			0.174786	0.0149037	7.84177	0.0178443
			0.17539	0.0173715	7.84484	0.0162952
			0.175996	0.0156998	7.84791	0.0166111
			0.176603	0.0177758	7.85099	0.0173089
			0.177211	0.0165186	7.85406	0.0159399
			0.17782	0.0147224	7.85714	0.0160715
			0.178429	0.0140668	7.86022	0.0133054
			0.179038	0.0163241	7.8633	0.0141116
			0.179648	0.0156529	7.86639	0.0150593
			0.180258	0.0164872	7.86947	0.0154365
			0.180869	0.017094	7.87256	0.0150048
			0.181477	0.0138932	7.87564	0.0172899
			0.182087	0.0163137	7.87873	0.0158387
			0.182697	0.0162739	7.88181	0.0163736
			0.183305	0.0146429	7.88489	0.0156467
			0.183914	0.0167307	7.88797	0.0166655
			0.184523	0.0166411	7.89105	0.0165373
			0.185135	0.0161565	7.89413	0.0152283
			0.185745	0.0160444	7.8972	0.014598
			0.186354	0.0154128	7.90028	0.0133303
			0.186963	0.017203	7.90335	0.0170611
			0.187573	0.0194217	7.90642	0.0143445
			0.188181	0.0169624	7.90949	0.015814
			0.188791	0.0167697	7.91256	0.0162294
			0.189398	0.0147849	7.91563	0.0163696
			0.190005	0.0148681	7.91869	0.014861
			0.190612	0.0166753	7.92176	0.0150558
			0.191217	0.018102	7.92483	0.0156318
			0.191822	0.0153085	7.92789	0.0161183
			0.192428	0.0170722	7.93096	0.0139853
			0.193035	0.0162949	7.93402	0.0156191
			0.193641	0.0148719	7.93708	0.0156464
			0.194247	0.0163524	7.94015	0.0170586
			0.194855	0.0147665	7.94321	0.0163448
			0.195465	0.0174705	7.94626	0.0180839
			0.196077	0.0165765	7.94931	0.019254
			0.196691	0.0176003	7.95235	0.0160833
			0.197306	0.0174404	7.95539	0.0166348
			0.197925	0.0172832	7.95843	0.0150383
			0.198546	0.0149927	7.96146	0.016138
			0.199169	0.0162506	7.96449	0.014949
			0.199793	0.0144773	7.96752	0.0161173
			0.200421	0.0158177	7.97054	0.0159216
			0.201051	0.0152444	7.97355	0.0162576
			0.201682	0.0173493	7.97656	0.0149056
			0.202316	0.0166963	7.97957	0.0139717
			0.20295	0.0170176	7.98257	0.0149989
			0.203587	0.0153481	7.98556	0.0167068
			0.204226	0.0186674	7.98856	0.0159456
			0.204868	0.0165022	7.99154	0.0171221
			0.205511	0.0139968	7.99453	0.0154986
			0.206156	0.0142675	7.9975	0.0160084
			0.206803	0.017334	8.00047	0.0132479
			0.207453	0.0166483	8.00343	0.0161553
			0.208105	0.0172856	8.00638	0.0172752
			0.20876	0.0162055	8.00933	0.0179847
			0.209416	0.0165422	8.01228	0.014838
			0.210073	0.0138302	8.01522	0.0164457
			0.210733	0.0142429	8.01815	0.0159414
			0.211396	0.0166674	8.02107	0.0150123
			0.212059	0.0191641	8.02398	0.0131981
			0.212724	0.0156573	8.02689	0.0198669
			0.213393	0.0153899	8.02978	0.014119
			0.214066	0.0163839	8.03268	0.0169813
			0.214744	0.0155444	8.03557	0.0141048
			0.215424	0.0163214	8.03845	0.0154058
			0.216107	0.0171371	8.04132	0.0165086
			0.216793	0.0156096	8.04418	0.0175449
			0.217482	0.0157995	8.04703	0.0167376
			0.218176	0.0163369	8.04988	0.0162778
			0.218873	0.016351	8.05271	0.0145885
			0.219572	0.0166535	8.05554	0.0170553
			0.220277	0.0138417	8.05836	0.0165079
			0.220989	0.0155613	8.06117	0.0165887
			0.221705	0.018236	8.06398	0.0134396
			0.222424	0.0146181	8.06678	0.015342
			0.223149	0.0163727	8.06957	0.0157528
			0.223876	0.013367	8.07235	0.01537
			0.224607	0.013157	8.07512	0.0160107
			0.225343	0.0148377	8.07789	0.0178489
			0.226083	0.0173785	8.08065	0.0169399
			0.226827	0.0171559	8.0834	0.0168819
			0.227575	0.0159246	8.08615	0.0179876
			0.228328	0.01669	8.08888	0.0156622
			0.229086	0.0155521	8.09161	0.0180335
			0.229847	0.0150862	8.09432	0.0165634
			0.230612	0.01653	8.09703	0.018524
			0.231382	0.0156604	8.09972	0.0142822
			0.232154	0.0150889	8.10241	0.0162756
			0.232929	0.0166736	8.10509	0.0173556
			0.233706	0.0148602	8.10775	0.0164177
			0.234487	0.0153465	8.11041	0.0164681
			0.235269	0.0145311	8.11306	0.0152702
			0.236055	0.0152182	8.1157	0.0177646
			0.236843	0.0138485	8.11833	0.0190659
			0.237636	0.0145896	8.12095	0.0158028
			0.238433	0.0147098	8.12357	0.0171786
			0.239228	0.0157624	8.12617	0.0159749
			0.240025	0.0140167	8.12876	0.0155811
			0.240821	0.0169962	8.13135	0.0169393
			0.241618	0.014264	8.13393	0.0155074
			0.242416	0.015684	8.13649	0.017579
			0.243216	0.0150716	8.13905	0.0162667
			0.244016	0.0150509	8.1416	0.0166537
			0.244817	0.0167365	8.14414	0.015528
			0.24562	0.0157809	8.14668	0.0155422
			0.246425	0.0162969	8.14921	0.0150304
			0.247233	0.0146767	8.15173	0.0158886
			0.248042	0.0156197	8.15424	0.0126931
			0.24885	0.0131618	8.15675	0.015451
			0.249661	0.0141285	8.15924	0.0138738
			0.250475	0.0153645	8.16173	0.0154178
			0.251292	0.0158807	8.16421	0.016043
			0.252109	0.0158304	8.16669	0.0147194
			0.25293	0.0173776	8.16915	0.0154611
			0.253754	0.0181213	8.17162	0.0146808
			0.254581	0.0154901	8.17408	0.0152266
			0.25541	0.0160928	8.17653	0.0170935
			0.256238	0.017454	8.17897	0.0155266
			0.257071	0.0159772	8.1814	0.0148081
			0.257906	0.0167493	8.18383	0.0174564
			0.258742	0.0156063	8.18624	0.0145427
			0.259579	0.0168053	8.18866	0.0134517
			0.260418	0.0185216	8.19107	0.0171254
			0.261256	0.0162186	8.19347	0.0153487
			0.262098	0.0158081	8.19587	0.0152916
			0.262942	0.0163442	8.19825	0.0144478
			0.26379	0.0169158	8.20063	0.011915
			0.264641	0.0165619	8.20301	0.0153847
			0.265494	0.0179675	8.20537	0.0157426
			0.266351	0.0142677	8.20773	0.0153703
			0.26721	0.0132194	8.21008	0.0179987
			0.268072	0.0177376	8.21243	0.0172209
			0.268935	0.0176259	8.21476	0.0179238
			0.269796	0.0170997	8.21708	0.0155561
			0.270654	0.0154864	8.2194	0.0178726
			0.271508	0.0157834	8.22171	0.0157377
			0.272364	0.0183591	8.22402	0.0158638
			0.273221	0.0166384	8.22633	0.0143185
			0.274079	0.0150299	8.22863	0.0147703
			0.274939	0.0178724	8.23092	0.0180066
			0.275799	0.0175575	8.23321	0.0151612
			0.276664	0.0161762	8.23549	0.0170881
			0.277528	0.0167161	8.23777	0.0163854
			0.278393	0.0179056	8.24004	0.0165223
			0.279258	0.0154533	8.24231	0.0155817
			0.280122	0.0154195	8.24457	0.0158687
			0.280993	0.0148998	8.24682	0.016547
			0.28186	0.0183929	8.24907	0.0174783
			0.282727	0.0173893	8.25131	0.0152949
			0.283592	0.0156955	8.25355	0.0163461
			0.284458	0.0160981	8.25578	0.014009
			0.285326	0.0163301	8.25801	0.0174294
			0.286194	0.017508	8.26024	0.0193442
			0.287061	0.014978	8.26246	0.0159325
			0.287925	0.0160289	8.26468	0.0158997
			0.288788	0.0180003	8.26689	0.0181112
			0.289653	0.016715	8.2691	0.0150354
			0.290519	0.0177962	8.2713	0.0165504
			0.291384	0.0177288	8.2735	0.016604
			0.292246	0.0154997	8.27569	0.0153338
			0.293113	0.0152	8.27789	0.0150511
			0.29398	0.0158838	8.28007	0.0164681
			0.294848	0.0173068	8.28226	0.0135773
			0.295717	0.0139746	8.28444	0.0171641
			0.296582	0.013971	8.28661	0.01436
			0.297449	0.0171784	8.28878	0.0170894
			0.298316	0.018282	8.29095	0.0145818
			0.299181	0.0157281	8.29311	0.0190335
			0.300045	0.0160451	8.29526	0.0158697
			0.300905	0.0173242	8.29742	0.0152032
			0.301764	0.0135257	8.29957	0.0156471
			0.302621	0.0134353	8.30173	0.0157475
			0.303475	0.0173821	8.30388	0.0168894
			0.304324	0.0173494	8.30602	0.0148495
			0.305169	0.0167515	8.30816	0.0155325
			0.306012	0.0162664	8.31029	0.0154822
			0.306849	0.0148663	8.31243	0.0150462
			0.307686	0.0167073	8.31457	0.0157318
			0.30852	0.0173643	8.3167	0.0139484
			0.309353	0.0167682	8.31883	0.0175684
			0.310185	0.0143126	8.32095	0.0156389
			0.311015	0.0180908	8.32308	0.0166057
			0.311843	0.0177608	8.32521	0.0147441
			0.312667	0.0142638	8.32733	0.013693
			0.313488	0.0139134	8.32946	0.0141136
			0.314307	0.014165	8.33158	0.0175591
			0.315125	0.0133071	8.33371	0.0163464
			0.315939	0.017339	8.33583	0.0158753
			0.316751	0.016796	8.33795	0.0175586
			0.317561	0.0160399	8.34006	0.0166529
			0.318369	0.0159013	8.34218	0.0159282
			0.319173	0.0166796	8.3443	0.0137745
			0.319976	0.0145555	8.34642	0.0171358
			0.320778	0.015253	8.34854	0.0186567
			0.321578	0.0146475	8.35067	0.0149387
			0.322376	0.015153	8.35279	0.0143798
			0.32317	0.0140237	8.35491	0.0157989
			0.323966	0.0168666	8.35704	0.0120318
			0.324761	0.0143849	8.35916	0.0159068
			0.325558	0.0158053	8.36129	0.0178321
			0.326356	0.0157886	8.36342	0.0173736
			0.327156	0.0149636	8.36555	0.0153051
			0.327957	0.0188741	8.36769	0.0151288
			0.328758	0.0174212	8.36982	0.0176549
			0.32956	0.0149503	8.37196	0.0171228
			0.330363	0.0163217	8.3741	0.016649
			0.331165	0.0160013	8.37624	0.0155463
			0.331964	0.0138577	8.37839	0.0171194
			0.332763	0.0143529	8.38053	0.0166543
			0.333565	0.0173361	8.38269	0.0154708
			0.334366	0.0169615	8.38484	0.0143051
			0.335165	0.0160343	8.387	0.0172353
			0.335966	0.0151821	8.38915	0.0129114
			0.336767	0.0154725	8.39131	0.0132114
			0.337568	0.0127453	8.39347	0.0195053
			0.338365	0.0173343	8.39563	0.0165786
			0.33916	0.0150806	8.3978	0.0144758
			0.339956	0.0166306	8.39997	0.016016
			0.340752	0.015544	8.40214	0.0146755
			0.341549	0.017057	8.40433	0.0165676
			0.342343	0.0156812	8.40652	0.0174038
			0.343139	0.0190392	8.40871	0.0153782
			0.343939	0.0182531	8.41091	0.0128698
			0.34474	0.0172739	8.4131	0.0144683
			0.345544	0.0149613	8.4153	0.0148343
			0.34635	0.0174093	8.4175	0.014667
			0.347155	0.0129332	8.41971	0.0139163
			0.347956	0.0162754	8.42192	0.01684
			0.348758	0.01742	8.42413	0.0169402
			0.349561	0.0141727	8.42634	0.015759
			0.350362	0.0137214	8.42857	0.0147012
			0.351163	0.0148844	8.43079	0.0164424
			0.351964	0.0156593	8.43303	0.0156977
			0.352765	0.0150117	8.43528	0.0173494
			0.35357	0.0150669	8.43754	0.0160333
			0.354378	0.0162497	8.43981	0.0169708
			0.355191	0.0142444	8.44207	0.0175423
			0.356005	0.0173581	8.44435	0.0160073
			0.356817	0.016733	8.44663	0.0175848
			0.357631	0.0160455	8.44891	0.0151916
			0.358444	0.0131642	8.4512	0.0156421
			0.359257	0.0155228	8.45349	0.0166546
			0.360068	0.0169204	8.45579	0.0149653
			0.360881	0.0186738	8.45809	0.0144412
			0.361695	0.0173607	8.46041	0.0148591
			0.36251	0.0167118	8.46273	0.0160568
			0.363325	0.0159893	8.46505	0.0156013
			0.364139	0.0175662	8.46738	0.0169702
			0.364958	0.0138601	8.46972	0.0179344
			0.365777	0.0152768	8.47207	0.0178179
			0.366601	0.0155378	8.47442	0.0169292
			0.367428	0.0164517	8.47678	0.0143879
			0.368255	0.0168109	8.47914	0.0169483
			0.369086	0.0176483	8.4815	0.0164435
			0.36992	0.0183111	8.48387	0.0168371
			0.370759	0.0178647	8.48625	0.0167187
			0.371598	0.014965	8.48863	0.0164415
			0.372437	0.0179171	8.49102	0.0142384
			0.373278	0.0166159	8.49341	0.0159396
			0.374122	0.0174443	8.49581	0.0158693
			0.374971	0.0150962	8.49822	0.0172731
			0.37582	0.0166099	8.50064	0.0160787
			0.376671	0.0156037	8.50306	0.0152143
			0.377522	0.0133479	8.5055	0.0176708
			0.378375	0.0148625	8.50795	0.015053
			0.379235	0.01429	8.5104	0.0167587
			0.380097	0.0173632	8.51286	0.0182921
			0.380962	0.0150977	8.51534	0.0160226
			0.381828	0.0175745	8.51782	0.0171084
			0.382699	0.0152088	8.52032	0.0173865
			0.383577	0.0165806	8.52282	0.0188042
			0.38446	0.0155141	8.52533	0.0149328
			0.385349	0.0170602	8.52784	0.0157983
			0.386243	0.0151062	8.53036	0.0149049
			0.38714	0.0182382	8.53289	0.0145782
			0.388042	0.0172977	8.53543	0.0170933
			0.388949	0.0176557	8.53798	0.0166105
			0.389859	0.0149202	8.54053	0.0171498
			0.390773	0.0138128	8.54309	0.0171425
			0.391689	0.0156582	8.54565	0.0165739
			0.392608	0.0172918	8.54823	0.0149053
			0.393529	0.0154376	8.55081	0.0160815
			0.394454	0.0146798	8.5534	0.0161273
			0.395381	0.0157418	8.55599	0.0156547
			0.396311	0.0161415	8.55859	0.0186585
			0.397245	0.0134542	8.5612	0.0154515
			0.398181	0.0151716	8.56382	0.0156313
			0.399117	0.0169856	8.56645	0.0158874
			0.400056	0.0171147	8.56909	0.0131471
			0.400999	0.0161614	8.57174	0.0174773
			0.401948	0.0169619	8.5744	0.0158341
			0.402898	0.0171643	8.57706	0.015757
			0.403854	0.0146683	8.57974	0.0166507
			0.404813	0.0144504	8.58242	0.0149999
			0.405777	0.0154186	8.5851	0.0146421
			0.406742	0.0175839	8.5878	0.0157989
			0.40771	0.0170852	8.5905	0.0170375
			0.408682	0.0151939	8.59321	0.017953
			0.409656	0.0142799	8.59592	0.015633
			0.410635	0.0166348	8.59865	0.0177877
			0.411615	0.0150479	8.60137	0.0150738
			0.412597	0.016096	8.60411	0.0142397
			0.41358	0.0158627	8.60685	0.0159197
			0.414562	0.0168445	8.6096	0.0172987
			0.415544	0.0172644	8.61235	0.0145614
			0.416529	0.0169054	8.61511	0.0136983
			0.417516	0.016152	8.61788	0.0149764
			0.418507	0.0178433	8.62066	0.0145708
			0.419501	0.0157858	8.62344	0.0113638
			0.4205	0.0154241	8.62623	0.0156883
			0.421501	0.01533	8.62902	0.0165607
			0.422507	0.0140008	8.63181	0.0161152
			0.423515	0.0131838	8.63461	0.016024
			0.424526	0.0177716	8.63742	0.0173839
			0.425538	0.0153076	8.64024	0.0156867
			0.426554	0.0140615	8.64306	0.0145818
			0.427576	0.0166105	8.64589	0.0151418
			0.428601	0.0170229	8.64872	0.0150973
			0.429629	0.0181936	8.65156	0.0157953
			0.430662	0.014716	8.65439	0.0159835
			0.431697	0.0155092	8.65723	0.0162357
			0.432737	0.0161346	8.66007	0.0171391
			0.433777	0.0151781	8.66291	0.0172496
			0.434818	0.0170814	8.66575	0.0138417
			0.435861	0.0169668	8.6686	0.0159443
			0.436904	0.0145061	8.67146	0.0155413
			0.437946	0.0176462	8.67432	0.0165721
			0.438994	0.0160214	8.67719	0.0158208
			0.440046	0.0167926	8.68006	0.0147781
			0.441099	0.0140509	8.68293	0.0138226
			0.442154	0.0162039	8.68582	0.0139423
			0.443211	0.0138539	8.6887	0.015392
			0.444269	0.0159151	8.69159	0.0167404
			0.445329	0.0140022	8.69447	0.0152296
			0.446392	0.0161467	8.69735	0.0190646
			0.447455	0.0173619	8.70024	0.0158682
			0.44852	0.0141497	8.70312	0.0173629
			0.449584	0.0136546	8.70601	0.0149852
			0.450652	0.0138421	8.7089	0.0150976
			0.451723	0.0177967	8.71179	0.0149518
			0.452797	0.0184154	8.71469	0.0144223
			0.453872	0.0155597	8.71759	0.0142268
			0.454952	0.0149511	8.7205	0.0163106
			0.456036	0.0153354	8.72341	0.0146822
			0.457123	0.0148297	8.72631	0.0186249
			0.458212	0.0162231	8.72922	0.0162048
			0.459307	0.0147151	8.73213	0.0166199
			0.460404	0.0149196	8.73504	0.014314
			0.461503	0.0150576	8.73795	0.0142693
			0.462604	0.0157196	8.74087	0.0167153
			0.463707	0.0152558	8.74379	0.0171891
			0.464812	0.0137776	8.74671	0.0142799
			0.465915	0.015678	8.74963	0.0163047
			0.467022	0.0164405	8.75255	0.0168521
			0.468132	0.0167529	8.75548	0.0165201
			0.469242	0.0134453	8.7584	0.0145393
			0.470353	0.0160679	8.76134	0.0145441
			0.471469	0.0172276	8.76427	0.0159822
			0.472586	0.0172667	8.7672	0.0137419
			0.473703	0.015412	8.77013	0.0168388
			0.474821	0.0142615	8.77306	0.0141408
			0.475941	0.0141309	8.77599	0.019359
			0.47706	0.0144614	8.77891	0.0167511
			0.478182	0.0172834	8.78184	0.0139901
			0.479308	0.017042	8.78476	0.0180486
			0.480435	0.0150463	8.78768	0.0146231
			0.481563	0.016064	8.7906	0.0177558
			0.482692	0.0150585	8.79351	0.0149994
			0.483821	0.0160286	8.79642	0.0165434
			0.484952	0.0188334	8.79933	0.0172868
			0.486084	0.0157625	8.80223	0.0182532
			0.487213	0.0170456	8.80513	0.0148298
			0.48834	0.0176471	8.80803	0.0159861
			0.489465	0.0178699	8.81092	0.0148103
			0.490591	0.0151536	8.81382	0.015548
			0.491721	0.0144379	8.81671	0.0165839
			0.492852	0.0165834	8.8196	0.0167571
			0.493985	0.0133715	8.82249	0.0145883
			0.495121	0.0152801	8.82538	0.0167093
			0.496261	0.0152873	8.82826	0.0128255
			0.497403	0.0170179	8.83114	0.0146816
			0.498549	0.0150616	8.83402	0.0159726
			0.499699	0.015907	8.83689	0.0153991
			0.500851	0.016322	8.83977	0.016607
			0.502005	0.0132817	8.84265	0.0164416
			0.503162	0.0180676	8.84552	0.016744
			0.504321	0.0156335	8.84839	0.0148797
			0.505486	0.0154609	8.85126	0.0151401
			0.506655	0.0149401	8.85413	0.0141155
			0.507827	0.0163408	8.85699	0.014853
			0.509002	0.0167905	8.85985	0.0187569
			0.510181	0.0185218	8.8627	0.0156472
			0.511363	0.0153564	8.86555	0.0170503
			0.512548	0.0188272	8.86839	0.0143075
			0.513735	0.0187562	8.87122	0.0157018
			0.514923	0.0149029	8.87405	0.0177908
			0.516116	0.0175662	8.87688	0.0172843
			0.517314	0.0165266	8.8797	0.0188946
			0.518516	0.0149382	8.88252	0.0166856
			0.519722	0.0146412	8.88533	0.0197507
			0.520928	0.0156939	8.88814	0.0176772
			0.522137	0.0173047	8.89095	0.0178956
			0.523351	0.0174697	8.89375	0.0136856
			0.524569	0.0186953	8.89654	0.0169173
			0.525792	0.0137256	8.89933	0.0156667
			0.527022	0.017227	8.90211	0.0166858
			0.528253	0.0169718	8.90489	0.015365
			0.529487	0.0189631	8.90766	0.0166338
			0.530724	0.014527	8.91042	0.0149574
			0.531964	0.015804	8.91318	0.0159555
			0.533208	0.0172448	8.91593	0.0159325
			0.534451	0.0163131	8.91869	0.0165412
