sub3	tbasej3	rp3444	rp6275b	lap2_61	lap2_62	cur2_61	cur2_62
				5.16593		0.00465642	
				5.17116		0.00572823	
				5.17639		0.00497743	
				5.18162		0.00240073	
				5.18686		0.00573417	
				5.19209		0.00452572	
				5.19732		0.00667558	
				5.20256		0.005883	
				5.20779		0.00658524	
				5.21303		0.00451493	
				5.21827		0.00493249	
				5.22352		0.00530961	
				5.22876		0.00377565	
				5.23401		0.00472943	
				5.23925		0.00368939	
				5.24449		0.00488664	
				5.24973		0.00576811	
				5.25497		0.00441088	
				5.26021		0.00452158	
				5.26546		0.0050253	
				5.2707		0.00658851	
				5.27594		0.00617484	
				5.28118		0.00412042	
				5.28642		0.0075565	
				5.29166		0.00305612	
				5.2969		0.00352782	
				5.30215		0.0049517	
				5.30739		0.00389986	
				5.31263		0.0052818	
				5.31787		0.00461036	
				5.32311		0.00353245	
				5.32835		0.00504759	
				5.33358		0.00782568	
				5.33881		0.00294002	
				5.34404		0.00469621	
				5.34928		0.00393168	
				5.35451		0.00686118	
				5.35975		0.00815272	
				5.36499		0.0033333	
				5.37022		0.00645554	
				5.37545		0.00547252	
				5.38068		0.00497411	
				5.38592		0.00464516	
				5.39115		0.00470677	
				5.39638		0.00531565	
				5.40161		0.00631082	
				5.40684		0.00392393	
				5.41206		0.00390895	
				5.41729		0.00339884	
				5.42252		0.00617977	
				5.42774		0.00465166	
				5.43296		0.00435187	
				5.43818		0.0054426	
				5.4434		0.00591413	
				5.44863		0.00625594	
				5.45385		0.00638795	
				5.45907		0.00576587	
				5.46429		0.00420205	
				5.46951		0.00216274	
				5.47474		0.00222008	
				5.47996		0.0045478	
				5.48518		0.00705524	
				5.4904		0.00408236	
				5.49562		0.00644046	
				5.50085		0.00235839	
				5.50607		0.00314306	
				5.5113		0.00560433	
				5.51652		0.00501752	
				5.52174		0.00413086	
				5.52697		0.00541593	
				5.53219		0.00535753	
				5.53742		0.0060952	
				5.54264		0.00447199	
				5.54786		0.00475972	
				5.55308		0.0052927	
				5.5583		0.0047179	
				5.56352		0.00377895	
				5.56874		0.00474566	
				5.57396		0.00537373	
				5.57918		0.00375291	
				5.5844		0.00306348	
				5.58963		0.00481047	
				5.59486		0.0049246	
				5.60009		0.00471934	
				5.60532		0.00633369	
				5.61056		0.00554375	
				5.6158		0.00692636	
				5.62103		0.00591106	
				5.62626		0.00447096	
				5.6315		0.00565124	
				5.63673		0.00561126	
				5.64197		0.00418284	
				5.6472		0.00594902	
				5.65244		0.00575889	
				5.65767		0.00652883	
				5.66291		0.00612369	
				5.66815		0.00540367	
				5.67339		0.00570966	
				5.67864		0.00500354	
				5.68389		0.00205575	
				5.68914		0.00330918	
				5.69438		0.00254961	
				5.69964		0.00453936	
				5.70489		0.00538583	
				5.71015		0.00372715	
				5.7154		0.00487479	
				5.72066		0.00383384	
				5.72592		0.00396951	
				5.73119		0.00292867	
				5.73645		0.00481233	
				5.74172		0.00516778	
				5.74699		0.00466988	
				5.75227		0.00464934	
				5.75754		0.00695191	
				5.76281		0.00301962	
				5.76809		0.00603042	
				5.77338		0.00671329	
				5.77866		0.00452885	
				5.78396		0.00701376	
				5.78925		0.00602831	
				5.79455		0.00619551	
				5.79984		0.00516568	
				5.80514		0.00791082	
				5.81045		0.00553422	
				5.81576		0.00231853	
				5.82108		0.00307754	
				5.8264		0.00318133	
				5.83172		0.00436651	
				5.83705		0.00477548	
				5.84238		0.00386448	
				5.84771		0.00681147	
				5.85305		0.00262294	
				5.85839		0.00532619	
				5.86374		0.00479155	
				5.86909		0.00448761	
				5.87445		0.00426902	
				5.87981		0.00355657	
				5.88517		0.0038701	
				5.89053		0.00447606	
				5.89589		0.00630971	
				5.90126		0.00317167	
				5.90664		0.0044171	
				5.91201		0.0061378	
				5.91739		0.00431992	
				5.92277		0.00666341	
				5.92815		0.00508835	
				5.93354		0.00447192	
				5.93893		0.00439032	
				5.94432		0.00537067	
				5.94972		0.00541874	
				5.95512		0.00642649	
				5.96053		0.00499502	
				5.96593		0.0069066	
				5.97135		0.00578176	
				5.97676		0.00555215	
				5.98218		0.00559203	
				5.9876		0.00607468	
				5.99303		0.00191823	
				5.99845		0.00565582	
				6.00388		0.00335141	
				6.00931		0.00381114	
				6.01474		0.00319104	
				6.02018		0.00455105	
				6.02563		0.00478565	
				6.03108		0.00407828	
				6.03652		0.00245538	
				6.04197		0.00444583	
				6.04742		0.00507299	
				6.05287		0.00480505	
				6.05833		0.00626192	
				6.06378		0.00380915	
				6.06924		0.00356363	
				6.0747		0.0067942	
				6.08016		0.00322429	
				6.08563		0.00545667	
				6.09109		0.00645372	
				6.09656		0.00558521	
				6.10204		0.00246918	
				6.10751		0.00487439	
				6.11299		0.00622856	
				6.11847		0.0060497	
				6.12395		0.00512461	
				6.12944		0.00458325	
				6.13492		0.00582594	
				6.1404		0.00710269	
				6.14589		0.00487341	
				6.15138		0.00547337	
				6.15687		0.00681051	
				6.16237		0.00601608	
				6.16787		0.00699811	
				6.17337		0.00377184	
				6.17887		0.00658095	
				6.18437		0.00593931	
				6.18988		0.0060583	
				6.19539		0.00641763	
				6.2009		0.00563335	
				6.20641		0.00520347	
				6.21192		0.0041548	
				6.21743		0.0032202	
				6.22295		0.00283649	
				6.22846		0.00280478	
				6.23398		0.0050381	
				6.2395		0.00428391	
				6.24503		0.00323144	
				6.25054		0.0041351	
				6.25607		0.00223672	
				6.2616		0.00449148	
				6.26712		0.00486232	
				6.27265		0.00595173	
				6.27818		0.00445428	
				6.28371		0.00586682	
				6.28923		0.0033674	
				6.29475		0.00601206	
				6.30028		0.00501456	
				6.30581		0.00387703	
				6.31133		0.00625887	
				6.31687		0.00104007	
				6.32239		0.00739388	
				6.32793		0.00309217	
				6.33346		0.0025887	
				6.33899		0.00502435	
				6.34452		0.00429216	
				6.35005		0.00819172	
				6.35559		0.00428298	
				6.36112		0.00493696	
				6.36666		0.00541799	
				6.37219		0.00427699	
				6.37773		0.00349114	
				6.38327		0.00539223	
				6.3888		0.00536873	
				6.39433		0.00379937	
				6.39987		0.00286584	
				6.40541		0.00568118	
				6.41096		0.00366433	
				6.4165		0.00509874	
				6.42204		0.00263968	
				6.42759		0.00266447	
				6.43313		0.00323478	
				6.43868		0.00464294	
				6.44423		0.0048073	
				6.44978		0.00346588	
				6.45534		0.00555313	
				6.46089		0.00431415	
				6.46645		0.00555204	
				6.47201		0.00354679	
				6.47757		0.00465934	
				6.48313		0.00659598	
				6.4887		0.00385183	
				6.49427		0.00502885	
				6.49983		0.00545699	
				6.5054		0.00529656	
				6.51096		0.00581307	
				6.51653		0.00691265	
				6.5221		0.00397253	
				6.52767		0.0049181	
				6.53324		0.004224	
				6.53881		0.00313193	
				6.54438		0.00477488	
				6.54995		0.00732257	
				6.55553		0.00310183	
				6.56111		0.00537932	
				6.56668		0.00720621	
				6.57226		0.00503949	
				6.57784		0.00576458	
				6.58341		0.00274885	
				6.58898		0.00564274	
				6.59456		0.00550517	
				6.60013		0.00355612	
				6.60572		0.00255187	
				6.6113		0.00409712	
				6.61689		0.00157502	
				6.62247		0.00524872	
				6.62806		0.00450975	
				6.63365		0.00386843	
				6.63925		0.00569456	
				6.64484		0.00460582	
				6.65044		0.00414354	
				6.65604		0.00667788	
				6.66165		0.00636787	
				6.66725		0.00590157	
				6.67285		0.00379405	
				6.67845		0.00479978	
				6.68405		0.00496131	
				6.68965		0.0032887	
				6.69525		0.00258344	
				6.70085		0.00510733	
				6.70646		0.00565632	
				6.71207		0.00479233	
				6.71767		0.00512567	
				6.72327		0.00488357	
				6.72888		0.00328339	
				6.73448		0.00542173	
				6.74009		0.00463056	
				6.74569		0.00570082	
				6.7513		0.0032996	
				6.7569		0.00543095	
				6.7625		0.00335677	
				6.76811		0.00546645	
				6.77371		0.00447224	
				6.77932		0.00419336	
				6.78493		0.00529999	
				6.79053		0.00297032	
				6.79614		0.00352021	
				6.80174		0.00677033	
				6.80733		0.00634022	
				6.81294		0.00596247	
				6.81854		0.00493071	
				6.82414		0.00414764	
				6.82974		0.00548278	
				6.83534		0.00595801	
				6.84093		0.0032074	
				6.84654		0.00625439	
				6.85214		0.00341435	
				6.85774		0.0039285	
				6.86335		0.00356658	
				6.86895		0.00487712	
				6.87456		0.00529868	
				6.88015		0.00547279	
				6.88575		0.00432902	
				6.89135		0.00343902	
				6.89694		0.00659195	
				6.90254		0.00362286	
				6.90813		0.0051834	
				6.91372		0.00294438	
				6.91931		0.00398858	
				6.9249		0.00384521	
				6.93048		0.00461601	
				6.93606		0.00323507	
				6.94164		0.00422789	
				6.94722		0.0053683	
				6.95279		0.00436015	
				6.95837		0.00624488	
				6.96394		0.0062022	
				6.96951		0.00488795	
				6.97508		0.00511492	
				6.98064		0.00533313	
				6.98621		0.00424053	
				6.99177		0.00563513	
				6.99733		0.00346103	
				7.00289		0.00418715	
				7.00844		0.00496195	
				7.01399		0.00563785	
				7.01953		0.00752762	
				7.02507		0.00361572	
				7.03061		0.00233515	
				7.03614		0.00607126	
				7.04167		0.00667569	
				7.0472		0.00566765	
				7.05272		0.00517013	
				7.05824		0.00332234	
				7.06376		0.00341006	
				7.06928		0.00584328	
				7.07479		0.00365206	
				7.08031		0.00434129	
				7.08582		0.00505009	
				7.09132		0.00693423	
				7.09682		0.00236859	
				7.10232		0.00657526	
				7.10781		0.004178	
				7.1133		0.00557849	
				7.11879		0.00619653	
				7.12427		0.00473547	
				7.12975		0.00307431	
				7.13523		0.00766606	
				7.1407		0.00186428	
				7.14617		0.00653446	
				7.15163		0.00372792	
				7.15709		0.00562849	
				7.16256		0.00575555	
				7.16801		0.00521075	
				7.17347		0.00282391	
				7.17891		0.00697852	
				7.18436		0.00662027	
				7.1898		0.00336053	
				7.19523		0.00521572	
				7.20066		0.00359264	
				7.20609		0.00314229	
				7.21151		0.00463833	
				7.21693		0.00654987	
				7.22234		0.00791918	
				7.22775		0.00332666	
				7.23316		0.00290846	
				7.23857		0.00667624	
				7.24398		0.00411048	
				7.24939		0.00328796	
				7.25479		0.00443652	
				7.26019		0.00537241	
				7.26558		0.00439869	
				7.27096		0.00514832	
				7.27635		0.00637501	
				7.28173		0.00521041	
				7.28711		0.00467905	
				7.29248		0.00512526	
				7.29786		0.00638342	
				7.30323		0.0031967	
				7.3086		0.00381754	
				7.31397		0.00332298	
				7.31934		0.0047522	
				7.32471		0.00495054	
				7.33007		0.00275793	
				7.33544		0.00274444	
				7.3408		0.00487622	
				7.34616		0.00280138	
				7.35152		0.00487802	
				7.35689		0.00460946	
				7.36225		0.00504038	
				7.36761		0.00424737	
				7.37298		0.00278018	
				7.37834		0.00512875	
				7.3837		0.00398186	
				7.38907		0.00137668	
				7.39443		0.0051871	
				7.39979		0.0052919	
				7.40516		0.0034055	
				7.41052		0.00492188	
				7.41589		0.00277638	
				7.42126		0.00621038	
				7.42662		0.00501027	
				7.43199		0.00586663	
				7.43736		0.00635905	
				7.44273		0.00498684	
				7.4481		0.0034161	
				7.45348		0.00536332	
				7.45886		0.00664914	
				7.46423		0.00227403	
				7.46961		0.00469247	
				7.47498		0.00590645	
				7.48036		0.00535997	
				7.48574		0.00451156	
				7.49113		0.00474489	
				7.49652		0.00555574	
				7.50191		0.00363471	
				7.50729		0.00672553	
				7.51269		0.00474624	
				7.51807		0.00423959	
				7.52346		0.00476865	
				7.52886		0.00760816	
				7.53425		0.00565821	
				7.53965		0.00289255	
				7.54505		0.00407565	
				7.55045		0.00416306	
				7.55586		0.00460582	
				7.56128		0.00433172	
				7.56669		0.00587675	
				7.57212		0.00661332	
				7.57754		0.00537199	
				7.58298		0.00375989	
				7.58841		0.00429705	
				7.59385		0.00486981	
				7.59929		0.0043304	
				7.60473		0.00366064	
				7.61018		0.0043158	
				7.61563		0.00479578	
				7.62109		0.00547955	
				7.62654		0.00312072	
				7.632		0.00847147	
				7.63747		0.00629149	
				7.64294		0.00388035	
				7.64842		0.0071627	
				7.6539		0.00449716	
				7.65939		0.00612487	
				7.66488		0.00520159	
				7.67038		0.00336504	
				7.67588		0.00450026	
				7.68138		0.00459552	
				7.6869		0.00355995	
				7.69242		0.00340466	
				7.69794		0.00277016	
				7.70346		0.00575918	
				7.70898		0.00346503	
				7.71451		0.0049586	
				7.72004		0.00173502	
				7.72558		0.00499082	
				7.73112		0.00533438	
				7.73666		0.00360965	
				7.74221		0.00506735	
				7.74777		0.00417407	
				7.75333		0.00513501	
				7.75889		0.00558414	
				7.76445		0.00611105	
				7.77002		0.00454238	
				7.77559		0.00474419	
				7.78116		0.00428152	
				7.78674		0.00405101	
				7.79232		0.00480792	
				7.79791		0.00360564	
				7.8035		0.00354064	
				7.8091		0.00673945	
				7.81471		0.00666668	
				7.82032		0.00476056	
				7.82593		0.00472913	
				7.83155		0.00632073	
				7.83717		0.00616225	
				7.8428		0.00401642	
				7.84843		0.00460991	
				7.85406		0.00529636	
				7.85969		0.00430429	
				7.86533		0.00153118	
				7.87097		0.00399134	
				7.8766		0.00144757	
				7.88225		0.00395334	
				7.88789		0.00587577	
				7.89353		0.0033016	
				7.89918		0.0044426	
				7.90482		0.0052738	
				7.91047		0.0050882	
				7.91612		0.00386042	
				7.92177		0.00507724	
				7.92742		0.00621452	
				7.93307		0.00472923	
				7.93872		0.00456793	
				7.94437		0.00485909	
				7.95001		0.00413589	
				7.95566		0.00473991	
				7.96131		0.00251322	
				7.96695		0.00462115	
				7.97259		0.00585092	
				7.97823		0.00480953	
				7.98387		0.00425534	
				7.98952		0.00365944	
				7.99516		0.00478537	
				8.00081		0.00509389	
				8.00645		0.00394662	
				8.01209		0.00385082	
				8.01773		0.00338742	
				8.02337		0.0051275	
				8.02901		0.00495783	
				8.03465		0.00555389	
				8.04029		0.00475981	
				8.04593		0.00195668	
				8.05156		0.0046326	
				8.05719		0.00310034	
				8.06282		0.0042735	
				8.06846		0.00729424	
				8.07409		0.00405286	
				8.07972		0.00747787	
				8.08536		0.00405608	
				8.09099		0.00275333	
				8.09662		0.00673437	
				8.10226		0.00345993	
				8.10789		0.00781398	
				8.11351		0.00647634	
				8.11913		0.00418643	
				8.12475		0.00165623	
				8.13038		0.00445211	
				8.13599		0.00728819	
				8.14161		0.00305937	
				8.14722		0.00488554	
				8.15283		0.00386095	
				8.15845		0.00614724	
				8.16406		0.00520052	
				8.16967		0.00557758	
				8.17528		0.00494327	
				8.18089		0.00432297	
				8.18649		0.00458765	
				8.19209		0.00645009	
				8.19769		0.00718964	
				8.20329		0.00431835	
				8.20889		0.00560871	
				8.21449		0.00474596	
				8.22008		0.00104216	
				8.22566		0.00613635	
				8.23124		0.00270057	
				8.23682		0.00396439	
				8.2424		0.00421709	
				8.24797		0.0039576	
				8.25354		0.00441323	
				8.2591		0.00548226	
				8.26467		0.00673826	
				8.27024		0.00459879	
				8.27581		0.00360078	
				8.28138		0.00580255	
				8.28695		0.00221017	
				8.29251		0.00458766	
				8.29807		0.00336612	
				8.30364		0.00280527	
				8.3092		0.00726336	
				8.31476		0.00564469	
				8.32031		0.00694811	
				8.32586		0.00490885	
				8.33141		0.00447017	
				8.33696		0.00642758	
				8.34251		0.00541242	
				8.34806		0.00277624	
				8.3536		0.00582279	
				8.35914		0.00615052	
				8.36468		0.00535812	
				8.37021		0.00632686	
				8.37574		0.00509754	
				8.38127		0.00478102	
				8.3868		0.00458723	
				8.39232		0.00546003	
				8.39785		0.00541563	
				8.40336		0.00216223	
				8.40888		0.00445658	
				8.41439		0.0040707	
				8.4199		0.00683016	
				8.42541		0.00437613	
				8.43092		0.00438836	
				8.43643		0.00477656	
				8.44193		0.00365031	
				8.44743		0.00625897	
				8.45294		0.00610488	
				8.45844		0.00334621	
				8.46394		0.00523588	
				8.46944		0.00447679	
				8.47494		0.00430505	
				8.48043		0.00537556	
				8.48592		0.00456816	
				8.49142		0.00466464	
				8.49691		0.00353975	
				8.50241		0.00354508	
				8.50791		0.00384161	
				8.51342		0.00395651	
				8.51891		0.00494753	
				8.52441		0.00551767	
				8.5299		0.00362994	
				8.5354		0.00123099	
				8.54089		0.00451692	
				8.54638		0.0061639	
				8.55188		0.00524448	
				8.55737		0.0045517	
				8.56285		0.00500828	
				8.56834		0.00423459	
				8.57383		0.00339333	
				8.57933		0.00460064	
				8.58482		0.00495421	
				8.59031		0.00489177	
				8.5958		0.00358251	
				8.60129		0.00456344	
				8.60677		0.00491844	
				8.61226		0.00382119	
				8.61775		0.00548845	
				8.62324		0.00446757	
				8.62873		0.00275312	
				8.63421		0.00512188	
				8.63969		0.00527717	
				8.64516		0.00609644	
				8.65064		0.00635301	
				8.65611		0.00395892	
				8.66157		0.00679351	
				8.66704		0.00373568	
				8.6725		0.00655545	
				8.67796		0.00465637	
				8.68342		0.00516725	
				8.68887		0.00484706	
				8.69431		0.00664244	
				8.69975		0.00603279	
				8.70519		0.00715419	
				8.71062		0.00399007	
				8.71605		0.00415688	
				8.72148		0.00437091	
				8.7269		0.00742259	
				8.73232		0.00671125	
				8.73773		0.0031675	
				8.74314		0.00278845	
				8.74855		0.00415761	
				8.75396		0.00438446	
				8.75936		0.00414024	
				8.76475		0.00364837	
				8.77014		0.00636756	
				8.77553		0.00483507	
				8.78091		0.00388929	
				8.78629		0.00654531	
				8.79167		0.00281037	
				8.79704		0.00677411	
				8.80242		0.00642368	
				8.80778		0.00579855	
				8.81314		0.00356469	
				8.8185		0.00483114	
				8.82384		0.00451868	
				8.82918		0.00444575	
				8.83451		0.00800198	
				8.83984		0.00268713	
				8.84516		0.00392077	
				8.85047		0.00384321	
				8.85577		0.00522299	
				8.86107		0.00564295	
				8.86636		0.00592273	
				8.87165		0.00455075	
				8.87694		0.00715532	
				8.88222		0.00259851	
				8.88749		0.00463481	
				8.89275		0.00529075	
				8.89801		0.00496591	
				8.90326		0.00451503	
				8.90851		0.00628092	
				8.91374		0.00407119	
				8.91897		0.00479341	
				8.9242		0.00599342	
				8.92942		0.00669481	
				8.93462		0.00554653	
				8.93983		0.00436824	
				8.94502		0.00547815	
				8.95021		0.00702545	
				8.9554		0.00715822	
				8.96058		0.00604509	
				8.96575		0.00565608	
				8.97092		0.00528839	
				8.97608		0.00588522	
				8.98123		0.00403759	
				8.98638		0.00655953	
				8.99151		0.00359602	
				8.99664		0.00662317	
				9.00176		0.00729927	
				9.00688		0.00468803	
				9.01199		0.00273029	
				9.01709		0.00394833	
				9.02219		0.00458615	
				9.02727		0.00251537	
				9.03234		0.00248728	
				9.03741		0.00582249	
				9.04246		0.00422627	
				9.0475		0.00477687	
				9.05254		0.00557615	
				9.05757		0.00367328	
				9.06259		0.00478497	
				9.0676		0.0045455	
				9.07261		0.00491189	
				9.07761		0.00542901	
				9.0826		0.00572425	
				9.08758		0.00345558	
				9.09255		0.00585056	
				9.09752		0.00446726	
				9.10248		0.00335262	
				9.10742		0.00571532	
				9.11236		0.00332149	
				9.1173		0.00552262	
				9.12223		0.00413522	
				9.12715		0.00622635	
				9.13206		0.00515788	
				9.13697		0.00496234	
				9.14187		0.00362328	
				9.14676		0.00325063	
				9.15164		0.00398317	
				9.15652		0.00542308	
				9.16139		0.00574751	
				9.16626		0.00573917	
				9.17112		0.00519143	
				9.17598		0.00656359	
				9.18083		0.00220455	
				9.18568		0.00755564	
				9.19052		0.00583991	
				9.19537		0.00387655	
				9.2002		0.00408557	
				9.20504		0.00386313	
				9.20987		0.0040877	
				9.2147		0.00252067	
				9.21953		0.00621974	
				9.22436		0.00344539	
				9.22918		0.00130882	
				9.234		0.00520402	
				9.23881		0.00471194	
				9.24362		0.00637617	
				9.24842		0.00363179	
				9.25323		0.00725086	
				9.25803		0.00584042	
				9.26282		0.00467945	
				9.26761		0.00594395	
				9.2724		0.00371113	
				9.27719		0.00784751	
				9.28197		0.00638993	
				9.28675		0.00228083	
				9.29153		0.00544551	
				9.29631		0.00319864	
				9.30109		0.0056542	
				9.30587		0.00600209	
				9.31064		0.00418979	
				9.3154		0.00638737	
				9.32017		0.00414472	
				9.32493		0.00606528	
				9.32969		0.00370421	
				9.33446		0.0035558	
				9.33923		0.0057184	
				9.34399		0.00559229	
				9.34876		0.00401307	
				9.35353		0.0052021	
				9.3583		0.00431917	
				9.36306		0.00409166	
				9.36783		0.00521402	
				9.37259		0.00596205	
				9.37736		0.00459065	
				9.38212		0.00226715	
				9.38689		0.00632582	
				9.39166		0.00503597	
				9.39643		0.00501577	
				9.4012		0.00251164	
				9.40596		0.00432079	
				9.41073		0.00305803	
				9.4155		0.00591306	
				9.42027		0.00557999	
				9.42505		0.0052154	
				9.42982		0.00675283	
				9.43459		0.00406603	
				9.43936		0.00651149	
				9.44413		0.00428853	
				9.44891		0.00759884	
				9.45367		0.00225864	
				9.45844		0.0046597	
				9.46321		0.00451008	
				9.46798		0.00386689	
				9.47275		0.00482522	
				9.47752		0.00535289	
				9.48229		0.00294506	
				9.48706		0.00523587	
				9.49183		0.00495826	
				9.4966		0.00609119	
				9.50137		0.00482887	
				9.50614		0.00653401	
				9.51091		0.00708299	
				9.51568		0.00415932	
				9.52046		0.00645548	
				9.52524		0.00292212	
				9.53001		0.00698074	
				9.53478		0.00367121	
				9.53956		0.00535538	
				9.54433		0.005415	
				9.54911		0.00465787	
				9.55389		0.00713912	
				9.55867		0.0036277	
				9.56345		0.00558313	
				9.56822		0.0044195	
				9.573		0.00568367	
				9.57778		0.00520671	
				9.58255		0.00601099	
				9.58733		0.00560427	
				9.59211		0.00373972	
				9.59689		0.00583527	
				9.60166		0.00588309	
				9.60643		0.00745439	
				9.6112		0.00529925	
				9.61596		0.00501506	
				9.62073		0.00318124	
				9.6255		0.00449301	
				9.63027		0.00532787	
				9.63504		0.00504916	
				9.6398		0.00437733	
				9.64455		0.00464238	
				9.64931		0.00419377	
				9.65406		0.00609702	
				9.6588		0.00590456	
				9.66354		0.00330116	
				9.66828		0.0054786	
				9.67301		0.00604618	
				9.67773		0.00601104	
				9.68245		0.00496622	
				9.68717		0.00476731	
				9.69188		0.00537655	
				9.69658		0.00498254	
				9.70128		0.00626535	
				9.70597		0.00355777	
				9.71065		0.0041928	
				9.71534		0.00580451	
				9.72002		0.00434984	
				9.72469		0.00892797	
				9.72936		0.00557356	
				9.73402		0.00261426	
				9.73867		0.00608951	
				9.74332		0.00508883	
				9.74797		0.00741849	
				9.75261		0.00594992	
				9.75725		0.00391061	
				9.76188		0.00577176	
				9.7665		0.00650923	
				9.77112		0.00413709	
				9.77573		0.00517755	
				9.78032		0.00466646	
				9.78492		0.00370021	
				9.78951		0.00383453	
				9.79409		0.0048111	
				9.79867		0.00434938	
				9.80324		0.00686199	
				9.80781		0.00468528	
				9.81236		0.00575218	
				9.8169		0.00658302	
				9.82144		0.00269281	
				9.82596		0.00580589	
				9.83048		0.00523765	
				9.83499		0.00334654	
				9.83949		0.00291883	
				9.84398		0.00521036	
				9.84846		0.00608168	
				9.85293		0.00358767	
				9.8574		0.00567895	
				9.86186		0.00450158	
				9.86631		0.00263048	
				9.87075		0.00375953	
				9.87518		0.00541752	
				9.87961		0.00705079	
				9.88403		0.00548598	
				9.88844		0.0076561	
				9.89284		0.00312631	
				9.89723		0.00137487	
				9.90161		0.00509264	
				9.90599		0.00524186	
				9.91036		0.00580696	
				9.91472		0.00444476	
				9.91908		0.00613506	
				9.92343		0.00264834	
				9.92777		0.00709742	
				9.9321		0.0065697	
				9.93643		0.00381938	
				9.94074		0.00344141	
				9.94505		0.00341509	
				9.94935		0.00503636	
				9.95365		0.00598302	
				9.95794		0.0039178	
				9.96222		0.00310866	
				9.9665		0.00666228	
				9.97077		0.0054026	
				9.97504		0.00604692	
				9.97929		0.00545725	
				9.98355		0.0042516	
				9.9878		0.00493061	
				9.99204		0.00500912	
				9.99628		0.00533677	
				10.0005		0.00414423	
				10.0047		0.0040685	
				10.009		0.00728726	
				10.0132		0.00346246	
				10.0174		0.00507879	
				10.0216		0.00560507	
				10.0258		0.00382727	
				10.03		0.00437611	
				10.0342		0.00836319	
				10.0384		0.00550796	
				10.0425		0.00601148	
				10.0467		0.00490601	
				10.0509		0.00511374	
				10.0551		0.00420508	
				10.0592		0.00651467	
				10.0634		0.00314886	
				10.0675		0.00671836	
				10.0717		0.00483482	
				10.0758		0.00447782	
				10.08		0.00628293	
				10.0841		0.0042592	
				10.0882		0.00390597	
				10.0924		0.00470896	
				10.0965		0.004623	
				10.1006		0.00485835	
				10.1048		0.00339345	
				10.1089		0.00415303	
				10.113		0.00280869	
				10.1172		0.00532651	
				10.1213		0.00568359	
				10.1254		0.00452569	
				10.1295		0.00551538	
				10.1337		0.00508391	
				10.1378		0.0056724	
				10.1419		0.00422218	
				10.146		0.00301737	
				10.1502		0.00461478	
				10.1543		0.0052175	
				10.1584		0.00635812	
				10.1625		0.00634481	
				10.1667		0.00573123	
				10.1708		0.00155668	
				10.1749		0.0028412	
				10.179		0.0043071	
				10.1831		0.00507097	
				10.1873		0.00523184	
				10.1914		0.00749817	
				10.1955		0.0039663	
				10.1996		0.00452106	
				10.2037		0.0045922	
				10.2078		0.00689057	
				10.212		0.00540423	
				10.2161		0.00551747	
				10.2202		0.0060255	
				10.2243		0.00414001	
				10.2285		0.00725969	
				10.2326		0.0046517	
				10.2367		0.00485908	
				10.2409		0.00415561	
				10.245		0.00325985	
				10.2491		0.00792238	
				10.2533		0.0045975	
				10.2574		0.00661944	
				10.2616		0.00404979	
				10.2657		0.0059353	
				10.2699		0.00503396	
				10.274		0.00416453	
				10.2782		0.00603453	
				10.2824		0.00685696	
				10.2865		0.00495812	
				10.2907		0.00593638	
				10.2949		0.00327046	
				10.299		0.00516154	
				10.3032		0.00494655	
				10.3074		0.00460913	
				10.3116		0.00456368	
				10.3158		0.00409138	
				10.3199		0.00286804	
				10.3241		0.00460011	
				10.3283		0.00361145	
				10.3325		0.00559772	
				10.3367		0.00559157	
				10.3409		0.00361472	
				10.3451		0.00414133	
				10.3494		0.00353685	
				10.3536		0.00521652	
				10.3578		0.00600246	
				10.362		0.00438413	
				10.3662		0.00664616	
				10.3705		0.00601506	
				10.3747		0.0045166	
				10.379		0.00306324	
				10.3832		0.00628524	
				10.3874		0.00366219	
				10.3917		0.00593447	
				10.3959		0.00348503	
				10.4002		0.00376992	
				10.4044		0.00593469	
				10.4087		0.00362373	
				10.4129		0.00318321	
				10.4172		0.00529138	
				10.4214		0.00502822	
				10.4257		0.00608193	
				10.43		0.00603724	
				10.4342		0.00516502	
				10.4385		0.00439296	
				10.4427		0.00509411	
				10.447		0.00466564	
				10.4513		0.00449784	
				10.4555		0.00375802	
				10.4598		0.00663766	
				10.4641		0.00310242	
				10.4683		0.00352308	
				10.4726		0.00566297	
				10.4769		0.00566649	
				10.4812		0.00559673	
				10.4854		0.00485386	
				10.4897		0.004265	
				10.494		0.00509528	
				10.4983		0.00383289	
				10.5025		0.0058979	
				10.5068		0.00473486	
				10.5111		0.00250612	
				10.5154		0.00595643	
				10.5197		0.0035068	
				10.5239		0.00501865	
				10.5282		0.00471628	
				10.5325		0.00444029	
				10.5368		0.00547531	
				10.5411		0.00306755	
				10.5454		0.00628663	
				10.5496		0.0072386	
				10.5539		0.00454926	
				10.5582		0.00219195	
				10.5625		0.00488214	
				10.5668		0.00491956	
				10.571		0.00668948	
				10.5753		0.0051344	
				10.5796		0.00748491	
				10.5839		0.00560214	
				10.5882		0.00606606	
				10.5925		0.00357588	
				10.5968		0.00489982	
				10.6011		0.00654029	
				10.6053		0.00724463	
				10.6096		0.00500531	
				10.6139		0.00390624	
				10.6182		0.00344556	
				10.6225		0.00304476	
				10.6268		0.00417799	
				10.6311		0.00379004	
				10.6354		0.00395168	
				10.6397		0.00564592	
				10.644		0.00784205	
				10.6483		0.00745523	
				10.6526		0.00449428	
				10.6569		0.00706835	
				10.6612		0.00318003	
				10.6655		0.00522539	
