lap2_7_samp	cur2_7_samp	lap2_8_samp	cur2_8_samp	lap2_9_samp	cur2_9_samp	lap2_10_samp	cur2_10_samp	lap2_11_samp	rp1327	in_delta_vm	ind_t
0.478255	0.00383637	0.606857	0.0061858	0.520924	0.00992664	0.526231	0.00697984	0.473212			
0.478253	0.00394434	0.606854	0.0061965	0.520922	0.00998102	0.526228	0.00697648	0.473209			
0.47825	0.00396274	0.606851	0.00611291	0.520919	0.0100316	0.526225	0.00688915	0.473206			
0.478247	0.00369594	0.606849	0.00600383	0.520916	0.00990095	0.526222	0.00701139	0.473203			
0.478244	0.0036382	0.606846	0.00619106	0.520913	0.00985309	0.526219	0.00690512	0.4732			
0.478241	0.00384396	0.606843	0.00640151	0.520911	0.00980796	0.526216	0.00683489	0.473197			
0.478238	0.00405097	0.60684	0.0060052	0.520908	0.0101132	0.526214	0.00680368	0.473194			
0.478235	0.00394012	0.606837	0.00611626	0.520905	0.00978607	0.526211	0.00685752	0.473191			
0.478232	0.003807	0.606835	0.00621382	0.520902	0.00991593	0.526208	0.00700171	0.473188			
0.47823	0.00396967	0.606832	0.00605208	0.520899	0.00995221	0.526205	0.00665988	0.473185			
0.478227	0.00385185	0.606829	0.00611345	0.520896	0.00989859	0.526202	0.00707863	0.473183			
0.478224	0.00394379	0.606826	0.00625111	0.520893	0.009944	0.5262	0.0068484	0.47318			
0.478221	0.00377084	0.606823	0.00613036	0.52089	0.00993682	0.526197	0.00680843	0.473177			
0.478218	0.00393419	0.60682	0.00624184	0.520887	0.00977284	0.526194	0.00679916	0.473174			
0.478215	0.00389557	0.606817	0.0062187	0.520884	0.00993409	0.526191	0.00686985	0.473171			
0.478212	0.00398223	0.606815	0.00617514	0.520881	0.00989662	0.526189	0.007114	0.473168			
0.478209	0.0039159	0.606812	0.00610437	0.520878	0.00988083	0.526186	0.00687748	0.473165			
0.478206	0.00404203	0.606809	0.00619395	0.520875	0.00999007	0.526183	0.00691943	0.473162			
0.478204	0.00380502	0.606806	0.00600853	0.520872	0.00984044	0.52618	0.0069068	0.473159			
0.478201	0.00384092	0.606804	0.00622289	0.520869	0.00994837	0.526177	0.00693152	0.473156			
0.478198	0.00399309	0.6068	0.00642638	0.520866	0.0100275	0.526174	0.00673534	0.473153			
0.478195	0.00416266	0.606798	0.00626502	0.520863	0.00985576	0.526172	0.00694922	0.47315			
0.478192	0.00405991	0.606795	0.00605705	0.52086	0.0100338	0.526169	0.00690611	0.473147			
0.478189	0.00382909	0.606792	0.00614756	0.520857	0.00990391	0.526166	0.00685371	0.473145			
0.478186	0.00382469	0.606789	0.00608297	0.520854	0.00992262	0.526163	0.00688815	0.473142			
0.478183	0.0038884	0.606786	0.00613975	0.520852	0.00990557	0.52616	0.00701305	0.473139			
0.47818	0.00376835	0.606783	0.00624897	0.520849	0.00988587	0.526157	0.00687711	0.473136			
0.478177	0.0037953	0.606781	0.00592372	0.520846	0.00983041	0.526154	0.00668616	0.473133			
0.478174	0.00381555	0.606778	0.00622664	0.520843	0.00978759	0.526152	0.00696494	0.47313			
0.478171	0.00379361	0.606775	0.00606413	0.52084	0.00993948	0.526149	0.00701874	0.473127			
0.478168	0.00392623	0.606772	0.0060052	0.520837	0.00987257	0.526146	0.00698453	0.473124			
0.478166	0.00380273	0.606769	0.00641153	0.520834	0.00986092	0.526143	0.00684542	0.473121			
0.478163	0.00377881	0.606766	0.00620011	0.520831	0.0098392	0.52614	0.00693081	0.473119			
0.47816	0.00366318	0.606763	0.00631134	0.520828	0.010011	0.526137	0.00709432	0.473115			
0.478157	0.00374676	0.60676	0.00619216	0.520825	0.0100733	0.526134	0.00685181	0.473113			
0.478154	0.0038878	0.606757	0.00612375	0.520822	0.00983126	0.526132	0.0068754	0.47311			
0.478151	0.0036271	0.606754	0.00617456	0.52082	0.0100172	0.526129	0.00688379	0.473107			
0.478148	0.00377035	0.606752	0.0061454	0.520817	0.00993955	0.526126	0.00687313	0.473104			
0.478145	0.00390191	0.606749	0.00627757	0.520814	0.009889	0.526123	0.00688442	0.473101			
0.478142	0.0040929	0.606746	0.00635575	0.520811	0.00989056	0.52612	0.006906	0.473098			
0.47814	0.00401286	0.606743	0.00613666	0.520808	0.0098592	0.526117	0.00686356	0.473095			
0.478137	0.0039106	0.60674	0.00618888	0.520805	0.00988956	0.526114	0.00702817	0.473092			
0.478134	0.00382251	0.606737	0.00630377	0.520802	0.00979998	0.526111	0.00703672	0.473089			
0.478131	0.00382157	0.606735	0.00615629	0.520799	0.00983247	0.526108	0.00693379	0.473086			
0.478128	0.0038245	0.606732	0.00627156	0.520796	0.0100353	0.526105	0.00707972	0.473083			
0.478125	0.00374373	0.606729	0.00621802	0.520793	0.00992996	0.526102	0.00703942	0.473081			
0.478122	0.00394343	0.606726	0.00644283	0.52079	0.00997778	0.526099	0.00690518	0.473078			
0.478119	0.00383104	0.606723	0.00612446	0.520787	0.00990577	0.526096	0.00673037	0.473075			
0.478116	0.00397799	0.60672	0.00595198	0.520784	0.0100052	0.526094	0.00686418	0.473072			
0.478114	0.00390834	0.606717	0.00620041	0.520781	0.00990147	0.526091	0.00681214	0.473069			
0.478111	0.00400659	0.606714	0.00633967	0.520778	0.0100991	0.526088	0.00696094	0.473066			
0.478108	0.0037995	0.606712	0.00600096	0.520775	0.0100333	0.526085	0.00687108	0.473063			
0.478105	0.00379551	0.606709	0.00628446	0.520772	0.00984414	0.526082	0.00687193	0.47306			
0.478102	0.00372696	0.606706	0.00624655	0.520769	0.00995793	0.52608	0.0068259	0.473058			
0.478099	0.00378587	0.606703	0.00630692	0.520766	0.00989062	0.526077	0.00690049	0.473055			
0.478096	0.00388613	0.6067	0.0062255	0.520764	0.00991746	0.526074	0.00677858	0.473052			
0.478094	0.00360397	0.606697	0.00611349	0.520761	0.00986951	0.526071	0.00673662	0.473049			
0.478091	0.00387654	0.606694	0.00631568	0.520758	0.00992629	0.526069	0.00698986	0.473046			
0.478088	0.00381856	0.606692	0.00623499	0.520755	0.0100245	0.526066	0.00703848	0.473043			
0.478085	0.00389406	0.606689	0.00633548	0.520752	0.00997513	0.526063	0.00713699	0.47304			
0.478082	0.00381183	0.606686	0.0062357	0.520749	0.00997649	0.52606	0.0068334	0.473037			
0.478079	0.00392408	0.606683	0.00632323	0.520746	0.00988586	0.526057	0.00698352	0.473034			
0.478076	0.00377431	0.60668	0.00619178	0.520743	0.0100775	0.526054	0.00692788	0.473031			
0.478073	0.00379288	0.606678	0.00651137	0.52074	0.00994554	0.526051	0.00668918	0.473028			
0.47807	0.00379636	0.606675	0.00631174	0.520737	0.0100115	0.526049	0.00691463	0.473025			
0.478067	0.0037381	0.606672	0.0061733	0.520734	0.0100193	0.526046	0.00701159	0.473023			
0.478065	0.00380026	0.606669	0.00624124	0.520731	0.0100371	0.526043	0.00684395	0.47302			
0.478062	0.00378619	0.606666	0.00609236	0.520728	0.0099765	0.52604	0.00681679	0.473017			
0.478059	0.00388745	0.606663	0.00636419	0.520725	0.010008	0.526037	0.00697172	0.473014			
0.478056	0.00374915	0.60666	0.00637434	0.520722	0.00996735	0.526034	0.00686125	0.473011			
0.478053	0.00373273	0.606657	0.00620956	0.520719	0.00984553	0.526032	0.00687874	0.473009			
0.47805	0.00389581	0.606655	0.00619345	0.520716	0.00993151	0.526029	0.00686299	0.473006			
0.478047	0.0037805	0.606652	0.00623054	0.520713	0.0099262	0.526026	0.00691209	0.473003			
0.478044	0.00383452	0.606649	0.00628733	0.52071	0.0100226	0.526023	0.00688916	0.473			
0.478041	0.00380436	0.606646	0.0062366	0.520707	0.0100322	0.52602	0.00697894	0.472997			
0.478038	0.0038688	0.606644	0.00625556	0.520704	0.00984936	0.526017	0.00705424	0.472994			
0.478036	0.00393054	0.606641	0.00618047	0.520701	0.00995537	0.526014	0.00683105	0.472991			
0.478033	0.00375837	0.606638	0.00615846	0.520698	0.00999994	0.526011	0.00687843	0.472988			
0.47803	0.00378962	0.606635	0.00623597	0.520695	0.00983595	0.526008	0.00679423	0.472985			
0.478027	0.00389071	0.606632	0.00617459	0.520692	0.00995754	0.526006	0.00688736	0.472982			
0.478024	0.00391979	0.60663	0.00629464	0.520689	0.00987093	0.526003	0.00693194	0.472979			
0.478021	0.00384382	0.606627	0.00622976	0.520686	0.00995767	0.526	0.00676099	0.472976			
0.478018	0.00370431	0.606624	0.00621474	0.520683	0.00992635	0.525997	0.00691603	0.472973			
0.478015	0.0038514	0.606621	0.00615384	0.52068	0.0100282	0.525994	0.00697939	0.47297			
0.478013	0.00392989	0.606618	0.00602345	0.520678	0.00997068	0.525991	0.00696416	0.472968			
0.478009	0.00371906	0.606615	0.00603754	0.520675	0.00988773	0.525988	0.00685696	0.472965			
0.478006	0.00364651	0.606613	0.00623511	0.520672	0.00989812	0.525985	0.00677524	0.472962			
0.478004	0.00371878	0.60661	0.00613455	0.520669	0.009936	0.525983	0.00684233	0.472959			
0.478001	0.00381423	0.606607	0.00610298	0.520666	0.0100472	0.52598	0.00672544	0.472956			
0.477998	0.00370179	0.606604	0.00613322	0.520663	0.00986152	0.525977	0.00697547	0.472953			
0.477995	0.00407008	0.606601	0.00624715	0.52066	0.00985005	0.525974	0.00674128	0.47295			
0.477992	0.00398994	0.606598	0.00624342	0.520657	0.00999321	0.525971	0.00709676	0.472947			
0.477989	0.00393218	0.606596	0.00614221	0.520654	0.0100012	0.525968	0.00703313	0.472944			
0.477986	0.00372094	0.606593	0.00635285	0.520651	0.0100276	0.525965	0.00690939	0.472942			
0.477983	0.00387693	0.60659	0.00622245	0.520649	0.00994122	0.525963	0.00693212	0.472939			
0.47798	0.00384093	0.606587	0.00619303	0.520646	0.0100519	0.52596	0.00689062	0.472936			
0.477978	0.00382415	0.606584	0.00636278	0.520643	0.00994438	0.525957	0.00710124	0.472933			
0.477975	0.00370703	0.606582	0.00607835	0.52064	0.00995593	0.525954	0.00704366	0.47293			
0.477972	0.00403883	0.606579	0.00615711	0.520637	0.0099555	0.525951	0.00690365	0.472927			
0.477969	0.00390062	0.606576	0.00631285	0.520634	0.00989961	0.525948	0.00699119	0.472924			
0.477966	0.00395224	0.606573	0.00604723	0.520631	0.0099357	0.525945	0.0070626	0.472921			
0.477963	0.00379469	0.60657	0.00614424	0.520628	0.00987837	0.525942	0.00679523	0.472918			
0.47796	0.00387257	0.606567	0.0061352	0.520625	0.0098662	0.525939	0.00683603	0.472915			
0.477957	0.00378186	0.606565	0.00633662	0.520622	0.0100122	0.525936	0.00710375	0.472912			
0.477954	0.0038512	0.606562	0.00619947	0.520619	0.00992654	0.525933	0.0067459	0.472909			
0.477951	0.0037807	0.606559	0.00622719	0.520616	0.00990322	0.525931	0.00692486	0.472907			
0.477948	0.003845	0.606556	0.00621099	0.520613	0.0100376	0.525928	0.00707137	0.472904			
0.477945	0.00386797	0.606553	0.00623893	0.52061	0.00988905	0.525925	0.00672303	0.472901			
0.477942	0.00373607	0.60655	0.00618104	0.520607	0.00976821	0.525922	0.00697119	0.472898			
0.477939	0.00379241	0.606548	0.00616701	0.520604	0.00994222	0.525919	0.00706542	0.472895			
0.477936	0.00377446	0.606545	0.00623957	0.520602	0.00993678	0.525916	0.00673794	0.472892			
0.477934	0.0037546	0.606542	0.00606279	0.520599	0.0098945	0.525914	0.00680424	0.472889			
0.477931	0.00388931	0.606539	0.00610217	0.520596	0.00992377	0.525911	0.00680661	0.472886			
0.477928	0.00380354	0.606536	0.00621881	0.520593	0.00995107	0.525908	0.00676382	0.472883			
0.477925	0.00377633	0.606533	0.00608738	0.52059	0.0100278	0.525905	0.00702741	0.47288			
0.477922	0.00381679	0.60653	0.00639084	0.520587	0.00990009	0.525902	0.00688703	0.472877			
0.477919	0.00375159	0.606527	0.00615248	0.520584	0.010003	0.525899	0.0069009	0.472875			
0.477916	0.00373346	0.606524	0.00608588	0.520581	0.00991815	0.525896	0.00681157	0.472872			
0.477913	0.00385642	0.606522	0.00604848	0.520578	0.00996274	0.525894	0.0069564	0.472869			
0.47791	0.00393985	0.606519	0.00648463	0.520575	0.00991129	0.525891	0.00689063	0.472866			
0.477908	0.00372744	0.606516	0.00608638	0.520572	0.00994104	0.525888	0.00688256	0.472863			
0.477905	0.00382643	0.606513	0.0061738	0.520569	0.00994291	0.525885	0.00692823	0.47286			
0.477902	0.00362246	0.60651	0.00627704	0.520566	0.010004	0.525882	0.00699532	0.472857			
0.477899	0.00370156	0.606507	0.00635401	0.520563	0.0100122	0.52588	0.00706148	0.472854			
0.477896	0.00407085	0.606504	0.00620133	0.52056	0.00991854	0.525877	0.00690812	0.472851			
0.477893	0.00383703	0.606502	0.00638779	0.520557	0.00987083	0.525874	0.0069779	0.472848			
0.47789	0.00393196	0.606499	0.00627041	0.520554	0.00990638	0.525871	0.00686215	0.472845			
0.477887	0.0039403	0.606496	0.00618728	0.520551	0.00976807	0.525868	0.00701597	0.472842			
0.477885	0.00378953	0.606493	0.00629311	0.520548	0.0100166	0.525865	0.00706037	0.472839			
0.477882	0.003842	0.60649	0.00610522	0.520545	0.0100426	0.525862	0.0069855	0.472836			
0.477879	0.00383671	0.606488	0.00634353	0.520542	0.00989995	0.52586	0.00690772	0.472833			
0.477876	0.00384863	0.606485	0.00610553	0.520539	0.00992884	0.525857	0.00700139	0.47283			
0.477873	0.00390991	0.606482	0.00620765	0.520536	0.00997663	0.525854	0.00685431	0.472827			
0.47787	0.00379297	0.606479	0.0060218	0.520533	0.0100015	0.525851	0.00685453	0.472824			
0.477867	0.00375044	0.606476	0.00614251	0.52053	0.0100004	0.525849	0.00698298	0.472822			
0.477864	0.00380789	0.606474	0.00616848	0.520527	0.00987292	0.525846	0.0069151	0.472819			
0.477861	0.00378844	0.606471	0.00632595	0.520524	0.0100747	0.525843	0.00681082	0.472816			
0.477859	0.00392237	0.606468	0.00620302	0.520521	0.00990427	0.525841	0.00681773	0.472813			
0.477856	0.00381397	0.606465	0.0060671	0.520518	0.00993119	0.525838	0.0069323	0.47281			
0.477853	0.00377176	0.606462	0.00617854	0.520515	0.00986026	0.525835	0.00690264	0.472807			
0.47785	0.00380178	0.60646	0.00622832	0.520512	0.00988692	0.525833	0.00692919	0.472804			
0.477847	0.0035724	0.606457	0.00622748	0.520509	0.00995364	0.52583	0.00702816	0.472801			
0.477844	0.00374263	0.606454	0.00608716	0.520506	0.00990796	0.525827	0.00687069	0.472798			
0.477841	0.00378611	0.606451	0.00618304	0.520503	0.0100783	0.525824	0.00703391	0.472795			
0.477838	0.00380467	0.606448	0.00627442	0.5205	0.0097755	0.525821	0.00694057	0.472793			
0.477836	0.00371221	0.606445	0.00602986	0.520497	0.00998718	0.525818	0.00697561	0.47279			
0.477833	0.00383068	0.606443	0.00609428	0.520494	0.0100427	0.525815	0.00693558	0.472787			
0.47783	0.00380123	0.60644	0.0062009	0.520491	0.00989977	0.525812	0.0069394	0.472784			
0.477827	0.00370156	0.606437	0.00629085	0.520488	0.00993519	0.525809	0.00696038	0.472781			
0.477824	0.0037489	0.606434	0.00629331	0.520486	0.0100196	0.525806	0.00696239	0.472778			
0.477821	0.00371485	0.606432	0.00624927	0.520483	0.00999401	0.525803	0.00688987	0.472775			
0.477818	0.00378952	0.606429	0.0063521	0.52048	0.00991182	0.525801	0.00681635	0.472772			
0.477815	0.00384808	0.606426	0.00632672	0.520477	0.00985916	0.525798	0.00683358	0.472769			
0.477812	0.00385046	0.606423	0.00639767	0.520474	0.00997151	0.525794	0.00712882	0.472766			
0.477809	0.00351654	0.60642	0.00631474	0.520471	0.00987299	0.525791	0.0069088	0.472764			
0.477807	0.00371977	0.606417	0.00628805	0.520468	0.00993057	0.525788	0.00694684	0.472761			
0.477804	0.00381665	0.606414	0.00626664	0.520465	0.00985065	0.525786	0.00678231	0.472758			
0.477801	0.00369353	0.606411	0.00611708	0.520462	0.00982831	0.525783	0.00700161	0.472755			
0.477798	0.00354107	0.606408	0.0061797	0.520459	0.010007	0.52578	0.00675654	0.472752			
0.477795	0.00389836	0.606405	0.00612205	0.520456	0.00996372	0.525777	0.00702109	0.472749			
0.477792	0.00381349	0.606403	0.00617454	0.520454	0.0100826	0.525774	0.00679269	0.472746			
0.477789	0.00379677	0.6064	0.00626236	0.520451	0.00992739	0.525771	0.00692306	0.472743			
0.477786	0.00389296	0.606397	0.00622102	0.520448	0.00986711	0.525768	0.00692	0.47274			
0.477783	0.0038207	0.606394	0.0065259	0.520445	0.0100309	0.525765	0.00682288	0.472737			
0.47778	0.00370592	0.606391	0.00634179	0.520442	0.00975465	0.525762	0.00679293	0.472735			
0.477777	0.00362044	0.606389	0.00634065	0.520439	0.00990245	0.52576	0.00670463	0.472731			
0.477775	0.00379478	0.606386	0.00615101	0.520435	0.00988675	0.525757	0.00698846	0.472729			
0.477772	0.00380814	0.606383	0.0064373	0.520433	0.00990023	0.525754	0.00680397	0.472726			
0.477769	0.00394719	0.60638	0.0062951	0.52043	0.0098243	0.525751	0.00702135	0.472723			
0.477766	0.00386334	0.606377	0.00625383	0.520427	0.00993836	0.525748	0.0071039	0.47272			
0.477763	0.00396758	0.606374	0.00612193	0.520424	0.00990577	0.525745	0.00699734	0.472717			
0.47776	0.00401314	0.606371	0.00622175	0.520421	0.010021	0.525743	0.00662176	0.472714			
0.477757	0.00376171	0.606368	0.00623308	0.520418	0.00974545	0.52574	0.00705113	0.472711			
0.477754	0.00379991	0.606365	0.00632325	0.520415	0.00985947	0.525737	0.00703376	0.472709			
0.477751	0.00388516	0.606363	0.00626321	0.520412	0.00995153	0.525734	0.00700524	0.472706			
0.477748	0.00379623	0.60636	0.0063037	0.520409	0.010005	0.525731	0.00710194	0.472703			
0.477745	0.0037371	0.606357	0.00623748	0.520406	0.00985751	0.525729	0.0069159	0.4727			
0.477742	0.00385523	0.606354	0.00624571	0.520403	0.00970779	0.525726	0.0069606	0.472697			
0.47774	0.0037755	0.606351	0.00630536	0.520401	0.0100088	0.525723	0.00695951	0.472694			
0.477737	0.00404921	0.606349	0.00617064	0.520398	0.00999168	0.52572	0.00696483	0.472691			
0.477734	0.00359961	0.606346	0.00627551	0.520395	0.0100501	0.525717	0.0070296	0.472688			
0.477731	0.00378999	0.606343	0.00621983	0.520392	0.00984049	0.525715	0.00701213	0.472686			
0.477728	0.00379387	0.60634	0.00615121	0.520389	0.00997925	0.525712	0.00696215	0.472683			
0.477725	0.00391366	0.606337	0.00621897	0.520386	0.0100364	0.525709	0.00699374	0.47268			
0.477722	0.00381156	0.606334	0.00621659	0.520383	0.00990146	0.525706	0.00689941	0.472677			
0.47772	0.00380008	0.606331	0.00639823	0.52038	0.0100637	0.525703	0.00695829	0.472674			
0.477717	0.00362586	0.606329	0.00615521	0.520377	0.00990402	0.5257	0.00701905	0.472671			
0.477714	0.00374551	0.606326	0.00628359	0.520374	0.00986944	0.525697	0.00688559	0.472668			
0.477711	0.00355182	0.606323	0.00627442	0.520372	0.0099066	0.525695	0.00682977	0.472665			
0.477708	0.00377856	0.60632	0.00623001	0.520369	0.0100006	0.525692	0.00701056	0.472662			
0.477705	0.00384882	0.606317	0.00620517	0.520366	0.0100567	0.525689	0.00704929	0.472659			
0.477702	0.00391625	0.606315	0.00623576	0.520363	0.00993065	0.525686	0.00688175	0.472656			
0.477699	0.00397321	0.606312	0.00628099	0.52036	0.00986157	0.525683	0.00690693	0.472653			
0.477696	0.00375141	0.606309	0.00604525	0.520357	0.0098827	0.52568	0.00682567	0.47265			
0.477694	0.00403975	0.606306	0.00624607	0.520354	0.0099605	0.525677	0.0068606	0.472648			
0.477691	0.00388065	0.606303	0.00616271	0.520351	0.00995019	0.525674	0.00683766	0.472645			
0.477688	0.00401015	0.606301	0.00622	0.520348	0.0099161	0.525672	0.00685815	0.472642			
0.477685	0.00359381	0.606298	0.00626232	0.520345	0.00992824	0.525669	0.00697924	0.472639			
0.477682	0.0037853	0.606295	0.00616101	0.520342	0.00999891	0.525666	0.00679936	0.472636			
0.477679	0.00379952	0.606292	0.00624747	0.520339	0.00983474	0.525663	0.00681898	0.472633			
0.477676	0.00388637	0.606289	0.00625821	0.520336	0.00989044	0.52566	0.00692521	0.47263			
0.477673	0.0038508	0.606286	0.00633023	0.520333	0.00993476	0.525657	0.00700202	0.472627			
0.47767	0.00379381	0.606283	0.00622027	0.52033	0.00987639	0.525654	0.00672535	0.472624			
0.477667	0.00381085	0.606281	0.00612782	0.520327	0.00999429	0.525651	0.00669014	0.472622			
0.477664	0.00368254	0.606278	0.00620889	0.520324	0.00989605	0.525648	0.00678718	0.472619			
0.477662	0.00380532	0.606275	0.00615819	0.520321	0.00993792	0.525645	0.00698257	0.472616			
0.477659	0.00368551	0.606272	0.00617314	0.520319	0.00991067	0.525642	0.00681687	0.472613			
0.477656	0.00377477	0.606269	0.00611802	0.520316	0.00989417	0.525639	0.00666882	0.47261			
0.477653	0.00373477	0.606266	0.00611055	0.520313	0.00976751	0.525636	0.00711526	0.472607			
0.47765	0.00388163	0.606263	0.00628471	0.52031	0.00996725	0.525634	0.00711457	0.472604			
0.477647	0.00383842	0.606261	0.00619379	0.520307	0.00993743	0.525631	0.0068075	0.472602			
0.477644	0.00401423	0.606258	0.00624826	0.520303	0.00986631	0.525628	0.00701009	0.472599			
0.477641	0.00404699	0.606255	0.00613754	0.5203	0.00997305	0.525625	0.00672179	0.472596			
0.477638	0.00381289	0.606252	0.00614448	0.520298	0.00988315	0.525622	0.00688594	0.472593			
0.477636	0.00391736	0.60625	0.00611685	0.520295	0.0098726	0.525619	0.00683644	0.47259			
0.477633	0.00375674	0.606247	0.00635226	0.520292	0.00989561	0.525616	0.00709575	0.472587			
0.47763	0.00374815	0.606244	0.00636822	0.520289	0.00994153	0.525613	0.00686502	0.472584			
0.477627	0.00369149	0.606241	0.00616186	0.520286	0.00993806	0.52561	0.00695308	0.472581			
