lap2_7_samp	cur2_7_samp	lap2_8_samp	cur2_8_samp	lap2_9_samp	cur2_9_samp	lap2_10_samp	cur2_10_samp	lap2_11_samp	cur2_11_samp	sub	ind_delta_vm	ind_t
0.384703	0.00073308	3.28707	0.00497835	0.437494	0.00172554	0.425995	0.00146649	0.530544	0.00130004			
0.384701	0.000627775	3.28899	0.00495096	0.437491	0.00145225	0.425992	0.00154296	0.530541	0.00138175			
0.384698	0.000974584	3.29091	0.0048436	0.437488	0.00155564	0.425989	0.00153782	0.530539	0.00137746			
0.384695	0.000681755	3.29279	0.00492912	0.437485	0.00146929	0.425986	0.00145071	0.530536	0.00132945			
0.384692	0.000769082	3.29464	0.00493714	0.437482	0.00157618	0.425984	0.00117709	0.530533	0.00117373			
0.384689	0.00101386	3.2965	0.00497605	0.437479	0.00177482	0.425981	0.00139442	0.53053	0.00144376			
0.384686	0.0007213	3.29835	0.00492003	0.437477	0.00170441	0.425978	0.00147491	0.530528	0.00147467			
0.384683	0.000815757	3.30021	0.00479744	0.437474	0.00147317	0.425975	0.0015487	0.530525	0.00130862			
0.38468	0.000730447	3.30206	0.00480576	0.437471	0.00167496	0.425972	0.00152732	0.530522	0.00150114			
0.384677	0.000808274	3.30392	0.00512186	0.437468	0.0015246	0.425969	0.00148456	0.530519	0.00135964			
0.384675	0.000860483	3.30577	0.00497309	0.437465	0.00142895	0.425966	0.00146712	0.530516	0.00125999			
0.384672	0.000752426	3.30763	0.00490484	0.437462	0.00147157	0.425964	0.00153858	0.530514	0.001388			
0.384669	0.000675472	3.30948	0.00490652	0.437459	0.00162652	0.425961	0.00136762	0.530511	0.00139803			
0.384666	0.000753383	3.31134	0.00499974	0.437457	0.00167945	0.425958	0.00143465	0.530508	0.00139529			
0.384663	0.000901709	3.31319	0.00497398	0.437454	0.00149177	0.425955	0.00135652	0.530505	0.00131463			
0.38466	0.000703407	3.31505	0.00481142	0.437451	0.00166158	0.425952	0.00148751	0.530503	0.00140637			
0.384657	0.000745327	3.3169	0.00484291	0.437448	0.00158967	0.425949	0.00149116	0.5305	0.00159386			
0.384655	0.000895139	3.31876	0.00495143	0.437445	0.00167648	0.425946	0.00128755	0.530497	0.00134164			
0.384652	0.000681657	3.32061	0.00492683	0.437442	0.0016947	0.425943	0.00154826	0.530494	0.00141399			
0.384649	0.000631665	3.32247	0.0048289	0.437439	0.00168517	0.425941	0.00125067	0.530492	0.00152947			
0.384646	0.000720306	3.32432	0.00492376	0.437437	0.00177543	0.425938	0.00142467	0.530489	0.00132284			
0.384643	0.000731722	3.32613	0.00484697	0.437434	0.00166656	0.425935	0.00144277	0.530486	0.00143941			
0.38464	0.000785781	3.32794	0.0049525	0.437431	0.00131643	0.425932	0.00140256	0.530484	0.00151828			
0.384637	0.000913454	3.32975	0.00494068	0.437428	0.00156573	0.425929	0.0015679	0.530481	0.00141092			
0.384634	0.000842704	3.33157	0.00470645	0.437425	0.00165157	0.425926	0.00142876	0.530478	0.00155562			
0.384631	0.000708093	3.33338	0.00502308	0.437422	0.00153058	0.425923	0.00122154	0.530476	0.00119741			
0.384628	0.000948659	3.33519	0.00473774	0.437419	0.00149915	0.425921	0.00152128	0.530473	0.00138612			
0.384625	0.000715601	3.337	0.00480662	0.437417	0.00155119	0.425918	0.00160553	0.53047	0.0014526			
0.384623	0.000779942	3.33881	0.00495744	0.437414	0.00134688	0.425915	0.00149671	0.530467	0.0013959			
0.38462	0.000825357	3.34063	0.00482096	0.437411	0.00157501	0.425912	0.00154037	0.530465	0.00134697			
0.384617	0.000820818	3.34244	0.00501958	0.437408	0.00151473	0.425909	0.00153137	0.530462	0.00142673			
0.384614	0.000758822	3.34425	0.00499757	0.437405	0.00156348	0.425906	0.0016401	0.530459	0.00153338			
0.384611	0.000609932	3.34606	0.00491967	0.437402	0.00161138	0.425903	0.00166713	0.530457	0.00153417			
0.384608	0.000772031	3.34787	0.00478943	0.437399	0.00165051	0.4259	0.00165079	0.530454	0.00150709			
0.384605	0.00081432	3.34969	0.00498083	0.437396	0.00161317	0.425898	0.00157443	0.530451	0.00156913			
0.384602	0.000872818	3.3515	0.00487959	0.437394	0.0014968	0.425895	0.00150281	0.530448	0.00153487			
0.384599	0.000814189	3.35331	0.00497213	0.437391	0.0016412	0.425892	0.00127702	0.530445	0.00143539			
0.384596	0.000722483	3.35512	0.00497605	0.437388	0.00148952	0.425889	0.00146847	0.530443	0.00165891			
0.384594	0.000948167	3.35695	0.00491177	0.437385	0.00165644	0.425886	0.00137344	0.53044	0.00145695			
0.384591	0.000699484	3.3588	0.00479673	0.437382	0.00145298	0.425883	0.00141414	0.530437	0.00130011			
0.384588	0.00101229	3.36064	0.00486921	0.437379	0.00148146	0.42588	0.00116836	0.530434	0.00148777			
0.384585	0.000534604	3.36248	0.00490715	0.437377	0.0015073	0.425878	0.00142269	0.530432	0.0015778			
0.384582	0.00069064	3.36432	0.00487431	0.437374	0.00155316	0.425875	0.00138267	0.530429	0.0015138			
0.384579	0.000789782	3.36616	0.0047539	0.437371	0.00144158	0.425872	0.00122776	0.530426	0.00147116			
0.384576	0.000706253	3.368	0.00498509	0.437368	0.00141641	0.425869	0.0013679	0.530423	0.00154546			
0.384574	0.000854896	3.36984	0.00488953	0.437366	0.0014638	0.425866	0.00129472	0.53042	0.00155214			
0.384571	0.000650667	3.37168	0.00484905	0.437363	0.00148268	0.425863	0.00133889	0.530417	0.00126509			
0.384568	0.000757431	3.37352	0.00506925	0.43736	0.00151108	0.425861	0.00133561	0.530414	0.00149897			
0.384565	0.000857507	3.37536	0.00494278	0.437357	0.00135134	0.425858	0.00130534	0.530412	0.00151552			
0.384562	0.000699045	3.3772	0.00502669	0.437354	0.00160172	0.425855	0.0014761	0.530409	0.00146139			
0.384559	0.000925765	3.37904	0.00496479	0.437351	0.00162036	0.425852	0.00134305	0.530406	0.00139808			
0.384556	0.000513846	3.38088	0.00488872	0.437349	0.00144389	0.425849	0.00136201	0.530403	0.0015767			
0.384553	0.00074113	3.38272	0.00491227	0.437346	0.00153783	0.425846	0.00149209	0.530401	0.00138726			
0.384551	0.000715073	3.38456	0.00491532	0.437343	0.00149196	0.425844	0.00153901	0.530398	0.00148414			
0.384548	0.000745525	3.38641	0.00496757	0.43734	0.00149344	0.425841	0.00142035	0.530395	0.00152815			
0.384545	0.000562489	3.38833	0.00470369	0.437337	0.0017493	0.425838	0.00139951	0.530392	0.00163124			
0.384542	0.000909871	3.39025	0.00494113	0.437334	0.00157824	0.425835	0.00139417	0.53039	0.00140142			
0.384539	0.000551821	3.39216	0.00495416	0.437331	0.00148578	0.425832	0.00127723	0.530387	0.0014823			
0.384536	0.00079382	3.39408	0.00486344	0.437329	0.00146802	0.425829	0.00149053	0.530384	0.00157016			
0.384533	0.000795786	3.396	0.00484694	0.437326	0.00171998	0.425826	0.00130207	0.530381	0.00147107			
0.38453	0.000888625	3.39791	0.00480007	0.437323	0.00146675	0.425824	0.00131339	0.530379	0.00152312			
0.384528	0.000888364	3.39983	0.00475603	0.43732	0.00145326	0.425821	0.00135088	0.530376	0.00141027			
0.384525	0.000722768	3.40175	0.00489259	0.437317	0.00156858	0.425818	0.001421	0.530373	0.00138113			
0.384522	0.000872834	3.40366	0.00489806	0.437314	0.00154044	0.425815	0.00153781	0.53037	0.0015152			
0.384519	0.000589119	3.40558	0.00503149	0.437311	0.00154621	0.425812	0.00146209	0.530367	0.00128356			
0.384516	0.00080084	3.4075	0.00478279	0.437308	0.00150094	0.425809	0.00146264	0.530365	0.00159448			
0.384513	0.000773949	3.40941	0.00495601	0.437306	0.00141532	0.425806	0.00143202	0.530362	0.00130315			
0.38451	0.000584098	3.41133	0.00489393	0.437303	0.00133082	0.425803	0.00122126	0.530359	0.00136699			
0.384507	0.000654868	3.41325	0.00472644	0.4373	0.00148404	0.425801	0.001483	0.530356	0.00131902			
0.384504	0.000702586	3.41517	0.00491445	0.437297	0.00162104	0.425798	0.00136861	0.530354	0.00138931			
0.384501	0.000533822	3.41709	0.00494781	0.437294	0.00140486	0.425795	0.00155523	0.530351	0.00143443			
0.384499	0.000751639	3.41907	0.00495959	0.437291	0.00148456	0.425792	0.00153424	0.530348	0.00122409			
0.384496	0.000696736	3.42106	0.00480415	0.437288	0.00135252	0.425789	0.00145779	0.530346	0.00128223			
0.384493	0.000675849	3.42305	0.00493565	0.437286	0.00157238	0.425787	0.00159651	0.530343	0.00147742			
0.38449	0.000472771	3.42504	0.00492101	0.437283	0.00153507	0.425784	0.00153804	0.53034	0.00139919			
0.384487	0.000547001	3.42703	0.00496601	0.43728	0.00148097	0.425781	0.00129583	0.530337	0.00126346			
0.384484	0.000979019	3.42901	0.00494462	0.437277	0.00132423	0.425778	0.00148292	0.530334	0.00141325			
0.384481	0.000624755	3.431	0.00492524	0.437274	0.00154694	0.425775	0.00143732	0.530332	0.00130748			
0.384478	0.000756031	3.43299	0.00487565	0.437271	0.0015283	0.425772	0.00140936	0.530329	0.00148217			
0.384475	0.000773736	3.43498	0.00486034	0.437268	0.00152389	0.42577	0.00137268	0.530326	0.00126807			
0.384473	0.00068286	3.43697	0.00489547	0.437266	0.00152081	0.425767	0.00138036	0.530323	0.0013114			
0.38447	0.000778486	3.43895	0.00486281	0.437263	0.00143701	0.425764	0.00160763	0.530321	0.00126473			
0.384467	0.00102987	3.44094	0.00489557	0.43726	0.00157016	0.425761	0.00134094	0.530318	0.00129606			
0.384464	0.000966258	3.44293	0.00486863	0.437257	0.00139208	0.425758	0.00170423	0.530315	0.00153152			
0.384461	0.000547785	3.44492	0.00488409	0.437254	0.00168146	0.425755	0.00135003	0.530312	0.00132621			
0.384458	0.000698259	3.44691	0.00484176	0.437251	0.0015913	0.425753	0.0014284	0.53031	0.00127945			
0.384455	0.000892247	3.44899	0.00484364	0.437248	0.00150235	0.42575	0.00162094	0.530307	0.00152963			
0.384452	0.000847792	3.45109	0.00484299	0.437245	0.00146608	0.425747	0.00144211	0.530304	0.00139423			
0.384449	0.000686706	3.45319	0.00478953	0.437243	0.00170859	0.425744	0.00169165	0.530301	0.00149943			
0.384447	0.000963252	3.45528	0.00485686	0.43724	0.00143723	0.425741	0.00169811	0.530299	0.00157881			
0.384444	0.000621687	3.45738	0.00487936	0.437237	0.00151395	0.425738	0.00162149	0.530296	0.00145831			
0.384441	0.000734576	3.45948	0.00502783	0.437234	0.00159236	0.425735	0.00135416	0.530293	0.0013091			
0.384438	0.000725389	3.46158	0.00495146	0.437231	0.00151615	0.425733	0.00160956	0.530291	0.00145323			
0.384435	0.000822495	3.46368	0.00482865	0.437228	0.00144735	0.42573	0.00150004	0.530288	0.00141135			
0.384432	0.000563387	3.46578	0.00497268	0.437225	0.00150158	0.425727	0.00156389	0.530285	0.0014201			
0.384429	0.000917153	3.46788	0.00475629	0.437222	0.00136008	0.425724	0.00135392	0.530282	0.00150732			
0.384426	0.000939645	3.46997	0.0047904	0.43722	0.00139665	0.425721	0.00145637	0.53028	0.00139111			
0.384423	0.000720184	3.47207	0.00505069	0.437217	0.00165159	0.425718	0.00141307	0.530277	0.00159211			
0.384421	0.000829361	3.47417	0.00507406	0.437214	0.00168696	0.425716	0.00156795	0.530274	0.00139974			
0.384418	0.000750393	3.47627	0.00510355	0.437211	0.00161171	0.425713	0.00159421	0.530271	0.00155903			
0.384415	0.000937525	3.47837	0.00487053	0.437208	0.00180804	0.42571	0.00174912	0.530268	0.0014601			
0.384412	0.000827003	3.4805	0.00476872	0.437205	0.0016781	0.425707	0.00145719	0.530266	0.00138246			
0.384409	0.000686023	3.48264	0.00496813	0.437203	0.00159323	0.425704	0.00140436	0.530263	0.00147345			
0.384406	0.00061634	3.48478	0.0051254	0.4372	0.00153262	0.425701	0.00146438	0.530261	0.00146049			
0.384403	0.000837602	3.48691	0.00488167	0.437197	0.0017349	0.425698	0.00147502	0.530258	0.00151939			
0.384401	0.000813527	3.48905	0.00491613	0.437194	0.00186758	0.425696	0.00127806	0.530255	0.00154125			
0.384398	0.000648369	3.49119	0.00490005	0.437191	0.00157796	0.425693	0.00144535	0.530252	0.00157331			
0.384395	0.000903502	3.49332	0.004923	0.437188	0.00150504	0.42569	0.00143119	0.530249	0.00151733			
0.384392	0.000694818	3.49546	0.00483478	0.437186	0.0015934	0.425687	0.00157193	0.530247	0.0015968			
0.384389	0.000681886	3.49759	0.00491514	0.437183	0.00149703	0.425684	0.00174134	0.530244	0.0013643			
0.384386	0.000820786	3.49973	0.00502161	0.43718	0.00148225	0.425681	0.00126909	0.530241	0.00160697			
0.384383	0.000784769	3.50187	0.00503343	0.437177	0.00172857	0.425678	0.00157498	0.530239	0.00158476			
0.384381	0.000850642	3.504	0.00479254	0.437174	0.0017558	0.425676	0.00146342	0.530236	0.00142227			
0.384378	0.00078102	3.50614	0.00479498	0.437171	0.0016189	0.425673	0.00151233	0.530233	0.00124755			
0.384375	0.000638232	3.50828	0.00491496	0.437168	0.00164575	0.42567	0.00119496	0.53023	0.00149363			
0.384372	0.000608386	3.51041	0.0048823	0.437165	0.00159853	0.425667	0.00146004	0.530227	0.00152001			
0.384369	0.000934414	3.51253	0.0048091	0.437162	0.00152692	0.425664	0.00136673	0.530225	0.0015229			
0.384366	0.000737028	3.51463	0.00502651	0.437159	0.00162285	0.425661	0.00143837	0.530222	0.00147172			
0.384363	0.00100243	3.51674	0.00484571	0.437156	0.00172043	0.425658	0.00129735	0.530219	0.00153136			
0.38436	0.000630558	3.51885	0.00478544	0.437154	0.0016431	0.425656	0.00139308	0.530217	0.00137855			
0.384357	0.00102059	3.52096	0.00496896	0.437151	0.00153333	0.425653	0.00133092	0.530214	0.0014902			
0.384355	0.000750963	3.52306	0.00495477	0.437148	0.00163884	0.42565	0.00144066	0.530211	0.00139631			
0.384352	0.000695389	3.52517	0.00484607	0.437145	0.00146526	0.425647	0.00132078	0.530209	0.00133924			
0.384349	0.000773625	3.52728	0.00491618	0.437142	0.00163152	0.425644	0.00145823	0.530206	0.00153934			
0.384346	0.000981581	3.52939	0.00495251	0.437139	0.00170387	0.425642	0.00142902	0.530203	0.00155139			
0.384343	0.00078045	3.53149	0.00496676	0.437137	0.00167135	0.425639	0.00144711	0.5302	0.00133852			
0.38434	0.00066291	3.5336	0.00493693	0.437134	0.00152983	0.425636	0.00113077	0.530198	0.00127357			
0.384337	0.000721237	3.53571	0.0050121	0.437131	0.00168974	0.425633	0.00135634	0.530195	0.00139254			
0.384334	0.000672273	3.53782	0.0048984	0.437128	0.00175184	0.42563	0.00126144	0.530192	0.00155209			
0.384332	0.000692223	3.53992	0.00490999	0.437125	0.00146995	0.425627	0.00153311	0.530189	0.00138056			
0.384329	0.000826738	3.54203	0.00487457	0.437122	0.0017242	0.425624	0.00149726	0.530186	0.00143408			
0.384326	0.000603192	3.54414	0.00481873	0.437119	0.00156313	0.425622	0.00130451	0.530184	0.00148283			
0.384323	0.000745363	3.54616	0.00475296	0.437117	0.00183881	0.425619	0.00142594	0.530181	0.00140581			
0.38432	0.000834829	3.54817	0.00473143	0.437114	0.00163079	0.425616	0.00181199	0.530178	0.00148262			
0.384317	0.000615406	3.55017	0.00498794	0.437111	0.00156706	0.425613	0.00130579	0.530176	0.00151048			
0.384314	0.000852631	3.55218	0.00495864	0.437108	0.00166201	0.42561	0.00129916	0.530173	0.00145497			
0.384312	0.00104525	3.55419	0.00493458	0.437105	0.00179525	0.425607	0.00145113	0.53017	0.00136157			
0.384309	0.00064653	3.5562	0.00500187	0.437102	0.00153456	0.425604	0.00156064	0.530168	0.00144204			
0.384306	0.000690536	3.5582	0.00486444	0.4371	0.00147175	0.425602	0.00151177	0.530165	0.00153428			
0.384303	0.000838047	3.56021	0.00476327	0.437097	0.00143231	0.425599	0.0016615	0.530162	0.00155384			
0.3843	0.000563511	3.56222	0.00499043	0.437094	0.00149605	0.425596	0.00139432	0.53016	0.00129639			
0.384297	0.000748499	3.56423	0.00479787	0.437091	0.00160978	0.425593	0.00140871	0.530157	0.00153873			
0.384294	0.000644021	3.56623	0.00495735	0.437088	0.00156472	0.42559	0.00162927	0.530154	0.00146123			
0.384291	0.000537437	3.56824	0.00498299	0.437085	0.00149034	0.425588	0.0013981	0.530151	0.00132662			
0.384288	0.000550674	3.57025	0.00479007	0.437082	0.00149295	0.425585	0.00150607	0.530149	0.00142794			
0.384285	0.000586726	3.57226	0.00487328	0.43708	0.00163246	0.425582	0.0014139	0.530146	0.00126649			
0.384282	0.000766896	3.57426	0.00490032	0.437077	0.00165483	0.425579	0.0013059	0.530143	0.00138954			
0.384279	0.00073323	3.57627	0.00488533	0.437074	0.00158307	0.425576	0.00143283	0.530141	0.00141429			
0.384277	0.000700485	3.57826	0.00499003	0.437071	0.00154755	0.425574	0.00141585	0.530138	0.00141909			
0.384274	0.000886573	3.58017	0.00474002	0.437068	0.00145366	0.425571	0.00134267	0.530135	0.0015113			
0.384271	0.000763766	3.58206	0.00502115	0.437065	0.00163721	0.425568	0.00135084	0.530132	0.00144197			
0.384268	0.000768527	3.58396	0.00495532	0.437062	0.00152433	0.425565	0.00146521	0.530129	0.00160111			
0.384265	0.00061341	3.58586	0.00496546	0.43706	0.00152501	0.425562	0.00140807	0.530126	0.00138123			
0.384262	0.000728408	3.58776	0.00472417	0.437057	0.00151149	0.42556	0.00148256	0.530124	0.00141712			
0.384259	0.000787902	3.58966	0.00494498	0.437054	0.00164717	0.425557	0.00138057	0.530121	0.00149426			
0.384256	0.000738123	3.59155	0.00490807	0.437051	0.00157466	0.425554	0.00139642	0.530118	0.00140114			
0.384253	0.00057401	3.59345	0.00497068	0.437048	0.00166185	0.425551	0.00157393	0.530115	0.00163211			
0.38425	0.000764958	3.59535	0.0047966	0.437045	0.00162254	0.425548	0.00142342	0.530112	0.00134366			
0.384247	0.000570192	3.59725	0.00473658	0.437042	0.0013569	0.425545	0.00129575	0.53011	0.00162173			
0.384245	0.00052487	3.59915	0.00479349	0.43704	0.0015452	0.425543	0.00168537	0.530107	0.00130297			
0.384242	0.000585329	3.60105	0.00491035	0.437037	0.00153169	0.42554	0.0011613	0.530104	0.00133219			
0.384239	0.000726931	3.60294	0.00491402	0.437034	0.00167961	0.425537	0.00144624	0.530101	0.00154208			
0.384236	0.000639843	3.60484	0.00490986	0.437031	0.00160901	0.425534	0.00147346	0.530098	0.00156244			
0.384233	0.000651964	3.60674	0.00484297	0.437028	0.00137726	0.425531	0.00142044	0.530095	0.00136289			
0.38423	0.000767468	3.60864	0.00497294	0.437025	0.00144589	0.425528	0.0012104	0.530093	0.00137152			
0.384227	0.000528693	3.61054	0.00485348	0.437022	0.00159088	0.425526	0.00136445	0.53009	0.00140312			
0.384224	0.000852459	3.61239	0.00494131	0.43702	0.00153275	0.425523	0.00117255	0.530087	0.00132827			
0.384221	0.000637333	3.61422	0.0047752	0.437017	0.00168239	0.42552	0.00128888	0.530084	0.00164239			
0.384219	0.000833614	3.61605	0.00491018	0.437014	0.00154881	0.425517	0.00140332	0.530082	0.00151156			
0.384216	0.000783928	3.61788	0.00478442	0.437011	0.00166953	0.425514	0.00154569	0.530079	0.00141406			
0.384213	0.000725413	3.61971	0.00484557	0.437008	0.00170204	0.425512	0.00132949	0.530076	0.00146166			
0.38421	0.000620212	3.62155	0.00483886	0.437005	0.00155273	0.425509	0.00156458	0.530074	0.00147336			
0.384207	0.000778225	3.62338	0.00496564	0.437002	0.00151088	0.425506	0.00137241	0.53007	0.00144093			
0.384204	0.000793359	3.62521	0.00496908	0.437	0.00141041	0.425503	0.00120823	0.530068	0.00157876			
0.384201	0.000756149	3.62704	0.00486991	0.436997	0.00154915	0.4255	0.00148009	0.530065	0.00136352			
0.384199	0.000636833	3.62887	0.00487739	0.436994	0.00140591	0.425497	0.00157288	0.530062	0.00166225			
0.384196	0.000762083	3.6307	0.00491262	0.436991	0.00164121	0.425494	0.00150783	0.53006	0.00151664			
0.384193	0.000582687	3.63253	0.00490186	0.436988	0.00142433	0.425492	0.00116431	0.530057	0.00131904			
0.38419	0.000902934	3.63436	0.00487684	0.436985	0.00151696	0.425489	0.00131369	0.530054	0.00133076			
0.384187	0.000687319	3.63619	0.00499019	0.436983	0.00150185	0.425486	0.0014215	0.530051	0.00129275			
0.384184	0.000622554	3.63802	0.00491306	0.43698	0.00146681	0.425483	0.00143577	0.530049	0.00150758			
0.384182	0.000898399	3.63986	0.00479764	0.436977	0.0017289	0.42548	0.00150205	0.530046	0.00149333			
0.384179	0.000730328	3.64169	0.00497966	0.436974	0.00147237	0.425478	0.00136098	0.530043	0.00125813			
0.384176	0.000591807	3.64353	0.00500921	0.436971	0.00150216	0.425475	0.00124691	0.530041	0.00136596			
0.384173	0.000666926	3.64538	0.00494943	0.436968	0.00160912	0.425472	0.00132556	0.530038	0.00152509			
0.38417	0.000489085	3.64723	0.00486946	0.436965	0.00161654	0.425469	0.00126859	0.530035	0.00143051			
0.384167	0.000775137	3.64908	0.00488285	0.436962	0.00165532	0.425466	0.00130102	0.530033	0.00133195			
0.384164	0.000704555	3.65093	0.00501583	0.43696	0.0014617	0.425463	0.00132107	0.53003	0.00143598			
0.384161	0.000764754	3.65278	0.00481811	0.436957	0.00153461	0.42546	0.00136567	0.530027	0.00139514			
0.384158	0.000743856	3.65463	0.00480697	0.436954	0.00165585	0.425457	0.00154027	0.530024	0.00156708			
0.384155	0.000639543	3.65648	0.00489037	0.436951	0.00144389	0.425454	0.00138184	0.530022	0.00144994			
0.384152	0.000642049	3.65833	0.00499283	0.436948	0.0015354	0.425452	0.00143422	0.530019	0.00142033			
0.38415	0.000755055	3.66018	0.00489465	0.436945	0.0016595	0.425449	0.00145079	0.530016	0.00149664			
0.384147	0.000656395	3.66203	0.00475073	0.436942	0.00162369	0.425446	0.00142492	0.530013	0.00139965			
