lap4_13_samp	cur4_13_samp	lap4_14_samp	cur4_14_samp	lap4_15_samp	cur4_15_samp	lap4_16_samp	cur4_16_samp	sub2	ind_t	ind_delta_vm
0.514714	0.00371895	0.545592	0.00367172	0.456816	0.00365697	0.501833	0.0037144			
0.514711	0.00362229	0.545589	0.00350526	0.456813	0.00348636	0.50183	0.0035918			
0.514708	0.00365327	0.545586	0.00369702	0.45681	0.00359797	0.501827	0.00364339			
0.514706	0.00364368	0.545584	0.00356284	0.456807	0.00371454	0.501825	0.00360222			
0.514702	0.00352983	0.545581	0.00358416	0.456804	0.00366952	0.501822	0.00372594			
0.5147	0.0036103	0.545577	0.00339578	0.456801	0.00377836	0.501819	0.00365104			
0.514697	0.00337417	0.545575	0.00344884	0.456798	0.00355731	0.501816	0.00370401			
0.514694	0.00355415	0.545572	0.00373359	0.456795	0.00362598	0.501813	0.00363076			
0.514691	0.00357655	0.545568	0.0035998	0.456792	0.00362154	0.50181	0.00375506			
0.514688	0.00381077	0.545565	0.00377963	0.45679	0.00355613	0.501808	0.00360779			
0.514685	0.00362109	0.545563	0.00368774	0.456787	0.00365898	0.501805	0.00367989			
0.514682	0.00352886	0.54556	0.00351493	0.456784	0.00361546	0.501802	0.00355637			
0.514679	0.00356074	0.545556	0.00359571	0.456781	0.0037047	0.501799	0.00369584			
0.514676	0.00369142	0.545554	0.00364927	0.456778	0.00358759	0.501796	0.00376663			
0.514673	0.0037135	0.545551	0.00358255	0.456775	0.00353991	0.501793	0.00356859			
0.51467	0.00346337	0.545548	0.0035424	0.456772	0.00387683	0.50179	0.00351061			
0.514667	0.00376443	0.545545	0.00377904	0.456769	0.00374773	0.501787	0.00380976			
0.514665	0.00379601	0.545542	0.0034738	0.456766	0.00372753	0.501785	0.00356035			
0.514662	0.00370034	0.545539	0.00369376	0.456764	0.00371169	0.501782	0.0037493			
0.514659	0.00375915	0.545536	0.00357335	0.456761	0.00372698	0.501779	0.00350928			
0.514656	0.00365268	0.545533	0.00365042	0.456758	0.00353204	0.501776	0.00364258			
0.514653	0.00356327	0.54553	0.00339684	0.456755	0.00353942	0.501773	0.00346817			
0.51465	0.0034242	0.545528	0.00361537	0.456752	0.00369788	0.50177	0.00378768			
0.514647	0.00366349	0.545525	0.00345241	0.456749	0.00356502	0.501768	0.00354415			
0.514644	0.00358432	0.545522	0.00373736	0.456746	0.00347108	0.501765	0.00378379			
0.514641	0.00346894	0.545519	0.00363263	0.456743	0.00389423	0.501762	0.00372672			
0.514638	0.00379096	0.545516	0.00362278	0.45674	0.00377078	0.501759	0.00370188			
0.514635	0.00369903	0.545513	0.00375967	0.456738	0.00366935	0.501756	0.00360246			
0.514632	0.00348836	0.54551	0.00355294	0.456735	0.00375979	0.501753	0.00355205			
0.514629	0.0037704	0.545507	0.00356981	0.456732	0.00357218	0.50175	0.00382185			
0.514627	0.00366922	0.545504	0.00357825	0.456729	0.00363761	0.501748	0.00364704			
0.514624	0.00351314	0.545501	0.00362922	0.456726	0.00360075	0.501745	0.00363759			
0.514621	0.00380159	0.545499	0.00351921	0.456723	0.00362676	0.501742	0.0035282			
0.514618	0.00344692	0.545496	0.00352803	0.456721	0.00358103	0.50174	0.00361066			
0.514615	0.00383967	0.545493	0.00371046	0.456718	0.00368436	0.501737	0.00371061			
0.514612	0.00364089	0.54549	0.0036911	0.456715	0.00360716	0.501734	0.00350668			
0.51461	0.00348498	0.545487	0.00342783	0.456712	0.00352134	0.501731	0.00354685			
0.514607	0.00384432	0.545484	0.00368185	0.456709	0.00354453	0.501728	0.00371591			
0.514604	0.00357417	0.545481	0.00371794	0.456706	0.00369777	0.501726	0.00355687			
0.514601	0.00369699	0.545478	0.00348558	0.456704	0.00362201	0.501723	0.00377947			
0.514598	0.00366144	0.545475	0.00353684	0.456701	0.00377576	0.50172	0.00370511			
0.514596	0.00372138	0.545472	0.00386594	0.456698	0.00358066	0.501717	0.00364315			
0.514593	0.0035114	0.545469	0.00357603	0.456695	0.00364466	0.501714	0.00376946			
0.51459	0.00381322	0.545466	0.00363501	0.456692	0.00370639	0.501712	0.00352299			
0.514587	0.00369423	0.545464	0.00370369	0.456689	0.00366197	0.501709	0.00360125			
0.514584	0.0035693	0.545461	0.00360014	0.456686	0.00358668	0.501706	0.00365105			
0.514581	0.00356286	0.545458	0.00368744	0.456683	0.00356817	0.501704	0.00365109			
0.514578	0.00374304	0.545455	0.00350457	0.45668	0.00358259	0.501701	0.0036643			
0.514575	0.00353818	0.545452	0.00354584	0.456677	0.00388318	0.501698	0.00357534			
0.514573	0.00367331	0.545449	0.0035398	0.456675	0.00355284	0.501695	0.0035145			
0.51457	0.00368891	0.545446	0.00377259	0.456672	0.00340185	0.501692	0.00354733			
0.514567	0.00337103	0.545443	0.0036409	0.456669	0.00365206	0.50169	0.00355941			
0.514564	0.00353116	0.54544	0.00344473	0.456666	0.00352001	0.501687	0.00372563			
0.514561	0.00369587	0.545437	0.00375482	0.456663	0.00368794	0.501684	0.00375259			
0.514558	0.00364818	0.545434	0.00370827	0.45666	0.00373873	0.501681	0.00355298			
0.514555	0.00352547	0.545431	0.00355353	0.456657	0.00376915	0.501678	0.00363903			
0.514552	0.00369724	0.545428	0.00351294	0.456655	0.00384349	0.501675	0.00373804			
0.51455	0.00356665	0.545425	0.00373899	0.456652	0.00363418	0.501672	0.00359204			
0.514547	0.00363582	0.545423	0.00359556	0.456649	0.00392551	0.50167	0.00381226			
0.514544	0.00375914	0.54542	0.00354306	0.456646	0.00358454	0.501667	0.00371656			
0.514541	0.00363497	0.545417	0.00361545	0.456643	0.00366493	0.501664	0.00353878			
0.514538	0.00373681	0.545414	0.00362331	0.45664	0.00359391	0.501661	0.00377812			
0.514535	0.00364243	0.545411	0.00352225	0.456637	0.00371415	0.501658	0.00344339			
0.514532	0.00363522	0.545408	0.0036035	0.456634	0.00370249	0.501655	0.00363677			
0.51453	0.00344363	0.545405	0.00339909	0.456631	0.00362175	0.501652	0.00340942			
0.514527	0.00362899	0.545403	0.0037871	0.456628	0.00365367	0.501649	0.00355619			
0.514524	0.00376767	0.5454	0.00361301	0.456626	0.00362832	0.501647	0.00390731			
0.514521	0.00366315	0.545397	0.00352705	0.456623	0.00361906	0.501644	0.00358927			
0.514518	0.00365155	0.545394	0.00363007	0.45662	0.00361802	0.501641	0.00358738			
0.514515	0.00364437	0.545391	0.0035135	0.456617	0.00351347	0.501638	0.00363808			
0.514512	0.00371007	0.545388	0.00363149	0.456614	0.00374007	0.501635	0.00350506			
0.514509	0.00360727	0.545385	0.00372979	0.456611	0.00359728	0.501632	0.00361072			
0.514506	0.00370983	0.545382	0.00357302	0.456608	0.00343834	0.501629	0.00364586			
0.514503	0.00357076	0.545379	0.00371604	0.456606	0.00359267	0.501626	0.00363408			
0.5145	0.00373069	0.545376	0.00362139	0.456603	0.00365095	0.501623	0.00389397			
0.514497	0.00372489	0.545373	0.00342129	0.4566	0.00352335	0.501621	0.00371588			
0.514494	0.00348812	0.545371	0.00353773	0.456597	0.00362205	0.501618	0.00368374			
0.514491	0.0037443	0.545368	0.00357279	0.456594	0.00359364	0.501615	0.00361729			
0.514488	0.00363791	0.545365	0.00362523	0.456591	0.00350992	0.501612	0.00359063			
0.514485	0.0037189	0.545362	0.00363723	0.456589	0.00355414	0.501609	0.00357361			
0.514483	0.0037949	0.545359	0.00376205	0.456586	0.00365177	0.501607	0.00351645			
0.51448	0.00351957	0.545356	0.00352748	0.456583	0.00353062	0.501604	0.00363221			
0.514477	0.00379609	0.545353	0.00361618	0.45658	0.00360803	0.501601	0.0037241			
0.514474	0.00369991	0.54535	0.00368079	0.456577	0.0035988	0.501598	0.00364986			
0.514471	0.00368253	0.545347	0.00356415	0.456574	0.00371501	0.501595	0.00331206			
0.514468	0.00370773	0.545344	0.00349815	0.456571	0.00371412	0.501593	0.00363663			
0.514465	0.00370424	0.545341	0.00350242	0.456568	0.00365706	0.50159	0.00347443			
0.514462	0.00373462	0.545338	0.00346422	0.456565	0.00340065	0.501587	0.00370041			
0.514459	0.00346407	0.545335	0.00345972	0.456562	0.00350832	0.501584	0.00352645			
0.514457	0.00361635	0.545332	0.00363221	0.45656	0.00352179	0.501581	0.00355146			
0.514454	0.00366179	0.545329	0.00379455	0.456557	0.00360205	0.501579	0.0036833			
0.514451	0.00364845	0.545326	0.00372637	0.456554	0.00354136	0.501576	0.00379678			
0.514448	0.00359687	0.545323	0.00368484	0.456551	0.00363563	0.501573	0.00358057			
0.514445	0.00382136	0.54532	0.00374634	0.456548	0.0036788	0.50157	0.00365018			
0.514442	0.00357156	0.545317	0.00357381	0.456545	0.00356246	0.501567	0.00357991			
0.51444	0.00351047	0.545314	0.00342702	0.456542	0.00374512	0.501565	0.0035629			
0.514436	0.00369758	0.545312	0.00371066	0.456539	0.00363033	0.501561	0.00356621			
0.514434	0.00360365	0.545309	0.00355376	0.456537	0.00376339	0.501559	0.00345164			
0.514431	0.00353387	0.545306	0.00368976	0.456534	0.00359921	0.501556	0.0035275			
0.514428	0.00368778	0.545303	0.00351646	0.456531	0.00365096	0.501552	0.00354477			
0.514425	0.00347584	0.5453	0.00343491	0.456528	0.00362964	0.50155	0.00367873			
0.514422	0.00345173	0.545297	0.00363982	0.456525	0.00328474	0.501547	0.0036011			
0.514419	0.00362886	0.545294	0.00367824	0.456522	0.00353138	0.501544	0.00352911			
0.514416	0.00363471	0.545291	0.00359295	0.456519	0.00353626	0.501541	0.00360113			
0.514413	0.0035929	0.545288	0.00354065	0.456516	0.00340039	0.501538	0.00354186			
0.51441	0.00368699	0.545286	0.00368935	0.456513	0.00340783	0.501535	0.00351256			
0.514407	0.003609	0.545283	0.00371821	0.45651	0.00389144	0.501532	0.00365732			
0.514404	0.00366468	0.54528	0.0035387	0.456507	0.00369755	0.501529	0.00363281			
0.514402	0.00378593	0.545277	0.00363035	0.456504	0.00361854	0.501527	0.00366832			
0.514399	0.00376769	0.545274	0.00364178	0.456502	0.00367607	0.501524	0.00381361			
0.514396	0.00357845	0.545271	0.00359623	0.456499	0.00357539	0.501521	0.00365322			
0.514393	0.00354744	0.545268	0.00358004	0.456496	0.00370706	0.501518	0.00370872			
0.51439	0.00346631	0.545265	0.00361524	0.456493	0.00369332	0.501515	0.00380845			
0.514388	0.00352349	0.545262	0.00350144	0.45649	0.00385089	0.501512	0.00361895			
0.514385	0.00351443	0.545259	0.00368768	0.456487	0.00382058	0.501509	0.00364626			
0.514382	0.00359051	0.545256	0.00342839	0.456484	0.00382852	0.501507	0.00353274			
0.514379	0.00346544	0.545253	0.00366285	0.456481	0.00388657	0.501504	0.00366103			
0.514376	0.00360272	0.54525	0.00380404	0.456479	0.00348129	0.501501	0.00369713			
0.514373	0.00359668	0.545247	0.003676	0.456476	0.00375645	0.501498	0.00372839			
0.514371	0.003743	0.545244	0.00360973	0.456473	0.0036035	0.501496	0.00360801			
0.514368	0.00367931	0.545241	0.00348438	0.45647	0.00378724	0.501493	0.00360098			
0.514364	0.00353286	0.545238	0.00382857	0.456467	0.00366332	0.50149	0.00354324			
0.514362	0.00373377	0.545235	0.00384282	0.456464	0.0036559	0.501487	0.00375589			
0.514359	0.00357896	0.545232	0.00356106	0.456461	0.00363492	0.501484	0.00360775			
0.514356	0.00352947	0.545229	0.00333333	0.456459	0.00381276	0.501482	0.00369689			
0.514353	0.00364399	0.545226	0.00376124	0.456456	0.00360961	0.501478	0.00388069			
0.51435	0.00343514	0.545223	0.0037603	0.456453	0.00353423	0.501476	0.00365887			
0.514347	0.00360278	0.54522	0.00345639	0.45645	0.00357354	0.501473	0.00361194			
0.514344	0.00357942	0.545218	0.00346221	0.456447	0.00369192	0.50147	0.00373936			
0.514341	0.00344719	0.545215	0.00352332	0.456444	0.00351901	0.501467	0.00365972			
0.514339	0.00387717	0.545212	0.00372521	0.456441	0.00371159	0.501464	0.00358793			
0.514336	0.00354124	0.545209	0.00378268	0.456438	0.00340165	0.501461	0.00378324			
0.514333	0.00354497	0.545206	0.00351647	0.456435	0.00353909	0.501459	0.00366935			
0.51433	0.00364655	0.545203	0.00369368	0.456433	0.00359016	0.501456	0.00365596			
0.514327	0.00368035	0.5452	0.00356467	0.456429	0.00367995	0.501453	0.00378001			
0.514324	0.00388813	0.545197	0.00368335	0.456427	0.0037173	0.50145	0.00371037			
0.514321	0.00362477	0.545194	0.00367701	0.456424	0.00361161	0.501447	0.00375374			
0.514318	0.00370272	0.54519	0.00380521	0.456421	0.00350227	0.501444	0.00373137			
0.514315	0.00376483	0.545188	0.00358625	0.456418	0.00359276	0.501441	0.0035269			
0.514313	0.00341637	0.545185	0.00367758	0.456415	0.00363043	0.501439	0.0036728			
0.51431	0.00366182	0.545182	0.003701	0.456412	0.00363587	0.501436	0.00352874			
0.514307	0.00376233	0.545179	0.00375553	0.456409	0.0036769	0.501433	0.00363855			
0.514304	0.00356283	0.545176	0.00378794	0.456406	0.00387943	0.50143	0.0037258			
0.514301	0.00367379	0.545173	0.00371541	0.456403	0.00359295	0.501427	0.00349322			
0.514298	0.00353452	0.54517	0.00351039	0.456401	0.00360732	0.501424	0.00374379			
0.514296	0.00370127	0.545167	0.00352832	0.456398	0.00344151	0.501421	0.00374124			
0.514293	0.00372048	0.545164	0.00349206	0.456395	0.00354091	0.501418	0.00370189			
0.514289	0.00379217	0.545162	0.00375972	0.456392	0.00357362	0.501415	0.00353398			
0.514287	0.00372005	0.545158	0.00354898	0.456389	0.00361459	0.501413	0.00368653			
0.514284	0.00370171	0.545155	0.00367709	0.456386	0.00345959	0.50141	0.00366596			
0.514281	0.00346777	0.545153	0.00363025	0.456383	0.00346262	0.501407	0.00358028			
0.514278	0.00366199	0.54515	0.00352536	0.45638	0.00389983	0.501404	0.00353651			
0.514275	0.00364732	0.545146	0.00358318	0.456377	0.003675	0.501401	0.00365287			
0.514272	0.00371339	0.545143	0.00371353	0.456374	0.00368562	0.501398	0.00360962			
0.514269	0.00335602	0.545141	0.00360527	0.456371	0.00369831	0.501395	0.00370319			
0.514266	0.00357878	0.545138	0.00350954	0.456369	0.00363705	0.501392	0.00345517			
0.514264	0.00355466	0.545135	0.00356916	0.456366	0.00369409	0.50139	0.00361126			
0.514261	0.00355507	0.545132	0.00353802	0.456363	0.00380865	0.501387	0.00362681			
0.514258	0.00383952	0.545129	0.00361066	0.45636	0.00366177	0.501384	0.00363762			
0.514255	0.00364475	0.545126	0.00358504	0.456357	0.0036034	0.501381	0.00374614			
0.514252	0.0037858	0.545123	0.00345519	0.456354	0.00348253	0.501378	0.00367784			
0.514249	0.00336446	0.54512	0.00353276	0.456351	0.0036206	0.501375	0.00365065			
0.514246	0.00353039	0.545117	0.00354976	0.456349	0.00351617	0.501373	0.00372392			
0.514244	0.00362404	0.545115	0.00374498	0.456346	0.00371073	0.50137	0.00386594			
0.514241	0.00354621	0.545112	0.00368027	0.456343	0.00361259	0.501367	0.00372841			
0.514238	0.00364613	0.545108	0.00374308	0.45634	0.00365385	0.501364	0.00352185			
0.514235	0.00361576	0.545105	0.00339881	0.456337	0.00370276	0.501361	0.0037543			
0.514232	0.00365988	0.545103	0.00357669	0.456334	0.00369676	0.501358	0.0036455			
0.514229	0.00369049	0.5451	0.00332883	0.456331	0.00380056	0.501356	0.00367435			
0.514226	0.00366031	0.545097	0.00357142	0.456328	0.00358424	0.501353	0.00356587			
0.514223	0.00353515	0.545094	0.00367356	0.456325	0.0037615	0.50135	0.00365928			
0.51422	0.00362946	0.545091	0.00365557	0.456323	0.00362295	0.501347	0.00370845			
0.514218	0.00354327	0.545088	0.00367439	0.45632	0.00348709	0.501345	0.00372107			
0.514215	0.00343232	0.545085	0.00380176	0.456317	0.00352101	0.501342	0.00356811			
0.514212	0.00370523	0.545082	0.00373476	0.456314	0.00372606	0.501339	0.00378205			
0.514209	0.00352433	0.545079	0.00355362	0.456311	0.00373565	0.501336	0.00361399			
0.514206	0.00349801	0.545076	0.00339314	0.456308	0.00359907	0.501333	0.00349812			
0.514203	0.00364657	0.545074	0.00368843	0.456305	0.00364126	0.50133	0.00369689			
0.5142	0.0036229	0.545071	0.00371131	0.456302	0.00387808	0.501328	0.00366833			
0.514197	0.00363481	0.545068	0.00346197	0.456299	0.00372002	0.501325	0.00372962			
0.514194	0.00361177	0.545065	0.00354249	0.456297	0.00349726	0.501322	0.00368953			
0.514191	0.00377754	0.545062	0.00349456	0.456294	0.00342903	0.501319	0.0036491			
0.514188	0.00377527	0.545058	0.00361006	0.456291	0.00364621	0.501317	0.00372724			
0.514186	0.0035377	0.545056	0.00371342	0.456288	0.0038078	0.501314	0.00380385			
0.514183	0.00364748	0.545053	0.00366903	0.456285	0.00364258	0.501311	0.00353569			
0.51418	0.00358793	0.54505	0.003542	0.456282	0.0036337	0.501308	0.00375796			
0.514177	0.00376854	0.545047	0.00344561	0.456279	0.00373999	0.501305	0.00367879			
0.514174	0.00352605	0.545044	0.00354165	0.456276	0.00364064	0.501303	0.00360929			
0.514171	0.0037492	0.545041	0.00370279	0.456274	0.00345455	0.5013	0.00343434			
0.514168	0.00354999	0.545038	0.00359922	0.456271	0.00381836	0.501297	0.00363618			
0.514165	0.00376858	0.545035	0.00355487	0.456268	0.0036575	0.501294	0.00365117			
0.514163	0.00380633	0.545032	0.00354315	0.456265	0.00351937	0.501291	0.00363621			
0.51416	0.00366165	0.545029	0.00381771	0.456262	0.00380339	0.501288	0.00355043			
0.514156	0.00358723	0.545026	0.00363744	0.456259	0.0035123	0.501285	0.00376945			
0.514154	0.00367625	0.545023	0.00361574	0.456256	0.00354448	0.501283	0.00353552			
0.514151	0.0037361	0.545021	0.00375471	0.456253	0.0037315	0.50128	0.00356395			
0.514148	0.00358674	0.545018	0.00361247	0.45625	0.00362623	0.501277	0.00346356			
0.514145	0.00376609	0.545015	0.00361157	0.456247	0.00353707	0.501274	0.00371082			
0.514142	0.0034888	0.545012	0.00350292	0.456244	0.00353739	0.501271	0.00373668			
0.514139	0.00361682	0.545009	0.00359605	0.456241	0.00372861	0.501268	0.0037451			
0.514137	0.00380483	0.545006	0.00358084	0.456239	0.0033681	0.501266	0.00362977			
0.514134	0.00351303	0.545003	0.0036668	0.456236	0.00359413	0.501263	0.00368457			
0.514131	0.00370353	0.545	0.0035955	0.456233	0.00346535	0.50126	0.00362901			
0.514128	0.00363083	0.544997	0.00373179	0.45623	0.00371861	0.501257	0.00364714			
0.514125	0.00359898	0.544994	0.00374711	0.456227	0.00377988	0.501254	0.00344843			
0.514122	0.00349378	0.544991	0.00367189	0.456224	0.00349177	0.501251	0.00363325			
0.514119	0.00358869	0.544988	0.00382481	0.456221	0.00362501	0.501248	0.00365821			
0.514116	0.00354004	0.544985	0.00346792	0.456219	0.00365079	0.501245	0.00370764			
0.514113	0.0034802	0.544983	0.00367597	0.456216	0.00348655	0.501242	0.00365072			
0.51411	0.00345385	0.54498	0.00366016	0.456213	0.00370095	0.50124	0.00356599			
0.514107	0.00358835	0.544977	0.0037094	0.45621	0.00361983	0.501237	0.00350542			
0.514104	0.0038306	0.544974	0.00340306	0.456207	0.00362192	0.501234	0.00362776			
0.514101	0.00355134	0.544971	0.0035668	0.456204	0.00356647	0.501231	0.00359127			
0.514098	0.00385298	0.544968	0.00351073	0.456201	0.00354018	0.501228	0.00367098			
0.514095	0.00377895	0.544965	0.00367882	0.456199	0.00353692	0.501225	0.00353348			
0.514092	0.00365529	0.544962	0.00357637	0.456196	0.00354975	0.501222	0.00366457			
0.514089	0.00366702	0.544959	0.00369917	0.456193	0.00368656	0.501219	0.00368512			
0.514086	0.00368234	0.544956	0.00379742	0.45619	0.00357823	0.501217	0.00355318			
0.514084	0.00353917	0.544953	0.00362833	0.456187	0.00347303	0.501214	0.00385529			
0.514081	0.00363906	0.54495	0.00346931	0.456184	0.00352634	0.501211	0.00390312			
0.514078	0.00379095	0.544947	0.00348245	0.456181	0.0035608	0.501208	0.00359164			
0.514075	0.0036027	0.544944	0.00381739	0.456178	0.00357121	0.501206	0.00358766			
0.514072	0.00381343	0.544941	0.00374998	0.456175	0.00364746	0.501203	0.00374904			
0.514069	0.00367424	0.544938	0.00350206	0.456172	0.00367143	0.5012	0.00355664			
0.514066	0.00350994	0.544934	0.00365264	0.45617	0.00376251	0.501197	0.00369474			
0.514063	0.00356351	0.544931	0.0037246	0.456167	0.00387604	0.501194	0.00349343			
0.51406	0.00357686	0.544928	0.00368446	0.456164	0.00366837	0.501191	0.00362114			
0.514057	0.0038119	0.544926	0.00372622	0.456161	0.00359433	0.501189	0.00357775			
0.514054	0.00363826	0.544923	0.00369173	0.456158	0.00358303	0.501186	0.00362709			
0.514051	0.00356596	0.54492	0.00368802	0.456155	0.00364219	0.501183	0.00357292			
0.514048	0.00366211	0.544917	0.00365949	0.456152	0.0036001	0.50118	0.00370755			
0.514045	0.00366236	0.544914	0.00381474	0.456149	0.00348084	0.501177	0.00345878			
0.514042	0.00383719	0.544911	0.00372518	0.456146	0.00350809	0.501174	0.00371812			
0.51404	0.00376541	0.544908	0.0034671	0.456143	0.00365817	0.501172	0.00367505			
0.514037	0.00368196	0.544905	0.00370024	0.45614	0.00362647	0.501169	0.00350474			
0.514034	0.00361908	0.544902	0.00367043	0.456138	0.0036793	0.501166	0.00366454			
0.514031	0.00378654	0.544899	0.00363241	0.456135	0.00365315	0.501163	0.00348609			
0.514027	0.00352217	0.544896	0.00357093	0.456132	0.00371999	0.50116	0.00354662			
0.514025	0.00351431	0.544893	0.00380968	0.456129	0.00358512	0.501157	0.00372136			
