cur3_37_samp	cur3_38_samp	cur3_39_samp	cur3_40_samp	lap3_37_samp	lap3_38_samp	lap3_39_samp	lap3_40_samp	rp11
-0.000100086	-7.41073e-05	-0.000232821	-8.25935e-05	0.698619	0.695625	0.72205	0.505509	
-3.33577e-05	-9.82566e-05	-9.86013e-05	1.68299e-05	0.701228	0.698427	0.724624	0.507521	
-0.000155006	-7.09605e-05	-0.000244739	-0.000277704	0.703848	0.701252	0.727199	0.509534	
-1.23375e-05	-0.000255632	-4.40536e-05	-5.55878e-05	0.706467	0.704186	0.729774	0.511546	
-0.000138038	4.29215e-05	-3.66013e-05	-4.1276e-05	0.709086	0.707123	0.732348	0.513558	
-0.00014137	-8.12316e-05	-8.72397e-05	-5.30107e-05	0.711706	0.710061	0.734923	0.51557	
-0.000177755	-0.00013653	-9.31681e-05	-1.89685e-05	0.714325	0.712998	0.737504	0.517583	
-7.82191e-05	-4.73299e-05	6.33114e-05	-0.000237876	0.716944	0.715935	0.740091	0.519595	
-0.000296284	-0.000244976	-0.000284907	-0.000135729	0.719563	0.718872	0.742678	0.521607	
-0.000286305	-0.000134804	-0.000110932	-0.000164226	0.722182	0.721809	0.745265	0.523619	
-0.000561353	-0.000258183	-0.000198162	9.49177e-06	0.724802	0.724747	0.747852	0.525632	
-6.22806e-05	-0.000360105	6.16975e-05	2.82841e-05	0.727421	0.727684	0.750439	0.527693	
-8.11804e-05	-7.67659e-06	-0.000274924	-0.000120415	0.73004	0.730622	0.753026	0.529872	
-9.39985e-05	-0.000249596	-0.000153839	-0.000118663	0.732659	0.73366	0.755612	0.532051	
-9.14611e-05	-0.00015645	-0.000142964	-0.000172918	0.73528	0.736734	0.758199	0.534231	
-0.000103053	1.8819e-05	-5.49064e-05	5.38936e-05	0.7379	0.739808	0.760786	0.53641	
-9.88621e-05	-7.28848e-05	-2.20902e-05	-0.00014687	0.74052	0.742881	0.763373	0.538589	
-9.62788e-05	-0.000187801	-7.07758e-05	-4.26927e-06	0.74314	0.745955	0.76596	0.540768	
-0.000315984	1.15913e-05	2.11138e-05	-4.44386e-05	0.745761	0.749029	0.768618	0.542947	
-9.86655e-05	-9.37389e-05	-0.000119452	-0.00042058	0.748381	0.752102	0.771308	0.545126	
-9.76107e-05	-8.47189e-05	-0.000123454	-0.00033744	0.751001	0.755176	0.773997	0.547306	
-0.000227236	-0.00026508	-7.34793e-05	-9.58308e-05	0.753621	0.75825	0.776687	0.549485	
-9.98338e-05	-0.000356283	-0.000156431	-0.000157098	0.756242	0.761324	0.779377	0.551664	
-9.95756e-05	-0.000173019	-0.000334136	-3.51289e-05	0.758862	0.76443	0.782067	0.553843	
-0.00014734	-0.000134977	-0.000111667	-0.00022951	0.761482	0.767563	0.784756	0.556022	
-0.000329919	-0.000353671	-0.000170851	-0.000282863	0.764102	0.770696	0.787446	0.558203	
-9.02946e-05	4.39553e-05	-0.000208974	-4.00078e-05	0.766659	0.773829	0.790135	0.560416	
-0.000311849	-0.000207005	-0.00019339	-0.000195217	0.769182	0.776962	0.792825	0.562635	
5.39764e-06	-0.000268222	-0.000127829	-0.000231867	0.771704	0.780095	0.795515	0.564853	
-4.54128e-05	-0.000433668	0.000197077	-6.0974e-05	0.774226	0.783228	0.798271	0.567072	
3.39641e-05	-0.000249745	-8.75446e-05	-0.000161751	0.776748	0.78636	0.80111	0.56929	
-6.72587e-05	-0.000258954	3.10239e-05	-0.000230475	0.779271	0.789494	0.80395	0.571509	
-0.000158689	-1.90343e-05	-0.000212492	-0.000140651	0.781793	0.792627	0.806789	0.573727	
-0.000316115	-4.59036e-05	-6.06976e-05	-6.76428e-08	0.784315	0.79575	0.809628	0.575946	
-2.83e-05	-8.6809e-05	-0.000225612	2.19692e-05	0.786837	0.798846	0.812467	0.578164	
-0.000345211	4.03567e-05	-0.000317805	-0.000191436	0.78936	0.801942	0.815306	0.580383	
-0.000139192	-0.000234836	-0.000197481	-1.15134e-06	0.791882	0.805038	0.818146	0.582601	
-0.000202532	-3.40037e-05	-0.000195449	-0.000306375	0.794404	0.808134	0.820985	0.58482	
-0.000141617	-0.000212517	-0.000304514	-6.20185e-05	0.796926	0.811229	0.823825	0.587038	
-0.000408602	-0.000131494	-0.000349271	-0.000142686	0.799429	0.814325	0.826664	0.589261	
-0.000241794	5.6448e-05	-0.00024315	-0.000218503	0.801789	0.817421	0.829516	0.591547	
-8.76269e-05	-8.25184e-05	-0.000147286	-0.000445773	0.804144	0.820516	0.832392	0.593839	
-0.000229621	-0.000105981	-0.000118374	4.37699e-06	0.806498	0.823612	0.835268	0.596132	
-1.685e-05	-0.000161283	-0.00016479	1.02406e-05	0.808852	0.826708	0.838144	0.598424	
-0.000160288	-0.000104813	-6.94324e-05	-0.000114099	0.811206	0.82975	0.84102	0.600716	
-0.000312869	-0.000200925	6.62223e-05	-0.000150435	0.813561	0.832756	0.843895	0.603009	
-0.000195469	-0.000191994	6.23383e-05	-5.01189e-05	0.815915	0.835761	0.846771	0.605301	
-0.000169834	-0.000213387	-0.000283198	-7.38473e-05	0.818269	0.838767	0.849647	0.607594	
-1.39296e-05	-8.69464e-05	-0.000200041	-2.54521e-05	0.820624	0.841772	0.852523	0.609886	
-0.000208266	-3.98846e-05	-0.000124698	-0.000197912	0.822978	0.844778	0.855399	0.612178	
3.86858e-05	-0.000146824	-0.000144849	7.7587e-05	0.825332	0.847784	0.858275	0.614471	
-0.000161255	-0.000165603	-0.000220286	-0.000227407	0.827687	0.85079	0.861148	0.616763	
-0.000135767	-0.00018686	2.73414e-05	-8.61206e-05	0.830041	0.853795	0.863953	0.619055	
-6.33568e-05	-2.12004e-05	-3.99285e-05	-4.71987e-05	0.832395	0.856801	0.86675	0.621359	
-0.000194701	-5.64454e-05	-0.000472964	-2.277e-05	0.834694	0.859807	0.869546	0.62369	
-0.000183603	-8.79284e-05	7.24136e-05	-9.458e-05	0.836853	0.862751	0.872342	0.626022	
-0.000191736	-0.000174411	0.000128973	-0.000188801	0.839011	0.865658	0.875139	0.628354	
-0.000190148	-0.000110174	-5.50113e-05	-0.000128982	0.841168	0.868566	0.877935	0.630685	
-7.13091e-05	-0.000183679	-0.000167931	-0.000112803	0.843326	0.871473	0.880732	0.633017	
-0.000397263	-0.000339089	-0.000158754	-0.000151316	0.845484	0.874381	0.883528	0.635349	
-0.000197893	-9.63702e-05	-0.000213188	-0.000125142	0.847642	0.877288	0.886324	0.637681	
-0.000300718	1.45189e-05	-0.000113545	-0.000174539	0.849799	0.880195	0.889121	0.640013	
-5.58493e-05	-7.40835e-05	-0.000167251	-9.06329e-05	0.851957	0.883103	0.891917	0.642344	
-6.46917e-05	-0.000184825	5.49836e-05	-1.29444e-05	0.854115	0.88601	0.894708	0.644676	
-0.000196155	-0.000154071	-0.000119331	-0.000202788	0.856273	0.888918	0.897388	0.647008	
-0.000140405	-0.000216907	6.32586e-05	-0.000127999	0.85843	0.891825	0.900052	0.64934	
2.19278e-05	-0.000184889	-0.000193921	4.66855e-05	0.860588	0.894708	0.902717	0.651671	
3.32732e-06	-0.000284582	-1.09518e-05	-5.48519e-05	0.862746	0.897555	0.905382	0.654004	
-7.06604e-05	-0.000105875	-1.25606e-05	-0.000180332	0.864904	0.900402	0.908047	0.656337	
-4.77119e-05	-0.000110614	-1.44054e-06	-7.18174e-06	0.867062	0.903248	0.910712	0.65867	
-0.000156906	-0.000101151	-0.000181468	-0.000280305	0.869219	0.906095	0.913377	0.661003	
-0.000214872	-6.5343e-05	-0.000167187	-0.000142312	0.871218	0.908942	0.916042	0.663335	
-0.000440195	-0.000235248	-8.87989e-05	-5.90394e-05	0.873144	0.911788	0.918706	0.665668	
-0.000188186	-0.000283914	-2.36918e-05	-0.000258383	0.87507	0.914635	0.921371	0.668001	
-0.000177988	-0.000100068	-8.14187e-05	-0.000139571	0.876996	0.917481	0.924036	0.670334	
-0.000235565	-0.000357823	-0.000362234	-0.000245773	0.878922	0.920328	0.926701	0.672667	
-0.000120981	-0.000158621	-3.19756e-05	-0.000265753	0.880848	0.923175	0.929323	0.675	
-0.000249728	-0.00014719	-0.000142676	-1.14392e-05	0.882774	0.926021	0.931916	0.677333	
-7.54603e-05	-9.97925e-05	-0.000241258	-0.000167457	0.884701	0.928788	0.93451	0.679666	
-8.12632e-05	-0.000223145	-1.42711e-05	-0.00010454	0.886627	0.931521	0.937104	0.681999	
-0.000186023	-0.000128413	3.72077e-05	-0.00012087	0.888552	0.934254	0.939698	0.684332	
-0.000139861	-0.000276518	-0.000157092	-0.000148228	0.890479	0.936987	0.942292	0.686632	
-8.53437e-05	-3.29004e-05	-0.00023945	-4.9181e-06	0.892405	0.93972	0.944886	0.688898	
-0.000133891	-7.67835e-05	-0.000158988	-0.000114517	0.894331	0.942453	0.94748	0.691164	
-7.49103e-05	-0.000163875	7.08637e-05	-8.97569e-05	0.896257	0.945186	0.950074	0.69343	
-0.000126255	-0.000120824	-3.72047e-05	-0.000123727	0.898183	0.947919	0.952668	0.695695	
-0.000125197	0.000114308	-3.91418e-05	-0.000411178	0.90011	0.950652	0.955262	0.697961	
-0.00015872	-0.000293329	-0.000202726	-9.14216e-05	0.902036	0.953385	0.957856	0.700227	
-0.000206033	-0.000139859	-0.00024866	7.80192e-05	0.903961	0.956118	0.960508	0.702493	
-9.33906e-05	-0.000290729	-4.20644e-05	-0.000143282	0.905886	0.95885	0.963187	0.704758	
-0.000363298	-0.000305851	-0.000297466	-0.000272434	0.907629	0.961525	0.965866	0.707024	
-0.000298162	-6.10348e-05	-4.72378e-05	-0.000191771	0.909319	0.964148	0.968545	0.70929	
-5.5249e-05	-0.000193064	-0.000272709	-0.00025536	0.911011	0.966772	0.971225	0.711556	
-8.58002e-05	-0.000154705	-3.17255e-05	-0.000153715	0.912702	0.969395	0.973904	0.713822	
-0.000260855	-0.000235741	-0.000102397	-3.64366e-05	0.914393	0.972019	0.976583	0.716087	
-0.000275921	-0.000118612	-2.43541e-05	-0.000216908	0.916084	0.974643	0.979262	0.718352	
-0.000152907	-0.000344654	7.16338e-06	-3.11042e-05	0.917774	0.977266	0.981941	0.720615	
-0.000102362	-0.000176759	-2.21587e-05	-0.000143236	0.919466	0.97989	0.98462	0.722877	
-6.55417e-05	-1.50562e-05	-3.91732e-05	-0.000143776	0.921156	0.982514	0.987299	0.72514	
-0.000113314	-0.000341911	-0.000174401	6.12539e-05	0.922848	0.985137	0.989981	0.727403	
-0.000135159	-0.000164462	-0.00026496	-0.000165931	0.924539	0.987761	0.992704	0.729665	
-6.08065e-05	-8.16016e-05	6.22872e-05	-0.000157201	0.92623	0.990385	0.995431	0.731928	
-5.91429e-05	-3.0216e-05	-9.11356e-05	-9.83859e-05	0.927921	0.993001	0.998159	0.73419	
-0.000178311	-0.000144365	-0.000341571	-0.000276074	0.929612	0.995567	1.00089	0.736453	
-0.000284346	-7.47535e-05	-9.33239e-05	-0.00023751	0.931303	0.998131	1.00361	0.738715	
-0.000115822	-8.797e-05	-0.000102982	-0.0003514	0.932994	1.00069	1.00634	0.740978	
-0.000173242	-0.000250817	-0.000177076	-0.000202721	0.934685	1.00326	1.00907	0.743241	
-0.000325744	-0.000195481	-0.000132189	-0.00035089	0.936376	1.00582	1.0118	0.745503	
-6.36372e-05	-0.00017371	-0.000261158	-0.000103868	0.938067	1.00838	1.01452	0.747768	
-0.000404793	-0.000284582	-0.000171315	-0.000269766	0.939744	1.01095	1.01725	0.750121	
-1.6177e-05	-0.000337813	-0.000266136	-0.000141655	0.941411	1.01351	1.01998	0.75249	
-0.000245668	-0.000133076	-0.000173267	-8.91327e-05	0.943079	1.01607	1.02272	0.754858	
-0.000296022	-0.000213331	-7.95105e-05	1.58522e-05	0.944747	1.01864	1.02547	0.757227	
-0.00040392	-0.000107972	-3.11432e-05	-0.000199739	0.946414	1.0212	1.02822	0.759595	
-0.000102508	-7.37352e-05	-1.4876e-05	-5.46733e-05	0.948082	1.02376	1.03097	0.761963	
-1.94889e-05	-9.06062e-05	-5.03637e-05	-0.000140116	0.949749	1.02637	1.03373	0.764332	
-0.000110781	-0.000148956	-5.69268e-05	-8.78786e-05	0.951417	1.02898	1.03648	0.766701	
-0.000143614	-8.06015e-05	-0.000208342	-7.67652e-05	0.953085	1.03159	1.03923	0.769069	
-3.46954e-05	-3.38379e-06	-0.000144111	1.90869e-05	0.954752	1.03421	1.04199	0.771437	
-0.000112598	-0.000217198	-0.000257283	-1.38936e-06	0.95642	1.03682	1.04474	0.773806	
-0.000199504	-5.79165e-05	-9.44022e-05	-6.11194e-05	0.958087	1.03943	1.04749	0.776174	
-0.000297577	-7.63533e-05	-9.52454e-05	-0.000313698	0.959755	1.04204	1.05025	0.778546	
-0.000271997	-0.000153398	-0.000131577	-0.000150416	0.961423	1.04466	1.053	0.780993	
-0.000215221	-7.4519e-05	-0.000292862	-0.000384021	0.96309	1.04727	1.05579	0.783454	
-0.00027739	-5.71685e-05	-0.000195303	-0.000274259	0.964758	1.04988	1.05859	0.785914	
-0.00024754	-0.000103236	-0.000340239	-0.000406918	0.966425	1.0525	1.06139	0.788374	
-0.000311231	-0.000356999	-0.000158824	-0.000183398	0.968093	1.05512	1.06418	0.790835	
-0.000232442	-0.00018983	-5.85358e-05	-4.19158e-05	0.969809	1.05782	1.06698	0.793296	
-0.000179344	-5.43949e-05	-0.000243224	-3.83975e-05	0.971571	1.06052	1.06978	0.795756	
-8.02881e-06	-0.000302778	-0.0001134	-0.000271062	0.973334	1.06322	1.07257	0.798216	
0.000107381	-0.00024882	-0.000116821	-0.000150273	0.975096	1.06593	1.07537	0.800677	
-0.000107256	-0.000237685	-7.17216e-05	-8.42783e-05	0.976859	1.06863	1.07817	0.803137	
-6.00881e-05	-0.000147786	-2.88036e-05	1.85633e-05	0.978622	1.07133	1.08096	0.805598	
-0.000298729	-0.000180279	-0.000192081	-0.000125545	0.980385	1.07403	1.08376	0.808058	
-1.99725e-05	2.35015e-05	-0.000196895	-0.000107031	0.982148	1.07674	1.08659	0.810533	
-4.97933e-05	-0.000112312	-0.000246436	-8.76319e-05	0.98391	1.07944	1.08944	0.813054	
-7.27379e-05	-0.000176601	-0.000180191	-7.21217e-05	0.985673	1.08214	1.09229	0.815576	
-0.000112898	-6.08824e-05	-6.76767e-05	-0.000119366	0.987436	1.08485	1.09513	0.818098	
-3.90556e-05	-0.000163103	-0.000126635	-8.06957e-05	0.989199	1.08762	1.09798	0.820621	
-0.000112321	-0.000116688	-0.000203371	-0.000115993	0.990961	1.09044	1.10083	0.823143	
-0.000182561	-9.9497e-05	-3.18862e-05	-7.94878e-05	0.992724	1.09325	1.10367	0.825665	
-0.000130913	-7.97589e-05	-0.000255504	-0.00031489	0.994487	1.09606	1.10652	0.828188	
-0.000180997	-6.57483e-05	-0.000281988	-0.00014504	0.99625	1.09888	1.10937	0.83071	
3.67073e-05	-0.000235259	-9.73953e-05	-4.91256e-05	0.998075	1.10169	1.11221	0.833232	
-0.000136228	-5.85263e-05	-0.000237865	-0.000165937	1.00005	1.1045	1.11506	0.835754	
-0.000192705	-0.000503813	-4.61748e-05	-3.17427e-05	1.00202	1.10732	1.11791	0.838276	
-8.51306e-05	-0.000185821	-1.99478e-05	-0.000188292	1.00399	1.11013	1.12077	0.840799	
-0.000231546	-0.00023712	-7.58196e-05	-0.000223384	1.00596	1.11294	1.12363	0.843358	
-0.000152779	3.59784e-06	-1.69158e-05	-0.000114679	1.00793	1.11576	1.12649	0.845929	
-0.000133946	-0.000167705	-0.00031895	-0.00016614	1.0099	1.11864	1.12935	0.848499	
-0.000211214	-0.000106296	-0.00010187	-1.70551e-05	1.01188	1.12155	1.13221	0.851069	
-0.000138422	-2.42184e-05	1.10735e-05	0.000115815	1.01385	1.12446	1.13507	0.853639	
-0.00012224	-1.3845e-05	-0.000128811	-0.000263833	1.01582	1.12737	1.13793	0.856209	
-0.000249311	1.63187e-05	-0.000184255	-5.34217e-05	1.01779	1.13028	1.14078	0.858779	
-0.000209193	-0.000254702	-7.81652e-05	-0.000265077	1.01976	1.13319	1.14364	0.86135	
-0.000109051	-0.000350884	-0.000183696	-7.71162e-05	1.02174	1.1361	1.1465	0.86392	
-0.000129628	-3.12222e-05	-0.000150713	-9.87215e-05	1.02371	1.13901	1.14935	0.86649	
-6.92203e-05	-0.000176786	-2.98812e-05	-7.30913e-05	1.02568	1.14193	1.1522	0.86906	
-5.19687e-06	-0.000102777	-7.62433e-05	-0.000217524	1.02767	1.14484	1.15504	0.87163	
-0.000270847	-0.000172537	5.11069e-05	-0.000227708	1.02977	1.14775	1.15789	0.874239	
-0.000227224	-0.000188835	-7.28838e-05	4.68242e-05	1.03187	1.15069	1.16073	0.87687	
-0.000168046	-3.9891e-05	-0.000156807	5.28028e-05	1.03397	1.15363	1.16358	0.8795	
-9.39946e-05	-9.03042e-05	4.13466e-05	-0.000142418	1.03608	1.15658	1.16642	0.882131	
7.26274e-05	-0.000277074	-0.000134908	-6.77078e-05	1.03818	1.15952	1.16927	0.884761	
2.28438e-05	-0.00021631	-0.000124782	1.60552e-05	1.04028	1.16247	1.17211	0.887392	
-9.62731e-05	-0.000172382	-6.1734e-05	-0.000168205	1.04239	1.16541	1.17495	0.890022	
-3.90613e-05	-0.000321373	-6.48844e-05	-0.000101453	1.04449	1.16835	1.1778	0.892652	
-0.000223123	-5.966e-05	2.62435e-05	-0.000296763	1.04659	1.1713	1.18064	0.895283	
5.49338e-05	-0.000181065	8.14369e-05	-4.77075e-05	1.04869	1.17424	1.18346	0.897913	
-0.000138773	-1.25648e-05	-0.000155373	2.29798e-05	1.0508	1.17719	1.18628	0.900543	
-0.000149673	6.78177e-05	-5.91416e-05	-8.31111e-05	1.0529	1.18013	1.1891	0.903174	
-0.000212762	-0.000105871	-6.2292e-05	-0.000186641	1.055	1.18306	1.19192	0.905812	
-0.000170226	-1.86169e-05	-0.000127081	-0.000129439	1.05711	1.18599	1.19473	0.908456	
5.82886e-05	-2.58352e-05	-8.60853e-05	-0.000156382	1.05923	1.18892	1.19755	0.9111	
-0.000149895	-0.000112153	-0.000298777	-0.000142504	1.0614	1.19185	1.20037	0.913744	
-9.15673e-05	-0.000262608	-9.2061e-05	-9.45293e-05	1.06357	1.19478	1.20319	0.916387	
-9.39307e-05	-0.000294664	-0.000188341	-0.000234551	1.06573	1.19771	1.20601	0.919031	
-0.000248487	-5.1978e-05	-0.000127353	-1.17138e-05	1.0679	1.20064	1.20883	0.921675	
-0.000295063	-0.000310607	-5.17108e-05	-5.50189e-05	1.07007	1.20357	1.21164	0.924319	
-0.00023467	-0.000237006	-2.53867e-05	9.07211e-06	1.07224	1.2065	1.21444	0.926963	
-9.52787e-05	-0.000275198	-3.78033e-05	0.000126083	1.0744	1.20943	1.21722	0.929607	
-0.000112637	-0.000118275	-2.23136e-05	-5.12067e-05	1.07657	1.21236	1.22	0.93225	
-4.38814e-05	-0.000292581	-0.000207301	-7.28903e-05	1.07874	1.21528	1.22278	0.934894	
-5.15791e-05	-2.29165e-05	-3.84579e-05	-0.000153447	1.0809	1.21819	1.22555	0.937525	
-4.92606e-05	-0.000168401	6.05878e-05	-0.000161685	1.08307	1.2211	1.22833	0.940114	
-9.72725e-05	-0.000195796	-0.000194803	-4.75075e-05	1.08524	1.22401	1.23111	0.942702	
-5.66946e-05	-2.70734e-05	-0.000320811	-0.000187889	1.08741	1.22692	1.23389	0.945289	
4.33254e-05	-0.000265139	-0.000146148	-0.000261206	1.08957	1.22984	1.23666	0.947877	
-2.28369e-05	-6.19972e-05	-0.000258516	-0.000377586	1.09175	1.23275	1.23944	0.950465	
-0.000113357	-0.000156662	-0.000145697	-8.56511e-05	1.09394	1.23566	1.24222	0.953052	
-0.000291936	-9.39584e-05	-0.000304273	-0.000187044	1.09612	1.23857	1.245	0.95564	
-5.9004e-05	-7.01207e-05	-0.000116881	-0.000238993	1.0983	1.24148	1.24777	0.958228	
-5.32054e-05	-0.000148159	-0.00022458	-0.000111449	1.10049	1.24439	1.25055	0.960816	
-0.000342307	6.63274e-06	-0.000211708	-0.000167455	1.10267	1.24728	1.25333	0.963403	
-0.000155024	-0.000115499	-5.01973e-05	-0.0001503	1.10486	1.25017	1.25611	0.965991	
-0.000159724	-9.97391e-05	-2.92917e-05	1.42183e-05	1.10704	1.25306	1.25888	0.968579	
-2.70812e-05	-6.73066e-05	4.47286e-05	-7.88424e-05	1.10922	1.25594	1.26166	0.97113	
-4.38062e-06	-7.70409e-05	-4.36089e-05	4.13937e-05	1.11141	1.25883	1.26444	0.973649	
-4.2207e-05	-9.74884e-05	-0.000250196	-0.000123653	1.11359	1.26172	1.26722	0.976168	
-3.553e-05	-0.000252181	-0.000197327	-0.000300258	1.11578	1.26461	1.26999	0.978687	
-0.000191455	-0.000143016	-4.21636e-05	-0.00010764	1.11796	1.26749	1.27277	0.981206	
4.41701e-05	6.63837e-06	-0.000135894	-4.92918e-05	1.12014	1.27038	1.27555	0.983726	
-0.000287942	-0.000162687	-0.000116661	-0.00024715	1.12234	1.27327	1.27834	0.986245	
-0.000127067	-0.000111476	-0.00024489	-0.000208297	1.12456	1.27616	1.28114	0.988764	
-0.000174	3.17352e-05	-0.000194152	-0.000189652	1.12678	1.27904	1.28394	0.991283	
-0.000157175	-0.000259473	-0.000221933	-0.000219378	1.129	1.28193	1.28674	0.993802	
-0.000135009	-0.000151084	-0.000149329	-0.000138473	1.13122	1.28482	1.28954	0.996321	
-0.000210631	5.60505e-05	-0.000233559	-0.000205941	1.13344	1.28771	1.29234	0.99884	
-2.33122e-05	-0.000195824	-0.000154993	-0.000119487	1.13566	1.2906	1.29514	1.00136	
-0.000192668	-0.000163487	-0.000278279	3.27466e-05	1.13788	1.29349	1.29794	1.00384	
-0.000238861	-0.000416117	-3.56088e-05	-0.000146348	1.1401	1.29638	1.30074	1.00629	
-0.000340903	-0.000282173	-0.000154663	-0.00011882	1.14232	1.29927	1.30354	1.00874	
-0.000295545	-0.000218551	-9.04955e-05	1.69534e-05	1.14454	1.30216	1.30634	1.01118	
-0.000253447	-0.000159353	6.55366e-05	-0.000103006	1.14676	1.30505	1.30914	1.01363	
-8.07712e-05	-9.75054e-05	-4.67735e-05	-2.03362e-05	1.14898	1.30794	1.3119	1.01608	
-8.73583e-05	-0.000150048	-0.000111076	-0.000132108	1.1512	1.31083	1.31465	1.01852	
-2.64763e-05	-0.000158964	-0.000102897	3.68635e-05	1.15343	1.31372	1.31741	1.02097	
-0.000169269	9.83883e-05	-0.00014547	7.2137e-05	1.1557	1.31662	1.32016	1.02341	
-0.000178732	-0.000100912	-0.000240805	-3.24893e-05	1.15797	1.31951	1.32292	1.02586	
-3.59256e-05	-0.000254486	3.70054e-05	4.47247e-05	1.16024	1.3224	1.32567	1.02831	
-0.000172198	-0.000136564	-1.76625e-05	-0.00011185	1.16251	1.32529	1.32843	1.03075	
-0.000297748	7.74947e-05	-0.000256256	-0.000282721	1.16478	1.32818	1.33118	1.0332	
-0.000159627	-1.43384e-05	-0.000257286	-0.000117966	1.16705	1.33108	1.33394	1.03564	
-0.000265695	-1.60527e-05	-0.00014923	4.29193e-05	1.16932	1.33397	1.33669	1.03803	
-9.04193e-05	-0.000294091	-0.000187294	-0.000253907	1.17159	1.33686	1.33944	1.04042	
-8.13966e-05	-0.000142095	-0.000327878	-0.000434252	1.17386	1.33975	1.34219	1.04281	
-0.000200902	-0.000193894	-3.47608e-06	-0.000107983	1.17613	1.34263	1.34486	1.0452	
-0.000124114	-0.000160253	-0.00013777	-0.000104801	1.1784	1.34549	1.34753	1.0476	
-0.000174911	-0.00016565	-8.24762e-05	-5.80155e-05	1.18068	1.34836	1.35019	1.04999	
-7.45609e-05	-6.04899e-05	-0.000151251	-0.000257663	1.18295	1.35122	1.35285	1.05238	
-8.70548e-05	-0.000183877	-0.000129751	-0.00021946	1.18521	1.35408	1.35551	1.05477	
-0.000106792	-6.25394e-05	-8.87679e-05	2.08498e-05	1.18745	1.35695	1.35818	1.05716	
-0.000268997	-7.3412e-06	-0.000231131	-1.72649e-05	1.18969	1.35981	1.36084	1.05955	
-3.35265e-05	-0.000192098	-9.80455e-05	-0.00018395	1.19193	1.36268	1.3635	1.06194	
-6.05801e-05	-5.03231e-05	-0.000173881	-0.000194353	1.19417	1.36554	1.36617	1.06434	
-0.000118025	-3.27123e-05	-9.52608e-05	3.94755e-05	1.19641	1.36841	1.36883	1.06673	
-3.20818e-05	9.35212e-05	-5.48391e-05	-6.78268e-05	1.19865	1.37127	1.37149	1.06911	
-7.24905e-05	-6.48085e-05	-0.00025528	-0.000260074	1.20089	1.37415	1.37415	1.07149	
-0.000279762	9.45666e-06	-0.000301025	-0.000213252	1.20312	1.37703	1.37678	1.07387	
-0.000103193	-0.000190278	-8.39105e-05	-0.000237155	1.20536	1.37991	1.37941	1.07625	
-0.000210066	-7.06705e-05	-0.000162959	-0.000215445	1.2076	1.38279	1.38203	1.07863	
-3.887e-05	-8.44897e-05	-0.00029668	-0.000155639	1.20984	1.38567	1.38465	1.08101	
-0.000261157	-0.000182767	-0.000262091	-8.06007e-05	1.21208	1.38855	1.38727	1.08339	
-0.000299651	-0.000169367	-0.000132047	-0.00011258	1.21432	1.39143	1.3899	1.08577	
-0.000239045	-0.000125468	-0.000106562	-3.09716e-05	1.21656	1.39431	1.39252	1.08815	
-0.000270018	-6.35956e-05	-0.000124026	-3.76404e-05	1.21879	1.39719	1.39514	1.09053	
-0.000143383	-0.000197619	-9.16993e-05	-8.7161e-05	1.22092	1.40007	1.39777	1.09291	
-1.82247e-05	-0.000171869	-0.000327542	-9.73459e-05	1.22303	1.40295	1.40039	1.09528	
-6.05652e-05	-0.000305762	-7.83774e-05	-0.000256187	1.22514	1.40582	1.40301	1.09766	
2.44448e-05	-0.000108884	-8.04371e-05	-9.47496e-05	1.22725	1.40867	1.40563	1.10004	
-0.000159382	-0.000103998	8.68557e-05	-8.62996e-05	1.22935	1.41153	1.40827	1.10239	
-6.28437e-05	-0.000183783	-0.000216839	-0.000129602	1.23146	1.41438	1.41092	1.10473	
-0.000432737	-0.000257623	-0.000154951	-6.16442e-05	1.23357	1.41723	1.41356	1.10708	
-0.000105284	-6.05748e-05	-0.00010785	-0.000234475	1.23568	1.42009	1.4162	1.10942	
-0.000208823	-2.66126e-06	-0.000230701	-0.000198435	1.23778	1.42294	1.41885	1.11177	
-0.000143197	-1.23782e-05	-7.84744e-05	-0.000255751	1.23989	1.4258	1.42149	1.11412	
