lap6_19_samp	lap6_20_samp	lap6_21_samp	lap6_22_samp	lap6_23_samp	lap6_24_samp	cur6_19_samp	cur6_20_samp	cur6_21_samp	cur6_22_samp	cur6_23_samp	cur6_24_samp	rp2756
	6.30337			4.02203			3.21599e-05			-3.6904e-05		
	6.30716			4.02203			-3.87258e-05			-8.97012e-05		
	6.31094			4.02203			-0.000301692			-0.000301685		
	6.31473			4.02203			-0.00022801			-4.91394e-05		
	6.31849			4.02203			-0.000128821			-0.00037288		
	6.32224			4.02203			-0.000190882			-0.000103851		
	6.32599			4.02203			-0.000433513			-0.000371837		
	6.32973			4.02203			-0.000128678			-2.40773e-05		
	6.33348			4.02203			-0.000334323			-2.51552e-05		
	6.33723			4.02203			-0.000211038			-0.000207021		
	6.34098			4.02203			-0.000294448			-0.00031565		
	6.34473			4.02203			-0.00030277			-0.000141357		
	6.34848			4.02203			-0.000235518			-0.000162782		
	6.35223			4.02203			-0.00042832			3.46952e-05		
	6.35599			4.02203			-0.000178507			-9.70532e-05		
	6.35975			4.02203			-0.000349777			-0.000183783		
	6.36351			4.02203			-0.000107545			-0.000265886		
	6.36726			4.02203			-0.000361143			-0.000235924		
	6.37102			4.02203			-8.43972e-05			-0.000247751		
	6.37478			4.02203			-0.00032507			-0.000103555		
	6.37854			4.02203			-0.000346567			-0.000327677		
	6.38231			4.02203			-0.000261186			-0.000194221		
	6.3861			4.02203			-0.000129612			-6.48849e-05		
	6.38988			4.02203			-0.000203171			-0.000145434		
	6.39367			4.02203			-0.000139931			-0.000249508		
	6.39746			4.02203			-0.000379581			-0.000104735		
	6.40124			4.02203			-9.04426e-05			-2.73508e-05		
	6.40503			4.02203			-0.000264796			-0.000213092		
	6.40881			4.02203			-0.000238916			-0.000254214		
	6.41261			4.02203			-0.000178599			-0.000365572		
	6.41642			4.02203			-0.000183141			-0.000139554		
	6.42024			4.02203			-0.000199793			-0.000288045		
	6.42405			4.02203			-0.000179674			1.65317e-05		
	6.42787			4.02203			-0.000207032			-0.000430552		
	6.43168			4.02203			-0.000215826			-0.000129661		
	6.4355			4.02203			-0.00019472			-0.000124773		
	6.43931			4.02203			-0.000217117			-0.000334215		
	6.44313			4.02203			-0.00012588			-3.37429e-05		
	6.44698			4.02203			-0.000163015			-0.000185401		
	6.45083			4.02203			-0.000118272			-9.09199e-05		
	6.45469			4.02203			-0.000104473			-0.000321348		
	6.45854			4.02203			-0.000111513			-0.0001577		
	6.46239			4.02203			-6.04441e-05			-0.000252846		
	6.46624			4.02203			-0.000320433			-0.000525895		
	6.4701			4.02203			-0.00023727			-0.000253025		
	6.47395			4.02203			-0.000194128			-7.08469e-05		
	6.4778			4.02203			-5.55589e-05			-0.00027837		
	6.48166			4.02203			-0.00026729			-0.000246558		
	6.48551			4.02203			-0.000177779			-0.000293646		
	6.48936			4.02203			-0.000397163			-0.00032986		
	6.49321			4.02203			-0.000258504			-0.000238218		
	6.49707			4.02203			-0.000315546			-0.000189653		
	6.50092			4.02203			-0.000450126			-0.000228773		
	6.50477			4.02203			-2.74935e-05			-0.000244131		
	6.50862			4.02203			-0.000287139			-8.86311e-05		
	6.51246			4.02203			-0.000337665			-0.000281272		
	6.51631			4.02203			-0.000177087			-8.62109e-05		
	6.52015			4.02203			-9.26514e-05			-0.000135437		
	6.52399			4.02203			-0.000211284			-0.000176038		
	6.52784			4.02203			-0.000220545			-0.000204098		
	6.53168			4.02203			-0.00014503			-0.000126726		
	6.53552			4.02203			-0.000107556			-0.000108337		
	6.53938			4.02203			-0.00013885			-0.000235559		
	6.54329			4.02203			-0.000205052			-3.15932e-05		
	6.5472			4.02203			-0.000160888			-0.000328479		
	6.55111			4.02203			-0.000265818			-0.000211832		
	6.55502			4.02203			-0.000289721			-7.77133e-05		
	6.55893			4.02203			-0.000187658			-0.00040144		
	6.56284			4.02203			-0.000255676			-0.000298001		
	6.56675			4.02203			-0.000277256			-0.00029779		
	6.57073			4.02203			-0.000160821			-0.000201394		
	6.57482			4.02203			-1.7874e-05			-0.000192929		
	6.5789			4.02203			-0.000276395			-0.000210656		
	6.58298			4.02203			-0.000292213			-0.000231846		
	6.58706			4.02203			-0.000279455			-7.09821e-05		
	6.59114			4.02203			-0.000278564			-0.000295345		
	6.59522			4.02203			-8.50489e-05			-7.0003e-06		
	6.59931			4.02203			-0.000223263			-0.000111177		
	6.60341			4.02203			-0.000278557			-0.000238141		
	6.60752			4.02203			-0.000342076			-0.00025994		
	6.61163			4.02203			-0.000216062			-0.000225796		
	6.61574			4.02203			-9.03374e-05			-0.000297616		
	6.61985			4.02203			-0.000222876			-0.000235189		
	6.62396			4.02203			-0.000157297			-0.000296332		
	6.62807			4.02203			-9.94447e-05			-0.000323906		
	6.63218			4.02203			-0.000311478			-0.000213868		
	6.63624			4.02203			-0.000392139			-0.000327431		
	6.64028			4.02203			-0.000227723			-0.000268595		
	6.64433			4.02203			-0.000202799			-0.000215702		
	6.64837			4.02203			-0.000228737			-0.000115923		
	6.65241			4.02203			-0.00031947			-3.75617e-05		
	6.65646			4.02203			-0.000198957			-0.000196654		
	6.6605			4.02203			-0.000301029			-0.000275311		
	6.66455			4.02203			-0.000359489			-0.000327821		
	6.66854			4.02203			-7.99142e-05			-7.14417e-05		
	6.67252			4.02203			-0.000116809			-0.000234778		
	6.6765			4.02203			-0.000152821			-0.000271798		
	6.68047			4.02203			-0.000142864			-0.000103756		
	6.68445			4.02203			-0.000276688			-0.000301189		
	6.68843			4.02203			-0.000211576			-0.00026888		
	6.6924			4.02203			-0.000325174			-0.000349735		
	6.69638			4.02203			-4.0738e-06			-0.000149043		
	6.70033			4.02203			-0.000269965			-0.000167467		
	6.70425			4.02203			-0.000238808			-0.000453143		
	6.70816			4.02203			-0.000338914			-0.000160691		
	6.71208			4.02203			-0.000125913			-0.000421862		
	6.716			4.02203			-4.03601e-05			-0.000191945		
	6.71992			4.02203			-0.000108508			-0.000113817		
	6.72384			4.02203			-6.9046e-05			-0.000274469		
	6.72776			4.02203			-0.000153807			-0.000234766		
	6.73167			4.02203			-0.000196352			-0.000295152		
	6.7354			4.02203			-0.000131344			-8.99098e-05		
	6.7391			4.02203			-0.000318967			4.58768e-05		
	6.7428			4.02203			-0.000393838			-0.000146439		
	6.7465			4.02203			-0.000337227			-0.000314554		
	6.7502			4.02203			-5.11335e-05			-0.000234493		
	6.7539			4.02203			-4.02133e-05			-6.1343e-05		
	6.7576			4.02203			-0.000115628			-0.000109695		
	6.7613			4.02203			-5.58565e-05			-0.000365279		
	6.76499			4.02203			-0.000279446			-0.000372236		
	6.76867			4.02203			-0.000150108			1.7731e-05		
	6.77234			4.02203			-0.000226817			-9.13096e-05		
	6.77601			4.02203			-0.000252054			-0.000246569		
	6.77968			4.02203			-0.00010036			-0.000122438		
	6.78335			4.02203			-0.000284492			-0.000214703		
	6.78702			4.02203			-0.000144872			-1.26001e-05		
	6.7907			4.02203			-0.000407274			-0.000177194		
	6.79437			4.02203			-5.07801e-05			-0.000195		
	6.79806			4.02203			-4.78974e-05			-0.00035062		
	6.80176			4.02203			-0.000324271			-0.000256584		
	6.80546			4.02203			-6.71351e-05			-0.000153069		
	6.80916			4.02203			-0.00019325			-0.000114086		
	6.81286			4.02203			-0.000113352			-0.000433762		
	6.81656			4.02203			-0.000218221			-6.25188e-05		
	6.82026			4.02203			-0.000226844			-0.000258261		
	6.82396			4.02203			-0.000286027			-0.000133887		
	6.82767			4.02203			-0.000162087			3.56339e-05		
	6.83141			4.02203			-0.000506144			-0.000157449		
	6.83516			4.02203			-0.000385037			-0.000209153		
	6.83891			4.02203			-0.000200056			-0.000111165		
	6.84266			4.02203			-0.000152584			-0.000123495		
	6.8464			4.02203			-0.000129559			-2.26856e-05		
	6.85015			4.02203			-0.000238431			-7.98021e-05		
	6.8539			4.02203			-0.000124053			-0.000104309		
	6.85765			4.02203			-0.000165463			-0.000145018		
	6.86141			4.02203			-9.95531e-05			-0.000153267		
	6.86519			4.02203			-0.000282699			-0.000341677		
	6.86897			4.02203			-0.000154906			-0.000318266		
	6.87274			4.02203			-0.00014305			-4.2458e-05		
	6.87652			4.02203			-2.63849e-05			-0.000234422		
	6.8803			4.02203			-0.000219684			-0.000215172		
	6.88407			4.02203			-0.000210462			-0.000168373		
	6.88785			4.02203			-0.000252338			-0.000228306		
	6.89162			4.02203			-0.00020051			-7.28985e-05		
	6.89538			4.02203			-7.14237e-05			-0.000166476		
	6.89914			4.02203			-7.1057e-05			-0.000211474		
	6.9029			4.02203			-0.000234871			-0.000244381		
	6.90665			4.02203			-0.000202048			-4.7547e-05		
	6.91041			4.02203			-9.48782e-05			-0.0002505		
	6.91417			4.02203			-0.000102986			-0.000135642		
	6.91792			4.02203			-0.000202027			-6.68019e-05		
	6.92168			4.02203			-0.000266869			-0.000375604		
	6.92544			4.02203			-0.000181826			-6.11567e-05		
	6.92921			4.02203			-0.000208611			-0.000226691		
	6.93298			4.02203			-0.000223818			-0.00014155		
	6.93674			4.02203			-0.000165739			-0.000263334		
	6.94051			4.02203			-0.000134584			-0.00010845		
	6.94428			4.02203			-0.000203822			-0.000180863		
	6.94805			4.02203			-0.000404241			-0.000195229		
	6.95181			4.02203			-0.000394536			-0.000250627		
	6.9556			4.02203			-0.000125158			-0.00021695		
	6.95942			4.02203			-0.000191633			-0.000140517		
	6.96325			4.02203			-0.000202147			-0.000210328		
	6.96707			4.02203			-0.000315176			-0.000201792		
	6.97089			4.02203			-0.000145852			-0.000153543		
	6.97472			4.02203			-0.000257347			-1.35353e-05		
	6.97854			4.02203			-4.07028e-05			-4.26461e-06		
	6.98236			4.02203			-0.000144085			-0.000355887		
	6.98621			4.02203			-6.66178e-05			-0.000365036		
	6.99013			4.02203			-0.000315252			-5.21552e-05		
	6.99406			4.02203			-0.000120331			-0.000242146		
	6.99799			4.02203			-0.000184039			-0.000287866		
	7.00192			4.02203			-0.000233112			-0.000159334		
	7.00585			4.02203			-9.03526e-05			-0.000230887		
	7.00978			4.02203			-0.000278286			-0.000338805		
	7.01371			4.02203			-0.000283889			-0.000102715		
	7.01765			4.02203			-0.000414762			-0.000191197		
	7.02164			4.02203			-0.000138481			-0.000207716		
	7.02564			4.02203			-7.94709e-05			-0.000330192		
	7.02963			4.02203			-0.000157749			-6.82202e-05		
	7.03363			4.02203			-0.000333163			-0.000345084		
	7.03763			4.02203			-0.000230898			-0.000253306		
	7.04162			4.02203			-0.00030989			-0.000200815		
	7.04562			4.02203			-0.000402863			-9.95566e-05		
	7.04962			4.02203			-0.000249094			-0.000458658		
	7.05362			4.02203			-0.000286424			-0.00022746		
	7.05763			4.02203			-0.000239445			-0.000428777		
	7.06163			4.02203			-0.000349246			-0.000234177		
	7.06564			4.02203			-0.000390278			-0.000150871		
	7.06964			4.02203			-0.000467498			-0.000279168		
	7.07365			4.02203			-0.000206457			-0.000125054		
	7.07765			4.02203			-0.000272292			-0.000164862		
	7.08165			4.02203			-0.00026627			-0.00027977		
	7.08562			4.02203			-1.35689e-05			-0.000243822		
	7.08959			4.02203			-0.000215632			-0.000270143		
	7.09356			4.02203			-0.000234524			-0.000312934		
	7.09752			4.02203			-8.75838e-05			-0.000307531		
	7.10149			4.02203			-9.52806e-05			-4.24953e-05		
	7.10546			4.02203			-0.000324575			-0.000321881		
	7.10943			4.02203			-0.000111684			-1.6408e-06		
	7.11339			4.02203			-0.00038902			-7.25663e-05		
	7.11734			4.02203			-0.000273104			-6.79746e-05		
	7.12129			4.02203			-0.000174273			-6.39468e-05		
	7.12524			4.02203			-0.00027434			-0.000265779		
	7.12919			4.02203			-0.000329839			-0.000170529		
	7.13313			4.02203			-0.000161956			-7.30278e-05		
	7.13708			4.02203			-0.000171242			-0.000181299		
	7.14103			4.02203			-0.000133983			-0.00026422		
	7.14498			4.02203			-0.000120183			-0.00015841		
	7.14895			4.02203			-0.000211136			-0.000116762		
	7.15291			4.02203			-0.000123838			-5.35424e-05		
	7.15688			4.02203			-9.26842e-05			-0.000238641		
	7.16085			4.02203			-0.000337391			3.93999e-05		
	7.16481			4.02203			-0.000187131			-0.000196151		
	7.16878			4.02203			-0.000152986			-0.000103295		
	7.17275			4.02203			-0.000278879			-0.000371258		
	7.17672			4.02203			-0.000297846			-0.000457341		
	7.18076			4.02203			-0.000345215			-0.000229624		
	7.18481			4.02203			-0.000297361			4.5305e-05		
	7.18885			4.02203			-0.000220084			-0.000368707		
	7.19289			4.02203			-0.000233908			-3.20356e-05		
	7.19694			4.02203			-6.60391e-05			-0.000174046		
	7.20098			4.02203			-0.000269532			-0.000264556		
	7.20502			4.02203			-0.000116779			-0.000118531		
	7.20906			4.02203			-0.000331822			-0.000291105		
	7.21305			4.02203			-9.43457e-05			-0.000487577		
	7.21702			4.02203			-0.000278011			-0.000184832		
	7.221			4.02203			-0.000124292			-0.000217759		
	7.22498			4.02203			-0.000277834			-0.000157219		
	7.22895			4.02203			-0.000246386			-0.000388794		
	7.23293			4.02203			-0.000128347			-0.000146588		
	7.23691			4.02203			-0.000214434			-0.000154753		
	7.24088			4.02203			-0.000227098			-0.000400281		
	7.24483			4.02203			-0.00027449			-0.000316314		
	7.24876			4.02203			-0.000207506			-5.44118e-05		
	7.2527			4.02203			-0.000409192			-0.000201162		
	7.25664			4.02203			-0.00022395			-0.000245231		
	7.26058			4.02203			-0.000107649			-0.000387507		
	7.26452			4.02203			-0.000110126			-0.000406104		
	7.26846			4.02203			-0.000163022			-0.000142378		
	7.2724			4.02203			-5.82668e-05			-0.000279419		
	7.2763			4.02203			-0.000226633			-7.3758e-05		
	7.28018			4.02203			-0.000137426			-0.000183338		
	7.28406			4.02203			-0.000193101			-0.000376136		
	7.28794			4.02203			-0.000227312			-0.00012419		
	7.29182			4.02203			-0.000309433			-0.000251858		
	7.2957			4.02203			-0.000313508			-0.000188776		
	7.29958			4.02203			-0.00029127			-0.000123844		
	7.30346			4.02203			-0.000189275			-4.19649e-06		
	7.30733			4.02203			-0.000152727			-0.000243462		
	7.31118			4.02203			-0.000212553			-5.44998e-05		
	7.31502			4.02203			-0.000165205			-0.000319753		
	7.31886			4.02203			-5.87707e-05			-0.00025688		
	7.32271			4.02203			-0.000171078			-0.000189846		
	7.32655			4.02203			-6.43382e-05			-8.95537e-05		
	7.33039			4.02203			-9.42011e-05			-0.000174287		
	7.33424			4.02203			-0.000322388			-0.000132097		
	7.33808			4.02203			-9.15622e-05			-0.000147686		
	7.34192			4.02203			-0.000228075			-0.000294953		
	7.34576			4.02203			-0.000152004			-0.000331039		
	7.34961			4.02203			-0.000177656			-0.000146957		
	7.35345			4.02203			-0.000186006			-0.000149198		
	7.3573			4.02203			-0.000358483			-0.000325608		
	7.36114			4.02203			-0.000387748			-0.000167488		
	7.36498			4.02203			-0.000160984			-0.000212419		
	7.36882			4.02203			-0.000233732			-0.000297063		
	7.37271			4.02203			-0.000163126			-0.000222593		
	7.37661			4.02203			-0.000290023			-0.000183264		
	7.38051			4.02203			-0.000328864			-0.000363514		
	7.3844			4.02203			-0.000307343			-7.31913e-05		
	7.3883			4.02203			-0.000124628			-0.000265252		
	7.3922			4.02203			-0.000174647			-0.000263812		
	7.3961			4.02203			-0.000390564			-0.000221461		
	7.4			4.02203			-0.000235786			-0.000287684		
	7.40394			4.02203			-0.000332108			-0.000197305		
	7.4079			4.02203			-1.8249e-05			-0.000176886		
	7.41185			4.02203			-9.0098e-05			-0.000285494		
	7.41581			4.02203			-0.000251424			-0.000227248		
	7.41977			4.02203			-0.000195244			-0.000298066		
	7.42373			4.02203			-0.000376411			-9.40001e-05		
	7.42769			4.02203			-6.16033e-05			-0.000100966		
	7.43164			4.02203			-0.000153746			-0.000225943		
	7.43563			4.02203			-0.000541126			-0.000209145		
	7.43963			4.02203			-0.000181203			-3.33668e-05		
	7.44362			4.02203			-0.000206314			-0.000313096		
	7.44762			4.02203			-0.000511005			-0.000170514		
	7.45161			4.02203			-0.000372753			-0.000131912		
	7.45561			4.02203			-0.000395489			-5.82768e-05		
	7.45961			4.02203			-9.41282e-05			-0.00012358		
	7.4636			4.02203			-0.000239618			-0.000213207		
	7.46761			4.02203			-0.000195948			-0.000215985		
	7.47163			4.02203			-0.000320749			-0.000387265		
	7.47564			4.02203			-0.000556097			-0.000177059		
	7.47966			4.02203			-0.000338685			-0.0003817		
	7.48367			4.02203			-0.000139661			-0.000143802		
	7.48769			4.02203			-0.000318324			-0.000327594		
	7.4917			4.02203			-0.000181424			-0.000118443		
	7.49572			4.02203			-0.000233835			-0.000323497		
	7.49974			4.02203			-0.000133532			-9.9721e-05		
	7.50377			4.02203			-3.00382e-05			-0.000224234		
	7.50779			4.02203			-8.08487e-05			-0.000154793		
	7.51181			4.02203			-0.000251081			-0.000328486		
	7.51584			4.02203			-9.49403e-05			-0.000120578		
	7.51986			4.02203			-0.000193989			-0.000259521		
	7.52389			4.02203			-0.000111931			-0.000154214		
	7.52792			4.02203			-0.000235059			-0.000144609		
	7.53203			4.02203			-0.000212517			-0.000110246		
	7.53614			4.02203			-0.000143825			-0.000313827		
	7.54025			4.02203			-0.000334906			-3.53005e-05		
	7.54436			4.02203			-0.000348567			-0.000119071		
	7.54847			4.02203			-0.000310752			-9.52194e-05		
	7.55258			4.02203			-0.000293578			-0.000159903		
	7.55669			4.02203			-0.000352518			-0.000185789		
	7.56082			4.02203			-0.000139234			-0.000148013		
	7.56497			4.02203			-7.43487e-05			-0.000303607		
	7.56912			4.02203			-0.00027517			-0.000460915		
	7.57327			4.02203			-0.000322337			-8.97053e-05		
	7.57743			4.02203			-0.000230401			-0.00018842		
	7.58158			4.02203			-0.000238409			-0.000142948		
	7.58573			4.02203			-9.82668e-05			-0.000128859		
	7.58988			4.02203			-0.000310994			-0.000223336		
	7.59398			4.02203			-0.000249306			-0.000394569		
	7.59806			4.02203			-0.000260535			-0.000140795		
	7.60213			4.02203			-0.000238769			-0.000184869		
	7.60621			4.02203			-7.94824e-05			-0.000220193		
	7.61028			4.02203			-0.000161934			-9.20559e-05		
	7.61436			4.02203			-0.000282968			-0.000114248		
	7.61843			4.02203			-0.000263337			-0.000283489		
	7.62251			4.02203			-0.000241696			-0.000224725		
	7.6266			4.02203			-0.000110161			-0.000161366		
	7.63069			4.02203			-0.000163621			-0.000152236		
	7.63478			4.02203			-0.000443443			-0.00010646		
	7.63887			4.02203			-0.00025707			-0.000452711		
	7.64296			4.02203			-0.000314726			-0.00019335		
	7.64705			4.02203			-0.000101192			-5.52427e-05		
	7.65114			4.02203			-0.000276321			-0.000201714		
	7.65523			4.02203			-0.000148808			-0.000287958		
	7.65931			4.02203			-0.00026912			-0.000401057		
	7.66338			4.02203			-0.000380618			-0.000177556		
	7.66745			4.02203			-0.00013001			-0.000296454		
	7.67153			4.02203			-0.000173515			-0.000289576		
	7.6756			4.02203			-0.000121737			-0.000164495		
	7.67967			4.02203			-0.000144439			-7.69138e-05		
	7.68374			4.02203			-0.000156747			-0.000161535		
	7.68781			4.02203			-0.000172459			-0.000469004		
	7.69188			4.02203			-0.000192564			-0.000269127		
	7.69594			4.02203			-0.000133508			-0.000167977		
	7.7			4.02203			-0.000209821			-0.000230548		
	7.70406			4.02203			-0.00014665			5.70656e-06		
	7.70813			4.02203			-0.000216094			-0.000283563		
	7.71219			4.02203			-0.00021146			-0.000333682		
	7.71625			4.02203			-0.000302772			-0.000181201		
	7.72031			4.02203			-0.000172793			-0.000259529		
	7.72438			4.02203			-0.000238511			-0.000236292		
	7.72844			4.02203			-0.000181233			-0.000184704		
	7.7325			4.02203			-0.000114114			-0.00032797		
	7.73656			4.02203			-0.000258343			-0.000206453		
	7.74063			4.02203			-0.0001115			-0.000312307		
	7.74469			4.02203			-1.115e-05			-0.000408013		
	7.74875			4.02203			-0.000179577			-0.000295504		
	7.75282			4.02203			-8.79912e-05			-0.000136861		
	7.75671			4.02203			-0.000288779			-0.000180258		
	7.76035			4.02203			-0.000312521			-0.000110497		
	7.76398			4.02203			-6.93669e-05			-1.0267e-05		
	7.76761			4.02203			-0.000227941			-0.000170676		
	7.77125			4.02203			-0.000274966			-0.000254579		
	7.77488			4.02203			-0.000105852			-0.000327072		
	7.77851			4.02203			-0.000153487			-7.40022e-05		
	7.78216			4.02203			-0.000193234			-0.000268235		
	7.78629			4.02203			-0.000174161			-6.01973e-05		
	7.79053			4.02203			-0.000131125			-0.000324284		
	7.79476			4.02203			-0.000310559			-0.00023853		
	7.799			4.02203			-0.000126279			-0.000120175		
	7.80324			4.02203			-0.000138515			-0.000438117		
	7.80748			4.02203			-0.000140055			-0.000284229		
	7.81172			4.02203			-0.000306499			-9.04277e-05		
	7.8161			4.02203			-0.000125454			-0.000183776		
	7.82056			4.02203			-0.000117651			-0.00016535		
	7.82501			4.02203			-0.000192224			-0.000221012		
	7.82946			4.02203			-0.000238609			-0.00034786		
	7.83392			4.02203			-0.000236893			-0.000162553		
	7.83837			4.02203			-1.49795e-05			-0.000136835		
	7.84283			4.02203			-0.000149721			-0.000104917		
	7.84732			4.02203			-0.000202874			-0.000268265		
	7.85186			4.02203			-0.000256534			-0.000250392		
	7.85639			4.02203			-0.000290288			-0.000226545		
	7.86091			4.02203			-0.000150769			-8.69446e-05		
	7.86544			4.02203			-6.98034e-05			-0.000323986		
	7.86998			4.02203			-0.000156101			-0.000157925		
	7.87451			4.02203			-8.85926e-05			-0.00017989		
	7.87905			4.02203			-0.00016014			-9.75146e-05		
	7.88361			4.02203			-0.000235559			-0.000214563		
	7.88817			4.02203			-8.62124e-06			-0.000256699		
	7.89273			4.02203			-9.82384e-05			-0.000408162		
	7.89729			4.02203			-0.000130164			-0.000139211		
	7.90184			4.02203			-0.000110901			1.93669e-05		
	7.9064			4.02203			-0.000103896			-0.000166514		
	7.91091			4.02203			1.4752e-05			-0.00011036		
	7.91536			4.02203			-0.000226684			-0.000244598		
	7.9198			4.02203			-1.55941e-05			-0.000309695		
	7.92424			4.02203			-0.000171909			-3.9805e-05		
	7.92869			4.02203			-0.000262769			-0.000235192		
	7.93313			4.02203			-0.000127934			-0.000199295		
	7.93758			4.02203			-0.000295558			-8.84641e-05		
	7.94201			4.02203			-0.00013203			-0.000170246		
	7.94639			4.02203			-0.000104752			-0.000310957		
	7.95077			4.02203			-0.000547682			-0.000451528		
	7.95515			4.02203			-0.000246602			-0.000255257		
	7.95952			4.02203			-9.72273e-05			-0.000156389		
	7.9639			4.02203			-0.000385474			-0.000384528		
	7.96828			4.02203			-0.000184983			-8.1776e-05		
	7.97265			4.02203			-0.000110813			-0.000145968		
	7.97699			4.02203			-0.000299113			-0.000220288		
	7.98131			4.02203			-0.000308938			-0.000151806		
	7.98563			4.02203			-0.000181994			-0.00015907		
	7.98995			4.02203			-0.000402515			-0.000229275		
	7.99427			4.02203			-0.000140949			-0.000150828		
	7.99859			4.02203			-0.000259034			-8.15024e-05		
	8.0029			4.02203			-0.000277498			-0.000113377		
	8.00721			4.02203			-0.000470956			-0.00022633		
	8.01148			4.02203			-0.000224957			-0.000208352		
	8.01575			4.02203			-0.000113696			-0.000138344		
	8.02002			4.02203			-0.000328968			-0.000144664		
	8.02429			4.02203			-0.000218612			-9.75167e-05		
	8.02857			4.02203			-0.000280827			-0.000182461		
	8.03284			4.02203			-5.62137e-05			-0.000273843		
	8.03711			4.02203			-0.000210318			-0.000258062		
	8.04131			4.02203			-0.000220508			-0.000154963		
	8.04545			4.02203			-0.000160129			3.08396e-05		
	8.04959			4.02203			-0.000273148			-0.000202696		
	8.05373			4.02203			-0.000196606			-0.00013337		
	8.05787			4.02203			-0.000122115			-0.000191386		
	8.06201			4.02203			-1.71569e-06			-0.000290331		
	8.06615			4.02203			-0.000387145			-0.000263661		
	8.07029			4.02203			-0.000160424			-0.000103224		
	8.07434			4.02203			-0.000108352			-0.000216387		
	8.07833			4.02203			-0.00034274			-0.000111454		
	8.08231			4.02203			-0.000316373			-0.000253297		
	8.0863			4.02203			-0.000421607			-0.000328247		
	8.09029			4.02203			-0.000259615			-0.000226595		
	8.09427			4.02203			-0.000158915			-0.000122756		
	8.09826			4.02203			8.89511e-05			-0.000182264		
	8.10225			4.02203			-0.000105322			-0.000139438		
	8.1062			4.02203			-0.00024984			-0.000147886		
	8.11011			4.02203			-0.000181822			-0.000142851		
	8.11402			4.02203			-0.000289634			-0.000341518		
	8.11793			4.02203			-0.000151927			-0.000372147		
	8.12184			4.02203			-0.000224375			-0.000128164		
	8.12575			4.02203			-0.000374421			-0.000261132		
	8.12966			4.02203			-0.000341024			-0.000270195		
	8.13357			4.02203			-0.000228508			-0.00023153		
	8.13748			4.02203			-0.000130985			-9.0544e-05		
	8.14135			4.02203			-0.000324903			-0.000164221		
	8.14522			4.02203			-0.000161823			-0.000290518		
	8.1491			4.02203			-0.000233203			-0.00019394		
	8.15297			4.02203			-0.000215487			-0.000121878		
	8.15684			4.02203			-0.000234325			-0.000102619		
	8.16071			4.02203			-0.000117394			-0.000146741		
	8.16458			4.02203			-7.98969e-05			-0.000345599		
	8.16845			4.02203			-0.000123305			-0.000127967		
	8.17228			4.02203			-0.000355845			-0.000142091		
	8.1761			4.02203			-0.000177618			-9.24797e-05		
	8.17991			4.02203			-0.000353102			-0.000220536		
	8.18373			4.02203			-0.000265916			-0.000118658		
	8.18754			4.02203			1.68684e-05			-0.000145716		
	8.19136			4.02203			-0.000286585			-0.000192876		
	8.19517			4.02203			-0.00014963			-1.27368e-05		
	8.19899			4.02203			-0.00019802			-3.83501e-05		
	8.20279			4.02203			-0.000291057			-0.000150111		
	8.20653			4.02203			-0.000115729			-0.000271488		
	8.21026			4.02203			-0.000247945			-0.000224571		
	8.214			4.02203			-0.000213061			-0.000152629		
	8.21774			4.02203			-0.000184935			-0.000248746		
	8.22148			4.02203			3.14926e-06			-0.000187976		
	8.22522			4.02203			-0.000192213			-0.000175262		
	8.22896			4.02203			-0.000209491			-0.000180985		
	8.23269			4.02203			-0.000114599			-0.000189072		
	8.23641			4.02203			-0.00035558			-0.000364048		
	8.24011			4.02203			-0.000376471			-0.00019003		
	8.24381			4.02203			-0.000316302			-0.000266362		
	8.24751			4.02203			-0.000157188			-8.81835e-05		
	8.25121			4.02203			-0.000326982			-0.000151762		
	8.25491			4.02203			-0.000262309			-0.000179751		
	8.25861			4.02203			-0.000329324			-0.000145525		
	8.26231			4.02203			-0.000415092			-0.000324777		
	8.26602			4.02203			-0.000213061			-0.000192957		
	8.2698			4.02203			-0.000326853			-0.000238839		
	8.27357			4.02203			-0.000190732			-0.000198898		
	8.27735			4.02203			-0.000299318			-0.000419109		
	8.28113			4.02203			-0.000354316			-0.000221452		
	8.2849			4.02203			-0.000247377			-0.000102752		
	8.28868			4.02203			-0.000245645			-0.000200269		
	8.29246			4.02203			-0.000323409			-0.000216326		
	8.29623			4.02203			-0.000252207			-0.000214165		
	8.30007			4.02203			-7.8581e-05			-0.000220262		
	8.30391			4.02203			-0.000153779			-0.00038821		
	8.30775			4.02203			-0.000284775			-0.000264028		
	8.3116			4.02203			-0.000324088			-0.000108713		
	8.31545			4.02203			-0.000132443			-0.000304912		
	8.3193			4.02203			-0.00011517			-0.00010912		
	8.32314			4.02203			-0.000253377			-8.45415e-05		
	8.32699			4.02203			-0.00024214			-0.000524927		
	8.33082			4.02203			-0.000223926			-0.000135097		
	8.33464			4.02203			-0.000241807			-0.000148472		
	8.33845			4.02203			-0.000254266			-0.000153036		
	8.34227			4.02203			-0.000183972			-0.000169332		
	8.34608			4.02203			-0.000239501			5.10668e-05		
	8.34989			4.02203			-4.04743e-05			-0.000143271		
	8.35371			4.02203			-0.000122173			-0.00014787		
	8.35752			4.02203			-0.000171852			-0.000314016		
	8.36134			4.02203			-0.000135115			-0.000226533		
	8.36512			4.02203			-1.35919e-06			-0.000213524		
