lap2_47_samp	lap2_48_samp	lap2_49_samp	lap2_50_samp	lap2_51_samp	Smth2_47_samp	Smth2_48_samp	Smth2_49_samp	Smth2_50_samp	Smth2_51_samp	rp1111
0.974713	1.05802	1.30026	1.76633	1.11337	-0.0619357	-0.0601333	-0.0623941	-0.0596446	-0.060976	
0.975529	1.06034	1.30181	1.76877	1.11337	-0.0620613	-0.0600652	-0.0623218	-0.0596966	-0.0609339	
0.976346	1.06266	1.30336	1.77122	1.11337	-0.0621771	-0.0600059	-0.0622495	-0.0597442	-0.0608871	
0.977162	1.06497	1.30491	1.77366	1.11337	-0.0622814	-0.0599566	-0.0621774	-0.0597874	-0.0608357	
0.977978	1.06729	1.30647	1.7761	1.11337	-0.0623735	-0.0599178	-0.0621052	-0.0598269	-0.0607791	
0.978795	1.06961	1.30802	1.77854	1.11337	-0.0624522	-0.0598905	-0.0620327	-0.0598644	-0.060717	
0.979611	1.07192	1.30959	1.78098	1.11337	-0.0625166	-0.0598762	-0.0619603	-0.0599021	-0.0606501	
0.980427	1.07424	1.31124	1.78342	1.11337	-0.0625651	-0.0598747	-0.0618882	-0.0599407	-0.0605799	
0.981244	1.07657	1.3129	1.78586	1.11337	-0.0625971	-0.0598865	-0.0618165	-0.0599802	-0.0605069	
0.98206	1.07895	1.31455	1.7883	1.11337	-0.0626123	-0.0599093	-0.0617445	-0.0600221	-0.060431	
0.982876	1.08132	1.3162	1.79063	1.11337	-0.0626108	-0.0599419	-0.0616724	-0.0600676	-0.0603541	
0.983693	1.08369	1.31786	1.79292	1.11337	-0.062594	-0.0599836	-0.0615991	-0.0601187	-0.0602777	
0.984509	1.08606	1.31951	1.79521	1.11337	-0.062563	-0.060034	-0.0615247	-0.0601766	-0.0602031	
0.985325	1.08844	1.32117	1.79751	1.11337	-0.0625195	-0.0600919	-0.0614482	-0.060242	-0.0601304	
0.986142	1.09081	1.32282	1.7998	1.11337	-0.0624651	-0.0601557	-0.0613702	-0.0603158	-0.0600608	
0.986959	1.09318	1.32448	1.80209	1.11337	-0.0624015	-0.0602229	-0.0612921	-0.0603987	-0.0599977	
0.987775	1.09555	1.32613	1.80439	1.11337	-0.0623328	-0.0602902	-0.061214	-0.0604904	-0.0599439	
0.988591	1.09793	1.32779	1.80668	1.11337	-0.062263	-0.0603552	-0.0611351	-0.0605903	-0.0599013	
0.989408	1.1003	1.32944	1.80897	1.11337	-0.0621954	-0.0604157	-0.0610549	-0.060698	-0.0598712	
0.990224	1.10267	1.3311	1.81127	1.11337	-0.0621317	-0.0604692	-0.0609744	-0.0608119	-0.0598541	
0.991041	1.10504	1.33275	1.81356	1.11337	-0.0620734	-0.060512	-0.0608938	-0.0609296	-0.059849	
0.991857	1.10742	1.33441	1.81586	1.11337	-0.0620217	-0.0605396	-0.0608116	-0.0610492	-0.0598554	
0.992689	1.10983	1.33606	1.81815	1.11337	-0.0619772	-0.0605499	-0.0607262	-0.06117	-0.0598708	
0.993546	1.11225	1.33771	1.82044	1.11337	-0.0619407	-0.0605409	-0.0606351	-0.0612921	-0.0598934	
0.994402	1.11466	1.33938	1.82274	1.11337	-0.0619128	-0.060513	-0.0605367	-0.0614137	-0.0599227	
0.995259	1.11708	1.34113	1.82491	1.11337	-0.0618946	-0.0604674	-0.060431	-0.0615325	-0.0599581	
0.996116	1.11949	1.34289	1.82702	1.11337	-0.061887	-0.0604039	-0.0603188	-0.061647	-0.0599988	
0.996973	1.12191	1.34464	1.82913	1.11337	-0.0618919	-0.0603244	-0.0602015	-0.0617556	-0.0600441	
0.997829	1.12432	1.3464	1.83125	1.11337	-0.0619104	-0.0602297	-0.06008	-0.0618569	-0.0600935	
0.998686	1.12674	1.34816	1.83336	1.11337	-0.0619428	-0.0601223	-0.0599542	-0.0619494	-0.060147	
0.999543	1.12915	1.34992	1.83548	1.11337	-0.0619893	-0.0600047	-0.0598233	-0.062032	-0.0602017	
1.0004	1.13157	1.35168	1.83759	1.11337	-0.0620482	-0.0598786	-0.0596884	-0.0621042	-0.060255	
1.00126	1.13398	1.35344	1.83971	1.11337	-0.0621176	-0.0597461	-0.0595509	-0.0621655	-0.0603052	
1.00211	1.1364	1.3552	1.84182	1.11337	-0.0621957	-0.0596087	-0.059412	-0.0622152	-0.0603506	
1.00297	1.13883	1.35696	1.84394	1.11337	-0.0622809	-0.0594691	-0.0592712	-0.0622543	-0.0603911	
1.00382	1.1413	1.35872	1.84605	1.11337	-0.0623714	-0.0593301	-0.0591278	-0.0622835	-0.060427	
1.00468	1.14377	1.36048	1.84817	1.11337	-0.0624653	-0.0591959	-0.0589829	-0.062305	-0.0604581	
1.00554	1.14625	1.36224	1.85028	1.11337	-0.0625614	-0.0590698	-0.0588388	-0.0623193	-0.0604838	
1.00639	1.14872	1.36399	1.8524	1.11337	-0.0626582	-0.0589537	-0.0586989	-0.0623268	-0.0605027	
1.00725	1.1512	1.36575	1.85451	1.11337	-0.0627548	-0.0588498	-0.0585651	-0.0623293	-0.060514	
1.0081	1.15367	1.36751	1.85663	1.11337	-0.0628509	-0.0587599	-0.0584379	-0.0623292	-0.0605195	
1.00896	1.15615	1.36927	1.85873	1.11337	-0.0629463	-0.058686	-0.0583175	-0.0623277	-0.0605206	
1.00982	1.15862	1.37105	1.86066	1.11337	-0.0630401	-0.0586282	-0.0582044	-0.0623259	-0.0605185	
1.01067	1.1611	1.37287	1.86256	1.11337	-0.0631311	-0.0585859	-0.0581005	-0.0623253	-0.0605136	
1.01153	1.16357	1.37469	1.86447	1.11337	-0.0632184	-0.0585567	-0.0580074	-0.0623278	-0.0605056	
1.01239	1.16605	1.3765	1.86637	1.11337	-0.0633004	-0.0585382	-0.0579256	-0.0623352	-0.0604936	
1.01324	1.16852	1.37832	1.86827	1.11337	-0.0633753	-0.0585307	-0.0578547	-0.0623489	-0.0604762	
1.0141	1.17101	1.38014	1.87017	1.11337	-0.0634412	-0.0585337	-0.0577934	-0.0623706	-0.0604529	
1.01495	1.17352	1.38195	1.87208	1.11337	-0.0634972	-0.0585465	-0.0577402	-0.0624021	-0.060424	
1.01581	1.17603	1.38377	1.87398	1.11337	-0.063543	-0.0585688	-0.0576942	-0.0624429	-0.0603891	
1.01667	1.17853	1.38559	1.87588	1.11337	-0.0635781	-0.0586003	-0.0576551	-0.0624928	-0.0603482	
1.01752	1.18104	1.3874	1.87778	1.11337	-0.0636031	-0.0586404	-0.0576218	-0.0625511	-0.060302	
1.01838	1.18355	1.38922	1.87969	1.11337	-0.063619	-0.0586878	-0.0575934	-0.0626179	-0.0602515	
1.01923	1.18606	1.39104	1.88159	1.11337	-0.0636265	-0.0587415	-0.0575697	-0.0626937	-0.0601981	
1.02009	1.18857	1.39285	1.88349	1.11337	-0.0636264	-0.0587998	-0.0575508	-0.0627782	-0.0601419	
1.02095	1.19108	1.39467	1.88539	1.11337	-0.0636195	-0.0588607	-0.0575372	-0.0628703	-0.060081	
1.0218	1.19358	1.39649	1.8873	1.11337	-0.063607	-0.0589217	-0.0575279	-0.0629686	-0.0600143	
1.02266	1.19609	1.3983	1.8892	1.11337	-0.063591	-0.0589807	-0.0575225	-0.0630725	-0.0599412	
1.02351	1.1986	1.40012	1.8911	1.11337	-0.0635738	-0.0590365	-0.0575185	-0.0631811	-0.0598614	
1.02437	1.20111	1.40194	1.893	1.11337	-0.0635572	-0.0590896	-0.0575146	-0.0632932	-0.0597744	
1.02523	1.20361	1.40374	1.89487	1.11337	-0.0635419	-0.0591407	-0.0575107	-0.0634065	-0.0596811	
1.02608	1.20611	1.40553	1.89658	1.11337	-0.0635294	-0.0591892	-0.0575074	-0.0635196	-0.0595831	
1.02694	1.20861	1.40731	1.89828	1.11337	-0.0635209	-0.0592347	-0.057506	-0.0636312	-0.0594808	
1.02779	1.21111	1.4091	1.89999	1.11337	-0.0635171	-0.059277	-0.0575083	-0.0637391	-0.0593742	
1.02865	1.21362	1.41089	1.90169	1.11337	-0.0635191	-0.0593163	-0.057516	-0.0638428	-0.0592637	
1.02943	1.21612	1.41267	1.9034	1.11337	-0.0635286	-0.0593524	-0.0575306	-0.0639416	-0.0591509	
1.03018	1.21862	1.41446	1.9051	1.11337	-0.0635467	-0.0593844	-0.0575523	-0.0640344	-0.0590375	
1.03093	1.22112	1.41625	1.9068	1.11337	-0.0635739	-0.0594115	-0.0575814	-0.0641198	-0.058925	
1.03168	1.22362	1.41804	1.90851	1.11337	-0.0636106	-0.0594329	-0.0576177	-0.0641962	-0.0588138	
1.03242	1.22612	1.41982	1.91021	1.11337	-0.0636579	-0.0594476	-0.0576607	-0.0642622	-0.0587046	
1.03317	1.22862	1.42161	1.91192	1.11337	-0.0637163	-0.0594537	-0.0577098	-0.0643171	-0.0585983	
1.03392	1.23112	1.4234	1.91362	1.11337	-0.0637851	-0.0594487	-0.057765	-0.0643614	-0.0584952	
1.03467	1.23362	1.42519	1.91533	1.11337	-0.0638631	-0.0594321	-0.0578255	-0.0643953	-0.0583949	
1.03542	1.2361	1.42697	1.91703	1.11337	-0.0639496	-0.0594038	-0.0578908	-0.0644175	-0.0582981	
1.03617	1.23848	1.42876	1.91874	1.11337	-0.0640445	-0.0593624	-0.0579604	-0.0644255	-0.0582055	
1.03692	1.24086	1.43055	1.92044	1.11337	-0.0641481	-0.0593067	-0.0580344	-0.0644173	-0.0581166	
1.03767	1.24324	1.43234	1.92215	1.11337	-0.0642583	-0.0592352	-0.0581131	-0.0643914	-0.0580322	
1.03842	1.24562	1.43412	1.92385	1.11337	-0.0643727	-0.0591475	-0.0581958	-0.0643462	-0.0579525	
1.03917	1.248	1.43592	1.92559	1.11337	-0.064489	-0.0590443	-0.0582814	-0.0642805	-0.0578771	
1.03992	1.25039	1.43771	1.92739	1.11337	-0.0646061	-0.0589266	-0.0583682	-0.0641931	-0.0578066	
1.04066	1.25277	1.43951	1.92919	1.11337	-0.064723	-0.0587951	-0.0584547	-0.0640846	-0.0577405	
1.04141	1.25515	1.44131	1.93098	1.11337	-0.0648384	-0.0586514	-0.0585395	-0.0639553	-0.0576771	
1.04216	1.25753	1.44311	1.93278	1.11337	-0.0649506	-0.0584975	-0.0586211	-0.0638054	-0.0576161	
1.04291	1.25991	1.4449	1.93458	1.11337	-0.065059	-0.0583356	-0.0586964	-0.0636372	-0.0575579	
1.04366	1.2623	1.4467	1.93638	1.11337	-0.0651619	-0.0581683	-0.0587611	-0.0634525	-0.0575017	
1.04441	1.26468	1.4485	1.93817	1.11337	-0.0652562	-0.0579987	-0.0588123	-0.0632526	-0.0574451	
1.04516	1.26706	1.4503	1.93997	1.11337	-0.0653393	-0.0578304	-0.0588488	-0.0630377	-0.0573874	
1.04591	1.26944	1.45209	1.94177	1.11337	-0.0654095	-0.0576658	-0.0588707	-0.0628086	-0.0573276	
1.04666	1.2717	1.45389	1.94357	1.11337	-0.0654648	-0.0575062	-0.0588777	-0.0625678	-0.0572647	
1.04741	1.27388	1.45569	1.94536	1.11337	-0.0655036	-0.0573549	-0.0588691	-0.0623194	-0.0571986	
1.04816	1.27607	1.45748	1.94716	1.11337	-0.0655249	-0.0572161	-0.0588443	-0.0620679	-0.0571296	
1.04891	1.27825	1.45928	1.94896	1.11337	-0.0655301	-0.0570941	-0.0588017	-0.0618164	-0.0570575	
1.04965	1.28043	1.46108	1.95076	1.11337	-0.0655212	-0.0569908	-0.0587404	-0.0615682	-0.0569812	
1.0504	1.28261	1.46288	1.95255	1.11337	-0.0654985	-0.0569063	-0.0586602	-0.0613277	-0.0569007	
1.05115	1.28479	1.46468	1.95435	1.11337	-0.0654613	-0.0568408	-0.0585617	-0.0611001	-0.0568156	
1.0519	1.28697	1.46656	1.95626	1.11337	-0.0654084	-0.0567955	-0.0584462	-0.0608893	-0.0567257	
1.05265	1.28915	1.46846	1.95819	1.11337	-0.0653409	-0.0567705	-0.0583149	-0.0606984	-0.0566285	
1.0534	1.29133	1.47036	1.96012	1.11337	-0.0652606	-0.0567665	-0.0581683	-0.0605297	-0.0565214	
1.05415	1.29351	1.47226	1.96205	1.11337	-0.0651681	-0.0567836	-0.0580091	-0.0603824	-0.056404	
1.0549	1.29569	1.47416	1.96397	1.11337	-0.0650634	-0.056821	-0.0578428	-0.0602543	-0.0562776	
1.05565	1.29787	1.47606	1.9659	1.11337	-0.0649478	-0.0568781	-0.0576744	-0.0601421	-0.0561439	
1.0564	1.30006	1.47795	1.96783	1.11337	-0.0648233	-0.0569545	-0.0575076	-0.0600431	-0.0560039	
1.05715	1.30224	1.47985	1.96976	1.11337	-0.0646922	-0.0570491	-0.0573444	-0.0599557	-0.0558584	
1.0579	1.30439	1.48175	1.97169	1.11337	-0.0645567	-0.0571616	-0.0571878	-0.0598771	-0.0557076	
1.05867	1.30651	1.48365	1.97362	1.11337	-0.0644175	-0.0572905	-0.0570423	-0.0598044	-0.0555526	
1.05948	1.30864	1.48555	1.97555	1.11337	-0.0642767	-0.0574329	-0.0569119	-0.0597359	-0.0553953	
1.06029	1.31077	1.48745	1.97748	1.11337	-0.064136	-0.0575852	-0.0567972	-0.059671	-0.0552365	
1.0611	1.31289	1.48934	1.9794	1.11337	-0.0639967	-0.0577457	-0.0566989	-0.059609	-0.0550786	
1.06191	1.31502	1.49124	1.98133	1.11337	-0.0638612	-0.0579132	-0.056618	-0.0595481	-0.0549232	
1.06272	1.31715	1.49314	1.98326	1.11337	-0.0637318	-0.0580842	-0.0565562	-0.0594856	-0.0547708	
1.06353	1.31928	1.49504	1.98526	1.11337	-0.06361	-0.0582554	-0.0565153	-0.0594186	-0.0546214	
1.06434	1.3214	1.49704	1.98734	1.11337	-0.0634949	-0.0584243	-0.0564958	-0.0593441	-0.0544773	
1.06515	1.32353	1.49904	1.98942	1.11337	-0.0633848	-0.0585888	-0.0565001	-0.0592601	-0.0543419	
1.06596	1.32566	1.50104	1.99149	1.11337	-0.0632794	-0.0587471	-0.0565284	-0.0591649	-0.054216	
1.06677	1.32779	1.50304	1.99357	1.11337	-0.0631795	-0.0588991	-0.056579	-0.0590578	-0.0540984	
1.06758	1.32991	1.50504	1.99565	1.11337	-0.0630863	-0.0590444	-0.0566496	-0.0589401	-0.0539895	
1.06839	1.33204	1.50704	1.99773	1.11337	-0.063	-0.059183	-0.0567373	-0.0588137	-0.0538911	
1.06921	1.33417	1.50904	1.99981	1.11337	-0.0629196	-0.0593148	-0.0568407	-0.0586803	-0.0538041	
1.07002	1.33629	1.51105	2.00189	1.11337	-0.0628452	-0.0594392	-0.0569564	-0.058543	-0.0537287	
1.07083	1.33842	1.51305	2.00397	1.11337	-0.0627781	-0.0595553	-0.0570789	-0.058406	-0.0536633	
1.07164	1.34055	1.51505	2.00605	1.11337	-0.0627177	-0.0596636	-0.057203	-0.0582737	-0.0536061	
1.07245	1.34243	1.51705	2.00812	1.11337	-0.062663	-0.0597641	-0.0573255	-0.0581497	-0.0535567	
1.07326	1.34422	1.51905	2.0102	1.11337	-0.0626124	-0.0598571	-0.0574444	-0.0580361	-0.0535148	
1.07407	1.34601	1.52105	2.01228	1.11337	-0.062565	-0.0599434	-0.0575575	-0.0579343	-0.0534808	
1.07488	1.3478	1.52306	2.01436	1.11337	-0.0625209	-0.0600256	-0.0576607	-0.0578453	-0.0534551	
1.07569	1.34959	1.52506	2.01652	1.11337	-0.0624806	-0.0601055	-0.0577496	-0.0577691	-0.0534392	
1.0765	1.35138	1.52708	2.0187	1.11337	-0.0624452	-0.0601834	-0.0578219	-0.0577061	-0.0534338	
1.07731	1.35317	1.52913	2.02088	1.11337	-0.0624162	-0.0602597	-0.0578759	-0.0576567	-0.0534373	
1.07812	1.35496	1.53118	2.02306	1.11337	-0.0623945	-0.0603346	-0.0579105	-0.0576226	-0.0534477	
1.07893	1.35675	1.53324	2.02524	1.11337	-0.0623796	-0.0604084	-0.0579257	-0.0576059	-0.0534655	
1.07974	1.35854	1.53529	2.02742	1.11337	-0.0623708	-0.0604808	-0.0579221	-0.0576075	-0.0534909	
1.08055	1.36033	1.53734	2.02959	1.11337	-0.062368	-0.0605518	-0.0579012	-0.0576275	-0.0535222	
1.08137	1.36212	1.5394	2.03177	1.11337	-0.0623717	-0.0606214	-0.0578633	-0.0576652	-0.0535591	
1.08218	1.36391	1.54145	2.03395	1.11337	-0.0623825	-0.0606902	-0.0578086	-0.0577197	-0.0536019	
1.08299	1.3657	1.5435	2.03613	1.11337	-0.0623999	-0.0607587	-0.0577388	-0.0577891	-0.0536531	
1.0838	1.36749	1.54555	2.03831	1.11337	-0.0624243	-0.0608273	-0.0576554	-0.0578711	-0.0537138	
1.08461	1.36928	1.54761	2.04049	1.11337	-0.0624564	-0.0608958	-0.0575612	-0.0579632	-0.0537846	
1.08542	1.37108	1.54966	2.04267	1.11337	-0.0624974	-0.0609637	-0.0574594	-0.058063	-0.0538677	
1.08623	1.37287	1.55171	2.04485	1.11337	-0.0625479	-0.0610303	-0.0573523	-0.0581698	-0.0539649	
1.08704	1.37466	1.55376	2.04714	1.11337	-0.062607	-0.061095	-0.0572422	-0.0582825	-0.0540769	
1.08785	1.37645	1.55582	2.04945	1.11337	-0.0626735	-0.0611568	-0.0571313	-0.0584004	-0.0542034	
1.08866	1.37816	1.55788	2.05175	1.11337	-0.0627462	-0.0612157	-0.057022	-0.0585222	-0.0543434	
1.08947	1.37973	1.55999	2.05405	1.11337	-0.0628238	-0.0612714	-0.0569162	-0.058647	-0.054497	
1.09028	1.38129	1.5621	2.05635	1.11337	-0.0629048	-0.0613241	-0.0568149	-0.0587736	-0.054664	
1.09109	1.38286	1.5642	2.05866	1.11337	-0.0629887	-0.0613726	-0.0567194	-0.0589015	-0.0548437	
1.09189	1.38443	1.56631	2.06096	1.11337	-0.0630749	-0.0614168	-0.056631	-0.0590315	-0.0550348	
1.09267	1.38599	1.56842	2.06326	1.11337	-0.0631625	-0.0614574	-0.0565504	-0.0591642	-0.0552364	
1.09346	1.38756	1.57053	2.06557	1.11337	-0.0632503	-0.061495	-0.0564781	-0.0593002	-0.0554475	
1.09425	1.38913	1.57264	2.06787	1.11337	-0.0633363	-0.0615301	-0.0564152	-0.0594382	-0.0556674	
1.09504	1.39069	1.57474	2.07017	1.11337	-0.0634191	-0.0615635	-0.0563612	-0.0595753	-0.0558929	
1.09583	1.39226	1.57685	2.07248	1.11337	-0.063498	-0.0615954	-0.0563157	-0.0597093	-0.0561224	
1.09662	1.39382	1.57896	2.0748	1.11337	-0.063573	-0.0616269	-0.0562774	-0.0598385	-0.0563547	
1.09741	1.39539	1.58107	2.07727	1.11337	-0.0636431	-0.0616593	-0.0562452	-0.0599621	-0.0565866	
1.0982	1.39696	1.58317	2.07976	1.11337	-0.0637072	-0.061693	-0.0562192	-0.0600793	-0.0568153	
1.09899	1.39852	1.58528	2.08224	1.11337	-0.0637644	-0.0617284	-0.0561996	-0.0601893	-0.0570383	
1.09978	1.40009	1.58739	2.08472	1.11337	-0.0638139	-0.0617658	-0.0561866	-0.060291	-0.0572543	
1.10057	1.40166	1.58951	2.08721	1.11337	-0.0638554	-0.061806	-0.0561793	-0.0603844	-0.0574626	
1.10136	1.40322	1.59166	2.08969	1.11337	-0.0638889	-0.0618494	-0.0561769	-0.0604707	-0.0576627	
1.10214	1.40479	1.59381	2.09218	1.11337	-0.0639151	-0.0618968	-0.0561798	-0.0605497	-0.057855	
1.10293	1.40636	1.59595	2.09466	1.11337	-0.0639341	-0.0619483	-0.0561888	-0.0606216	-0.0580393	
1.10372	1.40792	1.5981	2.09715	1.11337	-0.063946	-0.0620034	-0.0562046	-0.0606856	-0.0582156	
1.10451	1.40949	1.60025	2.09963	1.11337	-0.0639513	-0.0620618	-0.0562264	-0.0607418	-0.0583833	
1.1053	1.41106	1.6024	2.10211	1.11337	-0.0639511	-0.0621227	-0.0562541	-0.0607894	-0.0585424	
1.10609	1.41257	1.60455	2.1046	1.11338	-0.0639467	-0.0621855	-0.0562885	-0.060829	-0.0586933	
1.10688	1.41403	1.6067	2.10719	1.11338	-0.0639395	-0.0622501	-0.0563302	-0.0608613	-0.0588375	
1.10767	1.4155	1.60884	2.1098	1.11338	-0.0639298	-0.0623163	-0.0563789	-0.0608865	-0.0589754	
1.10846	1.41696	1.61099	2.11242	1.11338	-0.0639178	-0.0623839	-0.0564339	-0.0609036	-0.0591071	
1.10925	1.41843	1.61314	2.11503	1.11338	-0.0639037	-0.0624514	-0.0564945	-0.0609111	-0.0592328	
1.11004	1.41989	1.61529	2.11764	1.11338	-0.0638884	-0.0625181	-0.056559	-0.0609084	-0.0593533	
1.11083	1.42136	1.61744	2.12025	1.11338	-0.0638727	-0.0625834	-0.0566269	-0.0608953	-0.0594701	
1.11161	1.42282	1.61958	2.12287	1.11338	-0.0638574	-0.062647	-0.0566987	-0.0608721	-0.0595838	
1.1124	1.42428	1.62172	2.12548	1.11338	-0.0638426	-0.0627082	-0.0567751	-0.0608389	-0.0596942	
1.11319	1.42575	1.62383	2.12809	1.11338	-0.0638287	-0.062766	-0.0568555	-0.0607957	-0.0598005	
1.11398	1.42721	1.62593	2.13071	1.11338	-0.0638158	-0.0628196	-0.0569388	-0.0607428	-0.0599014	
1.11477	1.42868	1.62803	2.13332	1.11338	-0.0638044	-0.0628691	-0.0570235	-0.0606802	-0.0599965	
1.11556	1.43014	1.63013	2.13593	1.11338	-0.0637956	-0.0629148	-0.0571079	-0.0606084	-0.0600862	
1.11635	1.43161	1.63223	2.13857	1.11338	-0.0637904	-0.0629565	-0.0571905	-0.0605269	-0.0601705	
1.11714	1.43307	1.63433	2.14122	1.11338	-0.0637888	-0.0629946	-0.0572697	-0.0604358	-0.0602493	
1.11793	1.43454	1.63643	2.14387	1.11338	-0.0637882	-0.0630293	-0.0573425	-0.0603362	-0.0603216	
1.11872	1.436	1.63853	2.14652	1.11338	-0.0637863	-0.063061	-0.0574064	-0.0602287	-0.0603872	
1.11951	1.43747	1.64063	2.14917	1.11338	-0.0637829	-0.0630901	-0.0574598	-0.0601136	-0.0604457	
1.12029	1.43893	1.64273	2.15182	1.11338	-0.0637771	-0.0631161	-0.0575033	-0.059992	-0.0604976	
1.12108	1.4404	1.64483	2.15447	1.11338	-0.063769	-0.0631395	-0.0575366	-0.0598659	-0.060543	
1.12188	1.44186	1.64693	2.15711	1.11338	-0.0637581	-0.0631609	-0.0575588	-0.0597359	-0.0605811	
1.12271	1.44333	1.64903	2.15976	1.11338	-0.0637433	-0.0631807	-0.0575699	-0.0596025	-0.0606108	
1.12354	1.44479	1.65113	2.16241	1.11338	-0.0637241	-0.0631993	-0.0575701	-0.0594663	-0.0606313	
1.12436	1.44626	1.65323	2.16506	1.11338	-0.0636999	-0.0632173	-0.0575608	-0.0593277	-0.0606428	
1.12519	1.44763	1.6553	2.16771	1.11338	-0.0636707	-0.0632366	-0.0575435	-0.0591865	-0.0606463	
1.12602	1.44897	1.65733	2.1704	1.11338	-0.0636354	-0.0632578	-0.0575191	-0.0590423	-0.0606435	
1.12685	1.45032	1.65936	2.17308	1.11338	-0.0635931	-0.0632809	-0.0574884	-0.0588962	-0.0606358	
1.12767	1.45166	1.66139	2.17577	1.11338	-0.0635419	-0.0633059	-0.0574509	-0.0587493	-0.0606245	
1.1285	1.453	1.66342	2.17846	1.11338	-0.0634798	-0.0633326	-0.0574065	-0.0586026	-0.0606106	
1.12933	1.45434	1.66545	2.18115	1.11338	-0.0634069	-0.0633607	-0.0573565	-0.0584568	-0.0605958	
1.13016	1.45569	1.66748	2.18384	1.11338	-0.0633259	-0.06339	-0.057303	-0.0583111	-0.0605829	
1.13098	1.45703	1.66951	2.18653	1.11338	-0.0632391	-0.0634205	-0.0572492	-0.0581649	-0.0605727	
1.13181	1.45837	1.67154	2.18922	1.11338	-0.0631463	-0.0634526	-0.0571978	-0.0580184	-0.060566	
1.13264	1.45971	1.67357	2.19191	1.11338	-0.063047	-0.0634871	-0.0571509	-0.057871	-0.060563	
1.13347	1.46105	1.67559	2.1946	1.11338	-0.0629406	-0.0635244	-0.0571107	-0.0577211	-0.0605633	
1.13429	1.4624	1.67762	2.19729	1.11338	-0.0628283	-0.0635645	-0.0570792	-0.0575677	-0.0605668	
1.13512	1.46374	1.67965	2.2	1.11338	-0.0627128	-0.0636072	-0.0570587	-0.0574103	-0.0605742	
1.13595	1.46508	1.68168	2.20275	1.11338	-0.0625959	-0.0636519	-0.0570497	-0.0572487	-0.0605867	
1.13678	1.46642	1.68371	2.20551	1.11338	-0.0624789	-0.0636993	-0.0570519	-0.0570828	-0.0606051	
1.1376	1.46777	1.68574	2.20827	1.11338	-0.062362	-0.0637484	-0.0570651	-0.0569146	-0.0606301	
1.13843	1.46911	1.68776	2.21102	1.11338	-0.0622458	-0.0637983	-0.0570897	-0.0567455	-0.0606619	
1.13926	1.47045	1.68976	2.21378	1.11338	-0.0621327	-0.0638487	-0.0571257	-0.0565757	-0.0607006	
1.14008	1.47179	1.69177	2.21654	1.11338	-0.0620246	-0.0638989	-0.0571736	-0.0564051	-0.0607461	
1.14091	1.47314	1.69378	2.21929	1.11338	-0.0619234	-0.0639475	-0.0572335	-0.0562347	-0.0607982	
1.14174	1.47448	1.69579	2.22205	1.11338	-0.06183	-0.0639929	-0.0573056	-0.0560656	-0.0608563	
1.14257	1.47582	1.6978	2.2248	1.11338	-0.061746	-0.0640335	-0.0573892	-0.0558992	-0.0609188	
1.14348	1.47716	1.6998	2.22756	1.11338	-0.0616731	-0.064068	-0.0574828	-0.0557361	-0.0609845	
1.1447	1.4785	1.70181	2.23032	1.11338	-0.0616132	-0.0640943	-0.0575841	-0.0555763	-0.0610519	
1.14592	1.47985	1.70382	2.23305	1.11338	-0.0615686	-0.0641116	-0.0576903	-0.0554213	-0.0611194	
1.14715	1.48119	1.70582	2.23576	1.11338	-0.0615398	-0.0641198	-0.0577991	-0.0552739	-0.0611866	
1.14838	1.48253	1.70783	2.23848	1.11338	-0.0615263	-0.0641183	-0.0579087	-0.0551363	-0.0612523	
1.14961	1.48387	1.70984	2.24119	1.11338	-0.0615263	-0.064106	-0.0580165	-0.0550102	-0.0613154	
1.15083	1.48509	1.71185	2.2439	1.11338	-0.061539	-0.0640815	-0.0581205	-0.0548966	-0.0613742	
1.15206	1.48623	1.71385	2.24661	1.11338	-0.0615632	-0.0640415	-0.0582187	-0.0547972	-0.0614264	
1.15329	1.48736	1.71586	2.24933	1.11338	-0.0615993	-0.0639836	-0.0583095	-0.0547119	-0.0614712	
1.15452	1.4885	1.71787	2.25204	1.11338	-0.0616482	-0.0639065	-0.0583915	-0.0546405	-0.0615085	
1.15574	1.48964	1.71988	2.25475	1.11338	-0.0617094	-0.0638098	-0.058464	-0.0545833	-0.0615378	
1.15697	1.49077	1.72183	2.25747	1.11338	-0.061782	-0.0636935	-0.0585264	-0.0545408	-0.0615573	
1.1582	1.49191	1.7237	2.26018	1.11338	-0.0618647	-0.0635579	-0.0585784	-0.0545122	-0.0615653	
1.15942	1.49305	1.72558	2.26289	1.11338	-0.0619567	-0.0634052	-0.0586197	-0.0544956	-0.0615604	
1.16065	1.49419	1.72746	2.2656	1.11338	-0.0620561	-0.0632374	-0.0586502	-0.0544898	-0.0615415	
1.16188	1.49532	1.72933	2.26816	1.11338	-0.0621602	-0.0630555	-0.0586715	-0.0544939	-0.0615081	
1.1631	1.49646	1.73121	2.27071	1.11338	-0.0622672	-0.0628606	-0.0586856	-0.0545068	-0.0614607	
1.16433	1.4976	1.73308	2.27326	1.11338	-0.0623751	-0.0626532	-0.0586941	-0.0545272	-0.0614001	
1.16556	1.49873	1.73496	2.27581	1.11338	-0.0624825	-0.0624331	-0.0586978	-0.0545544	-0.0613278	
1.16679	1.49987	1.73684	2.27836	1.11338	-0.0625874	-0.0622026	-0.0586963	-0.0545874	-0.0612452	
