lap4_30_samp	lap4_31_samp	lap4_32_samp	lap4_33_samp	lap4_34_samp	rp2529	rp3548	cur4_30_samp	cur4_31_samp	cur4_32_samp	cur4_33_samp	cur4_34_samp	rp5463	lap4_49_samp	lap4_50_samp	lap4_51_samp	lap4_52_samp	lap4_53_samp	cur4_49_samp	cur4_50_samp	cur4_51_samp	cur4_52_samp	cur4_53_samp
0.580236	0.308414	0.319908	0.252179	0.409672			-0.000923962	-0.000911904	-0.000863631	-0.000783747	-0.00104075		0.900338	0.295799	0.355103	0.318854	0.400768	-0.000802317	-0.000683567	-0.000844453	-0.000741858	-0.000845782
0.580236	0.308415	0.319908	0.252179	0.409672			-0.000970984	-0.000802056	-0.000924031	-0.000980615	-0.00105303		0.900339	0.295799	0.355103	0.318854	0.400769	-0.000917515	-0.000856104	-0.000916109	-0.000631038	-0.00081973
0.580236	0.308415	0.319909	0.252179	0.409673			-0.000947278	-0.000746566	-0.000727245	-0.00102752	-0.000874425		0.900339	0.295799	0.355104	0.318855	0.400769	-0.000705124	-0.000808748	-0.000770908	-0.000887397	-0.000787659
0.580236	0.308415	0.319909	0.25218	0.409673			-0.000810237	-0.000676967	-0.000947638	-0.000871169	-0.000744033		0.900339	0.2958	0.355104	0.318855	0.400769	-0.000588546	-0.000913327	-0.000735723	-0.000943235	-0.000703782
0.580236	0.308416	0.31991	0.25218	0.409674			-0.00056042	-0.000808002	-0.000885291	-0.000513968	-0.000807577		0.90034	0.2958	0.355105	0.318856	0.40077	-0.000955575	-0.000733762	-0.000800181	-0.000877757	-0.000732154
0.580237	0.308416	0.31991	0.25218	0.409674			-0.000983513	-0.000755845	-0.000702733	-0.000744077	-0.000750023		0.90034	0.2958	0.355105	0.318856	0.40077	-0.000927099	-0.000835976	-0.000791849	-0.00067825	-0.00070179
0.580237	0.308416	0.31991	0.25218	0.409674			-0.000833879	-0.000791361	-0.000801756	-0.000694131	-0.000862289		0.90034	0.295801	0.355106	0.318856	0.40077	-0.000778489	-0.000766633	-0.00100614	-0.000728491	-0.000761701
0.580237	0.308417	0.319911	0.252181	0.409675			-0.000741912	-0.000966333	-0.000826509	-0.000708574	-0.000924228		0.90034	0.295801	0.355106	0.318857	0.400771	-0.000878751	-0.000834984	-0.00060403	-0.000987763	-0.000879415
0.580237	0.308417	0.319911	0.252181	0.409675			-0.0008115	-0.000776724	-0.000833274	-0.00067626	-0.000874306		0.90034	0.295801	0.355106	0.318857	0.400771	-0.000647875	-0.000732499	-0.000884164	-0.000992028	-0.000790895
0.580238	0.308418	0.319912	0.252182	0.409675			-0.000701516	-0.000901301	-0.000943764	-0.000942749	-0.000891735		0.900341	0.295801	0.355107	0.318857	0.400771	-0.00109085	-0.000844841	-0.00100396	-0.000931275	-0.000600076
0.580238	0.308418	0.319912	0.252182	0.409676			-0.000771207	-0.000630423	-0.000845638	-0.000915824	-0.000816567		0.900341	0.295802	0.355107	0.318858	0.400772	-0.00102207	-0.00076197	-0.000742048	-0.00118055	-0.000935861
0.580238	0.308418	0.319912	0.252182	0.409676			-0.000906099	-0.00081389	-0.00086828	-0.000879078	-0.00091116		0.900341	0.295802	0.355107	0.318858	0.400772	-0.000951433	-0.000671505	-0.000762554	-0.000709566	-0.000711942
0.580238	0.308419	0.319913	0.252183	0.409677			-0.000994456	-0.000776839	-0.000851312	-0.000906105	-0.000732107		0.900341	0.295803	0.355108	0.318858	0.400772	-0.0008946	-0.000896491	-0.000721771	-0.000639253	-0.00100275
0.580239	0.308419	0.319913	0.252183	0.409677			-0.000959139	-0.000863671	-0.000731897	-0.000955451	-0.00108475		0.900342	0.295803	0.355108	0.318859	0.400773	-0.000949076	-0.000741197	-0.000788414	-0.000965991	-0.00077506
0.580239	0.308419	0.319914	0.252183	0.409677			-0.000832501	-0.000745701	-0.000886641	-0.00085588	-0.000628828		0.900342	0.295803	0.355108	0.318859	0.400773	-0.000781712	-0.000917057	-0.000824757	-0.000879641	-0.000892166
0.580239	0.30842	0.319914	0.252184	0.409678			-0.000724611	-0.000968899	-0.000805834	-0.0010754	-0.000912406		0.900342	0.295803	0.355109	0.31886	0.400774	-0.000991858	-0.000826778	-0.000876079	-0.000820532	-0.000970357
0.580239	0.30842	0.319914	0.252184	0.409678			-0.000810297	-0.000678272	-0.000738358	-0.000886736	-0.000797656		0.900342	0.295804	0.355109	0.31886	0.400774	-0.00100321	-0.000726536	-0.000704486	-0.000797053	-0.000849351
0.580239	0.308421	0.319915	0.252185	0.409678			-0.000760277	-0.000924408	-0.000843934	-0.000852058	-0.000921798		0.900343	0.295804	0.35511	0.318861	0.400774	-0.000621836	-0.000742145	-0.000989234	-0.000842173	-0.000949279
0.580239	0.308421	0.319915	0.252185	0.409679			-0.000572129	-0.000828898	-0.00077935	-0.000768554	-0.000747496		0.900343	0.295805	0.35511	0.318861	0.400774	-0.000633778	-0.000728071	-0.000891083	-0.000805469	-0.000894736
0.58024	0.308421	0.319915	0.252185	0.409679			-0.000926357	-0.000804794	-0.000582586	-0.000954732	-0.000935107		0.900343	0.295805	0.35511	0.318861	0.400775	-0.000780459	-0.000682268	-0.000796067	-0.000911008	-0.000686988
0.58024	0.308421	0.319916	0.252186	0.40968			-0.000765636	-0.000765199	-0.000822724	-0.000869793	-0.00096671		0.900344	0.295805	0.355111	0.318861	0.400775	-0.000885212	-0.000884196	-0.000735683	-0.000768264	-0.000653227
0.58024	0.308422	0.319916	0.252186	0.40968			-0.000879919	-0.000678358	-0.000770087	-0.000835114	-0.000801966		0.900344	0.295806	0.355111	0.318862	0.400776	-0.000843739	-0.000759951	-0.00092577	-0.000706893	-0.00075991
0.58024	0.308422	0.319916	0.252186	0.409681			-0.000738998	-0.000704958	-0.000910452	-0.000691018	-0.000948451		0.900344	0.295806	0.355111	0.318862	0.400776	-0.000782205	-0.000706221	-0.00075971	-0.000709219	-0.00102205
0.58024	0.308423	0.319917	0.252187	0.409681			-0.000716207	-0.000922449	-0.000846323	-0.000779801	-0.0010232		0.900344	0.295807	0.355112	0.318863	0.400776	-0.00085347	-0.000895643	-0.00075827	-0.000856117	-0.000717888
0.580241	0.308423	0.319917	0.252187	0.409681			-0.000809367	-0.000941196	-0.000784246	-0.000910074	-0.000902572		0.900345	0.295807	0.355112	0.318863	0.400777	-0.000638262	-0.000703362	-0.000882131	-0.000899212	-0.000939567
0.580241	0.308423	0.319917	0.252188	0.409681			-0.000771908	-0.00101875	-0.000860223	-0.000737241	-0.000871934		0.900345	0.295807	0.355112	0.318863	0.400777	-0.00084164	-0.000769407	-0.000954262	-0.000749937	-0.000759166
0.580241	0.308424	0.319918	0.252188	0.409682			-0.000738407	-0.000811349	-0.00102118	-0.000805509	-0.000806625		0.900345	0.295808	0.355113	0.318864	0.400778	-0.000718503	-0.000636538	-0.000871737	-0.000790997	-0.000829601
0.580241	0.308424	0.319918	0.252188	0.409682			-0.000871075	-0.00102425	-0.00075282	-0.000800677	-0.000678162		0.900345	0.295808	0.355113	0.318864	0.400778	-0.000789656	-0.000877422	-0.000784272	-0.000856091	-0.000867123
0.580241	0.308424	0.319918	0.252189	0.409683			-0.000759427	-0.000900647	-0.000705745	-0.000867239	-0.000719572		0.900346	0.295808	0.355113	0.318864	0.400779	-0.000801423	-0.000752259	-0.000937822	-0.000508471	-0.000750119
0.580241	0.308425	0.319919	0.252189	0.409683			-0.00103056	-0.000946129	-0.000708766	-0.000735417	-0.000946759		0.900346	0.295809	0.355114	0.318865	0.400779	-0.000842157	-0.000796835	-0.000790776	-0.000697856	-0.000754535
0.580242	0.308425	0.319919	0.25219	0.409683			-0.000879431	-0.000824221	-0.000960163	-0.00105413	-0.000841527		0.900346	0.295809	0.355114	0.318865	0.400779	-0.000690416	-0.000799776	-0.000644588	-0.000657222	-0.000869368
0.580242	0.308425	0.319919	0.25219	0.409684			-0.000840345	-0.000625307	-0.000839872	-0.000837514	-0.000989878		0.900346	0.295809	0.355114	0.318865	0.40078	-0.000621425	-0.00101718	-0.000827128	-0.000746911	-0.000776848
0.580242	0.308426	0.31992	0.25219	0.409684			-0.000909504	-0.000774527	-0.00100156	-0.000685751	-0.00084989		0.900346	0.29581	0.355115	0.318866	0.40078	-0.000683024	-0.00081185	-0.000755916	-0.00100185	-0.000808392
0.580243	0.308426	0.31992	0.252191	0.409684			-0.000760616	-0.00085445	-0.000736037	-0.000996711	-0.000768521		0.900347	0.29581	0.355115	0.318866	0.400781	-0.00106243	-0.000850058	-0.000887306	-0.000772318	-0.000782066
0.580243	0.308426	0.31992	0.252191	0.409685			-0.000854111	-0.000891656	-0.000823155	-0.000957706	-0.000726654		0.900347	0.29581	0.355116	0.318867	0.400781	-0.000731739	-0.000685267	-0.000744177	-0.000877446	-0.000926879
0.580243	0.308427	0.31992	0.252192	0.409685			-0.000866371	-0.000821967	-0.00103897	-0.000918428	-0.00109569		0.900347	0.295811	0.355116	0.318867	0.400781	-0.000837854	-0.000783366	-0.00089398	-0.000923842	-0.000889543
0.580243	0.308427	0.319921	0.252192	0.409685			-0.000797092	-0.000903486	-0.000901593	-0.000915487	-0.000972307		0.900347	0.295811	0.355116	0.318868	0.400782	-0.000993472	-0.000878473	-0.000834515	-0.000757083	-0.000876616
0.580243	0.308427	0.319921	0.252192	0.409685			-0.000695977	-0.000798403	-0.000822078	-0.000894856	-0.000822721		0.900348	0.295812	0.355117	0.318868	0.400782	-0.000736551	-0.000835703	-0.000924105	-0.000845022	-0.000930095
0.580244	0.308428	0.319921	0.252193	0.409686			-0.000650969	-0.000805635	-0.000688915	-0.000967717	-0.00083091		0.900348	0.295812	0.355117	0.318868	0.400782	-0.000962144	-0.000787315	-0.000900715	-0.00100034	-0.000822558
0.580244	0.308428	0.319922	0.252193	0.409686			-0.000887379	-0.000821824	-0.000687259	-0.000794271	-0.000831673		0.900348	0.295812	0.355118	0.318869	0.400783	-0.000888237	-0.000693671	-0.000620293	-0.000682422	-0.000851825
0.580244	0.308428	0.319922	0.252193	0.409686			-0.000787967	-0.000778704	-0.000719477	-0.000759183	-0.000981628		0.900348	0.295813	0.355118	0.318869	0.400783	-0.000761855	-0.000812209	-0.000664712	-0.000862123	-0.000848402
0.580244	0.308429	0.319923	0.252194	0.409687			-0.000838689	-0.00083744	-0.000728586	-0.00101508	-0.000883061		0.900348	0.295813	0.355118	0.318869	0.400783	-0.00097631	-0.000756134	-0.000856605	-0.000981971	-0.000696856
0.580245	0.308429	0.319923	0.252194	0.409687			-0.000589957	-0.000811975	-0.000657323	-0.000917633	-0.000862024		0.900349	0.295814	0.355119	0.31887	0.400784	-0.00080959	-0.000892214	-0.000992407	-0.000916085	-0.000918456
0.580245	0.308429	0.319923	0.252194	0.409688			-0.000928248	-0.000793659	-0.000905287	-0.000820909	-0.000848053		0.900349	0.295814	0.355119	0.31887	0.400784	-0.000661302	-0.000820081	-0.00102689	-0.000902318	-0.00060371
0.580245	0.30843	0.319923	0.252195	0.409688			-0.000874246	-0.00104527	-0.000903488	-0.00061698	-0.000877917		0.900349	0.295814	0.355119	0.31887	0.400784	-0.000709597	-0.000812853	-0.000770113	-0.000879041	-0.000775605
0.580245	0.30843	0.319924	0.252195	0.409689			-0.000912723	-0.000902771	-0.000784534	-0.000597748	-0.000796422		0.90035	0.295815	0.35512	0.318871	0.400785	-0.000858097	-0.000776226	-0.000746859	-0.000962666	-0.000870364
0.580246	0.30843	0.319924	0.252195	0.409689			-0.000991566	-0.00103487	-0.000654507	-0.00101257	-0.000729483		0.90035	0.295815	0.35512	0.318871	0.400785	-0.000852841	-0.000679353	-0.000714387	-0.000854698	-0.000899777
0.580246	0.308431	0.319925	0.252196	0.409689			-0.000678557	-0.000882627	-0.000825197	-0.000923629	-0.000848637		0.90035	0.295815	0.355121	0.318872	0.400785	-0.00079915	-0.000680188	-0.000557673	-0.00072826	-0.00098763
0.580246	0.308431	0.319925	0.252196	0.40969			-0.000831135	-0.00072374	-0.000605601	-0.000840957	-0.000892603		0.900351	0.295815	0.355121	0.318872	0.400786	-0.000884149	-0.000943538	-0.00082317	-0.00080289	-0.000986996
0.580246	0.308432	0.319925	0.252197	0.40969			-0.000642235	-0.000632322	-0.000818029	-0.000734862	-0.000832241		0.900351	0.295816	0.355122	0.318872	0.400786	-0.000829021	-0.000945753	-0.000684115	-0.000828032	-0.000712378
0.580247	0.308432	0.319926	0.252197	0.40969			-0.000829586	-0.000915456	-0.000856555	-0.000762326	-0.000804298		0.900351	0.295816	0.355122	0.318873	0.400786	-0.000783533	-0.000946588	-0.00077051	-0.000782484	-0.000802501
0.580247	0.308432	0.319926	0.252197	0.409691			-0.000982816	-0.00099159	-0.000776311	-0.00110891	-0.000687339		0.900351	0.295817	0.355122	0.318873	0.400787	-0.000892329	-0.00078169	-0.000780736	-0.000867253	-0.000840444
0.580247	0.308433	0.319926	0.252198	0.409691			-0.000833967	-0.000841056	-0.00104194	-0.000925444	-0.000919092		0.900351	0.295817	0.355123	0.318873	0.400787	-0.000831005	-0.000594974	-0.000896156	-0.000946652	-0.000758565
0.580247	0.308433	0.319927	0.252198	0.409691			-0.000876453	-0.000803952	-0.000920332	-0.000874179	-0.000601756		0.900352	0.295818	0.355123	0.318874	0.400788	-0.000831521	-0.000991303	-0.000784565	-0.00101585	-0.000969814
0.580247	0.308433	0.319927	0.252199	0.409692			-0.000747911	-0.000785639	-0.000862934	-0.000855695	-0.000740131		0.900352	0.295818	0.355123	0.318874	0.400788	-0.000996254	-0.000755515	-0.00082606	-0.000683	-0.000803404
0.580248	0.308434	0.319928	0.252199	0.409692			-0.000737504	-0.00086073	-0.000670414	-0.0008803	-0.000838109		0.900352	0.295818	0.355124	0.318874	0.400789	-0.000697026	-0.000969652	-0.000802407	-0.00090621	-0.000706166
0.580248	0.308434	0.319928	0.252199	0.409692			-0.000826376	-0.000870868	-0.00109143	-0.000881902	-0.00102259		0.900353	0.295819	0.355124	0.318875	0.400789	-0.000786406	-0.000761543	-0.000816948	-0.000798958	-0.0007483
0.580248	0.308434	0.319929	0.252199	0.409693			-0.000802906	-0.000942627	-0.000873248	-0.000720924	-0.000945606		0.900353	0.295819	0.355125	0.318875	0.400789	-0.00061545	-0.000691042	-0.000781023	-0.000838774	-0.000724683
0.580248	0.308435	0.319929	0.2522	0.409693			-0.000936412	-0.000895433	-0.00103596	-0.000810618	-0.000919732		0.900353	0.29582	0.355125	0.318876	0.40079	-0.000840339	-0.000837393	-0.000719418	-0.000721371	-0.000891962
0.580248	0.308435	0.319929	0.2522	0.409693			-0.000775231	-0.000830339	-0.000867079	-0.000957488	-0.000810882		0.900353	0.29582	0.355125	0.318876	0.40079	-0.00100389	-0.000826615	-0.000674715	-0.000973125	-0.000757731
0.580249	0.308435	0.31993	0.2522	0.409694			-0.000721049	-0.000718804	-0.000931804	-0.000665627	-0.00101649		0.900354	0.295821	0.355126	0.318877	0.40079	-0.000966155	-0.000796456	-0.000890006	-0.000755065	-0.000851997
0.580249	0.308436	0.31993	0.252201	0.409694			-0.00094091	-0.000824692	-0.000937694	-0.000855839	-0.00106516		0.900354	0.295821	0.355126	0.318877	0.40079	-0.000900147	-0.00102702	-0.00101644	-0.000818099	-0.000727258
0.58025	0.308436	0.319931	0.252201	0.409694			-0.000783871	-0.00105165	-0.000747124	-0.000860282	-0.000856443		0.900354	0.295821	0.355126	0.318877	0.400791	-0.000847142	-0.000855028	-0.000811872	-0.000925378	-0.000832727
0.58025	0.308437	0.319931	0.252201	0.409695			-0.000879216	-0.000776686	-0.00100679	-0.000730426	-0.000965654		0.900355	0.295822	0.355127	0.318878	0.400791	-0.000814576	-0.000648603	-0.000734446	-0.000996078	-0.000610561
0.58025	0.308437	0.319932	0.252201	0.409695			-0.000885708	-0.000860485	-0.000644055	-0.000690507	-0.000564866		0.900355	0.295822	0.355127	0.318878	0.400791	-0.000725732	-0.000852182	-0.000946214	-0.000790535	-0.000865594
0.58025	0.308437	0.319932	0.252202	0.409696			-0.000750293	-0.000813688	-0.000900715	-0.00098031	-0.0008307		0.900355	0.295822	0.355127	0.318878	0.400792	-0.000747027	-0.000640101	-0.000694621	-0.000745077	-0.000878745
0.58025	0.308438	0.319932	0.252202	0.409696			-0.000851445	-0.000768498	-0.000862203	-0.00077151	-0.000653612		0.900355	0.295823	0.355127	0.318879	0.400792	-0.000885356	-0.000844337	-0.000716507	-0.000806739	-0.000725357
0.58025	0.308438	0.319933	0.252202	0.409696			-0.000999449	-0.000746801	-0.000698394	-0.000731377	-0.000939595		0.900356	0.295823	0.355128	0.318879	0.400793	-0.000910347	-0.000906073	-0.000971573	-0.000933471	-0.000876581
0.580251	0.308439	0.319933	0.252203	0.409697			-0.000811698	-0.000888643	-0.000779416	-0.00101413	-0.000599324		0.900356	0.295823	0.355128	0.318879	0.400793	-0.000813564	-0.000738721	-0.000658964	-0.00083648	-0.000825038
0.580251	0.308439	0.319934	0.252203	0.409697			-0.000716671	-0.000683781	-0.00086922	-0.000790199	-0.000798539		0.900356	0.295824	0.355129	0.31888	0.400793	-0.00116911	-0.000994007	-0.00100665	-0.000890249	-0.000971327
0.580251	0.30844	0.319934	0.252203	0.409698			-0.000640566	-0.000835713	-0.000829314	-0.00072219	-0.000715486		0.900357	0.295824	0.355129	0.31888	0.400794	-0.000742893	-0.000864719	-0.000729685	-0.000810513	-0.000854522
0.580251	0.30844	0.319934	0.252204	0.409698			-0.000983297	-0.000790914	-0.000878505	-0.000713494	-0.000720126		0.900357	0.295824	0.355129	0.31888	0.400794	-0.00072068	-0.00100134	-0.00087481	-0.000758892	-0.000719253
0.580252	0.30844	0.319934	0.252204	0.409698			-0.000958206	-0.000820715	-0.000715287	-0.000768758	-0.000877326		0.900357	0.295825	0.35513	0.31888	0.400795	-0.000960218	-0.00062074	-0.000835458	-0.000724858	-0.00100425
0.580252	0.308441	0.319935	0.252205	0.409698			-0.000667863	-0.000927981	-0.000898928	-0.00084363	-0.000809788		0.900357	0.295825	0.35513	0.318881	0.400795	-0.000849901	-0.000593658	-0.000634533	-0.000691968	-0.000540469
0.580252	0.308441	0.319935	0.252205	0.409699			-0.000618409	-0.000770423	-0.000683105	-0.000724731	-0.000922452		0.900357	0.295825	0.35513	0.318881	0.400796	-0.00071454	-0.000883521	-0.000728191	-0.000877964	-0.00089797
0.580252	0.308441	0.319936	0.252205	0.409699			-0.000889591	-0.000668665	-0.000658889	-0.000795075	-0.000903525		0.900358	0.295826	0.355131	0.318881	0.400796	-0.000657416	-0.000807265	-0.00091273	-0.000780456	-0.000598752
0.580252	0.308442	0.319936	0.252206	0.4097			-0.000805308	-0.000583126	-0.000855055	-0.00111422	-0.000890705		0.900358	0.295826	0.355131	0.318882	0.400796	-0.000837783	-0.000873178	-0.000968095	-0.000714147	-0.00101849
0.580253	0.308442	0.319937	0.252206	0.4097			-0.000769595	-0.00081404	-0.000698597	-0.000756374	-0.00078098		0.900358	0.295827	0.355132	0.318882	0.400797	-0.000888332	-0.000690089	-0.000850307	-0.000770691	-0.000810108
0.580253	0.308443	0.319937	0.252206	0.4097			-0.000701769	-0.000806057	-0.000698869	-0.000743737	-0.00080308		0.900358	0.295827	0.355132	0.318883	0.400797	-0.000681416	-0.000892761	-0.000788852	-0.000856544	-0.000845676
0.580253	0.308443	0.319937	0.252207	0.409701			-0.000916647	-0.00104976	-0.000755283	-0.0008611	-0.000928677		0.900359	0.295827	0.355132	0.318883	0.400797	-0.000775635	-0.000825886	-0.000859353	-0.000933333	-0.000880965
0.580253	0.308443	0.319938	0.252207	0.409701			-0.000835548	-0.000692541	-0.000764142	-0.000681361	-0.000730104		0.900359	0.295828	0.355133	0.318883	0.400798	-0.000687661	-0.000556871	-0.000954878	-0.000818345	-0.000841998
0.580253	0.308443	0.319938	0.252207	0.409701			-0.000760992	-0.000915822	-0.000907356	-0.000809121	-0.000845771		0.900359	0.295828	0.355133	0.318884	0.400798	-0.000949503	-0.000700521	-0.000826374	-0.000954095	-0.000888703
0.580254	0.308444	0.319939	0.252208	0.409702			-0.000737961	-0.000868623	-0.00108263	-0.000884612	-0.000765177		0.90036	0.295829	0.355133	0.318884	0.400799	-0.000537809	-0.000850882	-0.000907861	-0.000805572	-0.000803471
0.580254	0.308444	0.319939	0.252208	0.409702			-0.000827375	-0.000706705	-0.000833704	-0.000967862	-0.000771129		0.90036	0.295829	0.355134	0.318885	0.400799	-0.000879239	-0.000738778	-0.000787623	-0.000839569	-0.000935319
0.580254	0.308444	0.319939	0.252208	0.409702			-0.000991912	-0.000680005	-0.00104202	-0.000731692	-0.000910928		0.90036	0.295829	0.355134	0.318885	0.400799	-0.000787598	-0.000640953	-0.00081031	-0.000814383	-0.000632318
0.580254	0.308445	0.31994	0.252209	0.409703			-0.000886315	-0.000695554	-0.000899192	-0.000892828	-0.000828861		0.90036	0.29583	0.355134	0.318885	0.4008	-0.000857309	-0.000850847	-0.000709682	-0.000875616	-0.000931627
0.580254	0.308445	0.31994	0.252209	0.409703			-0.000922767	-0.000960866	-0.000905691	-0.0010316	-0.000964174		0.90036	0.29583	0.355135	0.318886	0.4008	-0.000821824	-0.000825203	-0.000923175	-0.000916171	-0.00105187
0.580255	0.308446	0.31994	0.252209	0.409704			-0.000539853	-0.00068315	-0.000831191	-0.00118132	-0.000801964		0.900361	0.295831	0.355135	0.318886	0.400801	-0.000876593	-0.000606311	-0.000596874	-0.000857286	-0.00083861
0.580255	0.308446	0.319941	0.25221	0.409704			-0.000716334	-0.00090951	-0.000834614	-0.000806585	-0.000722472		0.900361	0.295831	0.355136	0.318887	0.400801	-0.000758875	-0.000760392	-0.000913236	-0.000918795	-0.000825303
0.580255	0.308446	0.319941	0.25221	0.409704			-0.000842519	-0.000587743	-0.000658571	-0.00101824	-0.000739019		0.900361	0.295831	0.355136	0.318887	0.400802	-0.000722636	-0.000832863	-0.000693143	-0.000827979	-0.000739959
