lap2_5_samp	lap2_6_samp	lap2_7_samp	lap2_8_samp	lap2_9_samp	rp1728	cur2_5_samp	cur2_6_samp	cur2_7_samp	cur2_8_samp	cur2_9_samp	rp3655	lap2_29_samp	lap2_30_samp	lap2_31_samp	lap2_32_samp	lap2_33_samp	cur2_29_samp	cur2_30_samp	cur2_31_samp	cur2_32_samp	cur2_33_samp
			17.5789						-0.000820055							14.6224					-0.0105032
			17.5804						-0.000426431							14.6224					-0.0104109
			17.5818						-0.000664184							14.6224					-0.0105284
			17.5833						-0.000621615							14.6224					-0.0104612
			17.5847						-0.000504282							14.6224					-0.0105029
			17.5862						-0.000539605							14.6224					-0.0104314
			17.5876						-0.000508764							14.6224					-0.010526
			17.5891						-0.000716145							14.6224					-0.010584
			17.5905						-0.000586062							14.6224					-0.0103487
			17.5918						-0.000454901							14.6224					-0.0106843
			17.5932						-0.000576908							14.6224					-0.0103734
			17.5946						-0.000838167							14.6224					-0.010665
			17.596						-0.000691606							14.6224					-0.0105682
			17.5973						-0.000515776							14.6224					-0.0104686
			17.5987						-0.000482977							14.6224					-0.0106267
			17.6001						-0.000491168							14.6224					-0.0104698
			17.6014						-0.000753392							14.6224					-0.0105432
			17.6028						-0.000632768							14.6224					-0.0104367
			17.6042						-0.000549281							14.6224					-0.0105925
			17.6056						-0.000635361							14.6224					-0.0105939
			17.6069						-0.000563651							14.6224					-0.0104863
			17.6083						-0.000549665							14.6224					-0.0105778
			17.6097						-0.000311105							14.6224					-0.0104697
			17.6111						-0.000590683							14.6224					-0.0105864
			17.6124						-0.000527543							14.6224					-0.0106239
			17.6138						-0.000505837							14.6224					-0.0106268
			17.6152						-0.000553797							14.6224					-0.0105045
			17.6166						-0.000778969							14.6224					-0.0106358
			17.6179						-0.000587656							14.6224					-0.0104166
			17.6193						-0.000666169							14.6224					-0.0105944
			17.6207						-0.000573459							14.6224					-0.0106973
			17.622						-0.000762921							14.6224					-0.0107649
			17.6234						-0.000755803							14.6224					-0.0104383
			17.6248						-0.000584156							14.6224					-0.000698841
			17.6262						-0.000671739							14.6224					-0.000681239
			17.6274						-0.000240568							14.6224					-0.000379861
			17.6285						-0.000538935							14.6224					-0.000873829
			17.6297						-0.000552393							14.6224					-0.000514057
			17.6309						-0.000662808							14.6224					-0.000458108
			17.6321						-0.000689998							14.6224					-0.000521456
			17.6333						-0.000647683							14.6224					-0.000536632
			17.6344						-0.000488525							14.6224					-0.000448733
			17.6356						-0.000286749							14.6224					-0.000499626
			17.6368						-0.000580157							14.6224					-0.000613849
			17.638						-0.000633865							14.6224					-0.000492393
			17.6392						-0.000407556							14.6224					-0.000687199
			17.6404						-0.000504068							14.6224					-0.000700842
			17.6415						-0.000562809							14.6224					-0.000549173
			17.6427						-0.000804393							14.6224					-0.00066834
			17.6439						-0.000700828							14.6224					-0.000477101
			17.6451						-0.000631975							14.6224					-0.000738811
			17.6463						-0.000628739							14.6224					-0.000689975
			17.6475						-0.0005317							14.6224					-0.00060486
			17.6486						-0.000428284							14.6224					-0.000664224
			17.6498						-0.000765311							14.6224					-0.000416681
			17.651						-0.0007178							14.6224					-0.000534082
			17.6522						-0.000429858							14.6224					-0.000782712
			17.6534						-0.000616225							14.6224					-0.000530643
			17.6546						-0.000520193							14.6224					-0.000581348
			17.6557						-0.000647801							14.6224					-0.000673505
			17.6569						-0.000758663							14.6224					-0.000598643
			17.6581						-0.000537948							14.6224					-0.000597799
			17.6593						-0.00067021							14.6224					-0.000542112
			17.6605						-0.000583705							14.6224					-0.000506159
			17.6616						-0.000667769							14.6224					-0.000685261
			17.6628						-0.000614043							14.6224					-0.000571001
			17.664						-0.000392219							14.6224					-0.000712129
			17.6652						-0.000408827							14.6224					-0.000623846
			17.6664						-0.000691481							14.6224					-0.000590015
			17.6676						-0.000647798							14.6224					-0.000715593
			17.6687						-0.000407942							14.6224					-0.00073931
			17.6699						-0.00061823							14.6224					-0.000502356
			17.6708						-0.00061208							14.6224					-0.0007155
			17.6717						-0.000533854							14.6224					-0.000462089
			17.6726						-0.000741783							14.6224					-0.000568622
			17.6734						-0.000494781							14.6224					-0.000747165
			17.6743						-0.000601069							14.6224					-0.000435786
			17.6752						-0.000468601							14.6224					-0.000613275
			17.6761						-0.00077077							14.6224					-0.00045786
			17.677						-0.000477347							14.6224					-0.00350166
			17.6778						-0.000642704							14.6224					-0.0104609
			17.6787						-0.000451103							14.6224					-0.0105728
			17.6796						-0.000644786							14.6224					-0.010526
			17.6805						-0.000501973							14.6224					-0.010538
			17.6813						-0.000430487							14.6224					-0.0104694
			17.6822						-0.000656955							14.6224					-0.0106323
			17.6831						-0.000634109							14.6224					-0.0105881
			17.684						-0.000656701							14.6224					-0.0104812
			17.6849						-0.000554548							14.6224					-0.0105225
			17.6857						-0.000582809							14.6224					-0.0104725
			17.6866						-0.000735139							14.6224					-0.0105322
			17.6875						-0.000476834							14.6224					-0.0104645
			17.6884						-0.000621132							14.6224					-0.0104922
			17.6892						-0.000646439							14.6224					-0.0104315
			17.6901						-0.000705754							14.6224					-0.0104199
			17.691						-0.000460274							14.6224					-0.0105014
			17.6919						-0.000572217							14.6224					-0.0104179
			17.6928						-0.000560231							14.6224					-0.0104955
			17.6936						-0.000741626							14.6224					-0.0104533
			17.6945						-0.000653546							14.6224					-0.0105035
			17.6954						-0.000431371							14.6224					-0.0104677
			17.6963						-0.000578777							14.6224					-0.0105782
			17.6971						-0.000637968							14.6224					-0.0106481
			17.698						-0.000621359							14.6224					-0.0104284
			17.6989						-0.000406926							14.6224					-0.0104777
			17.6998						-0.000648774							14.6224					-0.0105546
			17.7006						-0.000754179							14.6224					-0.0103661
			17.7015						-0.000655276							14.6224					-0.0105029
			17.7024						-0.000811782							14.6224					-0.0103704
			17.7033						-0.000479195							14.6224					-0.0105018
			17.7042						-0.000687693							14.6224					-0.0104508
			17.705						-0.000590252							14.6224					-0.0103194
			17.7059						-0.000540166							14.6224					-0.0106576
			17.7068						-0.000645113							14.6224					-0.0104778
			17.7077						-0.00048334							14.6224					-0.0104793
			17.7085						-0.000483251							14.6224					-0.0106654
			17.7094						-0.000687411							14.6224					-0.0105355
			17.7103						-0.000591456							14.6224					-0.0106223
			17.7112						-0.000560136							14.6224					-0.0105647
			17.7121						-0.000713502							14.6224					-0.0104469
			17.7129						-0.000536398							14.6224					-0.00944192
			17.7138						-0.000678027							14.6224					-0.000595051
			17.7147						-0.000614217							14.6224					-0.000662634
			17.7156						-0.000639251							14.6224					-0.000756135
			17.7164						-0.000486286							14.6224					-0.000568443
			17.7173						-0.000648803							14.6224					-0.000383251
			17.7182						-0.000532106							14.6224					-0.000662728
			17.7191						-0.000763716							14.6224					-0.000601339
			17.7199						-0.00058995							14.6224					-0.000385933
			17.7208						-0.000598196							14.6224					-0.000348315
			17.7217						-0.00058909							14.6224					-0.000489153
			17.7226						-0.000704254							14.6224					-0.000717519
			17.7234						-0.00044021							14.6224					-0.000585977
			17.724						-0.000521507							14.6224					-0.000680799
			17.7246						-0.0006147							14.6224					-0.000690938
			17.7251						-0.000556026							14.6224					-0.000693513
			17.7256						-0.000531496							14.6224					-0.000608742
			17.7262						-0.000671787							14.6224					-0.000528447
			17.7267						-0.000737101							14.6224					-0.000553128
			17.7272						-0.000477043							14.6224					-0.000579422
			17.7278						-0.000725514							14.6224					-0.00063619
			17.7283						-0.000706119							14.6224					-0.0004468
			17.7288						-0.000789184							14.6224					-0.00047078
			17.7294						-0.00079899							14.6224					-0.000572671
			17.7299						-0.000676867							14.6224					-0.000861334
			17.7304						-0.000558242							14.6224					-0.000792991
			17.731						-0.000556606							14.6224					-0.000613514
			17.7315						-0.000682671							14.6224					-0.000537796
			17.732						-0.00068761							14.6224					-0.000694902
			17.7326						-0.000555192							14.6224					-0.000448398
			17.7331						-0.000529207							14.6224					-0.000556016
			17.7336						-0.000518151							14.6224					-0.000699539
			17.7342						-0.00044117							14.6224					-0.000442896
			17.7347						-0.00057104							14.6224					-0.000659605
			17.7352						-0.000368443							14.6224					-0.000295007
			17.7358						-0.000395319							14.6224					-0.000622326
			17.7363						-0.000630462							14.6224					-0.000696542
			17.7368						-0.00078558							14.6224					-0.000690032
			17.7374						-0.000416015							14.6224					-0.00059288
			17.7379						-0.000561138							14.6224					-0.000432683
			17.7385						-0.000516465							14.6224					-0.000560321
			17.739						-0.000561736							14.6224					-0.00060575
			17.7395						-0.000641355							14.6224					-0.000609004
			17.74						-0.000645269							14.6224					-0.000398194
			17.7406						-0.000735637							14.6224					-0.00051837
			17.7411						-0.000509452							14.6224					-0.000663016
			17.7417						-0.000574329							14.6224					-0.000648128
			17.7422						-0.000820679							14.6224					-0.00622503
			17.7427						-0.000399989							14.6224					-0.0105999
			17.7433						-0.000452416							14.6224					-0.0103828
			17.7438						-0.0006126							14.6224					-0.0104454
			17.7443						-0.00062197							14.6224					-0.0106381
			17.7449						-0.000502969							14.6224					-0.0106239
			17.7454						-0.000475404							14.6224					-0.0106512
			17.7459						-0.000717166							14.6224					-0.0104201
			17.7465						-0.000761015							14.6224					-0.0105233
			17.747						-0.000708369							14.6224					-0.0104665
			17.7475						-0.00059999							14.6224					-0.0105843
			17.7481						-0.000749606							14.6224					-0.0104289
			17.7486						-0.00035662							14.6224					-0.0105896
			17.7491						-0.000690263							14.6224					-0.0105638
			17.7497						-0.000380708							14.6224					-0.0106596
			17.7502						-0.000533675							14.6224					-0.0105175
			17.7507						-0.000528352							14.6224					-0.010573
			17.7513						-0.00049526							14.6224					-0.0104594
			17.7518						-0.000576567							14.6224					-0.0105938
			17.7523						-0.000243275							14.6224					-0.0105668
			17.7529						-0.000418551							14.6224					-0.0106688
			17.7535						-0.000565872							14.6224					-0.0105056
			17.754						-0.000520465							14.6224					-0.0103715
			17.7546						-0.000585073							14.6224					-0.0106178
			17.7552						-0.000587949							14.6224					-0.0104673
			17.7558						-0.000544347							14.6224					-0.0105414
			17.7563						-0.00062817							14.6224					-0.0105399
			17.7569						-0.000603999							14.6224					-0.0105855
			17.7575						-0.000634482							14.6224					-0.0102941
			17.758						-0.000693691							14.6224					-0.0104545
			17.7586						-0.000800222							14.6224					-0.0107102
			17.7592						-0.000547878							14.6224					-0.0106224
			17.7598						-0.00063198							14.6224					-0.010602
			17.7603						-0.000624018							14.6224					-0.0104978
			17.7609						-0.000860152							14.6224					-0.0104449
			17.7615						-0.000716231							14.6224					-0.0104348
			17.762						-0.0005948							14.6224					-0.0104574
			17.7626						-0.00043204							14.6224					-0.0104742
			17.7632						-0.00075552							14.6224					-0.0103619
			17.7638						-0.000703945							14.6224					-0.0103932
			17.7643						-0.000833713							14.6224					-0.0102974
			17.7649						-0.000507549							14.6224					-0.00696336
			17.7655						-0.000531975							14.6224					-0.000489976
			17.7661						-0.00050729							14.6224					-0.000604505
			17.7666						-0.000558958							14.6224					-0.000542045
			17.7672						-0.000591813							14.6224					-0.000656735
			17.7678						-0.0005637							14.6224					-0.000410871
			17.7683						-0.000666003							14.6224					-0.000479714
			17.7689						-0.000729529							14.6224					-0.000379541
			17.7695						-0.000637092							14.6224					-0.000687044
			17.7701						-0.000716436							14.6224					-0.00041914
			17.7706						-0.000579437							14.6224					-0.00060579
			17.7712						-0.00060242							14.6224					-0.000510757
			17.7718						-0.000697559							14.6224					-0.000344016
			17.7723						-0.000563352							14.6224					-0.000516313
			17.7729						-0.000489765							14.6224					-0.000624112
			17.7737						-0.000549715							14.6224					-0.000679942
			17.7745						-0.00060615							14.6224					-0.000612374
			17.7754						-0.000777809							14.6224					-0.000563276
			17.7763						-0.000699138							14.6224					-0.000394203
			17.7772						-0.000757474							14.6224					-0.000689522
			17.7781						-0.000671534							14.6224					-0.000744052
			17.7789						-0.000669925							14.6224					-0.000559227
			17.7798						-0.000400474							14.6224					-0.000712787
			17.7807						-0.000463503							14.6224					-0.000592753
			17.7816						-0.000682352							14.6224					-0.000616574
			17.7824						-0.000612955							14.6224					-0.000603401
			17.7833						-0.000675616							14.6224					-0.000582912
			17.7842						-0.000648886							14.6224					-0.0006823
			17.7851						-0.000311722							14.6224					-0.000540762
			17.786						-0.000565736							14.6224					-0.000612736
			17.7868						-0.000485279							14.6224					-0.000592942
			17.7877						-0.000534476							14.6224					-0.000634413
			17.7886						-0.000641251							14.6224					-0.000751141
			17.7895						-0.000697168							14.6224					-0.000513824
			17.7903						-0.00063244							14.6224					-0.000472988
			17.7912						-0.000611391							14.6224					-0.000456645
			17.7921						-0.000556677							14.6224					-0.000535331
			17.793						-0.000436069							14.6224					-0.000580813
			17.7938						-0.000390724							14.6224					-0.000455917
			17.7947						-0.00046886							14.6224					-0.000565717
			17.7956						-0.000682493							14.6224					-0.000686107
			17.7965						-0.000547466							14.6224					-0.00058834
			17.7974						-0.000551572							14.6224					-0.000623876
			17.7984						-0.000624885							14.6224					-0.000481214
			17.7995						-0.000648997							14.6224					-0.000664976
			17.8006						-0.000458222							14.6224					-0.000662247
			17.8018						-0.000370278							14.6224					-0.000516683
			17.8029						-0.000699245							14.6224					-0.00988369
			17.8041						-0.000433854							14.6224					-0.0104928
			17.8052						-0.000659406							14.6224					-0.0104546
			17.8064						-0.000607475							14.6224					-0.0104307
			17.8075						-0.000817355							14.6224					-0.0104886
			17.8087						-0.000755632							14.6224					-0.0106274
			17.8098						-0.000645429							14.6224					-0.0104259
			17.8109						-0.000614392							14.6224					-0.0105324
			17.8121						-0.000341184							14.6224					-0.0106008
			17.8132						-0.000818748							14.6224					-0.0103597
			17.8144						-0.000682818							14.6224					-0.0106149
			17.8155						-0.000407982							14.6224					-0.0105752
			17.8167						-0.00053178							14.6224					-0.0105865
			17.8178						-0.000552385							14.6224					-0.0104681
			17.819						-0.000515345							14.6224					-0.0103524
			17.8201						-0.000735961							14.6224					-0.010442
			17.8212						-0.000520259							14.6224					-0.010485
			17.8224						-0.000637971							14.6224					-0.0105231
			17.8235						-0.000661652							14.6224					-0.010516
			17.8247						-0.000527322							14.6224					-0.0104765
			17.8258						-0.000712389							14.6224					-0.0105233
			17.827						-0.000400901							14.6224					-0.0106745
			17.8281						-0.0005463							14.6224					-0.0104019
			17.8293						-0.000738714							14.6224					-0.0104391
			17.8304						-0.000402175							14.6224					-0.0106323
			17.8315						-0.000367332							14.6224					-0.0104397
			17.8327						-0.000642025							14.6224					-0.0105224
			17.8338						-0.000732621							14.6224					-0.0105952
			17.835						-0.00057727							14.6224					-0.0104908
			17.8361						-0.000633516							14.6224					-0.0105248
			17.8373						-0.000434227							14.6224					-0.0104381
			17.8384						-0.000703383							14.6224					-0.0105228
			17.8396						-0.0005444							14.6224					-0.0104397
			17.8407						-0.000502386							14.6224					-0.0105412
			17.8418						-0.000471365							14.6224					-0.0106064
			17.843						-0.000577756							14.6224					-0.0103098
			17.8441						-0.000533052							14.6224					-0.0105311
			17.8453						-0.000676739							14.6224					-0.0105623
			17.8464						-0.000644994							14.6224					-0.0106026
			17.8476						-0.000455639							14.6224					-0.0104958
			17.8487						-0.000711493							14.6224					-0.010556
			17.8499						-0.000541995							14.6224					-0.00247673
			17.851						-0.000569485							14.6224					-0.000551317
			17.8521						-0.000469315							14.6224					-0.00087384
			17.8533						-0.000511646							14.6224					-0.000704652
			17.8544						-0.00064961							14.6224					-0.000802881
			17.8556						-0.00049414							14.6224					-0.000422631
			17.8567						-0.00041211							14.6224					-0.000490075
			17.8579						-0.00047087							14.6224					-0.000535678
			17.859						-0.00056836							14.6224					-0.000595857
			17.8602						-0.000490293							14.6224					-0.000612913
			17.8613						-0.000737944							14.6224					-0.000676717
			17.8624						-0.000705386							14.6224					-0.000350651
			17.8636						-0.000338412							14.6224					-0.000516015
			17.8647						-0.000568519							14.6224					-0.000554884
			17.8658						-0.000577566							14.6224					-0.000549433
			17.8669						-0.00068542							14.6224					-0.000618029
			17.868						-0.000474205							14.6224					-0.000861878
			17.8691						-0.000693896							14.6224					-0.000716935
			17.8702						-0.000664209							14.6224					-0.00053267
			17.8713						-0.000716313							14.6224					-0.000500113
			17.8724						-0.000466092							14.6224					-0.000474845
			17.8735						-0.000615752							14.6224					-0.000463638
			17.8746						-0.000532574							14.6224					-0.000468493
			17.8758						-0.000738851							14.6224					-0.000666488
			17.8769						-0.000476019							14.6224					-0.000552825
			17.878						-0.000635819							14.6224					-0.000526868
			17.8791						-0.000619315							14.6224					-0.0006385
			17.8802						-0.000516306							14.6224					-0.000652895
			17.8813						-0.000687609							14.6224					-0.0006378
			17.8824						-0.000464734							14.6224					-0.000366331
			17.8835						-0.000583946							14.6224					-0.000526534
			17.8846						-0.000535158							14.6224					-0.000617244
			17.8857						-0.000602848							14.6224					-0.000741017
			17.8868						-0.000613029							14.6224					-0.00060265
			17.8879						-0.000324201							14.6224					-0.000637813
			17.889						-0.000440679							14.6224					-0.000516692
			17.8901						-0.000472631							14.6224					-0.000422194
			17.8912						-0.000629512							14.6224					-0.000762262
			17.8923						-0.000480009							14.6224					-0.000447303
			17.8935						-0.000556112							14.6224					-0.000779743
			17.8946						-0.000664302							14.6224					-0.000469577
			17.8957						-0.000509645							14.6224					-0.000369471
			17.8968						-0.000670594							14.6224					-0.000595326
			17.8979						-0.000577528							14.6224					-0.000508503
			17.8989						-0.00050871							14.6224					-0.000592227
			17.8999						-0.000562721							14.6224					-0.000640498
			17.9009						-0.000746407							14.6224					-0.000484818
			17.902						-0.00067912							14.6224					-0.010785
			17.903						-0.000737511							14.6224					-0.0104638
			17.904						-0.000387931							14.6224					-0.0106399
			17.9051						-0.000580254							14.6224					-0.0104106
			17.9061						-0.00053921							14.6224					-0.0106084
			17.9071						-0.000568282							14.6224					-0.0105307
			17.9081						-0.000432671							14.6224					-0.010477
			17.9092						-0.000567926							14.6224					-0.0104964
			17.9102						-0.000511804							14.6224					-0.0105822
			17.9112						-0.000527936							14.6224					-0.0104494
			17.9123						-0.00065665							14.6224					-0.0104642
			17.9133						-0.000797442							14.6224					-0.0105919
			17.9143						-0.000594008							14.6224					-0.0105766
			17.9154						-0.000701791							14.6224					-0.0107684
			17.9164						-0.000617323							14.6224					-0.0106086
			17.9174						-0.000787715							14.6224					-0.0104686
			17.9184						-0.000534347							14.6224					-0.0104771
			17.9195						-0.000599684							14.6224					-0.0104309
			17.9205						-0.000594116							14.6224					-0.0103877
			17.9215						-0.00061247							14.6224					-0.010484
			17.9226						-0.000476381							14.6224					-0.0103322
			17.9236						-0.000671954							14.6224					-0.0104827
			17.9246						-0.000625709							14.6224					-0.0105642
			17.9257						-0.000534354							14.6224					-0.0106266
			17.9267						-0.000571267							14.6224					-0.0105306
			17.9277						-0.00046317							14.6224					-0.0104168
			17.9288						-0.000526883							14.6224					-0.0105698
			17.9299						-0.000495545							14.6224					-0.0105168
			17.9309						-0.000523908							14.6224					-0.0105159
			17.932						-0.000634543							14.6224					-0.0106301
			17.9331						-0.000812278							14.6224					-0.0105399
			17.9341						-0.000693716							14.6224					-0.0106699
			17.9352						-0.000659858							14.6224					-0.0105967
			17.9363						-0.000634831							14.6224					-0.010374
			17.9373						-0.00057543							14.6224					-0.0106366
			17.9384						-0.000597543							14.6224					-0.010488
			17.9395						-0.000600156							14.6224					-0.0104058
			17.9406						-0.000508789							14.6224					-0.0105633
			17.9416						-0.000537932							14.6224					-0.0104235
			17.9427						-0.000665879							14.6224					-0.0105167
			17.9438						-0.00039726							14.6224					-0.0105538
			17.9448						-0.000633221							14.6224					-0.000715311
			17.9459						-0.000578812							14.6224					-0.000559114
			17.947						-0.000615007							14.6224					-0.000722722
			17.948						-0.000857085							14.6224					-0.000561295
			17.9491						-0.000771064							14.6224					-0.0004799
			17.9502						-0.000825199							14.6224					-0.000656289
			17.9512						-0.000420266							14.6224					-0.000567995
			17.9523						-0.000459693							14.6224					-0.000634669
			17.9535						-0.000634965							14.6224					-0.000669792
			17.9548						-0.000478831							14.6224					-0.000765176
			17.9561						-0.00074964							14.6224					-0.000630238
			17.9575						-0.000439985							14.6224					-0.000669913
			17.9588						-0.000731507							14.6224					-0.000704547
			17.9601						-0.000907363							14.6224					-0.000614887
			17.9615						-0.000588156							14.6224					-0.000589722
			17.9628						-0.000766391							14.6224					-0.00067739
			17.9642						-0.000521763							14.6224					-0.000593749
			17.9655						-0.000555865							14.6224					-0.000779627
			17.9668						-0.000534217							14.6224					-0.000530829
			17.9682						-0.000428731							14.6224					-0.000641408
			17.9695						-0.000711035							14.6224					-0.00041584
			17.9708						-0.000637503							14.6224					-0.000613888
			17.9722						-0.000370836							14.6224					-0.000665903
			17.9735						-0.000606384							14.6224					-0.000483625
			17.9749						-0.000673208							14.6224					-0.000521281
			17.9767						-0.000621404							14.6224					-0.000476658
			17.9787						-0.000593727							14.6224					-0.000479381
			17.9806						-0.000514234							14.6224					-0.000703067
			17.9826						-0.000759571							14.6224					-0.000634169
			17.9845						-0.000704959							14.6224					-0.000748298
			17.9865						-0.000547236							14.6224					-0.00036772
			17.9884						-0.000497483							14.6224					-0.000431545
			17.9904						-0.00059328							14.6224					-0.000670598
			17.9923						-0.00063127							14.6224					-0.000718718
			17.9942						-0.000649698							14.6224					-0.000635657
			17.9962						-0.000778945							14.6224					-0.00027701
			17.9981						-0.0006106							14.6224					-0.000461614
			18.0001						-0.000620183							14.6224					-0.000637564
			18.0024						-0.000461052							14.6224					-0.00039624
			18.0049						-0.000739682							14.6224					-0.000720338
			18.0073						-0.000602031							14.6224					-0.000669962
			18.0098						-0.00057945							14.6224					-0.000515961
			18.0122						-0.000672216							14.6224					-0.000436698
			18.0146						-0.000816458							14.6224					-0.000715205
			18.0171						-0.000575677							14.6224					-0.000402203
			18.0195						-0.000760584							14.6224					-0.000696172
			18.022						-0.000670848							14.6224					-0.00327981
			18.0244						-0.000665063							14.6224					-0.0105118
			18.0269						-0.000578561							14.6224					-0.0106835
			18.0293						-0.000414719							14.6224					-0.0104195
			18.0317						-0.00056047							14.6224					-0.0106718
			18.0342						-0.000412121							14.6224					-0.0105188
			18.0366						-0.000614767							14.6224					-0.0105963
			18.0391						-0.000900646							14.6224					-0.0105094
			18.0415						-0.000845345							14.6224					-0.0104842
			18.0439						-0.000402353							14.6224					-0.0105418
			18.0464						-0.000747433							14.6224					-0.0104471
			18.0488						-0.000539676							14.6224					-0.0103155
			18.0513						-0.00082392							14.6224					-0.0105146
			18.0537						-0.000606881							14.6224					-0.0104947
			18.0562						-0.000569106							14.6224					-0.0105767
			18.0586						-0.000424079							14.6224					-0.0103923
			18.061						-0.000629452							14.6224					-0.0104054
			18.0635						-0.000489389							14.6224					-0.0105862
			18.0659						-0.000491936							14.6224					-0.0104895
			18.0684						-0.000536173							14.6224					-0.010491
			18.0706						-0.000584685							14.6224					-0.0105825
			18.0727						-0.000648685							14.6224					-0.0104231
			18.0749						-0.00058831							14.6224					-0.0104439
			18.0771						-0.000658546							14.6224					-0.0104664
			18.0793						-0.000759022							14.6224					-0.010493
			18.0814						-0.000312933							14.6224					-0.0106207
			18.0836						-0.000776538							14.6224					-0.0104686
			18.0858						-0.000555298							14.6224					-0.0106215
			18.088						-0.000416757							14.6224					-0.0104192
			18.0901						-0.000613357							14.6224					-0.0104855
			18.0923						-0.000692803							14.6224					-0.0105641
			18.0945						-0.000508442							14.6224					-0.0103812
			18.0967						-0.000468783							14.6224					-0.0105782
			18.0988						-0.000671314							14.6224					-0.0104071
			18.101						-0.00056026							14.6224					-0.0105504
			18.1032						-0.000487539							14.6224					-0.0104218
			18.1052						-0.00056984							14.6224					-0.0104
			18.1072						-0.000545636							14.6224					-0.0105984
			18.1092						-0.000703923							14.6224					-0.0104635
			18.1111						-0.000541132							14.6224					-0.0104397
			18.1131						-0.000764028							14.6224					-0.010533
			18.1151						-0.000580303							14.6224					-0.00968437
			18.1171						-0.000522981							14.6224					-0.000740092
			18.1191						-0.00051381							14.6224					-0.000804002
			18.1211						-0.000738911							14.6224					-0.000566556
			18.123						-0.000616014							14.6224					-0.000527305
			18.125						-0.00056218							14.6224					-0.000427115
			18.127						-0.000633149							14.6224					-0.000438109
			18.129						-0.000696361							14.6224					-0.000519515
			18.131						-0.000592272							14.6224					-0.000276083
			18.133						-0.000444042							14.6224					-0.000719732
			18.135						-0.00062867							14.6224					-0.000682689
			18.1369						-0.000563691							14.6224					-0.000597737
			18.1388						-0.000325082							14.6224					-0.000713592
			18.1407						-0.000639303							14.6224					-0.000774701
			18.1426						-0.000582412							14.6224					-0.000394464
			18.1446						-0.000633439							14.6224					-0.000669584
			18.1465						-0.000475064							14.6224					-0.000411175
			18.1484						-0.000608499							14.6224					-0.000593274
			18.1503						-0.000610938							14.6224					-0.000251499
			18.1522						-0.000619063							14.6224					-0.000662406
			18.1541						-0.000687978							14.6224					-0.000575902
			18.156						-0.000553454							14.6224					-0.000475235
			18.1579						-0.000515103							14.6224					-0.000656072
			18.1598						-0.000641289							14.6224					-0.000428881
			18.1617						-0.000623366							14.6224					-0.000535375
			18.1636						-0.000748885							14.6224					-0.000420985
			18.1655						-0.000608594							14.6224					-0.000523047
			18.1674						-0.000674796							14.6224					-0.000413606
			18.1693						-0.000616383							14.6224					-0.000523027
			18.1712						-0.000503484							14.6224					-0.000554828
			18.1731						-0.000680649							14.6224					-0.0006924
			18.175						-0.000459306							14.6224					-0.000525375
			18.1768						-0.000628145							14.6224					-0.000524344
			18.1787						-0.000768548							14.6224					-0.000420828
			18.1806						-0.000667331							14.6224					-0.000661319
			18.1824						-0.000641276							14.6224					-0.000618373
			18.1843						-0.000598345							14.6224					-0.00065566
			18.1862						-0.000444023							14.6224					-0.000722077
			18.188						-0.000568134							14.6224					-0.000591358
			18.1899						-0.000585009							14.6224					-0.000431288
			18.1918						-0.000314204							14.6224					-0.000514709
			18.1936						-0.000583865							14.6224					-0.000645628
			18.1955						-0.000742029							14.6224					-0.000653211
			18.1974						-0.000596149							14.6224					-0.000372709
			18.1993						-0.000623177							14.6224					-0.000610006
			18.2011						-0.000694713							14.6224					-0.000530978
			18.203						-0.000377078							14.6224					-0.000580619
			18.2048						-0.000573215							14.6224					-0.00721878
			18.2066						-0.000520645							14.6224					-0.0103325
			18.2083						-0.000284262							14.6224					-0.0103996
			18.2101						-0.000764924							14.6224					-0.0106325
			18.2119						-0.000694654							14.6224					-0.0105058
			18.2137						-0.000713011							14.6224					-0.0104661
			18.2155						-0.000585956							14.6224					-0.0104846
			18.2173						-0.000514725							14.6224					-0.0104911
			18.2191						-0.000417165							14.6224					-0.0104823
			18.2209						-0.000768787							14.6224					-0.0105172
			18.2227						-0.00067272							14.6224					-0.0106203
			18.2245						-0.000690473							14.6224					-0.0104115
			18.2263						-0.000654679							14.6224					-0.0105542
			18.2281						-0.000717283							14.6224					-0.0106521
			18.2299						-0.00057949							14.6224					-0.0105167
			18.2317						-0.000629038							14.6224					-0.010667
			18.2334						-0.000510427							14.6224					-0.010432
			18.2352						-0.000584546							14.6224					-0.0106376
			18.237						-0.000616249							14.6224					-0.0105425
			18.2387						-0.000711399							14.6224					-0.0106377
			18.2404						-0.000333545							14.6224					-0.0104293
			18.2421						-0.000849633							14.6224					-0.0104983
			18.2437						-0.000691605							14.6224					-0.0106462
			18.2454						-0.0004775							14.6224					-0.0105506
			18.2471						-0.000760951							14.6224					-0.0104561
			18.2488						-0.000515944							14.6224					-0.0104435
			18.2504						-0.000621374							14.6224					-0.010573
			18.2521						-0.00080946							14.6224					-0.0105486
			18.2538						-0.000620991							14.6224					-0.0104292
			18.2555						-0.000560821							14.6224					-0.0104579
			18.2572						-0.000709837							14.6224					-0.010395
			18.2588						-0.000689727							14.6224					-0.0104611
			18.2605						-0.000452181							14.6224					-0.0105395
			18.2622						-0.000635475							14.6224					-0.0106206
			18.2639						-0.000484218							14.6224					-0.0104213
			18.2656						-0.000588924							14.6224					-0.010444
			18.2672						-0.000453519							14.6224					-0.0104055
