lap2_17_samp	lap2_18_samp	lap2_19_samp	lap2_20_samp	lap2_21_samp	lap2_22_samp	lap2_23_samp	cur2_17_samp	cur2_18_samp	cur2_19_samp	cur2_20_samp	cur2_21_samp	cur2_22_samp	cur2_23_samp	rp24332
13.9465	10.1601	13.2353	13.8527		16.3363		-0.000671859	-0.000636072	-0.000479469	-0.000555159		-0.000654973		
13.9465	10.163	13.2353	13.8527		16.3386		-0.000597599	-0.000494662	-0.000361184	-0.000590559		-0.000587143		
13.9465	10.166	13.2353	13.8527		16.3409		-0.000543028	-0.000886946	-0.000787352	-0.000774611		-0.000766177		
13.9465	10.169	13.2353	13.8527		16.3431		-0.00057697	-0.000460681	-0.000473687	-0.00075691		-0.000506171		
13.9465	10.172	13.2353	13.8527		16.3454		-0.000639389	-0.000421053	-0.000899402	-0.000878456		-0.000816733		
13.9465	10.175	13.2353	13.8527		16.3477		-0.000638544	-0.00067921	-0.00065842	-0.000571153		-0.000456526		
13.9465	10.1779	13.2353	13.8527		16.35		-0.000745808	-0.000702106	-0.000234192	-0.000235379		-0.00064524		
13.9465	10.1809	13.2353	13.8527		16.3523		-0.000413904	-0.000724989	-0.000731563	-0.000542267		-0.000753697		
13.9465	10.1839	13.2353	13.8527		16.3547		-0.000521449	-0.000520731	-0.000571312	-0.000645917		-0.000486253		
13.9465	10.1869	13.2353	13.8527		16.3571		-0.000757777	-0.000791933	-0.000595524	-0.000684195		-0.000366039		
13.9465	10.1898	13.2353	13.8527		16.3595		-0.000701205	-0.000849359	-0.000541298	-0.000622657		-0.00080729		
13.9465	10.1928	13.2353	13.8527		16.3619		-0.000731763	-0.000499903	-0.00078823	-0.000364889		-0.000659185		
13.9465	10.1958	13.2353	13.8527		16.3643		-0.000708856	-0.00115621	-0.00076697	-0.000566865		-0.000955927		
13.9465	10.1988	13.2353	13.8527		16.3667		-0.000866218	-0.000520595	-0.000778192	-0.000747216		-0.000702708		
13.9465	10.2017	13.2353	13.8527		16.3691		-0.00059749	-0.000637467	-0.000537468	-0.000987823		-0.00060773		
13.9465	10.2047	13.2353	13.8527		16.3715		-0.000425356	-0.00092147	-0.000632198	-0.00071483		-0.000535313		
13.9465	10.2077	13.2353	13.8527		16.3739		-0.000384774	-0.000647019	-0.000923971	-0.000676225		-0.000696958		
13.9465	10.2107	13.2353	13.8527		16.3763		-0.000660258	-0.000853712	-0.000727652	-0.000639662		-0.000653519		
13.9465	10.2136	13.2353	13.8527		16.3787		-0.000648121	-0.000550377	-0.000856911	-0.000623687		-0.000744733		
13.9465	10.2166	13.2353	13.8527		16.3811		-0.000205365	-0.000600365	-0.000735959	-0.000586842		-0.000622195		
13.9465	10.2196	13.2353	13.8527		16.3835		-0.000597111	-0.000713118	-0.000367671	-0.00112537		-0.000631902		
13.9465	10.2226	13.2353	13.8527		16.386		-0.00083525	-0.000731469	-0.000557877	-0.00050001		-0.000537476		
13.9465	10.2256	13.2353	13.8527		16.3884		-0.000814826	-0.000582503	-0.000673963	-0.000812209		-0.000521928		
13.9465	10.2286	13.2353	13.8527		16.3908		-0.0007153	-0.000887186	-0.000584232	-0.000737257		-0.000943863		
13.9465	10.2316	13.2353	13.8527		16.3933		-0.000335977	-0.000662127	-0.000612526	-0.000689096		-0.000776806		
13.9465	10.2346	13.2353	13.8527		16.3957		-0.000673355	-0.000822635	-0.000277837	-0.000609216		-0.00045597		
13.9465	10.2376	13.2353	13.8527		16.3982		-0.000336413	-0.000979277	-0.00052251	-0.000539008		-0.000528002		
13.9465	10.2406	13.2353	13.8527		16.4006		-0.000573298	-0.000704479	-0.000839671	-0.00075657		-0.000590717		
13.9465	10.2436	13.2353	13.8527		16.4031		-0.000615702	-0.000701012	-0.000740309	-0.000864861		-0.000474293		
13.9465	10.2466	13.2353	13.8527		16.4055		-0.000500086	-0.000798814	-0.00050236	-0.000386906		-0.000561299		
13.9465	10.2495	13.2353	13.8527		16.4079		-0.000483143	-0.000764512	-0.000869374	-0.000567403		-0.000885211		
13.9465	10.2525	13.2353	13.8527		16.4104		-0.000888507	-0.000643317	-0.000915145	-0.000481895		-0.000602811		
13.9465	10.2555	13.2353	13.8527		16.4128		-0.000827492	-0.000505036	-0.000546936	-0.000577954		-0.000791492		
13.9465	10.2585	13.2353	13.8527		16.4153		-0.000422541	-0.000676339	-0.000368145	-0.000560742		-0.000711409		
13.9465	10.2614	13.2353	13.8527		16.4178		-0.000717442	-0.000746359	-0.000614018	-0.000467945		-0.000801942		
13.9465	10.2644	13.2353	13.8527		16.4203		-0.000542778	-0.000814817	-0.000635367	-0.000637894		-0.00071439		
13.9465	10.2674	13.2353	13.8527		16.4228		-0.000775632	-0.000672573	-0.00102303	-0.000952145		-0.000495062		
13.9465	10.2704	13.2353	13.8527		16.4253		-0.000689069	-0.000520136	-0.000443397	-0.00085652		-0.000639738		
13.9465	10.2733	13.2353	13.8527		16.4279		-0.000628974	-0.000383884	-0.0009333	-0.000968386		-0.000691364		
13.9465	10.2763	13.2353	13.8527		16.4304		-0.000823942	-0.000337813	-0.00071035	-0.000275965		-0.000557092		
13.9465	10.2793	13.2353	13.8527		16.4329		-0.000663732	-0.000520145	-0.000271358	-0.000716982		-0.000749476		
13.9465	10.2822	13.2353	13.8527		16.4354		-0.000817309	-0.000575078	-0.000945439	-0.000278936		-0.000588596		
13.9465	10.2851	13.2353	13.8527		16.4379		-0.000485914	-0.000763744	-0.000705601	-0.000588025		-0.000396966		
13.9465	10.288	13.2353	13.8527		16.4404		-0.000739511	-0.000762382	-0.000575701	-0.000730431		-0.000467662		
13.9465	10.2909	13.2353	13.8527		16.443		-0.000756532	-0.000543037	-0.000607613	-0.000574815		-0.000746518		
13.9465	10.2938	13.2353	13.8527		16.4455		-0.00055704	-0.000943728	-0.0004755	-0.000611471		-0.000461089		
13.9465	10.2967	13.2353	13.8527		16.448		-0.000442487	-0.000522235	-0.000438157	-0.00060651		-0.000700766		
13.9465	10.2996	13.2353	13.8527		16.4506		-0.000392611	-0.000777999	-0.000539364	-0.000462955		-0.000588865		
13.9465	10.3025	13.2353	13.8527		16.4531		-0.000461057	-0.000836381	-0.000728898	-0.000861777		-0.000534627		
13.9465	10.3054	13.2353	13.8527		16.4557		-0.000625884	-0.000681626	-0.0011549	-0.000904602		-0.000759212		
13.9465	10.3083	13.2353	13.8527		16.4582		-0.000718665	-0.000968719	-0.000508348	-0.000813066		-0.000404127		
13.9465	10.3112	13.2353	13.8527		16.4608		-0.000556399	-0.00055306	-0.000454595	-0.000471968		-0.000745445		
13.9465	10.314	13.2353	13.8527		16.4634		-0.000757067	-0.00051523	-0.000638198	-0.000764902		-0.000620291		
13.9465	10.3169	13.2353	13.8527		16.4659		-0.000849046	-0.000821629	-0.000698429	-0.000569428		-0.000289528		
13.9465	10.3197	13.2353	13.8527		16.4685		-0.000316092	-0.000625286	-0.000554194	-0.00062436		-0.000974202		
13.9465	10.3225	13.2353	13.8527		16.471		-0.000671828	-0.000578352	-0.000462376	-0.000696196		-0.000643821		
13.9465	10.3254	13.2353	13.8527		16.4736		-0.000804509	-0.000465124	-0.000483375	-0.000394913		-0.000878827		
13.9465	10.3282	13.2353	13.8527		16.4761		-0.000391435	-0.000675944	-0.000462439	-0.000412418		-0.000816684		
13.9465	10.3311	13.2353	13.8529		16.4787		-0.000525285	-0.000665525	-0.0005524	-0.000573762		-0.000758108		
13.9465	10.3339	13.2353	13.8533		16.4813		-0.000411825	-0.000677463	-0.000442337	-0.000468179		-0.000666633		
13.9465	10.3367	13.2353	13.8536		16.4839		-0.000500327	-0.000705556	-0.00096056	-0.000844502		-0.000628951		
13.9465	10.3396	13.2353	13.854		16.4865		-0.000539923	-0.000695206	-0.000919183	-0.000698626		-0.000348383		
13.9465	10.3424	13.2353	13.8544		16.4891		-0.00056825	-0.00102562	-0.000432817	-0.000393816		-0.000646222		
13.9465	10.3453	13.2353	13.8547		16.4917		-0.000532196	-0.000753384	-0.000661161	-0.00067682		-0.000527941		
13.9465	10.3481	13.2353	13.8551		16.4943		-0.000487468	-0.000741314	-0.000604236	-0.000848633		-0.000879944		
13.9465	10.3509	13.2353	13.8554		16.4969		-0.000695529	-0.000698276	-0.000694395	-0.000825261		-0.000480494		
13.9465	10.3537	13.2353	13.8558		16.4994		-0.000873318	-0.000498878	-0.000608688	-0.000670895		-0.000514072		
13.9465	10.3566	13.2353	13.8562		16.502		-0.000620079	-0.000868979	-0.000783805	-0.000553096		-0.000847114		
13.9465	10.3594	13.2353	13.8565		16.5046		-0.000828236	-0.000828454	-0.000764329	-0.000695615		-0.000486366		
13.9465	10.3622	13.2353	13.8569		16.5072		-0.000616036	-0.000714909	-0.000779309	-0.000568257		-0.000471423		
13.9465	10.365	13.2353	13.8573		16.5098		-0.000816882	-0.000828013	-0.000612673	-0.000930284		-0.000779928		
13.9465	10.3678	13.2353	13.8576		16.5125		-0.00056292	-0.000725552	-0.00050785	-0.000607314		-0.000583437		
13.9465	10.3707	13.2353	13.858		16.5151		-0.000376468	-0.000910689	-0.000485464	-0.000563346		-0.000548418		
13.9465	10.3735	13.2353	13.8583		16.5177		-0.000442703	-0.000697446	-0.000534002	-0.000721368		-0.00065689		
13.9465	10.3763	13.2353	13.8587		16.5204		-0.000431898	-0.000464794	-0.000405066	-0.000544491		-0.000427437		
13.9465	10.3792	13.2353	13.8591		16.523		-0.00060132	-0.000514326	-0.000415164	-0.000632343		-0.000554449		
13.9465	10.382	13.2353	13.8594		16.5256		-0.000482772	-0.000696226	-0.000966314	-0.000445212		-0.000608994		
13.9465	10.3848	13.2353	13.8598		16.5282		-0.000621703	-0.000626645	-0.000560339	-0.000609809		-0.000911751		
13.9465	10.3877	13.2353	13.8602		16.5309		-0.000607397	-0.000692445	-0.000525647	-0.000730047		-0.000741061		
13.9465	10.3905	13.2353	13.8605		16.5335		-0.000770356	-0.000861745	-0.000797362	-0.000645181		-0.000652334		
13.9465	10.3934	13.2353	13.8609		16.5361		-0.000700448	-0.000305463	-0.000723381	-0.000666898		-0.000557615		
13.9465	10.3962	13.2353	13.8612		16.5388		-0.000660133	-0.000506841	-0.000722059	-0.000768114		-0.000612241		
13.9465	10.3991	13.2353	13.8616		16.5414		-0.000708705	-0.000364721	-0.000829232	-0.000532635		-0.000695337		
13.9465	10.4019	13.2353	13.862		16.544		-0.000594051	-0.000661193	-0.000713855	-0.000923579		-0.000483878		
13.9465	10.4047	13.2353	13.8623		16.5467		-0.000784777	-0.000499828	-0.000478373	-0.000337857		-0.000761864		
13.9465	10.4076	13.2353	13.8627		16.5493		-0.000744894	-0.000543538	-0.000689855	-0.000330652		-0.000664335		
13.9465	10.4104	13.2353	13.8631		16.5519		-0.000749181	-0.000448648	-0.000671673	-0.000622869		-0.000572508		
13.9465	10.4133	13.2353	13.8634		16.5546		-0.000644818	-0.000599946	-0.000478965	-0.00081842		-0.000933021		
13.9465	10.4161	13.2353	13.8638		16.5572		-0.000399572	-0.000707006	-0.00119081	-0.000568193		-0.000785356		
13.9465	10.4189	13.2353	13.8641		16.5598		-0.000290601	-0.00049996	-0.000479505	-0.000481085		-0.000554809		
13.9465	10.4218	13.2353	13.8645		16.5625		-0.000438487	-0.000724997	-0.000586462	-0.000535845		-0.000594977		
13.9465	10.4246	13.2353	13.8649		16.5651		-0.000927302	-0.00041709	-0.000543821	-0.000631701		-0.000787616		
13.9465	10.4275	13.2353	13.8652		16.5677		-0.00066816	-0.000863252	-0.000642179	-0.000779937		-0.000625		
13.9465	10.4303	13.2353	13.8656		16.5704		-0.000423238	-0.00095032	-0.000452217	-0.000455456		-0.000767497		
13.9465	10.4332	13.2353	13.866		16.573		-0.000950682	-0.00072194	-0.000528573	-0.000458284		-0.000454222		
13.9465	10.436	13.2353	13.8663		16.5757		-0.000768441	-0.000670936	-0.000501568	-0.000596789		-0.000734178		
13.9465	10.4388	13.2353	13.8667		16.5783		-0.000744532	-0.00087926	-0.00062552	-0.000335791		-0.000587377		
13.9465	10.4417	13.2353	13.867		16.581		-0.00076192	-0.000615914	-0.000680205	-0.000877095		-0.000284639		
13.9465	10.4445	13.2353	13.8674		16.5837		-0.000737798	-0.000524197	-0.000672926	-0.000715274		-0.000437287		
13.9465	10.4473	13.2353	13.8678		16.5863		-0.000528081	-0.000314534	-0.000764968	-0.000684061		-0.000770771		
13.9465	10.4501	13.2353	13.8681		16.589		-0.0004755	-0.00054643	-0.000751564	-0.000728524		-0.000606843		
13.9465	10.453	13.2353	13.8685		16.5917		-0.000582583	-0.000812958	-0.000734803	-0.000659857		-0.000953552		
13.9465	10.4558	13.2353	13.8688		16.5944		-0.000374052	-0.000765994	-0.000291735	-0.000534743		-0.000464805		
13.9465	10.4586	13.2353	13.8692		16.597		-0.000833896	-0.000857251	-0.000708027	-0.000824102		-0.000502605		
13.9465	10.4614	13.2353	13.8696		16.5997		-0.000664603	-0.000560711	-0.000775245	-0.000912709		-0.000731512		
13.9465	10.4643	13.2353	13.8699		16.6024		-0.000531213	-0.000798785	-0.000662529	-0.00052956		-0.000415449		
13.9465	10.4671	13.2353	13.8703		16.605		-0.000628533	-0.000824807	-0.000637031	-0.000616717		-0.00101615		
13.9465	10.4699	13.2353	13.8707		16.6077		-0.000573974	-0.000593886	-0.00115436	-0.000307586		-0.00074904		
13.9465	10.4728	13.2353	13.871		16.6104		-0.000910732	-0.000653089	-0.000567993	-0.000351582		-0.00048837		
13.9465	10.4756	13.2353	13.8714		16.613		-0.000976955	-0.00106547	-0.000529891	-0.000744593		-0.000681262		
13.9465	10.4785	13.2353	13.8717		16.6157		-0.00069092	-0.000696595	-0.000781897	-0.000599886		-0.000499566		
13.9465	10.4814	13.2353	13.8721		16.6184		-0.000521076	-0.000770185	-0.000772473	-0.000732599		-0.000572637		
13.9465	10.4843	13.2353	13.8725		16.6211		-0.000766891	-0.000721163	-0.000589633	-0.000535722		-0.000563175		
13.9465	10.4872	13.2353	13.8728		16.6237		-0.000711069	-0.000702021	-0.000597317	-0.000874694		-0.000638227		
13.9465	10.49	13.2353	13.8732		16.6264		-0.000710507	-0.000729544	-0.000747275	-0.000722569		-0.00055621		
13.9465	10.4929	13.2353	13.8736		16.6291		-0.000748822	-0.000610075	-0.000649191	-0.000671327		-0.000682063		
13.9465	10.4958	13.2353	13.8739		16.6317		-0.0004974	-0.00044957	-0.00099831	-0.000802445		-0.000875333		
13.9465	10.4987	13.2353	13.8743		16.6344		-0.00085029	-0.000347577	-0.000703433	-0.000824929		-0.000337945		
13.9465	10.5016	13.2353	13.8746		16.6371		-0.000484712	-0.000670918	-0.000585536	-0.000511127		-0.000804351		
13.9465	10.5045	13.2353	13.875		16.6397		-0.000780048	-0.000447915	-0.000510435	-0.000714632		-0.000761799		
13.9465	10.5074	13.2353	13.8754		16.6424		-0.000797246	-0.000682682	-0.000456851	-0.000542515		-0.000874818		
13.9465	10.5104	13.2353	13.8757		16.6451		-0.000692482	-0.000658053	-0.000633556	-0.000748557		-0.000754546		
13.9465	10.5133	13.2353	13.8761		16.6478		-0.000686268	-0.000390949	-0.0006752	-0.000672107		-0.000367427		
13.9465	10.5162	13.2353	13.8765		16.6504		-0.000702472	-0.000768405	-0.000600838	-0.000560707		-0.000803636		
13.9465	10.5192	13.2353	13.8768		16.6531		-0.000688592	-0.000893725	-0.000700941	-0.000650951		-0.000848262		
13.9465	10.5221	13.2353	13.8772		16.6558		-0.000627363	-0.000693097	-0.000551089	-0.000826042		-0.000676337		
13.9465	10.525	13.2353	13.8775		16.6584		-0.000545308	-0.000425804	-0.000779494	-0.000581167		-0.00082688		
13.9465	10.528	13.2353	13.8779		16.6611		-0.000663403	-0.000770472	-0.000691624	-0.00039758		-0.000859581		
13.9465	10.5309	13.2353	13.8783		16.6638		-0.000510184	-0.000663914	-0.000360081	-0.000630077		-0.000601268		
13.9465	10.5339	13.2353	13.8786		16.6664		-0.000771915	-0.000753791	-0.000823538	-0.00062491		-0.000783646		
13.9465	10.5369	13.2353	13.879		16.6691		-0.000614709	-0.000512859	-0.000441665	-0.000662087		-0.000451245		
13.9465	10.5399	13.2353	13.8794		16.6717		-0.000660063	-0.000764763	-0.000732623	-0.000650477		-0.000488028		
13.9465	10.5428	13.2353	13.8797		16.6743		-0.000838025	-0.000595145	-0.000660451	-0.000453089		-0.000597634		
13.9465	10.5458	13.2353	13.8801		16.6769		-0.000688541	-0.000699001	-0.000913862	-0.000737975		-0.000791213		
13.9465	10.5488	13.2353	13.8804		16.6795		-0.000927155	-0.000767122	-0.000708616	-0.000263079		-0.000601045		
13.9465	10.5518	13.2353	13.8808		16.6821		-0.000713291	-0.000704887	-0.000647701	-0.00084612		-0.000442542		
13.9465	10.5548	13.2353	13.8812		16.6847		-0.000756367	-0.000833771	-0.000613766	-0.000719646		-0.000741109		
13.9465	10.5578	13.2353	13.8817		16.6873		-0.000599606	-0.000673149	-0.000877591	-0.000517411		-0.000543072		
13.9465	10.5608	13.2353	13.8821		16.6899		-0.000592717	-0.000518334	-0.000825177	-0.000477158		-0.000542289		
13.9465	10.5638	13.2353	13.8825		16.6925		-0.000635834	-0.00107471	-0.000729262	-0.000588326		-0.000693424		
13.9465	10.5668	13.2353	13.8829		16.6951		-0.000720845	-0.000719684	-0.000941727	-0.000682582		-0.000228916		
13.9465	10.5699	13.2353	13.8833		16.6977		-0.000556129	-0.000726378	-0.000521168	-0.000647218		-0.00066854		
13.9465	10.5729	13.2353	13.8838		16.7003		-0.00101828	-0.00063372	-0.000556824	-0.000621316		-0.000679496		
13.9465	10.5759	13.2353	13.8842		16.7029		-0.000741778	-0.000880547	-0.000679341	-0.00102498		-0.000828506		
13.9465	10.579	13.2353	13.8846		16.7054		-0.000619808	-0.00074203	-0.000580796	-0.000830306		-0.000719832		
13.9465	10.582	13.2353	13.885		16.7079		-0.000411601	-0.00054925	-0.000573478	-0.000673375		-0.000412965		
13.9465	10.5851	13.2353	13.8854		16.7104		-0.000808911	-0.000707202	-0.000807343	-0.000843061		-0.000848363		
13.9465	10.5881	13.2353	13.8858		16.7129		-0.000814701	-0.000717904	-0.000566246	-0.000675576		-0.000718442		
13.9465	10.5911	13.2353	13.8863		16.7155		-0.000692994	-0.000597946	-0.000616697	-0.00100689		-0.000350133		
13.9465	10.5942	13.2353	13.8867		16.718		-0.000672215	-0.000736066	-0.000766456	-0.000521733		-0.000789803		
13.9465	10.5972	13.2353	13.8871		16.7205		-0.000567887	-0.000547586	-0.000351195	-0.000430243		-0.000693205		
13.9465	10.6002	13.2353	13.8875		16.723		-0.000539398	-0.000591866	-0.000633964	-0.000820757		-0.000654993		
13.9465	10.6033	13.2353	13.8879		16.7255		-0.000778306	-0.000598057	-0.000452036	-0.000651206		-0.000488799		
13.9465	10.6063	13.2353	13.8884		16.728		-0.00058912	-0.000980445	-0.000474751	-0.000445062		-0.000771454		
13.9465	10.6093	13.2353	13.8888		16.7306		-0.000338049	-0.000562875	-0.000531362	-0.000665457		-0.000672141		
13.9465	10.6124	13.2353	13.8892		16.7331		-0.000509069	-0.000555031	-0.000459247	-0.000334932		-0.000759568		
13.9465	10.6154	13.2353	13.8896		16.7356		-0.000721884	-0.000945941	-0.000750387	-0.000921719		-0.000972286		
13.9465	10.6184	13.2353	13.89		16.738		-0.000356797	-0.000710622	-0.00067799	-0.000729725		-0.000635628		
13.9465	10.6215	13.2353	13.8905		16.7404		-0.00061077	-0.000809085	-0.000636382	-0.00062676		-0.000630821		
13.9465	10.6245	13.2353	13.8909		16.7428		-0.000714335	-0.000563031	-0.000502081	-0.000729599		-0.000535111		
13.9465	10.6275	13.2353	13.8913		16.7452		-0.00067866	-0.000453567	-0.000903881	-0.000534108		-0.000745404		
13.9465	10.6305	13.2353	13.8917		16.7476		-0.000425934	-0.000682472	-0.000473603	-0.000364805		-0.000672822		
13.9465	10.6335	13.2353	13.8921		16.75		-0.000961039	-0.000755579	-0.000453508	-0.000630577		-0.000381108		
13.9465	10.6365	13.2353	13.8926		16.7524		-0.000712534	-0.000794135	-0.00037514	-0.000596309		-0.00047947		
13.9465	10.6395	13.2353	13.893		16.7548		-0.000768626	-0.000921077	-0.000251885	-0.000399711		-0.000771828		
13.9465	10.6424	13.2353	13.8934		16.7573		-0.000513024	-0.000623567	-0.000359964	-0.000742139		-0.000730444		
13.9465	10.6454	13.2353	13.8938		16.7597		-0.000469669	-0.000564713	-0.000432988	-0.000732033		-0.000341501		
13.9465	10.6484	13.2353	13.8942		16.7621		-0.00038842	-0.000534853	-0.000520792	-0.000677381		-0.000837177		
13.9465	10.6514	13.2353	13.8947		16.7645		-0.000771501	-0.000849849	-0.00038108	-0.000800101		-0.000576521		
13.9465	10.6543	13.2353	13.8951		16.7669		-0.000575869	-0.000794072	-0.000878674	-0.000612112		-0.00059293		
13.9465	10.6573	13.2353	13.8955		16.7693		-0.000577538	-0.000841314	-0.000462625	-0.000704836		-0.000659582		
13.9465	10.6603	13.2353	13.8959		16.7716		-0.000989296	-0.000487419	-0.000668275	-0.000727056		-0.000380366		
13.9465	10.6633	13.2353	13.8963		16.7739		-0.000966403	-0.000722027	-0.000843791	-0.000815829		-0.000651432		
13.9465	10.6663	13.2353	13.8968		16.7761		-0.000778307	-0.000674431	-0.000504714	-0.000626659		-0.000663522		
13.9465	10.6692	13.2353	13.8972		16.7784		-0.000524708	-0.000718132	-0.000647888	-0.000477736		-0.00067932		
13.9465	10.6722	13.2353	13.8976		16.7807		-0.000510126	-0.000674238	-0.000989665	-0.000594423		-0.000620566		
13.9465	10.6752	13.2353	13.898		16.783		-0.000717661	-0.000718623	-0.000733096	-0.000614794		-0.000705913		
13.9465	10.6782	13.2353	13.8984		16.7853		-0.000787822	-0.000627902	-0.000599298	-0.000535249		-0.000605731		
13.9465	10.6811	13.2353	13.8989		16.7876		-0.000888949	-0.000737006	-0.000758937	-0.00057155		-0.000733472		
13.9465	10.6841	13.2353	13.8993		16.7899		-0.000808136	-0.000457599	-0.00036	-0.000531156		-0.000675009		
13.9465	10.6871	13.2353	13.8997		16.7922		-0.000523242	-0.000732624	-0.000686744	-0.000693402		-0.000538891		
13.9465	10.6901	13.2353	13.9001		16.7945		-0.000497578	-0.000713859	-0.000735847	-0.000396142		-0.000472519		
13.9465	10.693	13.2353	13.9005		16.7967		-0.000807257	-0.0006466	-0.000392235	-0.000760789		-0.000455715		
13.9465	10.696	13.2353	13.901		16.799		-0.00101071	-0.000377711	-0.00078413	-0.000539492		-0.00037404		
13.9465	10.6991	13.2353	13.9017		16.8013		-0.000813292	-0.000842967	-0.000894414	-0.000496798		-0.000815504		
13.9465	10.7021	13.2353	13.9023		16.8036		-0.000480174	-0.000559544	-0.000391141	-0.000684926		-0.000681106		
13.9465	10.7051	13.2353	13.903		16.8058		-0.000379499	-0.000542342	-0.000415178	-0.000519875		-0.000634662		
13.9465	10.7081	13.2353	13.9037		16.8079		-0.000675979	-0.000728241	-0.000595617	-0.000674886		-0.000757163		
13.9465	10.7111	13.2353	13.9043		16.8101		-0.00047619	-0.000650859	-0.000425069	-0.000479589		-0.00063224		
13.9465	10.7141	13.2353	13.905		16.8123		-0.000724927	-0.000596434	-0.000955219	-0.000532721		-0.000496594		
13.9465	10.7171	13.2353	13.9057		16.8145		-0.000566235	-0.000648997	-0.000780834	-0.000794578		-0.000398301		
13.9465	10.7202	13.2353	13.9063		16.8166		-0.000623484	-0.000689867	-0.000514495	-0.000741219		-0.000704167		
13.9465	10.7232	13.2353	13.907		16.8188		-0.000561778	-0.000938521	-0.000662054	-0.000542809		-0.000607412		
13.9465	10.7262	13.2353	13.9077		16.821		-0.000718366	-0.000468157	-0.000511937	-0.000418119		-0.000726399		
13.9465	10.7293	13.2353	13.9083		16.8232		-0.000794197	-0.000478449	-0.000699155	-0.000772457		-0.00102109		
13.9465	10.7324	13.2353	13.909		16.8253		-0.000423263	-0.000942101	-0.000509725	-0.000725534		-0.000694549		
13.9465	10.7354	13.2353	13.9097		16.8275		-0.00051006	-0.000450966	-0.000972919	-0.000943651		-0.000532108		
13.9465	10.7385	13.2353	13.9103		16.8297		-0.0006934	-0.00115943	-0.000675052	-0.00074254		-0.000791761		
13.9465	10.7416	13.2353	13.911		16.8319		-0.000604441	-0.00071463	-0.000310637	-0.000626556		-0.000489352		
13.9465	10.7446	13.2353	13.9117		16.834		-0.000603158	-0.00059294	-0.000604645	-0.000486252		-0.00062798		
13.9465	10.7477	13.2353	13.9123		16.8362		-0.000637125	-0.000608285	-0.000405202	-0.000975013		-0.000592677		
13.9465	10.7508	13.2353	13.913		16.8383		-0.000743317	-0.000685097	-0.000843599	-0.000568346		-0.000554834		
13.9465	10.7539	13.2353	13.9137		16.8403		-0.000433326	-0.000796059	-0.000639814	-0.00069909		-0.000787592		
13.9465	10.7569	13.2353	13.9143		16.8424		-0.000740698	-0.000961948	-0.000651784	-0.000688428		-0.000655796		
13.9465	10.76	13.2353	13.915		16.8444		-0.000707812	-0.000814611	-0.000758687	-0.00085546		-0.000538349		
13.9465	10.7631	13.2353	13.9157		16.8464		-0.000471205	-0.000507667	-0.000573547	-0.000654237		-0.000647011		
13.9465	10.7662	13.2353	13.9163		16.8484		-0.000318862	-0.000926269	-0.000496883	-0.000637236		-0.000724884		
13.9465	10.7693	13.2353	13.917		16.8504		-0.0007928	-0.000871292	-0.000796476	-0.000639999		-0.000799783		
13.9465	10.7724	13.2353	13.9177		16.8525		-0.000506116	-0.000555719	-0.000692709	-0.000814189		-0.000686201		
13.9465	10.7755	13.2353	13.9183		16.8545		-0.000726441	-0.000750335	-0.000812178	-0.000612702		-0.000624293		
13.9465	10.7786	13.2353	13.919		16.8565		-0.000554227	-0.00086699	-0.000353359	-0.000508349		-0.000732893		
13.9465	10.7817	13.2353	13.9197		16.8585		-0.000641921	-0.000115913	-0.000721011	-0.00061529		-0.00076579		
13.9465	10.7847	13.2353	13.9203		16.8606		-0.0003268	-0.00065535	-0.000434815	-0.000812593		-0.000847272		
13.9465	10.7878	13.2353	13.921		16.8626		-0.000605983	-0.000865589	-0.000736931	-0.000868915		-0.00050494		
13.9465	10.7909	13.2353	13.9217		16.8646		-0.000761019	-0.000464025	-0.000680399	-0.000747441		-0.000514153		
13.9465	10.794	13.2353	13.9223		16.8666		-0.000463468	-0.000657636	-0.00112317	-0.000670296		-0.000709961		
13.9465	10.7971	13.2353	13.923		16.8686		-0.000571454	-0.000689148	-0.000629312	-0.000405355		-0.000633943		
13.9465	10.8002	13.2353	13.9237		16.8707		-0.000723979	-0.000951383	-0.000260583	-0.000660221		-0.000524892		
13.9465	10.8033	13.2353	13.9244		16.8726		-0.00079174	-0.000882318	-0.000601298	-0.000491588		-0.000934315		
13.9465	10.8064	13.2353	13.925		16.8745		-0.000640334	-0.000807022	-0.000696313	-0.000568438		-0.000402776		
13.9465	10.8095	13.2353	13.9257		16.8764		-0.00070467	-0.000655974	-0.000452055	-0.000719356		-0.000661279		
13.9465	10.8126	13.2353	13.9264		16.8783		-0.000603947	-0.000534212	-0.000858055	-0.000824541		-0.000913453		
13.9465	10.8156	13.2353	13.927		16.8802		-0.000711258	-0.000867855	-0.000381096	-0.000618734		-0.000650877		
13.9465	10.8187	13.2353	13.9277		16.8821		-0.000665544	-0.000910623	-0.00106219	-0.000621186		-0.000561817		
13.9465	10.8218	13.2353	13.9284		16.8841		-0.000612646	-0.000630493	-0.000728196	-0.00067726		-0.000878909		
13.9465	10.8249	13.2353	13.929		16.886		-0.000861314	-0.000500308	-0.000903765	-0.000901594		-0.000734904		
13.9465	10.828	13.2353	13.9297		16.8879		-0.000370548	-0.000508096	-0.000688293	-0.000723797		-0.00077984		
13.9465	10.8311	13.2353	13.9304		16.8898		-0.000871852	-0.000395596	-0.000528877	-0.00067016		-0.000520296		
