lap4_11_samp	lap4_12_samp	lap4_13_samp	lap4_14_samp	lap4_15_samp	lap4_16_samp	rp711	rp1727	cur4_12_samp	cur4_13_samp	cur4_14_samp	cur4_15_samp	cur4_16_samp
0.743595	0.731666	0.677338	0.648399	1.25718	1.63455			-0.000835921	-0.000943056	-0.000982406	-0.000959145	0.0789513
0.743595	0.732146	0.678041	0.6484	1.25947	1.6375			-0.000788382	-0.0010391	-0.000823213	-0.000827324	0.0790156
0.743596	0.732626	0.678744	0.648401	1.26176	1.64044			-0.000967292	-0.000636677	-0.000857375	-0.000798542	0.0790053
0.743596	0.733106	0.679447	0.648401	1.26406	1.64338			-0.00117794	-0.00094782	-0.000557707	-0.000915003	0.0788655
0.743596	0.733586	0.680151	0.648402	1.26635	1.64632			-0.000857671	-0.000762116	-0.000967424	-0.000823457	0.0788741
0.743597	0.734067	0.680854	0.648402	1.26864	1.64926			-0.000955672	-0.000809216	-0.000937125	-0.000845126	0.0789699
0.743598	0.734621	0.681557	0.648403	1.27093	1.65221			-0.000965249	-0.000822428	-0.000961642	-0.00102893	0.0789301
0.743598	0.735356	0.68226	0.648403	1.27322	1.65515			-0.000873211	-0.00116018	-0.000954472	-0.000758391	0.0792534
0.743599	0.73609	0.682963	0.648404	1.27552	1.65812			-0.000833617	-0.000890116	-0.000718068	-0.000844216	0.0792354
0.743599	0.736825	0.683666	0.648404	1.27781	1.66112			-0.000846976	-0.000824814	-0.000809162	-0.000902542	0.0788935
0.7436	0.73756	0.684369	0.648405	1.2801	1.66412			-0.000921521	-0.000675524	-0.000818053	-0.00109384	0.07908
0.7436	0.738295	0.685072	0.648405	1.28239	1.66712			-0.000961323	-0.000990186	-0.00100675	-0.000908629	0.0792778
0.743601	0.73903	0.685775	0.648406	1.28468	1.67012			-0.00105753	-0.00090629	-0.000874911	0.0346782	0.0789379
0.743601	0.739765	0.686556	0.648406	1.28699	1.67313			-0.00119322	-0.000566202	-0.000856173	0.0794025	0.0790972
0.743602	0.7405	0.68751	0.648407	1.2893	1.67613			-0.000855208	-0.00096063	-0.00082896	0.0787546	0.0789093
0.743603	0.741235	0.688465	0.648408	1.29161	1.67913			-0.000909244	-0.000886948	-0.000646733	0.079054	0.0791377
0.743603	0.74197	0.68942	0.648408	1.29391	1.68213			-0.000909006	-0.00104998	-0.000924909	0.0789456	0.0789072
0.743604	0.742705	0.690375	0.648408	1.29622	1.68513			-0.000804374	-0.000806615	-0.000815687	0.0791756	0.0789457
0.743604	0.743439	0.69133	0.648409	1.29853	1.68814			-0.000721309	-0.00108451	-0.00100873	0.0789948	0.0790299
0.743605	0.744175	0.692284	0.64841	1.30084	1.69119			-0.000830094	-0.000764485	-0.000875191	0.078866	0.0790392
0.743605	0.74491	0.693239	0.64841	1.30315	1.69425			-0.000933323	-0.000945312	-0.000863876	0.0789118	0.0789286
0.743606	0.745644	0.694194	0.648411	1.30545	1.69731			-0.000904984	-0.000898286	-0.00088898	0.0792542	0.0790274
0.743606	0.746379	0.695149	0.648412	1.30776	1.70037			-0.000775541	-0.000854202	-0.000928672	0.0787991	0.0788975
0.743607	0.747114	0.696103	0.648412	1.31007	1.70343			-0.000929313	-0.000770513	-0.000855987	0.078962	0.0790835
0.743607	0.747849	0.697058	0.648413	1.31238	1.70649			-0.000651562	-0.000920481	-0.000936486	0.0790674	0.0790491
0.743608	0.748584	0.698013	0.648413	1.31469	1.70955			-0.000975706	-0.000768345	-0.000832049	0.0791059	0.0789531
0.743609	0.749319	0.698968	0.648414	1.317	1.71261			-0.000897787	-0.000822696	-0.000960382	0.0793964	0.0790245
0.743609	0.750053	0.699923	0.648415	1.31932	1.71567			-0.000988495	-0.000861872	-0.000981884	0.0790783	0.0790586
0.74361	0.750788	0.700877	0.648415	1.32164	1.71873			-0.000809138	-0.000806641	-0.000903285	0.0788963	0.0791583
0.74361	0.751523	0.701832	0.648416	1.32396	1.72186			-0.000810502	-0.000941482	-0.000905472	0.0791047	0.0788206
0.743611	0.752258	0.702787	0.648416	1.32629	1.725			-0.000784558	-0.000840602	-0.000976252	0.0791132	0.0792122
0.743611	0.752992	0.703742	0.648417	1.32861	1.72814			-0.000928899	-0.000892698	-0.000837558	0.0789297	0.0790731
0.743612	0.753727	0.704696	0.648417	1.33093	1.73129			-0.000969156	-0.000625901	-0.000937309	0.078943	0.078823
0.743613	0.754462	0.705651	0.648418	1.33325	1.73443			-0.00108213	-0.000821181	-0.000822054	0.0790798	0.0788797
0.743613	0.755197	0.706606	0.648418	1.33558	1.73757			-0.000838951	-0.000849203	-0.00083002	0.0791379	0.0789776
0.743614	0.755932	0.70756	0.648419	1.3379	1.74071			-0.000746918	-0.000870174	-0.0011078	0.0792144	0.0789377
0.743614	0.756667	0.708515	0.648419	1.34022	1.74386			-0.000972358	-0.000952775	-0.00112561	0.0789553	0.0788169
0.743615	0.757613	0.70947	0.64842	1.34254	1.747			-0.000933424	-0.000867573	-0.000750485	0.0791141	0.0789629
0.743616	0.758658	0.710425	0.648421	1.34486	1.75016			-0.000935707	-0.00104136	-0.000994266	0.0790403	0.0791509
0.743617	0.759702	0.71138	0.648421	1.34719	1.75343			-0.000745904	-0.00103675	-0.00082584	0.0790932	0.0791751
0.743617	0.760746	0.712334	0.648422	1.34953	1.75672			-0.000879077	-0.000847563	-0.000826786	0.0789971	0.0790923
0.743618	0.761791	0.713289	0.648422	1.35188	1.76			-0.0010404	-0.00092982	-0.000843644	0.0790247	0.0789352
0.743618	0.762835	0.714244	0.648423	1.35424	1.76328			-0.000897898	-0.000985436	-0.000954132	0.0791234	0.0791164
0.743618	0.763879	0.715199	0.648423	1.35659	1.76657			-0.00089656	-0.000751862	-0.000808168	0.079018	0.0790036
0.743619	0.764924	0.716167	0.648424	1.35894	1.76985			-0.00113328	-0.000895706	-0.000798918	0.078846	0.0789335
0.74362	0.765968	0.717192	0.648425	1.3613	1.77313			-0.000989625	-0.00081798	-0.00102413	0.0790813	0.0790897
0.74362	0.767012	0.718218	0.648425	1.36365	1.77641			-0.00110706	-0.000965491	-0.00101383	0.0789089	0.078949
0.743621	0.768056	0.719245	0.648426	1.366	1.7797			-0.00087142	-0.000658081	-0.0009176	0.0790679	0.0790453
0.743621	0.769101	0.720271	0.648426	1.36836	1.78309			-0.000748285	-0.00103276	-0.000693674	0.0791003	0.0791393
0.743622	0.770145	0.721297	0.648427	1.37071	1.78651			-0.000915933	-0.00101764	-0.000863314	0.0790974	0.078911
0.743622	0.771189	0.722324	0.648427	1.37306	1.78994			-0.000866456	-0.00080627	-0.000880415	0.0791693	0.0790901
0.743623	0.772234	0.72335	0.648428	1.37542	1.79336			-0.00075936	-0.00104512	-0.000876262	0.07919	0.0790121
0.743623	0.773278	0.724376	0.648429	1.37777	1.79679			-0.000890504	-0.00083272	-0.000952573	0.078959	0.0789157
0.743624	0.774322	0.725403	0.648429	1.38012	1.80022			-0.000835577	-0.000823121	-0.000717058	0.0789115	0.0787807
0.743624	0.775366	0.726429	0.64843	1.38247	1.80364			-0.000829014	-0.000999048	-0.000878772	0.0788506	0.0788617
0.743625	0.776411	0.727455	0.64843	1.38483	1.80707			-0.00104452	-0.000790969	-0.00098335	0.0791023	0.0790193
0.743625	0.777455	0.728482	0.648431	1.38718	1.8105			-0.00071815	-0.000895657	-0.000857048	0.0788054	0.0790203
0.743626	0.778499	0.729508	0.648432	1.38953	1.814			-0.000757495	-0.000916731	-0.000933156	0.079159	0.0790884
0.743626	0.779556	0.730534	0.648433	1.39188	1.81753			-0.000885495	-0.00107569	-0.00102139	0.0792217	0.0791217
0.743627	0.780963	0.731561	0.648433	1.39423	1.82107			-0.000682006	-0.00102164	-0.000904095	0.0791019	0.0788343
0.743627	0.782429	0.732587	0.648434	1.39658	1.8246			-0.000934238	-0.000974613	-0.000937481	0.0788241	0.0792524
0.743628	0.783896	0.733614	0.648434	1.39894	1.82813			-0.000815071	-0.000844453	-0.000905628	0.0790977	0.0789384
0.743628	0.785362	0.73464	0.648435	1.40129	1.83167			-0.000932513	-0.000936598	-0.000825888	0.0791156	0.0790067
0.743629	0.786828	0.735666	0.648435	1.40364	1.8352			-0.000880576	-0.000863155	-0.00092619	0.0789015	0.0791329
0.74363	0.788294	0.736692	0.648436	1.40599	1.83874			-0.000731398	-0.000976577	-0.00101454	0.0792681	0.0788494
0.74363	0.78976	0.737719	0.648437	1.40834	1.84227			-0.00088272	-0.000703183	-0.00088999	0.0790645	0.0790978
0.743631	0.791226	0.738745	0.648437	1.4107	1.84582			-0.0010646	-0.000962063	-0.00113339	0.0791887	0.0791677
0.743631	0.792693	0.739771	0.648437	1.41304	1.84937			-0.000899784	-0.00104486	-0.00085196	0.0789609	0.0789869
0.743632	0.794159	0.740798	0.648438	1.41536	1.85293			-0.000919033	-0.00110087	-0.00110157	0.0789586	0.0790401
0.743632	0.795625	0.741824	0.648439	1.41768	1.85648			-0.0011173	-0.000846283	-0.000960751	0.0789825	0.0789626
0.743633	0.797091	0.74285	0.648439	1.42	1.86003			-0.000842147	-0.000836119	-0.000861363	0.0788693	0.0789197
0.743633	0.798557	0.743877	0.64844	1.42232	1.86358			-0.000727556	-0.000823513	-0.00115985	0.0789425	0.0790817
0.743634	0.800024	0.744959	0.648441	1.42464	1.86714			-0.00073884	-0.00110106	-0.000866212	0.0789298	0.0790361
0.743634	0.80149	0.746112	0.648441	1.42696	1.87069			-0.000874435	-0.000853787	-0.000810206	0.0789396	0.0789916
0.743635	0.802956	0.747264	0.648442	1.42928	1.87424			-0.000915178	-0.000867689	-0.00106683	0.0788249	0.0790845
0.743635	0.804422	0.748417	0.648443	1.4316	1.87776			-0.000886127	-0.00103147	-0.000957136	0.0790512	0.078928
0.743636	0.806018	0.74957	0.648443	1.43392	1.88124			-0.0008546	-0.000890674	-0.000943626	0.0788501	0.0789409
0.743636	0.807842	0.750723	0.648444	1.43624	1.88472			-0.000780668	-0.000868254	-0.000804702	0.079142	0.0788396
0.743637	0.809665	0.751875	0.648444	1.43856	1.88821			-0.000894765	-0.000929369	-0.000932364	0.0791954	0.0787736
0.743637	0.811489	0.753028	0.648445	1.44088	1.89169			-0.0010712	-0.000946667	-0.000926867	0.0791691	0.0789339
0.743638	0.813313	0.754181	0.648445	1.4432	1.89517			-0.000940434	-0.000950939	-0.00082689	0.0788926	0.0788884
0.743638	0.815136	0.755334	0.648446	1.44551	1.89866			-0.000938764	-0.000981093	-0.000963985	0.0789681	0.0790173
0.743639	0.81696	0.756486	0.648446	1.44782	1.90214			-0.00104191	-0.00100838	-0.000875971	0.0791101	0.078946
0.743639	0.818783	0.757639	0.648447	1.45013	1.90562			-0.00103736	-0.000867533	-0.000924236	0.0790491	0.0789657
0.74364	0.820607	0.758792	0.648447	1.45244	1.90909			-0.000980529	-0.00105325	-0.000872496	0.0789061	0.0788626
0.74364	0.82243	0.759945	0.648448	1.45475	1.9125			-0.000947834	-0.000676859	-0.000859887	0.0788921	0.0790395
0.743641	0.824254	0.761098	0.648449	1.45705	1.91591			-0.000889227	-0.000857407	-0.000793186	0.0789452	0.0789991
0.743641	0.826077	0.76225	0.648449	1.45936	1.91931			-0.000607092	-0.00094931	-0.000930979	0.0790828	0.0790494
0.743642	0.827901	0.763403	0.64845	1.46167	1.92272			-0.000913063	-0.00100255	-0.00101604	0.0790529	0.0791488
0.743642	0.829724	0.764556	0.648451	1.46398	1.92613			-0.000723199	-0.000956515	-0.000985126	0.0790785	0.0790112
0.743643	0.831548	0.765709	0.648451	1.46629	1.92953			-0.000713075	-0.00103021	-0.00108764	0.079206	0.0789754
0.743643	0.833427	0.766861	0.648452	1.4686	1.93294			-0.000732148	-0.000839846	-0.000946686	0.0792103	0.0790025
0.743644	0.835527	0.768014	0.648452	1.4709	1.93635			-0.00094946	-0.000951379	-0.000873515	0.0790715	0.0791139
0.743644	0.837631	0.769167	0.648453	1.47321	1.93976			-0.00089293	-0.000735705	-0.000833545	0.0787492	0.0788533
0.743644	0.839735	0.770416	0.648454	1.47552	1.94314			-0.000657252	-0.000863266	-0.000854019	0.0790646	0.0790087
0.743645	0.841839	0.77186	0.648454	1.47784	1.94652			-0.000769781	-0.000776715	-0.000610203	0.078964	0.0791592
0.743646	0.843943	0.773305	0.648455	1.48015	1.94989			-0.000909264	-0.00085657	-0.000713178	0.0788769	0.078833
0.743646	0.846047	0.774749	0.648455	1.48247	1.95327			-0.000781958	-0.000920013	-0.000894076	0.0788052	0.0790031
0.743647	0.848151	0.776194	0.648456	1.48478	1.95665			-0.000955583	-0.000768213	-0.000886843	0.0789849	0.0789464
0.743647	0.850255	0.777638	0.648456	1.4871	1.96002			-0.000840393	-0.000881921	-0.000908003	0.0789872	0.0788772
0.743648	0.852359	0.779083	0.648457	1.48941	1.9634			-0.000763363	-0.000873886	-0.000882515	0.0790496	0.0791321
0.743648	0.854463	0.780527	0.648458	1.49173	1.96677			-0.000998723	-0.000984918	-0.00101577	0.0791149	0.0790745
0.743649	0.856567	0.781972	0.648459	1.49405	1.97015			-0.00110929	-0.000938941	-0.00093555	0.0789771	0.079039
0.743649	0.858671	0.783417	0.648459	1.49636	1.97353			-0.000818316	-0.000507069	-0.000900903	0.0790538	0.0788999
0.74365	0.860775	0.784861	0.64846	1.49868	1.97692			-0.00104404	-0.00068784	-0.00094734	0.07886	0.0789893
0.743651	0.862904	0.786305	0.648461	1.50099	1.98031			-0.000726312	-0.000999446	-0.000775436	0.0789181	0.0791572
0.743651	0.865173	0.78775	0.648461	1.50331	1.98369			-0.00101816	-0.00100338	-0.000993156	0.0788582	0.0790312
0.743652	0.867445	0.789194	0.648462	1.50562	1.98708			-0.000853998	-0.000964242	-0.000924229	0.0788653	0.0790093
0.743652	0.869718	0.790639	0.648462	1.50794	1.99047			-0.000985606	-0.000717326	-0.0010422	0.0790006	0.0789624
0.743653	0.87199	0.792084	0.648463	1.51029	1.99386			-0.000935572	-0.000885983	-0.00080017	0.0788951	0.0791085
0.743654	0.874263	0.793528	0.648463	1.51263	1.99725			-0.000957365	-0.00102599	-0.000964993	0.0788612	0.0789335
0.743654	0.876536	0.795146	0.648464	1.51498	2.00064			-0.000737076	-0.000922533	-0.000987596	0.0790667	0.0791083
0.743655	0.878808	0.797032	0.648465	1.51733	2.00403			-0.00102413	-0.000844538	-0.000869138	0.0791818	0.0789612
0.743655	0.881081	0.798918	0.648465	1.51967	2.00745			-0.00102485	-0.000786437	-0.000886726	0.0789436	0.0791611
0.743656	0.883353	0.800805	0.648466	1.52202	2.01088			-0.000900278	-0.000953467	-0.000912306	0.0791225	0.0790264
0.743657	0.885626	0.802692	0.648466	1.52436	2.01431			-0.000829074	-0.00082589	-0.00101483	0.0789941	0.0789586
0.743657	0.887899	0.804579	0.648467	1.52671	2.01774			-0.000954612	-0.000679383	-0.000890886	0.0790529	0.0792034
0.743658	0.890171	0.806465	0.648467	1.52906	2.02117			-0.000814051	-0.00115721	-0.00086083	0.0788928	0.0791054
0.743658	0.89246	0.808352	0.648468	1.5314	2.02459			-0.000829853	-0.000830525	-0.000932776	0.0788813	0.0791709
0.743658	0.894894	0.810239	0.648469	1.53375	2.02802			-0.000881177	-0.000865319	-0.000663007	0.0790169	0.0789752
0.743659	0.897336	0.812126	0.648469	1.53609	2.03145			-0.000704032	-0.000637976	-0.000915733	0.079072	0.0789563
0.74366	0.899779	0.814012	0.64847	1.53844	2.03488			-0.00100782	-0.000962971	-0.00106605	0.0789576	0.0790913
0.74366	0.902222	0.815899	0.64847	1.54084	2.03833			-0.000931333	-0.000963131	-0.00104356	0.0788093	0.0789087
0.743661	0.904664	0.817786	0.648471	1.54326	2.04179			-0.000948277	-0.000879252	-0.000861488	0.0790293	0.0790432
0.743661	0.907107	0.819673	0.648471	1.54568	2.04525			-0.000869748	-0.000938838	-0.000931697	0.0791954	0.0791014
0.743662	0.909549	0.821815	0.648471	1.54809	2.04871			-0.000925639	-0.000952089	-0.000844012	0.0790513	0.0790559
0.743662	0.911992	0.824133	0.648472	1.55051	2.05217			-0.000674563	-0.00109589	-0.000981175	0.078964	0.0789417
0.743663	0.914434	0.82645	0.648473	1.55292	2.05562			-0.000924808	-0.000939721	-0.000883405	0.0788276	0.0791118
0.743663	0.916877	0.828767	0.648473	1.55534	2.05908			-0.000982191	-0.00091175	-0.000920358	0.0791069	0.079017
0.743664	0.91932	0.831085	0.648474	1.55775	2.06254			-0.000864344	-0.000944056	-0.000813999	0.078963	0.0789936
0.743664	0.921767	0.833402	0.648474	1.56017	2.066			-0.000984567	-0.000973082	-0.00105318	0.0788753	0.0789005
0.743665	0.924364	0.835719	0.648475	1.56258	2.06946			-0.00101833	-0.000848014	-0.000865011	0.0789741	0.0790424
0.743665	0.926987	0.838037	0.648475	1.565	2.07292			-0.000821181	-0.000972333	-0.000786475	0.0790402	0.079139
0.743666	0.929611	0.840354	0.648476	1.56741	2.07637			-0.000863538	-0.000789389	-0.00085588	0.0790033	0.0789476
0.743667	0.932235	0.842671	0.648476	1.56983	2.07983			-0.000910846	-0.00107409	-0.00101513	0.0790704	0.0789309
0.743667	0.934859	0.844989	0.648477	1.57232	2.08329			-0.000842478	-0.000939011	-0.00103458	0.0790879	0.0790505
0.743668	0.937482	0.847313	0.648478	1.57481	2.08674			-0.000855532	-0.00095748	-0.000723807	0.078963	0.0791008
0.743669	0.940106	0.849955	0.648478	1.5773	2.0902			-0.000996813	-0.000779841	-0.000859609	0.0791591	0.0791483
0.74367	0.94273	0.852669	0.648479	1.57979	2.09366			-0.000897587	-0.000875689	-0.000938224	0.0789469	0.0791471
0.74367	0.945354	0.855384	0.648479	1.58229	2.09712			-0.00106241	-0.000938455	-0.00104774	0.0789308	0.07913
0.743671	0.947978	0.858099	0.64848	1.58478	2.10057			-0.000886814	-0.000824526	-0.000813866	0.0789088	0.0788905
0.743671	0.950601	0.860813	0.64848	1.58727	2.104			-0.00113864	-0.0010199	-0.000917443	0.0789028	0.0792786
0.743671	0.953274	0.863528	0.648481	1.58976	2.10744			-0.000841211	-0.000995856	-0.000748806	0.0790821	0.0789712
0.743672	0.956042	0.866242	0.648481	1.59225	2.11088			-0.000893765	-0.000776537	-0.000896986	0.0790121	0.0790058
0.743672	0.95881	0.868957	0.648482	1.59474	2.11431			-0.000791267	-0.000872746	-0.000844509	0.0790575	0.0791416
0.743673	0.961579	0.871671	0.648483	1.59724	2.11775			-0.000905968	-0.000977907	-0.000969067	0.0789449	0.0791912
0.743673	0.964347	0.874386	0.648483	1.59973	2.12119			-0.000748079	-0.000959172	-0.000826012	0.078926	0.0790709
0.743674	0.967116	0.877215	0.648484	1.60229	2.12462			-0.000966207	-0.000824855	-0.000946621	0.0792426	0.079168
0.743674	0.969884	0.880261	0.648484	1.60488	2.12806			-0.000801342	-0.000753657	-0.000760616	0.0788983	0.0791789
0.743675	0.972653	0.883307	0.648485	1.60747	2.1315			-0.00063313	-0.000946902	-0.000893893	0.0790052	0.0790931
0.743675	0.975422	0.886353	0.648485	1.61006	2.13493			-0.000888552	-0.00067656	-0.000911853	0.0790415	0.0790499
0.743676	0.97819	0.889399	0.648486	1.61265	2.13836			-0.000832158	-0.000900112	-0.00094087	0.0791702	0.079069
0.743677	0.980958	0.892446	0.648486	1.61524	2.1418			-0.000787974	-0.00087539	-0.000873703	0.0788284	0.0790497
0.743677	0.983732	0.895492	0.648487	1.61783	2.14523			-0.000783749	-0.000897785	-0.000942321	0.078883	0.0790361
0.743678	0.986558	0.898538	0.648488	1.62042	2.14866			-0.000905972	-0.000709876	-0.000926975	0.0789004	0.0786971
0.743678	0.989387	0.901585	0.648488	1.62301	2.1521			-0.000969904	-0.001021	-0.000931176	0.0789405	0.0789924
0.743678	0.992216	0.904631	0.648489	1.6256	2.15553			-0.00092015	-0.000883794	-0.000991415	0.0788987	0.0791803
0.743679	0.995045	0.907768	0.64849	1.62819	2.15896			-0.0010437	-0.00100732	-0.000977426	0.0789587	0.0791407
0.74368	0.997874	0.911005	0.64849	1.63078	2.1624			-0.00117645	-0.000824085	-0.000914329	0.0790906	0.0788921
0.74368	1.0007	0.914241	0.648491	1.63345	2.16586			-0.000913085	-0.000957085	-0.000875287	0.0792758	0.079008
0.743681	1.00353	0.917478	0.648491	1.63614	2.16934			-0.000854876	-0.0010242	-0.0010808	0.0790563	0.0790091
0.743682	1.00636	0.920714	0.648491	1.63883	2.17282			-0.000783322	-0.000996958	-0.000954853	0.079025	0.079216
0.743682	1.00919	0.923951	0.648492	1.64152	2.1763			-0.00102752	-0.000991608	-0.00109393	0.0790272	0.0791168
0.743683	1.01202	0.927188	0.648492	1.64421	2.17979			-0.000901247	-0.00070935	-0.000952229	0.0789616	0.078912
0.743683	1.01485	0.930424	0.648493	1.6469	2.18327			-0.000854423	-0.00107306	-0.00091356	0.0788467	0.0789345
0.743684	1.01768	0.933661	0.648493	1.64959	2.18675			-0.000877455	-0.000808499	-0.000761287	0.0792659	0.0789672
0.743685	1.02049	0.936899	0.648494	1.65228	2.19023			-0.000868144	-0.000812321	-0.000833016	0.0789242	0.0788917
0.743685	1.02331	0.940205	0.648494	1.65497	2.19371			-0.000935804	-0.000820386	-0.00102512	0.079036	0.0789653
0.743686	1.02613	0.943524	0.648495	1.65766	2.19721			-0.000813867	-0.000957822	-0.000732076	0.0788105	0.0789484
0.743686	1.02895	0.946844	0.648496	1.66035	2.20073			-0.000947305	-0.00097369	-0.000855147	0.0788134	0.0789555
0.743687	1.03177	0.950164	0.648496	1.66305	2.20424			-0.000988688	-0.000710473	-0.00088581	0.0790121	0.0789506
0.743687	1.03459	0.953484	0.648496	1.66578	2.20775			-0.00107683	-0.000966542	-0.000969983	0.0792788	0.0791082
0.743688	1.03741	0.956804	0.648497	1.66852	2.21127			-0.00102419	-0.000929528	-0.000965977	0.0790989	0.0790263
0.743688	1.04023	0.960124	0.648498	1.67126	2.21478			-0.000981587	-0.000942788	-0.000776982	0.079035	7.86E-05
0.743689	1.04305	0.963444	0.648498	1.674	2.2183			-0.000925024	-0.00091037	-0.000786339	0.0790574	-0.000813079
0.743689	1.04587	0.966764	0.648499	1.67674	2.22181			-0.000820362	-0.0010792	-0.000858516	0.0792015	-0.000782218
0.743689	1.04868	0.970091	0.6485	1.67948	2.22533			-0.00101147	-0.000870749	-0.000988185	0.0788026	-0.000674099
0.74369	1.05146	0.973433	0.6485	1.68222	2.22883			-0.000702367	-0.000954944	-0.000841766	0.0789486	-0.000820775
0.743691	1.05425	0.976776	0.648501	1.68496	2.23231			-0.000768137	-0.000890669	-0.000833011	0.0791577	-0.00100157
0.743692	1.05703	0.980118	0.648501	1.6877	2.2358			-0.000874318	-0.000993506	-0.000775561	0.0792295	-0.000819563
0.743692	1.05981	0.983461	0.648502	1.69044	2.23929			-0.000912774	-0.00083284	-0.000867512	0.0789419	-0.000961059
